id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H17_economy_26,none,[None],[None], AÑOS CONDICIONES GENERALES Abril,completo. CONTRATO DE OPCIÓN SOBRE EL FUTURO BONO NOCIONAL A DIEZ AÑOS CONDICIONES GENERALES AbrilINTRODUCCIÓN Estas Condiciones Generales recogen las características del Contrato de Opción sobre
H17_economy_27,right,[None],"['opciones', 'futuros']", cuenta todos los Contratos opciones y futuros,"realizará por el procedimiento de análisis de la cartera, teniendo en cuenta todos los Contratos opciones y futurosde una misma cartera para hallar el valor positivo o negativo de"
H17_economy_28,none,[None],[None], AÑOS CONDICIONES GENERALES Marzo,DE OPCIÓN DE VENCIMIENTO MENSUAL SOBRE EL FUTURO BONO NOCIONAL A DIEZ AÑOS CONDICIONES GENERALES MarzoINTRODUCCIÓN Estas Condiciones Generales recogen las características del Contrato de Opción de
H17_economy_29,right,[None],"['opciones', 'futuros']", cuenta todos los Contratos opciones y futuros,"realizará por el procedimiento de análisis de la cartera, teniendo en cuenta todos los Contratos opciones y futurosde una misma cartera para hallar el valor positivo o negativo de"
H17_economy_30,none,[None],[None], DEPÓSITO INTERBANCARIO A NOVENTA DÍAS MIBOR PLUS,de cincuenta puntos. CONTRATO DE FUTUROS SOBRE TIPO DE INTERÉS DE DEPÓSITO INTERBANCARIO A NOVENTA DÍAS MIBOR PLUSCONDICIONES GENERALES (Junio 1995) INTRODUCCIÓN Estas Condiciones Generales recogen las
H17_economy_31,none,[None],[None], CONDICIONES GENERALES Junio,DE DEPÓSITO INTERBANCARIO A NOVENTA DÍAS (MIBOR '90 PLUS) CONDICIONES GENERALES JunioINTRODUCCIÓN Estas Condiciones Generales recogen las características del Contrato de Futuros sobre
H17_economy_32,left,"['noventa', 'días']",[None], Depósito Interbancario a noventa días MIBOR PLUS,INTRODUCCIÓN Estas Condiciones Generales recogen las características del Contrato de Futuros sobre Depósito Interbancario a noventa días MIBOR PLUStal como requiere el Reglamento del Mercado de Productos Financieros Derivados de
H17_economy_33,both,"['punto', 'índice', 'punto porcentual']","['punto', 'punto básico']", punto porcentual del índice punto básico,precio será la que corresponda a una fluctuación de una centésima de punto porcentual del índice punto básico. Un punto básico tiene un valor en pesetas de dos mil
H17_economy_34,right,[None],"['opciones', 'futuros']", cuenta todos los Contratos opciones y futuros,"realizará por el procedimiento de análisis de la cartera, teniendo en cuenta todos los Contratos opciones y futurosde una misma cartera para hallar el valor positivo o negativo de"
H17_economy_35,none,[None],[None], DEPÓSITO INTERBANCARIO A NOVENTA DÍAS MIBOR PLUS,". CONTRATO DE OPCIÓN SOBRE EL FUTURO "" TIPO DE INTERÉS DE DEPÓSITO INTERBANCARIO A NOVENTA DÍAS MIBOR PLUSCONDICIONES GENERALES (Junio 1995) INTRODUCCIÓN Estas Condiciones Generales recogen las"
H17_economy_36,none,[None],[None], CONDICIONES GENERALES Junio,DE DEPÓSITO INTERBANCARIO A NOVENTA DÍAS (MIBOR '90 PLUS) CONDICIONES GENERALES JunioINTRODUCCIÓN Estas Condiciones Generales recogen las características del Contrato de Opción sobre
H17_economy_37,left,"['noventa', 'días']",[None], Depósito Interbancario a noventa días MIBOR PLUS,características del Contrato de Opción sobre el Futuro Tipo de Interés de Depósito Interbancario a noventa días MIBOR PLUStal como requiere el Reglamento del Mercado de Productos Financieros Derivados de
H17_economy_38,left,"['noventa', 'días']",[None], Depósito Interbancario a noventa días MIBOR PLUS,3. 1. La opción sobre Futuro Tipo de Interés de Depósito Interbancario a noventa días MIBOR PLUStiene como Activo Subyacente un Contrato de Futuros sobre el Tipo de
H17_economy_39,right,[None],"['opciones', 'futuros']", cuenta todos los Contratos opciones y futuros,"realizará por el procedimiento de análisis de la cartera, teniendo en cuenta todos los Contratos opciones y futurosde una misma cartera para hallar el valor positivo o negativo de"
H17_economy_40,none,[None],[None], DEPÓSITO INTERBANCARIO A TRESCIENTOS GENERALES Junio,de veinticinco puntos. CONTRATO DE FUTUROS SOBRE TIPO DE INTERÉS DE DEPÓSITO INTERBANCARIO A TRESCIENTOS GENERALES JunioINTRODUCCIÓN Estas Condiciones Generales recogen las características del Contrato de Futuros sobre
H17_economy_41,left,['días'],[None], Depósito Interbancario a trescientos sesenta días MIBOR PLUS,INTRODUCCIÓN Estas Condiciones Generales recogen las características del Contrato de Futuros sobre Depósito Interbancario a trescientos sesenta días MIBOR PLUStal como requiere el Reglamento del Mercado de Productos Financieros Derivados de
H17_economy_42,both,"['punto', 'índice', 'punto porcentual']","['punto', 'punto básico']", punto porcentual del índice punto básico,precio será la que corresponda a una fluctuación de una centésima de punto porcentual del índice punto básico. Un punto básico tiene un valor en pesetas de diez mil
H17_economy_43,right,[None],"['opciones', 'futuros']", cuenta todos los Contratos opciones y futuros,"realizará por el procedimiento de análisis de la cartera, teniendo en cuenta todos los Contratos opciones y futurosde una misma cartera para hallar el valor positivo o negativo de"
H17_economy_44,none,[None],[None], MEFF RF CONDICIONES GENERALES Junio,Y EL FUTURO SOBRE EL BONO NOCIONAL A DIEZ AÑOS NEGOCIADO EN MEFF RF CONDICIONES GENERALES JunioINTRODUCCIÓN Estas Condiciones Generales recogen las características del contrato de futuros sobre
H17_economy_45,both,"['punto', 'índice', 'punto porcentual']","['punto', 'punto básico']", punto porcentual del índice punto básico,"a un movimiento en un sentido u otro de una centésima de punto porcentual del índice punto básico, que multiplicada por el nominal definido de diez millones de pesetas"
H17_economy_46,both,['contratos'],"['opciones', 'futuros']", cuenta todos los contratos opciones y futuros,"Se realizará por el procedimiento de análisis de cartera, teniendo en cuenta todos los contratos opciones y futurosde una misma cartera para hallar el valor positivo o negativo de"
H17_economy_47,none,[None],[None], MEFF RF CONDICIONES GENERALES Junio,Y EL FUTURO SOBRE EL BONO NOCIONAL A DIEZ AÑOS NEGOCIADO EN MEFF RF CONDICIONES GENERALES JunioINTRODUCCIÓN Estas Condiciones Generales recogen las características del contrato de futuros sobre
H17_economy_48,both,"['punto', 'índice', 'punto porcentual']","['punto', 'punto básico']", punto porcentual del índice punto básico,"a un movimiento en un sentido u otro de una centésima de punto porcentual del índice punto básico, que multiplicada por el nominal definido de diez millones de pesetas"
H17_economy_49,both,['contratos'],"['opciones', 'futuros']", cuenta todos los contratos opciones y futuros,"Se realizará por el procedimiento de análisis de cartera, teniendo en cuenta todos los contratos opciones y futurosde una misma cartera para hallar el valor positivo o negativo de"
H17_economy_50,none,[None],[None], CONDICIONES GENERALES Junio,EL BONO NOCIONAL A DIEZ AÑOS NEGOCIADO EN MEFF RENTA FIJA. CONDICIONES GENERALES JunioINTRODUCCIÓN Estas Condiciones Generales recogen las características del contrato de futuros sobre
H17_economy_51,both,"['punto', 'índice', 'punto porcentual']","['punto', 'punto básico']", punto porcentual del índice punto básico,"a un movimiento en un sentido u otro de una centésima de punto porcentual del índice punto básico, que multiplicada por el nominal definido de diez millones de pesetas"
H17_economy_52,both,['contratos'],"['opciones', 'futuros']", cuenta todos los contratos opciones y futuros,"Se realizará por el procedimiento de análisis de cartera, teniendo en cuenta todos los contratos opciones y futurosde una misma cartera para hallar el valor positivo o negativo de"
H17_economy_53,left,"['producción', 'rendimientos', 'escala', 'rendimientos constantes', 'constantes de escala']",[None], la producción presenta rendimientos constantes de escala RCE,"primer lugar, la función de producción neoclásica, por la cual la producción presenta rendimientos constantes de escala RCEy rendimientos decrecientes, aunque positivos, de cada uno de los"
H17_economy_54,both,['número'],"['trabajo', 'bruto']", el número de personas trabajo en bruto,"Podemos pensar que lo que importa realmente para la producción no es el número de personas trabajo en bruto, sino la cantidad de trabajo corregido por la calidad. La"
H17_economy_55,both,['capital'],['depreciación'], el capital va disminuyendo depreciación,"per cápita disminuiría por dos razones radicalmente diferentes: debido a que el capital va disminuyendo depreciacióny al aumento en el número de "" cápitas "" (crecimiento"
H17_economy_56,both,['número'],['crecimiento'], el número de cápitas crecimiento de población,"que el capital va disminuyendo (depreciación) y al aumento en el número de cápitas crecimiento de población. [7] A partir de ahora, denotaremos los valores"
H17_economy_57,left,"['tamaño', 'tamaño relativo']",[None], el tamaño relativo de el logaritmo de,", en la cual la tasa de crecimiento está negativamente relacionada con el tamaño relativo de el logaritmo dexxx y xxx. En consecuencia, desde un punto de vista"
H17_economy_58,both,"['trabajo', 'relación', 'capital']","['progreso', 'ahorrador', 'trabajo', 'progreso técnico']", trabajo en relación con el capital progreso técnico ahorrador de trabajo,"se llama progreso técnico ahorrador de capital). Otras innovaciones ahorran trabajo en relación con el capital progreso técnico ahorrador de trabajo, y otras, finalmente, no reducen el uso de ningún"
H17_economy_59,both,"['factor', 'relación']","['progreso', 'neutral', 'insesgado', 'progreso técnico', 'progreso técnico neutral']", factor en relación con los demás progreso técnico neutral o insesgado,", y otras, finalmente, no reducen el uso de ningún factor en relación con los demás progreso técnico neutral o insesgado. Es de destacar, no obstante, que la definición de"
H17_economy_60,left,['neutral'],[None], una innovación tecnológica era neutral neutralidad de Hicks,"se deben a Hicks y Harrod, respectivamente. Hicks indicó que una innovación tecnológica era neutral neutralidad de Hickscon respecto al capital y al trabajo, si y sólo si"
H17_economy_61,left,['neutral'],[None], una innovación tecnológica es neutral neutralidad de Harrod,"de progreso técnico insesgado se debe a Harrod. Según ésta, una innovación tecnológica es neutral neutralidad de Harrod, si las participaciones relativas del capital y del trabajo xxx permanecen"
H17_economy_62,none,[None],[None], las mejoras en los programas de ordenador software informático,su productividad. Un ejemplo de este tipo de avances lo constituyen las mejoras en los programas de ordenador software informático: éstas mejoran el rendimiento de todos los ordenadores existentes. Existen
H17_economy_63,both,"['teoría', 'inversión']",['tecnologías'], teoría de la inversión tecnologías incorporadas,"Los defensores de lo que en aquel momento fue llamado "" nueva teoría de la inversión tecnologías incorporadasafirmaban que la inversión en nuevas máquinas tenía el efecto habitual de"
H17_economy_64,none,[None],[None], Barro y Martin 1992c,xxx es un bien privado provisto por el sector público (véase Barro y Martin 1992cpara el análisis de algunas de estas extensiones). Si se
H17_economy_65,left,"['día', 'conocimientos']",[None], día que la adquisición de conocimientos el aprendizaje,1962) y Sheshinski (1967). Arrowhabía argumentado en su día que la adquisición de conocimientos el aprendizajeestaba vinculada a la experiencia y citaba ejemplos de la industria aeronáutica
H17_economy_66,left,"['determinadas', 'unidades']",[None], la población de las determinadas unidades políticas los países,"explicar por qué, en los datos, hay poca relación entre la población de las determinadas unidades políticas los paísesy las tasas de crecimiento. Otra consecuencia importante del efecto de"
H17_economy_67,none,[None],[None], países uno desarrollado el norte,"). En su planteamiento, el mundo se divide en dos países uno desarrollado el nortey otro en vías de desarrollo (el sur). También"
H17_economy_68,left,"['variables', 'variables de control']",[None], variables de control xxx y xxx,"el hecho de que ahora contamos con dos restricciones dinámicas y dos variables de control xxx y xxxen lugar de una. Por este motivo, al construir el"
H17_economy_69,right,[None],"['capital', 'medio', 'capital humano', 'capital humano medio']", xxx el capital humano medio,"transversalidad. Para que haya una consistencia interna, debe cumplirse que xxx el capital humano mediosea igual a xxx (que también es el capital humano medio"
H17_economy_70,both,['crecimiento'],"['productividad', 'sector educativo', 'productividad del sector', 'productividad del sector educativo']", el crecimiento es xxx la productividad del sector educativo,. La única diferencia es que el parámetro de productividad relevante para el crecimiento es xxx la productividad del sector educativoen lugar de xxx (la productividad del sector de bienes finales
H17_economy_71,right,[None],"['productividad', 'bienes', 'bienes finales', 'productividad del sector', 'sector de bienes', 'sector de bienes finales']", lugar de xxx la productividad del sector de bienes finales,"el crecimiento es xxx (la productividad del sector educativo) en lugar de xxx la productividad del sector de bienes finales. Es decir, en este modelo, el sector que realmente"
H17_economy_72,left,['boletín'],[None], referencias están tomadas de un boletín nº,"y £ 46. 000, 000. [7] Estas referencias están tomadas de un boletín nºdel National Bureau of Economic Research, en el que se dan"
H17_economy_73,right,[None],"['abstracción', 'ganancia']", suerte ni satisfacción abstracción hecha de la ganancia,"él. Si la naturaleza humana no sintiera la tentación de probar suerte ni satisfacción abstracción hecha de la gananciaen construir una fábrica, un ferrocarril, una mina o una"
H17_economy_74,left,"['serie', 'embotellamientos']",[None], una serie de embotellamientos necks,". Así, al aumentar la producción, se llegará sucesivamente a una serie de embotellamientos necksen los que la oferta de determinados bienes deja de ser elástica"
H17_economy_75,both,['etnología'],['antropología'], la prehistoria y la etnología antropología,"que han adquirido otros nombres a consecuencia de la especialización, como la prehistoria y la etnología antropología. [5] Hay que observar en seguida dos lamentables consecuencias"
H17_economy_76,right,[None],['proposiciones'], las cosas proposiciones,"ello afecta a nuestra presente discusión, es indiferente que llamemos a las cosas proposicionesque se toman como dadas hipótesis, axiomas, postulados, supuestos"
H17_economy_77,right,[None],['proposiciones'], las cosas proposiciones,"axiomas, postulados, supuestos o incluso principios; [9] las cosas proposicionesque consideramos haber asentado mediante procedimientos admisibles se llaman teoremas. Como"
H17_economy_78,left,"['economía', 'pensamiento']",[None], un expediente para conseguir economía de pensamiento Denkökonomie,E. Mach según la cual toda ciencia (teórica) es un expediente para conseguir economía de pensamiento Denkökonomie. CAPÍTULO 4 LA SOCIOLOGÍA DE LA ECONOMÍA Ya nos hemos referido
H17_economy_79,left,"['ciencia', 'ciencias']",[None], la ciencia de las ciencias Wissenschaftslehre,"nos hemos referido a un departamento de la ciencia que hemos llamado la ciencia de las ciencias Wissenschaftslehre. Esta ciencia -que arranca de la lógica y también, en"
H17_economy_80,left,"['sociología', 'ciencia']",[None], la llamada sociología de la ciencia 4 Wissenisseziologie,"particulares. Pero hay una ciencia más acerca de la ciencia, la llamada sociología de la ciencia 4 Wissenisseziologie, [1] la cual estudia la ciencia como fenómeno social"
H17_economy_81,left,['alemán'],[None], el Diccionario alemán de Sociología Handwörterbuch der Soziologie,"Mannheim. El artículo de este último acerca de este tema en el Diccionario alemán de Sociología Handwörterbuch der Soziologiepuede servir como introducción "". & rsqb; [2]"
H17_economy_82,both,['clero'],['monjes'], El clero regular los monjes,"convertirse en un hombre-clave, configurador de ideas y de políticas. El clero regular los monjesy los frailes suministraban, por así decirlo, el estado mayor"
H17_economy_83,left,['escuelas'],[None], las escuelas doctores scholastici,solía llamar a los hombres de ciencia medievales escolásticos o maestros de las escuelas doctores scholastici. Para evitar la falsedad de las concepciones habituales el lector puede
H17_economy_84,none,[None],[None], Rubess Billuart et Aliorum Taurini,"Thomae Aquinatas, Doctoris Angelici, Summa Theologica, diligenter emendata de Rubess Billuart et Aliorum Taurini. Este clásico inacabado ha conseguido en el curso de los siglos"
H17_economy_85,none,[None],[None], El tratado francés de tratado Chevalier,"se apartó nunca mucho de los principios librecambistas. [6] El tratado francés de tratado Chevalierseñala una interrupción importante, aunque breve, de la política generalmente"
H17_economy_86,none,[None],[None], la conclusión de la Unión Aduanera Zollverein,queda un poco eclipsado por las maniobras y contramaniobras que precedieron a la conclusión de la Unión Aduanera Zollvereinde 1834 y por las concesiones hechas de vez en cuando a
H17_economy_87,both,['explicó'],"['rendimientos', 'capital', 'físico', 'capital físico']", Longfield explicó los beneficios rendimientos del capital físico,", no sólo en el del coste marginal. Esto es, Longfield explicó los beneficios rendimientos del capital físicoy los salarios sobre la base de las aportaciones al producto total"
H17_economy_88,left,"['adición', 'último', 'capital']",[None], la adición del último elemento de capital instrumentos,"sobre la base de las aportaciones al producto total que resultan de la adición del último elemento de capital instrumentoso trabajo al mecanismo productivo. Así parece, al menos,"
H17_economy_89,both,['más'],['sección'], la política que más nos interesan sección 4,"de intentar ver cómo se reflejó todo eso en los departamentos de la política que más nos interesan sección 4, hemos de echar un breve vistazo a lo que antes hemos"
H17_economy_90,both,['siglo'],"['valor', 'juicio de valor']", siglo este problema del Werturteil juicio de valor,tipo sobre los fenómenos que analizan. Durante la primera década del siglo este problema del Werturteil juicio de valorprovocó acaloradas discusiones que culminaron con la casi trifulca del congreso de
H17_economy_91,none,[None],[None], campaña por la desvinculación axiológica Wertfreiheit,", dentro del Verein mismo, los campeones más destacados de aquella campaña por la desvinculación axiológica Wertfreiheitfueron M. Weber y Sombart, 10 que pertenecían ambos al"
H17_economy_92,left,"['cátedra', 'socialistas de cátedra']",[None], socialistas de cátedra Kathedersozialisten,por la reforma social y cuyas cabezas fueron muy desafortunadamente bautizadas ' socialistas de cátedra Kathedersozialisten; y el grupo que fue llamado y se llamó a sí
H17_economy_93,both,"['escuela', 'histórica', 'escuela histórica']",['capítulo'], escuela histórica capítulo 4,"el grupo que fue llamado y se llamó a sí mismo ' escuela histórica capítulo 4. La cuestión muy debatida, de los juicios de valor del"
H17_economy_94,left,"['forma', 'más']",[None], forma más sencilla por HICKS Theory of Wages,"372, 504 y 512. El concepto, introducido en su forma más sencilla por HICKS Theory of Wagesy JOAN ROBINSON (Economics of Imperfect Competition, 1933),"
H17_economy_95,none,[None],[None], JOAN ROBINSON Economics of Imperfect Competition,"más sencilla por HICKS (Theory of Wages, 1932) y JOAN ROBINSON Economics of Imperfect Competition, fue eficazmente utilizado en seguida por ambos autores para la formulación"
H17_economy_96,right,[None],"['autor', 'comunicación del autor']", estudiante en la Universidad de Michigan comunicación del autor,"tesis de Ph. D. ya en 1921, cuando era estudiante en la Universidad de Michigan comunicación del autor. Pese a las influencias subconscientes que pudieran llegarle de su temprana"
H17_economy_97,both,"['concurrencia', 'corriente', 'época']","['autor', 'comunicación del autor']", la concurrencia corriente en la época comunicación del autor,mejor que lo que entonces creía Chamberlin que era la teoría de la concurrencia corriente en la época comunicación del autor. En este caso me ha parecido conveniente abandonar el principio de
H17_economy_98,none,[None],[None], momento Chamberlin incluido,"uso de ese práctico instrumento se le ocurriera a muchos en aquel momento Chamberlin incluido, especialmente a los que antes habían forcejeado con las curvas totales"
H17_economy_99,left,"['esquema', 'dinámico', 'esquema dinámico']",[None], un esquema dinámico explícito Samuelson,"de que ni siquiera la teoría estática se puede desarrollar plenamente sin un esquema dinámico explícito Samuelson, [3] ya antes registrado, es un primer paso"
H17_economy_100,left,['consumo'],[None], el consumo Ct,consumo corriente más la inversión corriente. Supóngase que postulamos arbitrariamente que el consumo Ctde un período (t) es igual a una proporción constante
H17_economy_101,left,['inversión'],[None], la inversión It,"de la renta del período (t-1), xxx y que la inversión Iten el período t equivale a una proporción constante xxx de la"
H17_economy_102,both,"['definiciones', 'agregados']",['ecuaciones'], las definiciones de agregados obviamente importantes ecuaciones definitorias,que acaso sea más adecuado llamarlas consideraciones de sentido común; contienen las definiciones de agregados obviamente importantes ecuaciones definitoriasen un sistema de ecuaciones casi siempre lineales y de coeficientes constantes
H17_economy_103,both,['agregados'],"['ecuaciones', 'equilibrio']", agregados ecuaciones de equilibrio,como las relaciones que el sentido común indica como vigentes entre dichos agregados ecuaciones de equilibrioy las relaciones que se supone describen el comportamiento de clases de
H17_economy_104,none,[None],[None], Roos Dynamic Economics,"Numerosos autores adoptan una posición intermedia, por ejemplo CHAFILES F. Roos Dynamic Economics. Repito también que mi insistencia en esta distinción no se debe"
H17_economy_105,left,"['producto', 'bruto', 'producto interior bruto']",[None], producto interior bruto PIB,"El déficit público se situó en el 6, 6 % del producto interior bruto PIBen 1996, bien lejos del límite del 3 % fijado en"
H17_economy_106,both,['caja'],"['ingresos', 'cobros']", criterios de caja ingresos y cobros sin periodificar,"de Economía. Es cierto, sin embargo, que atendiendo a criterios de caja ingresos y cobros sin periodificar, el déficit del Estado se disparó por diversos motivos, de"
H17_economy_107,both,['circunstancias'],['baja'], circunstancias atenuantes climatología baja de la construcción,1 % del mismo mes de 1996. Pese a las diversas circunstancias atenuantes climatología baja de la construcciónlo cierto es que las cifras no admiten paliativos y se recordaba
H17_economy_108,none,[None],[None], materia presupuestaria tributaria y financiera BOE,"12 / 1995 de 28 de diciembre, sobre medidas urgentes en materia presupuestaria tributaria y financiera BOE, que prorroga los Presupuestos Generales del Estado para 1995, en"
H17_economy_109,none,[None],[None], el tabaco y el alcohol BOE,"y regularizar anticipos de fondos y se incrementan los impuestos especiales sobre el tabaco y el alcohol BOE. Agosto: El banco central alemán, Bundesbank, baja el"
H17_economy_110,none,[None],[None], diciembre BOE,"leyes: la Ley Orgánica 3 / 1996, de 27 de diciembre BOE, que modifica la Ley Orgánica 8 / 1980, y la"
H17_economy_111,none,[None],[None], diciembre BOE,"1980, y la Ley 14 / 1996, de 30 de diciembre BOEde cesión de tributos del Estado a las CC. AA."
H17_economy_112,both,"['divisas', 'reservas centrales', 'centrales de divisas']",['febrero'], Saldo de reservas centrales de divisas febrero,la Caja de Ahorros y Pensiones de Barcelona. CALENDARIO marzo Tabla Saldo de reservas centrales de divisas febrero.. Contabilidad nacional trimestral (cuarto trimestre).. Índice
H17_economy_113,both,"['precios', 'consumo', 'precios de consumo']",['febrero'], Índice de precios de consumo febrero,).. Contabilidad nacional trimestral (cuarto trimestre).. Índice de precios de consumo febrero. Subasta decenal del Banco de España. Coyuntura comercio por menor
H17_economy_114,both,['comercio'],['enero'], Coyuntura comercio por menor enero,consumo (febrero). Subasta decenal del Banco de España. Coyuntura comercio por menor enero. Índice de producción industrial (enero). Subasta decenal del
H17_economy_115,both,"['producción', 'industrial', 'producción industrial']",['enero'], Índice de producción industrial enero,Banco de España. Coyuntura comercio por menor (enero). Índice de producción industrial enero. Subasta decenal del Banco de España. abril Tabla Encuesta de
H17_economy_116,left,"['activa', 'población activa']",[None], abril Tabla Encuesta de población activa diciembre,industrial (enero). Subasta decenal del Banco de España. abril Tabla Encuesta de población activa diciembre. Subasta decenal del Banco de España.. Índice de precios
H17_economy_117,both,"['precios', 'industriales', 'precios industriales']",['febrero'], Índice de precios industriales febrero,(diciembre). Subasta decenal del Banco de España.. Índice de precios industriales febrero.. Saldo de reservas centrales de divisas (marzo).
H17_economy_118,left,"['divisas', 'reservas centrales', 'centrales de divisas']",[None], reservas centrales de divisas marzo,. Índice de precios industriales (febrero).. Saldo de reservas centrales de divisas marzo. Encuesta de salarios (cuarto trimestre). Índice de precios
H17_economy_119,left,"['precios', 'consumo', 'precios de consumo']",[None], Índice de precios de consumo marzo,(marzo). Encuesta de salarios (cuarto trimestre). Índice de precios de consumo marzo. Coyuntura comercio por menor (febrero). Índice de producción
