Reference	LeftContext	Pivot	RightContext
1_m00306-plain	por definición, los superenrollamientos son levógiros.	El_ART_el resultado_NC_resultado final_ADJ_final es_VSfin_ser la_ART_el formación_NC_formación de_PREP_de una_ART_un estructura_NC_estructura más_ADV_más compacta_VLfin_compactar	con una mayor estabilidad física. En la mayoría de moléculas de
1_m00310-plain	nucleótidas, la adenina, la timina,	la_ART_el citosina_NC_citosina y_CC_y la_ART_el guanina_NC_guanina son_VSfin_ser las_ART_el constituyentes_NC_constituyente más_ADV_más importantes_ADJ_importante	del DNA. El DNA tiene una estructura en doble hélice.
1_m00310-plain	. Consecuencias clínicas de la mutación: hemoglobinopatías	Los_ART_el trastornos_NC_trastorno genéticos_ADJ_genético de_PREP_de la_ART_el hemoglobina_NC_hemoglobina humana_ADJ_humano son_VSfin_ser el_ART_el grupo_NC_grupo más_ADV_más común_ADJ_común	de enfermedades monogénicas: se calcula que el 5 % por de
1_m00310-plain	en todos los campos de la medicina,	el_ART_el diagnóstico_NC_diagnóstico preciso_ADJ_preciso es_VSfin_ser la_ART_el primera_ORD_primero etapa_NC_etapa más_ADV_más importante_ADJ_importante	en el cuidado del paciente. El proceso diagnóstico de un trastorno
1_m00310-plain	progenitores tiene el gen, la existencia de	un_ART_un mosaicismo_NC_mosaicismo de_PREP_de la_ART_el línea_NC_línea germinal_ADJ_germinal seria_VSfin_ser la_ART_el explicación_NC_explicación más_ADV_más probable_ADJ_probable	. 4. Diagnostico incorrecto. Uno de los supuestos y principios
1_m00334-plain	Si bien en cada uno de estos trastornos	la_ART_el herencia_NC_herencia autosómica_ADJ_autosómico dominante_ADJ_dominante es_VSfin_ser la_ART_el regla_NC_regla o_CC_o al_PAL_al menos_ADV_menos se_SE_se	observa en cierta proporción de casos, se requiere la pérdida o
1_m00337-plain	poco a la investigación en genética humana.	Los_ART_el estudios_NC_estudio sobre_PREP_sobre adopción_NC_adopción son_VSfin_ser la_ART_el manera_NC_manera más_ADV_más poderosa_ADJ_poderoso	de desenmarañar los factores genéticos y los ambientales Si los gemelos separados
1_m00362-plain	similar pero de mayor valor comercial. Aunque	la_ART_el producción_NC_producción de_PREP_de vinagre_NC_vinagre es_VSfin_ser el_ART_el proceso_NC_proceso de_PREP_de transformación_NC_transformación más_ADV_más antiguo_ADJ_antiguo	y mejor conocido (conversión de etanol en acético), la
1_m00362-plain	características. Stanburyy Whitaker (1984) prepararon	una_ART_un lista_NC_lista de_PREP_de 13_CARD_@card@ puntos_NC_punto que_CQUE_que consideraron_VLfin_considerar eran_VSfin_ser los_ART_el criterios_NC_criterio más_ADV_más importantes_ADJ_importante	para el diseño de un fermentador: (1) El tanque
1_m00686-plain	la competencia. Si esto fuera así,	los_ART_el tribunales_NP_Tribunales serían_VSfin_ser un_ART_un terreno_NC_terreno de_PREP_de liza_NC_liza más_ADV_más en_PREP_en	el que los genes tendrán que dejar paso a las proteínas.
1_m00708-plain	Como habían predicho los estudios con familias,	el_ART_el HOXA1_NP_HOXA1 es_VSfin_ser un_ART_un gen_NC_gen más_ADV_más entre_PREP_entre	los implicados en el espectro de las disfunciones autistas. Además,
1_m00710-plain	y lógica. El desciframiento en 1983 de	la_ART_el estructura_NC_estructura tridimensional_ADJ_tridimensional de_PREP_de la_ART_el neuraminidasa_NC_neuraminidasa es_VSfin_ser el_ART_el punto_NC_punto de_PREP_de partida_NC_partida más_ADV_más inmediato_ADJ_inmediato	. Pero fue una serie anterior de descubrimientos la que permitió que
1_m00731-plain	ser causado por mutaciones en genes distintos.	Los_ART_el desórdenes_NC_desorden hereditarios_ADJ_hereditario más_ADV_más comunes_ADJ_común son_VSfin_ser los_ART_el que_CQUE_que resultan_VLfin_resultar más_ADV_más difíciles_ADJ_difícil	de estudiar utilizando genética molecular ya que generalmente implican una combinación de
1_m00731-plain	embargo, en general situar la enfermedad en	el_ART_el mapa_NC_mapa mediante_PREP_mediante su_PPO_suyo localización_NC_localización subcromosómica_ADJ_subcromosómica específica_ADJ_específico es_VSfin_ser el_ART_el paso_NC_paso inicial_ADJ_inicial que_CQUE_que resulta_VLfin_resultar más_ADV_más fructífero_ADJ_fructífero	. La clonación posicional puede ser extraordinariamente laboriosa, y no suele
1_m00731-plain	la muestra de un paciente tiene o no	un_ART_un cambio_NC_cambio de_PREP_de secuencia_NC_secuencia conocido_VLadj_conocer es_VSfin_ser un_ART_un problema_NC_problema diferente_ADJ_diferente y_CC_y mucho_ADV_mucho más_ADV_más sencillo_ADJ_sencillo	que barrer un gen para comprobar si contiene alguna mutación. La
