Reference	LeftContext	Pivot	RightContext
1_m00351-plain	simple ejemplo puede aclarar que gran parte de la inversión en ingeniería	genética_ADJ_genético ha_VLfin_haber de_PREP_de ser_VSinf_ser especulativa_ADJ_especulativo,_CM_, excepto_PREP_excepto cuando_CSUBX_cuando existe_VLfin_existir	una clara demanda de un producto sin que haya ninguna fuente alternativa
1_m00361-plain	lo que se creyó aun en fecha tan reciente como 1980.	De_PREP_de hecho_NC_hecho,_CM_, menos_ADV_menos del_PDEL_del 10_CARD_@card@	% del DNA en el genoma codifica genes. Sólo alrededor de
1_m00361-plain	xxx del gen de la xxx -globina (anemia drepanocítica).	Alta_ADJ_alto en_PREP_en África_NP_África,_CM_, menos_ADV_menos común_ADJ_común en_PREP_en	cualquier otra parte. Alelo xxx del gen de la xxx -
1_m00362-plain	en el tanque. La esterilización se realiza inyectando vapor por todos	los_ART_el puntos_NC_punto de_PREP_de entrada_NC_entrada y_CC_y salida_NC_salida,_CM_, salvo_ADJ_salvo en_PREP_en el_ART_el	de salida de aire que sirve para que escape el vapor.
1_m00457-plain	están menos documentados. Igualmente, las rutas de conversión de sustratos	de_PREP_de un_ART_un átomo_NC_átomo de_PREP_de carbono_NC_carbono,_CM_, excepto_PREP_excepto dióxido_NC_dióxido de_PREP_de	carbono, a los precursores de tres y cuatro carbono que se
1_m00500-plain	introducen algunos de los sistemas génicos que gobiernan la función inmunitaria y	refuerzan_VLfin_reforzar el_ART_el concepto_NC_concepto de_PREP_de que_CQUE_que,_CM_, con_PREP_con excepción_NC_excepción de_PREP_de los_ART_el gemelos_NC_gemelo	monocigóticos (u otros nacimientos múltiples), cada persona es única
1_m00545-plain	de los gorilas. Los monos del viejo mundo también son parientes	cercanos_ADJ_cercano de_PREP_de los_ART_el humanos_ADJ_humano pero_CCAD_pero,_CM_, exceptuando_VLger_exceptuar los_ART_el gibones_NC_gibón	, han sufrido numerosas reordenaciones cromosómicas desde su separación del linaje humano
1_m00665-plain	restablecen la función inmunitaria. Esos logros son ya de dominio público	,_CM_, pero_CCAD_pero hay_VHfin_haber otros_QU_otro descubrimientos_NC_descubrimiento,_CM_, menos_ADV_menos conocidos_VLadj_conocer,_CM_,	que han causado también una indudable conmoción en la comunidad de investigadores
1_m00689-plain	que culminarán la destrucción de la proteína. Podría pensarse que esta	hipérbole_NC_hipérbole intracelular_ADJ_intracelular carece_VLfin_carecer de_PREP_de interés_NC_interés,_CM_, salvo_ADJ_salvo para_PREP_para la_ART_el	proteína en cuestión. Nada más lejos de la verdad. En
1_m00696-plain	que los anticuerpos murinos se parezcan más a los humanos podemos reemplazar	todo_QU_todo el_ART_el anticuerpo_NC_anticuerpo monoclonal_ADJ_monoclonal murino_NC_murino,_CM_, salvo_PREP_salvo la_ART_el parte_NC_parte	de unión al antígeno, con los componentes de anticuerpos humanos.
1_m00697-plain	en fase de prueba una ribozima en pacientes con hepatitis C;	y_CC_y,_CM_, menos_ADV_menos avanzados_VLadj_avanzar,_CM_,	estudios de ribozimas contra el VIH. Algunos de estos proyectos recurren
1_m00707-plain	células. Por el contrario, las células libres están expuestas a	la_ART_el celada_VLadj_celar del_PDEL_del sistema_NC_sistema inmunitario_ADJ_inmunitario,_CM_, salvo_ADJ_salvo que_CQUE_que procedan_VLfin_proceder	de los mismos sujetos o de sus gemelos. De ahí que
1_m00725-plain	la tabla 1 se exponen las características de los pacientes. Éstas	fueron_VSfin_ser similares_ADJ_similar para_PREP_para ambos_QU_ambo grupos_NC_grupo,_CM_, excepto_PREP_excepto para_PREP_para el_ART_el	estado general (un mayor número de pacientes tenían un mal estado
1_m00731-plain	ver página 333). Las secuencias que se obtienen deberían atravesar	las_ART_el fronteras_NC_frontera entre_PREP_entre exones_NC_exón e_CC_y intrones_NC_intrón,_CM_, salvo_ADV_salvo que_CQUE_que los_ART_el	exones sean muy largos, en cuyo caso hace falta diseñar nuevos
