id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H11_economy_11,left,"['investigación', 'biosensores']",[None], la investigación sobre los biosensores en particular en,"integrada y comparativa de las diversas tecnologías de imaginería biomédica; - la investigación sobre los biosensores en particular enrelación con su valor clínico, como ocurre en el control de"
H11_economy_12,left,"['investigar', 'biomateriales']",[None], a investigar más en biomateriales en particular para,La tendencia muy marcada hacia la cirugía de sustitución en medicina incita a investigar más en biomateriales en particular paramejorar las propiedades mecánicas y la biocompatibilidad de los polímeros así como
H11_economy_13,left,"['área', 'recuerdos', 'motores']",[None], el área de Broca contiene recuerdos motores en particular,de TC o de RM. Wernicke (1874) sugirió que el área de Broca contiene recuerdos motores en particularrecuerdos de la secuencia de movimientos musculares requeridos para articular palabras)
H11_economy_14,left,['obsérvense'],[None], obsérvense en particular las,de los mediadores y sus acciones en la fig. 1-14; obsérvense en particular laspropiedades quimiotácticas de estos mediadores y sus efectos sobre los vasos sanguíneos
H11_economy_15,left,"['rutina', 'inmunología', 'clínica', 'inmunología clínica']",[None], de rutina en la inmunología clínica en particular en,desconocidas estudiadas (fig. 5-6). Este método se emplea de rutina en la inmunología clínica en particular enlas determinaciones de inmunoglobulinas y también para sustancias tales como el tercer
H11_economy_16,left,"['antígenos', 'electroforética']",[None], los antígenos por su movilidad electroforética en particular cuando,"la figura 5-7. El método tiene valor para la identificación de los antígenos por su movilidad electroforética en particular cuandoestán presentes otros antígenos. En la inmunología clínica, esta técnica"
H11_economy_17,left,"['antígenos', 'reacciones', 'aglutinación', 'reacciones de aglutinación']",[None], antígenos para establecer reacciones de aglutinación en particular las,la bentonita y el látex de poliestireno han sido recubiertas también con antígenos para establecer reacciones de aglutinación en particular lasempleadas para detectar los factores reumatoideos (fig. 5-16).
H11_economy_18,left,['sarampión'],[None], la varicela y el sarampión en particular en,"xxx globulina humana de adultos resultan valiosos para modificar los efectos de la varicela y el sarampión en particular enindividuos con respuestas inmunitarias defectuosas, como los recién nacidos prematuros,"
H11_economy_19,left,"['genes', 'provenientes', 'virus']",[None], de genes provenientes de otro virus en particular uno,"otros genes Un subterfugio ingenioso consiste en utilizar un virus como transportador de genes provenientes de otro virus en particular unoque no pueda cultivarse con éxito, o que sea potencialmente peligroso"
H11_economy_20,right,[None],"['inyección', 'células', 'linfoides', 'células linfoides', 'inyección de células']", la inyección de células linfoides en particular pequeños,no acelera el rechazo de un trasplante similar en el animal receptor la inyección de células linfoides en particular pequeñoslinfocitos recirculantes) es efectiva en acortar la supervivencia del implante (
H11_economy_21,left,"['actividad', 'adyuvante']",[None], la actividad adyuvante en este caso en particular para,"para los blancos de clase II, en general están asociadas a la actividad adyuvante en este caso en particular paralos precursores de linfocitos T citotóxicos, y con la producción de"
H11_economy_22,left,['glomerulonefritis'],[None], en ciertos casos de glomerulonefritis en particular los,la misma especie. Una situación análoga se produce en el hombre en ciertos casos de glomerulonefritis en particular losasociados con hemorragia pulmonar (síndrome de Goodpasture). La biopsia
H11_economy_23,left,"['antígenos', 'portadores', 'determinantes']",[None], con antígenos portadores de determinantes repetidos en particular,"para que expresen los péptidos de proteína de estrés que han reaccionado con antígenos portadores de determinantes repetidos en particularen el contexto de la artritis reumatoidea, éstas podrían ser las"
H11_economy_24,left,"['vías', 'transmisión', 'señales', 'transmisión de señales']",[None], las vías de transmisión de señales en particular de,". Algunas ejercen su efecto perverso convirtiendo en hiperactivas las proteínas de las vías de transmisión de señales en particular deaquellas vías que, en condiciones normales, inducen la división celular"
H11_economy_25,left,['centros'],[None], tarea continúa en diversos centros en particular en,"), comenzó a identificar genes que afectaban al comportamiento. Esta tarea continúa en diversos centros en particular enel laboratorio de Jeffrey C., Hall, uno de los"
H11_economy_26,left,"['etapas', 'posteriores', 'cortejo']",[None], Las etapas posteriores del cortejo en particular las,"de cortejo propio de los machos, ausente en las hembras. Las etapas posteriores del cortejo en particular lasque exigen una coordinación motora precisa, requieren la presencia de tejidos"
H11_economy_27,left,['acarrear'],[None], pueden acarrear perjuicios inmediatos y graves En particular,efectos de las mutaciones requieren mucho tiempo. Y los datos genéticos pueden acarrear perjuicios inmediatos y graves En particularpueden precipitar cambios psicológicos gravosos y abrir la puerta a la discriminación
H11_economy_28,left,['fértiles'],[None], más fértiles que los gestos en particular los,"muchas copias precisas y perdurables de sí mismos. Los sonidos son más fértiles que los gestos en particular losde tipo "" ¡ oiga! "" o "" ¡ mira!"
H11_economy_29,left,['contrastación'],[None], que pueden someterse a contrastación en particular la,de la evolución memética. Esta teoría memética depende de varias conjeturas que pueden someterse a contrastación en particular lahipótesis de que la imitación requiere una gran dosis de potencia cerebral
H11_economy_30,left,"['genes', 'útiles']",[None], ciertos genes útiles del VIH en particular los,"vectores manipulados se tornen patogénicos. Otra posible táctica consiste en transferir ciertos genes útiles del VIH en particular losque cifran las proteínas que transportan los genes hasta el núcleo,"
H11_economy_31,left,"['alternativas', 'plásmidos']",[None], buscan alternativas a los plásmidos En particular se,"enfermedades infecciosas e incluso contra ciertos tipos de cáncer. También se buscan alternativas a los plásmidos En particular seestán preparando cromosomas en miniatura, o cromosomas humanos artificiales, en"
H11_economy_32,left,['diferenciarse'],[None], han empezado a diferenciarse En particular,"momento el embrión tiene unos pocos centenares de células, que no han empezado a diferenciarse En particularel sistema nervioso no ha empezado a desarrollarse, por lo que"
H11_economy_33,left,['piernas'],[None], de las piernas de Greene en particular sus,"la potencia, el factor fisiológico resulta determinante: las fibras musculares de las piernas de Greene en particular susmuslos, desarrollan, en el breve intervalo de la carrera,"
H11_economy_34,left,"['cromosoma', 'células', 'división', 'cromosoma de células', 'células en división']",[None], un cromosoma de células en división en particular,mi grupo había demostrado que las tijeras inactivaban una parte determinada de un cromosoma de células en división en particularuna región que contiene genes que regulan la formación del nucléolo.
H11_economy_35,left,['edades'],[None], edades avanzadas acostumbran llegar bastante sanos En particular,"puede considerar alto comparado con cualquier referencia occidental. Los que alcanzan edades avanzadas acostumbran llegar bastante sanos En particularla tensión arterial no aumenta con la edad y, aunque se"
H11_economy_36,left,"['interaccionar', 'célula', 'huésped', 'célula huésped']",[None], interaccionar con la célula huésped en particular si,"huésped. En otras ocasiones le resulta a ésta más ventajoso no interaccionar con la célula huésped en particular sise trata de fagocitos, que destruyen las bacterias tras atraparlas en"
H11_economy_37,left,['tipos'],[None], a diversos tipos de drogas en particular alcohol,"y de muertes precoces. Tenemos también acceso cada vez más franco a diversos tipos de drogas en particular alcoholy tabaco, culpables de una elevada proporción de enfermedades, de"
H11_economy_38,left,"['estadios', 'posteriores', 'tumoral', 'desarrollo tumoral']",[None], los estadios posteriores del desarrollo tumoral en particular de,", apenas conocemos los rudimentos de los genes mutantes que contribuyen a los estadios posteriores del desarrollo tumoral en particular delos que permiten a las células tumorales atraer a los vasos sanguíneos"
H11_economy_39,left,"['generación', 'comportamiento', 'sexual', 'comportamiento sexual']",[None], en la generación del comportamiento sexual en particular,"de células, el área preóptica medial, se la ha involucrado en la generación del comportamiento sexual en particularen la conducta típicamente masculina. A modo de ejemplo, monos"
H11_economy_40,none,[None],[None], Gorski de la UCLA en particular su,"una rata adulta, no mueren las neuronas. El grupo de Gorski de la UCLA en particular sualumna Laura S., Allen, descubrió también estructuras dimórficas en"
H11_economy_41,none,[None],[None], Sugieren en particular,", mostrarse homosexuales, por haber padecido niveles de andrógenos atípicos. Sugieren en particularque los niveles de andrógenos en los fetos masculinos que devienen homosexuales"
H11_economy_42,left,"['vasos', 'principales']",[None], y estrechamiento de los vasos principales En particular,retrasados mentales. Entre los problemas que Williams observó aparecían soplos cardiacos y estrechamiento de los vasos principales En particularlos enfermos con el síndrome de Williams padecen con frecuencia estenosis supravalvular
H11_economy_43,none,[None],[None], Nos referimos en particular,y arqueas conocidas. Se ignora de dónde pudieron haber venido. Nos referimos en particulara los genes responsables de la síntesis de los componentes del citoesqueleto
H11_economy_44,left,['investigadores'],[None], Muchos investigadores Simón LeVay en particular,", hay que empezar por definir qué se entiende por ésta. Muchos investigadores Simón LeVay en particularconsideran dicha inclinación un rasgo sexualmente dimórfico: los varones están normalmente"
H11_economy_45,none,[None],[None], trabajos cuidadosamente diseñados y ejecutados en particular el,"heterosexuales. Aunque dos laboratorios corroboraron tal inferencia, la refutaron otros trabajos cuidadosamente diseñados y ejecutados en particular elrealizado por Luis J., G., Gooren, de"
H11_economy_46,left,"['transcripción', 'factor', 'basal', 'factor basal']",[None], la transcripción interaccionando con un factor basal En particular,"Los resultados sugerían que el dominio de Sp1 rico en glutaminas estimulaba la transcripción interaccionando con un factor basal En particularsospechábamos que Sp1 entraba en contacto con el factor D, y"
H11_economy_47,left,"['proliferación', 'células']",[None], la proliferación de otras células En particular,"los linfocitos T cooperadores para que secreten citocinas, sustancias que estimulan la proliferación de otras células En particularestas citocinas contribuyen a la estimulación de la subserie de los linfocitos"
H11_economy_48,left,"['mecanismos', 'mecanismos genéticos']",[None], del DNA en los mecanismos genéticos En particular,investigadores dirigieron o intensificaron sus estudios de transformación para aclarar la función del DNA en los mecanismos genéticos En particularel trabajo de Rollin Hotchkiss contribuyó a confirmar que el DNA es
H11_economy_49,left,['les'],[None], Se les asocia en particular,"importante que desempeñarían los transposones en la originación de nuevas especies. Se les asocia en particularcon el patrón de evolución "" a saltos "" del registro fósil"
H11_economy_50,none,[None],[None], pueden utilizarse en el futuro En particular se,la enfermedad genética y se delinean algunas de las nuevas estrategias que pueden utilizarse en el futuro En particular sesubrayan las terapias que reflejan el enfoque genético en medicina. Como
H11_economy_51,left,"['expresión', 'clínica', 'defecto', 'básico', 'expresión clínica']",[None], la expresión clínica del defecto básico en particular en,tratamiento que prolonga con éxito la vida proporciona una nueva oportunidad para la expresión clínica del defecto básico en particular encondiciones en las que el gen mutante se expresa normalmente en muchos
H11_economy_52,left,['mutación'],[None], general se debe examinar cada mutación en particular para,"el mRNA o la proteína sean inestables, por lo que en general se debe examinar cada mutación en particular paradeterminar cuál es su más probable efecto patogénico. Cuando las mutaciones"
H11_economy_53,left,"['improbable', 'célula']",[None], resulta extremadamente improbable que una célula en particular sufra,"tasas típicas de mutación, de xxx por gen por célula, resulta extremadamente improbable que una célula en particular sufratantas mutaciones a la vez (y esto es lo que permite"
H11_economy_54,both,['áreas'],['neurología'], Las aplicaciones en muchas otras áreas en particular neurología,"riesgo genéticamente definidos, más que hacia la población en general. Las aplicaciones en muchas otras áreas en particular neurología, hematología y oncología, se revisan en capítulos ulteriores. Si"
H11_economy_55,left,"['diagnóstico', 'genético', 'diagnóstico genético']",[None], también están contribuyendo al diagnóstico genético en particular al,descripciones de entidades genéticas en la literatura médica. Los sistemas informatizados también están contribuyendo al diagnóstico genético en particular aldiagnóstico de síndromes dismórficos. Con objeto de ilustrar la variedad de
H11_economy_56,left,"['producir', 'hormona']",[None], muy rentable producir la hormona en particular porque,"para favorecer la cicatrización, entonces el mercado será amplio y será muy rentable producir la hormona en particular porqueen tal caso la demanda superará con mucho las cantidades que pueden"
H11_economy_57,left,"['cromosomas', 'mamíferos']",[None], los cromosomas de los mamíferos y en particular los,"descubrimiento, en los años 60, de que podía lograrse que los cromosomas de los mamíferos y en particular losde los seres humanos, se «segregaran» en células somáticas"
H11_economy_58,none,[None],[None], puede constituir un reto en particular para,"relativamente fácil en la actualidad. Encontrar familias adecuadas, sin embargo puede constituir un reto en particular paratrastornos raros u otros en los que las personas afectadas mueren en"
H11_economy_59,left,"['rutas', 'interés biotecnológico']",[None], y rutas que tienen interés biotecnológico En particular,"Se ha adoptado un selectivo tratamiento dirigido a aquellos microorganismos, sustratos y rutas que tienen interés biotecnológico En particularse está acentuando el interés en la utilización de metano, metanol"
H11_economy_60,none,[None],[None], los Tipos I y II En particular,"a considerables controversias debido a que posee características de las especies de los Tipos I y II En particularno utiliza obligatoriamente metano o metanol, pudiendo, por tanto,"
H11_economy_61,left,['crecimiento'],[None], las condiciones de crecimiento y en particular,en ambos microorganismos; la presencia de uno u otro dependería de las condiciones de crecimiento y en particularde la naturaleza del factor de crecimiento limitante (xxx).
H11_economy_62,left,"['tipo', 'enzima']",[None], y el tipo del enzima En particular,metano a metanol y para resolver la cuestión de la localización celular y el tipo del enzima En particularseria interesante establecer si la facultad de cambiar de un tipo a
H11_economy_63,left,"['metano', 'dióxido', 'carbono', 'dióxido de carbono']",[None], metano a dióxido de carbono En particular,con el mecanismo preciso de las reacciones responsables de la oxidación del metano a dióxido de carbono En particularlo que nosotros hoy sabemos de los aceptores / dadores de electrones
H11_economy_64,none,[None],[None], algunos en particular las,variantes antigénicas (especificidades) constituyen productos directos de genes simples; algunos en particular lasvariantes de los subgrupos xxx y xxx. se localizan en subregiones
H11_economy_65,none,[None],[None], medios para desenmascarar estos cánceres En particular,las investigaciones realizadas en el campo de la inmunología básica han descubierto medios para desenmascarar estos cánceres En particularexiste la posibilidad de marcar las células tumorales con ciertos genes que
H11_economy_66,both,"['tipos', 'superficie', 'celular', 'superficie celular', 'tipos de moléculas', 'moléculas de superficie']",['muchos'], tipos de moléculas de superficie celular en particular muchos,"estimulan a las moléculas señalizadoras presentes en las adhesiones focales. Ciertos tipos de moléculas de superficie celular en particular muchosreceptores de factores de crecimiento, son quinasas de tirosinas. Estas"
H11_economy_67,left,"['células', 'células muertas']",[None], se liberan de las células muertas en particular el,"a los pocos días, la inflamación y los agentes químicos que se liberan de las células muertas en particular elneurotransmisor glutamato) provocan más necrosis y apoptosis en las células vecinas"
H11_economy_68,left,"['terapia', 'génica', 'terapia génica']",[None], los intereses de la terapia génica En particular,ha empezado a hablar de ella por lo que pudiera aportar a los intereses de la terapia génica En particulara la terapia génica de línea germinal: introducción de modificaciones en
H11_economy_69,left,"['efectos', 'secundarios', 'monoclonales', 'efectos secundarios', 'anticuerpos monoclonales']",[None], los efectos secundarios de los anticuerpos monoclonales en particular cuando,muestra del rigor que la FDA piensa aplicar en el examen de los efectos secundarios de los anticuerpos monoclonales en particular cuandose trate de los indicados para enfermos crónicos. Las ventajas de
H11_economy_70,left,['virus'],[None], la tendencia de los virus en particular de,"misma cepa es resistente a otros fármacos. Tal resistencia surge de la tendencia de los virus en particular delos virus ARN, sobre todo el VIH - a mutar muy"
H11_economy_71,left,"['hidratos', 'carbono', 'hidratos de carbono']",[None], Los hidratos de carbono en particular,"forma de operar del organismo ni cabe esperar paliar las enfermedades. Los hidratos de carbono en particularrealizan una asombrosa gama de tareas. No hace todavía mucho,"
H11_economy_72,none,[None],[None], Nos referimos en particular,papel en la lucha contra una serie de enfermedades no infecciosas. Nos referimos en particulara las afecciones marcadas por un exceso de inflamación. Ante una
H11_economy_73,left,['cantidad'],[None], la cantidad producida en primer lugar en particular,"pues, en limitar la síntesis de glucolípidos mediante la reducción de la cantidad producida en primer lugar en particulara través de la administración de compuestos pequeños, así sucedáneos glucídicos"
H11_economy_74,left,"['ingeniería', 'tejidos', 'ingeniería de tejidos']",[None], obtenidos por ingeniería de tejidos en particular,"los vasos sanguíneos, será crucial para el sostén de muchos órganos obtenidos por ingeniería de tejidos en particularpáncreas, hígados y riñones, que requieren un gran suministro sanguíneo"
H11_economy_75,none,[None],[None], fácil la solución del problema En particular,los parches transdérmicos desarrollados por la industria farmacéutica- habrá de hacer más fácil la solución del problema En particularpuede recurrirse a polímeros inyectables para colocar las moléculas bioactivas en su
H11_economy_76,left,"['capaces', 'producir', 'anticuerpo']",[None], son capaces de producir un anticuerpo en particular al,", una mezcla heterogénea de células híbridas, se seleccionan las que son capaces de producir un anticuerpo en particular altiempo que mantienen la propiedad de ser inmortales en cultivo. Estos"
H11_economy_77,none,[None],[None], Southern blotting y clonaje En particular para,"sido usadas para estudiar mutaciones en el ADNmit entre ellas: PCR Southern blotting y clonaje En particular parala NOHL donde las mutaciones que se presentan son puntuales, con"
