id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H7_economy_22,both,['tos'],"['estornudos', 'factores', 'mecánicos']", la tos y los estornudos Entre los otros factores mecánicos,"en el moco son eliminadas mediante mecanismos como el movimiento ciliar, la tos y los estornudos Entre los otros factores mecánicosque contribuyen a proteger las superficies epiteliales debe incluirse también la acción"
H7_economy_23,left,['individual'],[None], individual particular se divide una y otra vez de,"humana conocida como mieloma múltiple, una célula productora de una inmunoglobulina individual particular se divide una y otra vez dela misma forma incontrolada que una célula cancerosa, Sin tener en"
H7_economy_24,both,"['marcador', 'fracción']",['fracción'], el marcador xxx sobre una fracción y el xxx sobre otra fracción de,mientras que un conejo con genotipo xxx derivado de padres xxx expresará el marcador xxx sobre una fracción y el xxx sobre otra fracción desus moléculas de inmunoglobulina. Idiotipos Según se ha visto es posible
H7_economy_25,both,"['exposición', 'terapéutica', 'rayos']","['agentes', 'mitóticos']", en que la exposición accidental o terapéutica a rayos X u otros agentes mitóticos,"con rayos X, y este tratamiento es crucial en los casos en que la exposición accidental o terapéutica a rayos X u otros agentes mitóticoslesiona las células hematopoyéticas. Aún se tienen dudas sobre la estirpe"
H7_economy_26,right,[None],"['citoquinas', 'provenientes']", libera moléculas que desencadenan TNF y otras citoquinas provenientes,"más práctica. En el caso del paludismo, la forma hematógena libera moléculas que desencadenan TNF y otras citoquinas provenientesde monocitos y la secreción de estos mediadores es responsable de los"
H7_economy_27,both,"['virus', 'influenza']",['virus'], al frío del virus influenza y otros virus respiratorios,supresoras de microbacterias en el medio local. La atenuación por adaptación al frío del virus influenza y otros virus respiratoriosparece promisoria; dos microorganismos pueden crecer a temperaturas menores (32-34
H7_economy_28,both,"['glomerulonefritis', 'ovejas']","['modelos', 'animales', 'modelos animales']", Freund produce glomerulonefritis en ovejas y otros modelos animales,inyección de preparados xxx heterólogos de reacción cruzada en adyuvante completo de Freund produce glomerulonefritis en ovejas y otros modelos animalesde experimentación. Pueden captarse los anticuerpos anti-xxx por coloración por inmunofluorescencia
H7_economy_29,both,['complejos'],"['antígenos', 'antígenos nucleares']", los complejos de DNA y otros antígenos nucleares,"efectiva (véase p. 247). En el LES, los complejos de DNA y otros antígenos nucleares, junto a las inmunoglobulinas y el complemento pueden ser detectados por"
H7_economy_30,both,"['dominio', 'específico']",['dominio'], por un dominio SH2 específico y flanqueado en ambos lados por otro dominio de,"tirosina. Este cambio atrae al receptor la proteína Grb2, constituida por un dominio SH2 específico y flanqueado en ambos lados por otro dominio deconexión SH3. Un adaptador clásico, Grb2 carece de poder enzimático"
H7_economy_31,left,['zona de arranque'],[None], la zona de arranque antedicha y en otras partes del,"» de cortejo adecuado, las moscas deben tener células masculinas en la zona de arranque antedicha y en otras partes delganglio torácico (equivalente a la médula espinal de los vertebrados)"
H7_economy_32,both,"['sonidos', 'normales']",['sonidos'], unas a sonidos normales y otras a sonidos,"hora de estimular a las hembras. Si exponían hembras solas, unas a sonidos normales y otras a sonidosarrítmicos, simulados ambos por ordenador, y se las mezclaba luego"
H7_economy_33,both,['madre'],['padre'], una heredada de la madre y otra del padre,"diploides significa que sus células poseen dos copias de los genes, una heredada de la madre y otra del padre. A efectos de supervivencia, importa mucho tener dos copias de"
H7_economy_34,both,"['adenina', 'guanina']",['pirimidínicas'], adenina y guanina y la otra las pirimidínicas,del ADN dúplice diana portase la mayoría de las bases púricas ( adenina y guanina y la otra las pirimidínicas(timina y citosina). Hoy sabemos que los oligonucleótidos suelen
H7_economy_35,left,"['extremos', 'designa']",[None], extremos se designa 5 y el otro 3,"antiparalela. Las cadenas de ADN son asimétricas. Uno de sus extremos se designa 5 y el otro 3. En una doble hélice clásica, las cadenas son antiparalelas:"
H7_economy_36,left,"['defecto', 'hereditario', 'defecto hereditario']",[None], un defecto hereditario en uno u otro de esos,"No tardó en confirmarse que ese tipo de ceguera venía determinado por un defecto hereditario en uno u otro de esosdos genes. En el futuro, las enzimas o los propios"
H7_economy_37,both,"['artritis', 'reumatoide', 'artritis reumatoide']",['enfermedades'], Tratamiento de la artritis reumatoide y otras enfermedades autoinmunitarias,envejecimiento. Factor inhibidor de monocitos. Inhibe a los macrófagos. Tratamiento de la artritis reumatoide y otras enfermedades autoinmunitariasy relacionadas con los macrófagos. Así se fabrican y purifican moléculas
H7_economy_38,right,[None],"['rasgos', 'rasgos físicos']", sólo la cara y otros rasgos físicos,"buena medida, lo que somos. La memoria, y no sólo la cara y otros rasgos físicos, ayudan a definir a un individuo. Lo saben muy bien"
H7_economy_39,both,"['inteligencia', 'matemática']",['tipos'], ver con la inteligencia matemática u otros tipos de,llega la pericia de los ratones Doogie? Nada que tenga que ver con la inteligencia matemática u otros tipos decreatividad humana. Pero los Doogie distinguen entre objetos que han visto
H7_economy_40,none,[None],[None], Ping Tang y otros integrantes de,"Hasta dónde llega la habilidad de un ratón experto? Luego, Ping Tang y otros integrantes demi equipo se dedicaron a valorar el aprendizaje y las capacidades de"
H7_economy_41,left,['encontrar'],[None], podrían encontrar antes alimento y trasladarse de un lugar a otro si se,"reconocer objetos y resolver laberintos en el laboratorio, por ejemplo, podrían encontrar antes alimento y trasladarse de un lugar a otro si seencuentran en libertad. Podrían tener también una mayor facilidad para huir"
H7_economy_42,right,[None],['menos'], puede aplicarse con fines legítimos y otros menos legítimos,"del proyecto genoma han reconocido desde el principio que la genética humana puede aplicarse con fines legítimos y otros menos legítimos. Por ello, han insistido en la necesidad de invertir el"
H7_economy_43,right,[None],['fuentes'], Estas y otras fuentes de,neurofibromatosis tiene efectos más severos en blancos que en negros). Estas y otras fuentes deincertidumbre plantean graves dilemas a la hora del tratamiento. La elección
H7_economy_44,right,[None],['comportamientos'], Estos y otros comportamientos propios,"conducta, que apenas sufren modificaciones por la acción del entorno. Estos y otros comportamientos propiosde cada especie representan adaptaciones evolutivas. Así, nadie necesita enseñar"
H7_economy_45,left,['inhibición'],[None], la inhibición de la agresividad y otros aspectos del,énfasis en la filogenia que en la selección natural. Entendieron que la inhibición de la agresividad y otros aspectos delcomportamiento eran beneficiosos para las especies. Argumentaban que si unos animales
H7_economy_46,right,[None],"['depredadores', 'entonces', 'localizar', 'resto']", los cuervos y otros depredadores podrán entonces localizar el resto de la puesta,"una función de camuflaje por mimesis, pero la interna no: los cuervos y otros depredadores podrán entonces localizar el resto de la puestasi cáscaras rotas y huevos enteros se encontraran próximos. La remoción"
H7_economy_47,left,"['naturaleza', 'naturaleza humana']",[None], la naturaleza humana de una u otra manera de,"las cosas. Mientras la gente tenga compromisos políticos, se describirá la naturaleza humana de una u otra manera deacuerdo con sus propios intereses. A los conservadores les gusta señalar"
H7_economy_48,both,['paludismo'],['infecciones'], el paludismo y otras terribles infecciones,"vacunas fabricados con productos genéticos puede que consigan prevenir el sida, el paludismo y otras terribles infeccionesinsensibles a las técnicas de inmunización actuales. Cabe afirmar que las"
H7_economy_49,right,[None],"['infecciones', 'infecciones peligrosas']", el rotavirus y otras infecciones peligrosas,", el sarampión, la hepatitis A, la hepatitis B, el rotavirus y otras infecciones peligrosas. Pero hay muchas enfermedades mortales o muy graves, entre las"
H7_economy_50,right,[None],['vacunas'], siendo igual de estables o más que las otras vacunas en,"cantidades utilizando las técnicas de ADN recombinante, ahora tan comunes, siendo igual de estables o más que las otras vacunas enlo que a almacenamiento se refiere. Su fabricación y su amplia"
H7_economy_51,both,"['células', 'presentadoras', 'antígenos', 'células presentadoras']","['tipos', 'celulares', 'tipos celulares']", las células presentadoras de antígenos y no sólo por los otros tipos celulares,ADN de tal manera que permitan una buena captación por parte de las células presentadoras de antígenos y no sólo por los otros tipos celulares. Por diferentes vías de investigación se ha llegado a la conclusión
H7_economy_52,both,"['plásmidos', 'portadores', 'antígenos', 'plásmidos portadores']",['genes'], los plásmidos portadores de antígenos o a otros de genes,una vacuna de ADN. Otra posibilidad consiste en la incorporación a los plásmidos portadores de antígenos o a otros de genesque codificaran para las moléculas de señalización denominadas citocinas. Las células
H7_economy_53,both,['antígenos'],['proteínas'], son necesarias para la protección y los antígenos y demás proteínas que,"Es así como podrán controlar a la vez las respuestas inmunitarias que son necesarias para la protección y los antígenos y demás proteínas quepuedan generarlas. Como resultado de estas pruebas se están creando """
H7_economy_54,both,"['destrucción', 'células', 'ligadas']",['células'], la destrucción de las células ligadas y de otras células que,los leucocitos sanguíneos conocidos como células T citotóxicas (asesinas) y la destrucción de las células ligadas y de otras células queexhiban los mismos péptidos de la misma manera. Algunas células activadas
H7_economy_55,both,['toxinas'],['factores'], toxinas y otros factores de,"capacidad de resistir la exposición a parásitos, bacterias, virus, toxinas y otros factores deriesgo que se hacen fuertes por interacción con la bioquímica de nuestro"
H7_economy_56,both,"['sistema', 'inmunitario', 'sistema inmunitario']","['anfibios', 'descubrir']", el sistema inmunitario de los peces y los anfibios acaba de descubrir otro interesante superviviente,número limitado de piezas para su labor componedora. La investigación sobre el sistema inmunitario de los peces y los anfibios acaba de descubrir otro interesante superviviente. Estos vertebrados de sangre fría tienen sistemas inmunitarios que responden con
H7_economy_57,left,"['estructura', 'sistema', 'estructura del sistema']",[None], de la estructura del sistema u otras defensas radicales,enorme variabilidad del sistema. ¿ Cabría contar con una ulterior elaboración de la estructura del sistema u otras defensas radicales? ¿ Podrían los mecanismos de control alcanzar un nivel de complejidad
H7_economy_58,none,[None],[None], LA ENFERMEDAD mediante los viajes aéreos y otras modalidades de,las bacterias y los parásitos. Figura 2 LA RÁPIDA DIFUSIÓN DE LA ENFERMEDAD mediante los viajes aéreos y otras modalidades detransporte es un hecho de la vida contemporánea. Graves y a
H7_economy_59,both,['aprender'],['útiles'], aprender a encender el fuego y otras aptitudes útiles,"humana. Los memes empezaron a tomar el control. Además de aprender a encender el fuego y otras aptitudes útiles, se copiaron habilidades menos prácticas, como el adorno corporal o"
H7_economy_60,right,[None],['específicos'], formalización de contratos y otros asuntos específicos,"fidelidad y longevidad notables mejor que vehicula la información sobre caza, formalización de contratos y otros asuntos específicos. Los experimentos propios de la psicología social deberían mostrar que los"
H7_economy_61,right,[None],['colaboradores'], Matthew McGue y colaboradores el otro de un,"por separado -uno de Thomas J. Bouchard, Jr., Matthew McGue y colaboradores el otro de unproyecto internacional dirigido por Nancy L. Pedersen- atribuyen a la heredabilidad"
H7_economy_62,none,[None],[None], una en hermanos mellizos y otra en hermanos,"en el brazo corto del cromosoma 6 de dos muestras independientes, una en hermanos mellizos y otra en hermanosde distintas edades. Se han confirmado los resultados. Si bien"
H7_economy_63,left,"['penetren', 'torrente', 'sanguíneo', 'sitios', 'torrente sanguíneo']",[None], penetren en el torrente sanguíneo o en otros sitios y,"El objetivo último, por supuesto, es conseguir que los vectores penetren en el torrente sanguíneo o en otros sitios yencuentren su camino hacia las células deseadas, por ejemplo, órganos"
H7_economy_64,both,"['tratamientos', 'fibrosis', 'fibrosis quística']","['enfermedades', 'crónicas', 'enfermedades crónicas']", los tratamientos de la fibrosis quística y otras enfermedades crónicas,"los genes es temporal. Puesto que el ADN acaba desapareciendo, los tratamientos de la fibrosis quística y otras enfermedades crónicasdeberían repetirse con cierta periodicidad (de meses o años)."
H7_economy_65,both,"['polímeros', 'aminoácidos']",['sustancias'], formados por polímeros de aminoácidos y otras sustancias cuya,no lipídicos para proteger el ADN. Algunos de esos revestimientos están formados por polímeros de aminoácidos y otras sustancias cuyafunción es dirigir los genes terapéuticos hacia las células adecuadas en el
H7_economy_66,left,"['inyecten', 'sanguínea']",[None], inyecten en la corriente sanguínea o en otra parte y,"estudio se basa en la utilización de vectores idóneos, que se inyecten en la corriente sanguínea o en otra parte yse dirijan hacia tipos celulares específicos de cualquier parte del cuerpo."
H7_economy_67,both,"['cultivo', 'células', 'mamarias', 'células mamarias', 'cultivo de células']","['clonación', 'corderos']", un cultivo de células mamarias y la clonación de otros corderos a,su información genética. La clonación satisfactoria de Doly a partir de un cultivo de células mamarias y la clonación de otros corderos apartir de fibroblastos cultivados revelaba que el protocolo de Roslin era sólido
H7_economy_68,right,[None],"['clónicos', 'transgénicos', 'clónicos transgénicos']", Polly y otros clónicos transgénicos,transgénica así obtenida. Polly nació en el verano de 1997. Polly y otros clónicos transgénicossegregan la proteína humana en su leche. De ello se desprende
H7_economy_69,both,"['fibrosis', 'fibrosis quística']","['enfermedades', 'enfermedades humanas']", que imiten la fibrosis quística y otras enfermedades humanas,"Prometedora resulta también la producción rápida de animales portadores de defectos genéticos que imiten la fibrosis quística y otras enfermedades humanas. Cierta información se ha recabado de los ratones, pero éstos"
H7_economy_70,left,['paciente'],[None], procedentes del propio paciente y cultivadas donadas por otros humanos o,. Se están explorando varios enfoques originales que proporcionarían células nuevas ( procedentes del propio paciente y cultivadas donadas por otros humanos oextraídas de animales). Las células transferidas no deberán transmitir enfermedades
H7_economy_71,right,[None],['atleta'], las de un corredor de fondo u otro atleta que,"anterior), albergan una proporción de fibras musculares rápidas mayor que las de un corredor de fondo u otro atleta quefíe en la resistencia. La celeridad de contracción de las fibras"
H7_economy_72,left,['ciento'],[None], sólo un por ciento y otras de hasta,observado personas con un porcentaje de fibras lentas en el cuádriceps de sólo un por ciento y otras de hastaun 95 por ciento. El sujeto con un 95 por ciento
H7_economy_73,both,"['fibras', 'lentas']","['mitad', 'rápidas']", de las fibras son lentas y la otra mitad rápidas,"del tipo rápido. Recuérdese que en un adulto sano la mitad de las fibras son lentas y la otra mitad rápidas. Nosotros propusimos que, para mantener la expresión de la isoforma"
H7_economy_74,both,['músculos'],['extremos'], al restablecimiento de músculos paralizados y otros casos extremos,Conversión del músculo La transformación de las fibras musculares no se limita al restablecimiento de músculos paralizados y otros casos extremos. Cuando los músculos sanos se someten a cargas pesadas de forma
H7_economy_75,left,['rata'],[None], La presentan la rata y otros micromamíferos que,Esta isoforma conferiría a las fibras musculares unas celerísimas características funcionales. La presentan la rata y otros micromamíferos quenecesitan huir como balas para eludir a los depredadores. La isoforma
H7_economy_76,right,[None],['atléticos'], preguntarse si las nuevas plusmarcas y otros laureles atléticos,"profundos en los deportes, no siempre beneficiosos. La sociedad debe preguntarse si las nuevas plusmarcas y otros laureles atléticosson en realidad una simple continuación del empeño por demostrar lo que"
H7_economy_77,both,['químicas'],['productos'], químicas que produzcan radicales libres u otros productos lesivos,solo fotón podría limitarse a calentar la diana. O iniciar reacciones químicas que produzcan radicales libres u otros productos lesivospara las células. Los fotones de alta energía (como los
H7_economy_78,both,['diarrea'],['enfermedades'], La diarrea y otras enfermedades con,"atendemos al fundamento biológico de la tesis, resulta harto endeble. La diarrea y otras enfermedades conpérdida de sal, en niños sobre todo, han sido las"
H7_economy_79,both,['coli'],"['células', 'huésped', 'células huésped']", coli y otra células huésped,", y pueden utilizarse para transportar insertos de DNA entre E. coli y otra células huésped, como levadura, y viceversa. A menudo, estos vectores"
H7_economy_80,both,['hombre'],['muchos'], en el hombre y otros muchos,"proteínas. A otras secuencias de pares de bases les competen - en el hombre y otros muchosfunciones muy importantes; por ejemplo, promover la activación o inactivación"
H7_economy_81,left,['bacteriana'],[None], bacteriana o de otro se,"por deslizamiento entre secuencias complementarias. Antes de que una célula - bacteriana o de otro sedivida, ha de duplicarse su ADN. En este proceso complicado"
H7_economy_82,both,"['sangre', 'huésped']",['tisulares'], por la sangre del huésped y otros líquidos tisulares,", la bacteria resiste mejor la agresión letal de factores diversos vehiculados por la sangre del huésped y otros líquidos tisulares. Las células bacterianas pueden alternar entre los dos estados, según"
H7_economy_83,both,['madre'],['padre'], una heredada de la madre y otra del padre,"pulmonares normales (izquierda) condenen regiones repetitivas de dos longitudes diferentes- una heredada de la madre y otra del padredel individuo- que pueden separarse en un gel, de acuerdo con"
H7_economy_84,both,['predadores'],['organismos'], más peligrosos que los predadores o los organismos venenosos son otros miembros de,"criaturas produzcan más daño que cualquier tropiezo real con ellas. Mucho más peligrosos que los predadores o los organismos venenosos son otros miembros denuestra misma especie. Nos atacamos unos a otros, pero no"
H7_economy_85,right,[None],['complicaciones'], Infarto y otras complicaciones de,peligros nuevos - Accidentes - Inanición - Predadores - Enfermedades infecciosas - Infarto y otras complicaciones dela aterosclerosis - Cáncer - Otras enfermedades crónicas asociadas a los hábitos
H7_economy_86,left,"['sustancias', 'espermicidas']",[None], sustancias espermicidas y otros medios contra,"Los anticonceptivos del futuro Habrá claros avances en implantaciones, sustancias espermicidas y otros medios contrala fecundación. Con la gama de anticonceptivos disponibles, ¿ se"
H7_economy_87,both,"['exento', 'efectos', 'colaterales', 'efectos colaterales']",['distinto'], exento de efectos colaterales y aplicable en algún otro momento distinto,"eficaz, seguro, barato, duradero y fácil de anular, exento de efectos colaterales y aplicable en algún otro momento distintodel inmediatamente precedente al coito. También habrá de frenar la propagación"
H7_economy_88,both,['antígeno'],"['sustancias', 'capaces', 'sustancias capaces']", antígeno o inmunógeno y otras sustancias capaces,"inyección en el sujeto de muchas copias de la proteína blanco ( antígeno o inmunógeno y otras sustancias capacesde estimular la respuesta del organismo, se activaría el sistema inmunitario"
H7_economy_89,left,['espermicidas'],[None], espermicidas u otras formulaciones más,"y, en cierto grado, el diafragma) o químicas ( espermicidas u otras formulaciones másselectivas). Para evitar la infección del virus del sida y"
H7_economy_90,both,"['infección', 'virus', 'sida', 'infección del virus']","['agentes', 'infecciosos', 'agentes infecciosos']", la infección del virus del sida y otros agentes infecciosos,"químicas (espermicidas u otras formulaciones más selectivas). Para evitar la infección del virus del sida y otros agentes infecciosos, la barrera química tendría que cubrir, cuando menos, la"
H7_economy_91,both,"['tipos', 'cáncer', 'mama', 'colon', 'melanomas', 'tipos de cáncer']",['tipos'], tipos de cáncer de mama y colon melanomas y otros tipos de,", transmitidos de padres a hijos, determinan una susceptibilidad a varios tipos de cáncer de mama y colon melanomas y otros tipos detumores menos frecuentes. En la actualidad se están poniendo a punto"
H7_economy_92,right,[None],['técnicas'], Mediante la mamografía y otras técnicas de,"seguir de cerca a los miembros de las familias genéticamente susceptibles. Mediante la mamografía y otras técnicas deexamen tradicionales se pueden detectar tumores precoces. Ahora bien, como"
H7_economy_93,left,"['pacientes', 'cáncer', 'laringe']",[None], pacientes con cáncer de laringe y otros cánceres de,"de aplicar técnicas moleculares para detectar células malignas, escondidas, en pacientes con cáncer de laringe y otros cánceres decabeza y cuello. A pesar de una cirugía radical, estos"
H7_economy_94,left,['colon'],[None], colon u otro con,"de un tumor nuevo o metastásico- en pulmón, en mama, colon u otro conel tiempo suficiente para erradicarlo. La sensibilidad de estos ensayos puede"
H7_economy_95,both,"['cromosoma', 'madre']",['padre'], un cromosoma procede de la madre y otro del padre,"parejas correspondientes, que parecen estructuras gemelares. De cada par, un cromosoma procede de la madre y otro del padre; en condiciones normales los dos tienen, sin embargo, el"
H7_economy_96,both,"['supervivencia', 'macho']",['adquirir'], en la supervivencia del macho y para adquirir otros necesarios en,"años se las ha arreglado para conservar un puñado de genes importantes en la supervivencia del macho y para adquirir otros necesarios enel proceso de fecundación. Pese a su aspecto modesto, tiene"
H7_economy_97,left,['cromosoma'],[None], más un cromosoma X y otro Y De,"de autosomas (no implicados en la determinación del sexo), más un cromosoma X y otro Y Decada par, un miembro procede de la madre y el otro"
H7_economy_98,both,['madre'],['padre'], un miembro procede de la madre y el otro del padre,", más un cromosoma X y otro Y De cada par, un miembro procede de la madre y el otro del padre. Los genes de la NRY, región no recombinante del cromosoma"
H7_economy_99,both,"['interactúan', 'matriz', 'extracelular', 'matriz extracelular']",['células'], interactúan con la matriz extracelular y con otras células mediante,de la metástasis está relacionada con la comprensión de cómo las células interactúan con la matriz extracelular y con otras células mediantelas moléculas de la superficie celular. Aunque este campo está menos
H7_economy_100,none,[None],[None], M y otro al final,"más, puntos de control, uno en la transición G2 / M y otro al finalde la fase G I, antes de entrar en la fase"
H7_economy_101,none,[None],[None], decidió comprobar si el NIHA3 o cualquier otro grupo de,"). En 1990, LeVay, uno de los autores, decidió comprobar si el NIHA3 o cualquier otro grupo decélulas del área preóptica medial tenía un tamaño que guardase correlación con"
H7_economy_102,right,[None],['características'], Allen y Gorski aportaron otras características del,homosexual era menos de la mitad que el de los heterosexuales. Allen y Gorski aportaron otras características delcerebro relacionadas con la inclinación sexual. Vieron que la comisura anterior
H7_economy_103,both,"['tíos', 'paternos']",['tipos'], tíos paternos y los otros tres tipos,"de tías maternas tenían una probabilidad del 8 %. Padres, tíos paternos y los otros tres tiposde primos no presentaban correlación alguna. Aunque la investigación apuntara hacia"
H7_economy_104,right,[None],"['loci', 'loci genéticos']", desconoce el papel de Xq28 y de otros loci genéticos,la influencia que ejerce Xq28 es incluso menos evidente. También se desconoce el papel de Xq28 y de otros loci genéticosen la inclinación sexual de las mujeres. ¿ De qué modo
H7_economy_105,both,"['genética', 'poblaciones']","['discutiremos', 'áreas']", de la genética de poblaciones y también discutiremos otras áreas de,y se están examinando. En este capitulo consideraremos algunos aspectos generales de la genética de poblaciones y también discutiremos otras áreas dela genética relacionadas con la evolución. Poblaciones y acervos génicos Los
H7_economy_106,both,['alelos'],"['heterozigotos', 'alelos']", M tienen alelos M y los heterozigotos MN tienen otros alelos,"MN y 16 del tipo N. Los 36 individuos del tipo M tienen alelos M y los heterozigotos MN tienen otros alelosM. Es decir, en la población hay 72 + 48"
H7_economy_107,both,['polisacáridos'],['raramente'], los polisacáridos y más raramente otras moléculas como,"moléculas diferentes que pueden actuar de antígenos, como las proteínas, los polisacáridos y más raramente otras moléculas comolos ácidos nucleicos. Normalmente, una característica estructural específica del antígeno"
H7_economy_108,both,"['células', 'asesinas']","['células', 'citotóxicas', 'células']", se denominan células T asesinas o células T citotóxicas Como otras células T,". Las células T que participan en este tipo de reacción inmunitaria se denominan células T asesinas o células T citotóxicas Como otras células T, las células asesinas se originan en la médula ósea y maduran"
H7_economy_109,both,"['marcador', 'fluorescente', 'color', 'verde', 'marcador fluorescente', 'color verde']","['gen', 'marcador', 'fluorescente', 'marcador fluorescente']", un marcador fluorescente de color verde y el gen con otro marcador fluorescente,. La prueba consiste en señalar las copias del cromosoma 7 con un marcador fluorescente de color verde y el gen con otro marcador fluorescentede color rojo. Los cromosomas (azul) de un sujeto
