id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H19_economy_29,both,['predominio'],['individuos'], el predominio de tales individuos,los jugadores. También debemos añadir que hay varios factores que comprometen el predominio de tales individuosen los mercados de inversión modernos. La inversión basada en las
H19_economy_30,none,[None],[None], la energía animal de tal manera,solamente será adecuada cuando el cálculo razonable esté apuntalado y soportado por la energía animal de tal maneraque la idea de pérdidas finales que a menudo detiene a los
H19_economy_31,both,"['cantidad', 'dinero', 'determinados', 'cantidad de dinero']",['modo'], la cantidad de dinero estuvieran determinados de tal modo,"que encontrarse, si acaso, en que los factores que controlan la cantidad de dinero estuvieran determinados de tal modoque siempre existiera algún nivel de salarios nominales en el cual la"
H19_economy_32,left,['sistema cerrado'],[None], un sistema cerrado de tal manera,"para conseguir su objeto, y parcialmente en que Australia no es un sistema cerrado de tal maneraque el nivel de los salarios nominales era por sí mismo una"
H19_economy_33,both,"['producción', 'nivel']",['rendimiento'], la producción ha subido a un nivel tal que el rendimiento,de los rendimientos decrecientes en periodos cortos. Tenemos ocupación plena cuando la producción ha subido a un nivel tal que el rendimientomarginal de una unidad representativa de los factores de la producción ha
H19_economy_34,both,['aumento'],['supuesto'], un aumento de éstas Tal supuesto,"remuneraciones monetarias, y que no hay motivo correspondiente para oponerse a un aumento de éstas Tal supuestoestá evidentemente bien fundado en los hechos, debido a la circunstancia"
H19_economy_35,right,[None],['expectativas'], las bases para hacer tales expectativas,"parezcan recomendables nuevas inversiones. Pero, como lo hemos visto, las bases para hacer tales expectativasson muy precarias. Estando apoyadas en pruebas variables e inseguras,"
H19_economy_36,left,['auge'],[None], El auge es una situación tal que el exceso,"mientras dura, impide que esta tasa sea un obstáculo real. El auge es una situación tal que el excesode optimismo triunfa sobre una tasa de interés que mirada en frío"
H19_economy_37,left,"['propensión', 'individual', 'consumir', 'ser']",[None], la propensión individual a consumir demostrara ser de tal carácter,"existiría, a la larga, excepto en el caso de que la propensión individual a consumir demostrara ser de tal carácterque el ahorro neto, en condiciones de ocupación plena, terminara"
H19_economy_38,left,"['factores', 'producción']",[None], los factores de la producción con tal fin,"personal determinará lo que se produce, en que proporciones se combinarán los factores de la producción con tal finy cómo se distribuirá entre ellos el valor del producto final."
H19_economy_39,both,['economía'],['hipótesis'], la economía consiste en formular tales hipótesis,"difundido- creer que la única o la principal tarea del teórico de la economía consiste en formular tales hipótesis(en el aire o el vacío, podría sentir alguien la"
H19_economy_40,none,[None],[None], los registros de mortalidad Tal vez,"Pero su mérito no se caracteriza suficientemente con llamarle "" Colón de los registros de mortalidad Tal vezfuera más meritorio todavía el haber mostrado una percepción de la naturaleza"
H19_economy_41,left,"['whigs', 'más']",[None], los whigs más que tory violento tal vez,"un político, elegido tres veces al parlamento y violento enemigo de los whigs más que tory violento tal vezsea ese rasgo, y los efectos de ese rasgo en algunos"
H19_economy_42,both,"['total', 'salarios']",['modo'], la masa total de los salarios de tal modo,"Llamemos p al valor en dólares del producto nacional neto, w la masa total de los salarios de tal modoque los beneficios totales (identificados por Thunen, 'como por"
H19_economy_43,both,['década'],['esquemas'], la década de fueran fecundos en tales esquemas,"6] Por eso no puede sorprender que los primeros años de la década de fueran fecundos en tales esquemasagregativos, que componen la macrodinámica de R. Frisch. ["
