Reference	LeftContext	Pivot	RightContext
1_m00092-plain	de menor afinidad serán también estimulados, y como se advierte en	la_ART_el figura_NC_figura 7-10_CODE_@card@,_CM_, éstos_DM_este son_VSfin_ser más_ADV_más abundantes_ADJ_abundante	que los que poseen receptores de elevada afinidad. Además, es
1_m00092-plain	intentos para aislar poblaciones altamente purificadas de células madre hematopoyéticas. En	el_ART_el ratón_NC_ratón,_CM_, la_ART_el célula_NC_célula más_ADV_más probable_ADJ_probable	es la que presenta el siguiente fenotipo de superficie: alta expresión
1_m00092-plain	. Aunque se basen en los mismos principios que los utilizados para	el_ART_el virus_NC_virus de_PREP_de la_ART_el vacuna_NC_vacuna,_CM_, es_VSfin_ser posible_ADJ_posible que_CQUE_que sea_VSfin_ser más_ADV_más fácil_ADJ_fácil	aceptar virus híbridos de la poliomielitis como vacunas potenciales, y genes
1_m00203-plain	, podrían encontrarse con que las premisas de antaño eran incorrectas.	Las_ART_el investigaciones_NC_investigación rigurosas_ADJ_riguroso,_CM_, con_PREP_con organismos_NC_organismo menos_ADV_menos complejos_ADJ_complejo	, sugieren que, en la mayoría de los comportamientos, intervienen
1_m00203-plain	visuales, acústicas y quimiosensoriales entre el macho y la hembra.	El_ART_el macho_NC_macho,_CM_, por_PREP_por ser_VSinf_ser el_ART_el bailarín_NC_bailarín más_ADV_más activo_ADJ_activo	en este complicado ballet, ha acaparado el interés de los estudiosos
1_m00210-plain	. En la estrategia «antisentido», cuyo objetivo es impedir	la_ART_el traducción_NC_traducción,_CM_, la_ART_el lógica_NC_lógica del_PDEL_del nombre_NC_nombre es_VSfin_ser menos_ADV_menos evidente_ADJ_evidente	. Pero se puede comprender fácilmente si se conoce un poco sobre
1_m00210-plain	la atención prestada a la otra nueva estrategia genética, basada en	los_ART_el tríplices_ADJ_tríplice,_CM_, sea_VSfin_ser más_ADV_más reciente_ADJ_reciente	, los indicios sobre sus posibilidades se remontan a los años cincuenta
1_m00211-plain	de una proteína presente en las placas pondría de manifiesto uno de	los_ART_el signos_NC_signo tempranos_ADJ_temprano de_PREP_de la_ART_el aterosclerosis_NC_aterosclerosis,_CM_, cuando_CSUBX_cuando los_ART_el tratamientos_NC_tratamiento son_VSfin_ser más_ADV_más eficaces_ADJ_eficaz	. Además, los farmacólogos pueden utilizar las proteínas purificadas para fabricar
1_m00211-plain	con anterioridad. Cuando no podemos asignar una nueva secuencia parcial a	un_ART_un gen_NC_gen ya_ADV_ya conocido_VLadj_conocer,_CM_, la_ART_el cosa_NC_cosa se_SE_se vuelve_VLfin_volver más_ADV_más interesante_ADJ_interesante	. En esos casos, nuestros ordenadores realizan una búsqueda en todas
1_m00214-plain	tiempo se conocía su carácter hereditario y también contra otras, como	el_ART_el cáncer_NC_cáncer,_CM_, que_CQUE_que guardan_VLfin_guardar una_ART_un relación_NC_relación más_ADV_más sutil_ADJ_sutil	con los genes. Pero esa andadura hacia el nirvana genético será
1_m00214-plain	el diagnóstico genético impida que se les extienda un seguro medico.	Los_ART_el padres_NC_padre que_CQUE_que padecen_VLfin_padecer policistitis_NC_policistitis renal_ADJ_renal,_CM_, quizá_ADV_quizá la_ART_el enfermedad_NC_enfermedad hereditaria_ADJ_hereditario grave_ADJ_grave más_ADV_más común_ADJ_común	, también suelen decidir no someter a sus hijos a las pruebas
1_m00214-plain	mayor. Como los resultados de las pruebas pueden afectar a todos	los_ART_el miembros_NC_miembro de_PREP_de una_ART_un familia_NC_familia,_CM_, en_PREP_en su_PPO_suyo sentido_NC_sentido más_ADV_más amplio_ADJ_amplio	, las relaciones entre aquellos pueden verse seriamente alteradas debido a los
1_m00214-plain	. La perspectiva de tratamiento que más ha atraído la atención de	la_ART_el gente_NC_gente es_VSfin_ser la_ART_el terapia_NC_terapia génica_ADJ_génico,_CM_, si_CSUBX_si bien_ADV_bien resulta_VLfin_resultar más_ADV_más descriptivo_ADJ_descriptivo	hablar de transplante de genes. No obstante, los intentos para
1_m00215-plain	la relación entre efectos genéticos y ambientales. Preveo un estrechamiento de	los_ART_el lazos_NC_lazo entre_PREP_entre genética_NC_genética y_CC_y comportamiento_NC_comportamiento,_CM_, un_ART_un conocimiento_NC_conocimiento mucho_ADV_mucho más_ADV_más preciso_ADJ_preciso	de las funciones cerebrales y una adopción gradual de los modelos evolutivos
1_m00215-plain	la variación genética. Más que mirar la cultura como antítesis de	la_ART_el naturaleza_NC_naturaleza,_CM_, obtendremos_VLfin_obtener un_ART_un conocimiento_NC_conocimiento más_ADV_más profundo_ADJ_profundo	del comportamiento humano provocando silenciosamente el olvido del viejo debate factor genético
1_m00220-plain	, una forma de la cual consta de sólo dos miembros.	Las_ART_el moléculas_NC_molécula de_PREP_de inmunoglobulina_NC_inmunoglobulina,_CM_, las_ART_el proteínas_NC_proteína más_ADV_más características_ADJ_característico	del sistema inmunitario, se combinan con el antígeno para señalar su
1_m00220-plain	la observación. Aunque no sea el primer modelo matemático ideado sobre	el_ART_el sistema_NC_sistema inmunitario_ADJ_inmunitario,_CM_, sí_PPX_él es_VSfin_ser,_CM_, con_PREP_con mucho_ADV_mucho,_CM_, el_ART_el recurso_NC_recurso más_ADV_más manejable_ADJ_manejable	y atractivo de cuantos se han desarrollado para explorar estos temas evolutivos
1_m00224-plain	los genes. Por sugestivo que sea considerar simples " ideas "	los_ART_el memes_NC_memes,_CM_, resulta_VLfin_resultar más_ADV_más apropiado_ADJ_apropiado	entenderlos como una vía de información. (Los genes son también
1_m00224-plain	memes empezaron a tomar el control. Además de aprender a encender	el_ART_el fuego_NC_fuego y_CC_y otras_QU_otro aptitudes_NC_aptitud útiles_ADJ_útil,_CM_, se_SE_se copiaron_VLfin_copiar habilidades_NC_habilidad menos_ADV_menos prácticas_ADJ_práctico	, como el adorno corporal o las casi gratuitas danzas de la
1_m00224-plain	como Travelgate en el mismo sentido que el famoso Watergate. Por	el_ART_el contrario_NC_contrario,_CM_, los_ART_el americanos_NC_americano más_ADV_más jóvenes_ADJ_joven	, aunque oyeran alguna vez el sufijo -gate vinculado a un escándalo
1_m00224-plain	la restrictiva teoría de los memes. La cultura, entendida como	una_ART_un colectividad_NC_colectividad de_PREP_de cerebros_NC_cerebro y_CC_y mentes_NC_mente,_CM_, es_VSfin_ser el_ART_el fenómeno_NC_fenómeno más_ADV_más complejo_ADJ_complejo	de la Tierra. Jamás lograremos entenderla si la abordamos con simpleza
1_m00239-plain	el tesón y el entrenamiento convierten a cualquiera en un campeón.	El_ART_el músculo_NC_músculo,_CM_, el_ART_el tejido_NC_tejido más_ADV_más abundante_ADJ_abundante	del cuerpo humano, destaca por su versátil adaptación. Un entrenamiento
1_m00239-plain	la sección muscular. Cuanto mayor sea la superficie relativa ocupada por	las_ART_el fibras_NC_fibra rápidas_ADJ_rápido,_CM_, tanto_ADV_tanto más_ADV_más veloz_ADJ_veloz	será el músculo. Por tanto, un " sprinter " puede
1_m00244-plain	norteamericanos y británicos descendientes de africanos occidentales, por contra, presentan	una_ART_un llamativa_ADJ_llamativo prevalencia_NC_prevalencia,_CM_, de_PREP_de las_ART_el más_ADV_más altas_ADJ_alto	del mundo. Esta discrepancia apunta a factores ambientales o conductuales,
1_m00251-plain	, en diversa combinación y repetidas en una suerte de tartamudeo.	Los_ART_el microsatélites_NC_microsatélites,_CM_, que_CQUE_que contienen_VLfin_contener las_ART_el repeticiones_NC_repetición más_ADV_más cortas_ADJ_corto	, encierran un interés muy superior al que cabría deducir de su
1_m00259-plain	cursan con metástasis y pueden acarrear la muerte del paciente. Por	el_ART_el contrario_NC_contrario,_CM_, los_ART_el tumores_NC_tumor pequeños_ADJ_pequeño son_VSfin_ser menos_ADV_menos capaces_ADJ_capaz	de extenderse y pueden erradicarse con mayor probabilidad. Una reciente revolución
1_m00268-plain	Representación esquemática del desarrollo de un tumor maligno de tejido epitelial.	Los_ART_el cánceres_NC_cáncer epiteliales_ADJ_epitelial,_CM_, las_ART_el especies_NC_especie más_ADV_más comunes_ADJ_común	, se denominan carcinomas. La masa que se ve aquí resulta
1_m00270-plain	. Puede haber también alteraciones a pequeña escala implicadas en cambios en	la_ART_el secuencia_NC_secuencia nucleotídica_ADJ_nucleotídica,_CM_, o_CC_o modificaciones_NC_modificación más_ADV_más pequeñas_ADJ_pequeño	que pueden alterar sólo la cantidad del producto de un gen o
1_m00270-plain	la forma esporádica de retinoblastoma es más probable que ocurra sólo en	un_ART_un ojo_NC_ojo,_CM_, y_CC_y a_PREP_a una_ART_un edad_NC_edad más_ADV_más tardía_ADJ_tardío	que la forma familiar. Estudios similares sobre la predisposición a otros
1_m00278-plain	gran escala de anticuerpos y de células T asesinas. Gracias a	la_ART_el presencia_NC_presencia de_PREP_de células_NC_célula de_PREP_de memoria_NC_memoria,_CM_, la_ART_el respuesta_NC_respuesta inmunitaria_ADJ_inmunitario secundaria_ADJ_secundario es_VSfin_ser más_ADV_más rápida_ADJ_rápido	, se produce a mayor escala, y dura más que la
1_m00279-plain	del plural. (Esos idiomas, al igual que ocurre con	el_ART_el español_NC_español,_CM_, son_VSfin_ser mucho_ADV_mucho más_ADV_más ricos_ADJ_rico	morfológicamente que el inglés.) De esa observación cabría inferir que
1_m00293-plain	serie de datos sobre cambios en una sección del ADN mitocondrial llamada	la_ART_el región_NC_región de_PREP_de control_NC_control,_CM_, obteníamos_VLfin_obtener una_ART_un fecha_NC_fecha más_ADV_más antigua_ADJ_antiguo	para la madre común, fecha que, sin embargo, resulta
1_m00293-plain	llamada la región de control, obteníamos una fecha más antigua para	la_ART_el madre_NC_madre común_ADJ_común,_CM_, fecha_NC_fecha que_CQUE_que,_CM_, sin_PREP_sin embargo_NC_embargo,_CM_, resulta_VLfin_resultar menos_ADV_menos segura_ADJ_seguro	, porque persisten dudas sobre la corrección necesaria ante la avalancha de
1_m00296-plain	pero una ciudad terminal incorrecta, o viceversa, se duplicaron con	una_ART_un tasa_NC_tasa lineal_ADJ_lineal,_CM_, mucho_ADV_mucho más_ADV_más lenta_ADJ_lento	. Las secuencias de ADN sin principio ni final correctos permanecieron sin
1_m00298-plain	afirmativa a ese interrogante. Los transportadores respondieron de forma distinta según	el_ART_el inhibidor_ADJ_inhibidor químico_ADJ_químico,_CM_, es_VSfin_ser decir_VLinf_decir,_CM_, se_SE_se mostraron_VLfin_mostrar más_ADV_más o_CC_o menos_ADV_menos eficaces_ADJ_eficaz	en el acarreo del azúcar. Así, aunque todos vehicularon glucosa
1_m00300-plain	equipo de Dean H., Hamer, del Instituto Nacional de	la_ART_el Salud_NP_Salud,_CM_, la_ART_el prueba_NC_prueba más_ADV_más directa_ADJ_directo	de la base genética de la orientación sexual. El grupo concentró
1_m00304-plain	conocemos el mecanismo por el cual el organismo suprime de forma natural	el_ART_el tumor_NC_tumor,_CM_, finalmente_ADV_final podremos_VLfin_poder desarrollar_VLinf_desarrollar terapias_NC_terapia médicas_ADJ_médico más_ADV_más eficaces_ADJ_eficaz	de prevención y tratamiento de los tumores. Otra clase de genes
1_m00304-plain	de la distribución cuentan con más factores genéticos y ambientales causantes de	la_ART_el enfermedad_NC_enfermedad y_CC_y,_CM_, por_PREP_por lo_ART_el tanto_ADV_tanto,_CM_, es_VSfin_ser más_ADV_más probable_ADJ_probable	que desarrollen la enfermedad. En el caso de las enfermedades que
1_m00306-plain	dos genes hay un porcentaje variable de intercambio. Como respuesta a	la_ART_el segunda_ORD_nu|segundo cuestión_NC_cuestión,_CM_, Morgan_NP_Morgan propuso_VLfin_proponer que_CQUE_que era_VSfin_ser menos_ADV_menos probable_ADJ_probable	que entre dos genes localizados relativamente cerca uno de otro se diera
1_m00306-plain	derivada del estudio de la DM para discutir la anticipación genética.	La_ART_el distrofia_NC_distrofia miotónica_ADJ_miotónico,_CM_, el_ART_el tipo_NC_tipo más_ADV_más corriente_ADJ_corriente	de distrofia muscular en los adultos, es una enfermedad autosómica dominante
1_m00306-plain	la herencia monogénica, salvo accidentes, el genotipo se fija en	el_ART_el momento_NC_momento de_PREP_de la_ART_el fecundación_NC_fecundación,_CM_, mientras_CSUBX_mientras que_CQUE_que el_ART_el fenotipo_NC_fenotipo es_VSfin_ser más_ADV_más flexible_ADJ_flexible	y cambia durante la vida del organismo a medida que el genotipo
1_m00306-plain	las cadenas parentales durante la replicación. Es la más compleja de	las_ART_el tres_CARD_tres posibilidades_NC_posibilidad y_CC_y,_CM_, por_PREP_por lo_ART_el tanto_ADV_tanto,_CM_, la_ART_el menos_ADV_menos probable_ADJ_probable	. Sin embargo, no puede descartarse como modelo experimental. En
1_m00306-plain	como el cloruro de cesio (véase el Capítulo 10).	El_ART_el DNA-_ADJ_DNA- 15N_NC_15N,_CM_, que_CQUE_que es_VSfin_ser más_ADV_más denso_ADJ_denso	, alcanzará el equilibrio en el gradiente en un punto más cercano
1_m00306-plain	al final de la década de los 50 y al principio de	la_ART_el de_PREP_de los_ART_el 60_CARD_@card@,_CM_, uno_CARD_uno de_PREP_de los_ART_el períodos_NC_período más_ADV_más excitantes_ADJ_excitante	en la historia de la genética molecular. Estas investigaciones revelaron las
1_m00306-plain	, reparación del DNA y elementos transponibles CONCEPTOS DEL CAPÍTULO Aparte de	las_ART_el mutaciones_NC_mutación cromosómicas_ADJ_cromosómico,_CM_, la_ART_el base_NC_base más_ADV_más importante_ADJ_importante	de la diversidad entre los organismos, incluso los que están estrechamente
1_m00306-plain	c diferentes, cada uno con una diferente densidad y compactación.	El_ART_el menos_ADV_menos compacto_VLfin_compactar,_CM_, y_CC_y por_PREP_por lo_ART_el tanto_ADV_tanto menos_ADV_menos denso_ADJ_denso	, tema una velocidad de sedimentación menor; las otras dos fracciones
1_m00306-plain	orgánulos podían albergar su propio DNA que influencia sus funciones. Por	lo_ART_el tanto_ADV_tanto,_CM_, los_ART_el genéticos_ADJ_genético han_VHfin_haber buscado_VLadj_buscar pruebas_NC_prueba más_ADV_más directas_ADJ_directo	de la presencia de DNA en estos orgánulos. Utilizando el microscopio
1_m00310-plain	de los eritrocitos. Los eritrocitos normales pueden comprimirse y deslizarse por	los_ART_el capilares_NC_capilar,_CM_, pero_CCAD_pero los_ART_el eritrocitos_NC_eritrocito falciformes_ADJ_falciforme son_VSfin_ser menos_ADV_menos flexibles_ADJ_flexible	y no pueden hacer lo mismo. La consiguiente obstrucción vascular provoca
1_m00310-plain	; producción de una pequeña cantidad de betaglobina. Signos similares a	los_ART_el de_PREP_de la_ART_el talasemia_NC_talasemia beta_NC_beta 0_CARD_0,_CM_, aunque_CSUBX_aunque a_PREP_a menudo_ADJ_menudo algo_QU_algo más_ADV_más leves_ADJ_leve	. La mayoría de casos de talasemia alfa se deben a deleciones
1_m00310-plain	el camino para la síntesis artificial de un producto genético normal mediante	las_ART_el técnicas_NC_técnica de_PREP_de DNA_NC_dna recombinante_ADJ_recombinante,_CM_, permitiendo_VLger_permitir un_ART_un tratamiento_NC_tratamiento más_ADV_más efectivo_ADJ_efectivo	de muchas enfermedades genéticas. La terapia génica, O inserción de
1_m00310-plain	recombinación (figura 7-3, C). Como se muestra en	la_ART_el figura_NC_figura 7-4_CODE_@card@,_CM_, es_VSfin_ser más_ADV_más probable_ADJ_probable	que los entrecruzamientos ocurran entre loci alejados en un cromosoma que entre
1_m00310-plain	de las enfermedades genéticas. Si la prevención o la reducción de	la_ART_el ocurrencia_NC_ocurrencia es_VSfin_ser el_ART_el principal_ADJ_principal objetivo_NC_objetivo,_CM_, entonces_ADV_entonces el_ART_el enfoque_NC_enfoque debería_VMfin_deber ser_VSinf_ser más_ADV_más directivo_ADJ_directivo	. Sin embargo, el principal objetivo del consejo genético es ayudar
1_m00310-plain	accidentes. Se exterioriza el significado último de la enfermedad. En	los_ART_el trastornos_NC_trastorno genéticos_ADJ_genético,_CM_, la_ART_el enfermedad_NC_enfermedad es_VSfin_ser más_ADV_más intrínseca_ADJ_intrínseco	para el individuo y su familia: por lo tanto provocan a
1_m00310-plain	a menudo un completo dilema personal. La confirmación del compromiso de	las_ART_el familias_NC_familia es_VSfin_ser vital_ADJ_vital,_CM_, y_CC_y probablemente_ADV_probable|probablemente es_VSfin_ser más_ADV_más efectivo_ADJ_efectivo	que los intentos simplistas de quitar la culpa. Los sentimientos de
1_m00324-plain	el vector. Figura 1 Cariotipo de un ser humano masculino Nótense	los_ART_el cromosomas_NC_cromosoma sexuales_ADJ_sexual,_CM_, el_ART_el X_CARD_X grande_ADJ_grande y_CC_y el_ART_el Y_ALFS_Y más_ADV_más pequeño_ADJ_pequeño	. Cada cromosoma aparece duplicado porque el cariotipo se hace después de
1_m00324-plain	modo que la mayor parte de la atención se ha concentrado en	los_ART_el defectos_NC_defecto de_PREP_de un_ART_un solo_ADJ_solo gen_NC_gen,_CM_, que_CQUE_que son_VSfin_ser también_ADV_también los_ART_el más_ADV_más susceptibles_ADJ_susceptible	de tratamiento. Ya hemos introducido los conceptos de cartografiado y secuenciamiento
1_m00324-plain	la enfermedad. Los investigadores todavía no saben qué proteína específica codifica	el_ART_el gen_NC_gen,_CM_, aunque_CSUBX_aunque la_ART_el hipótesis_NC_hipótesis más_ADV_más plausible_ADJ_plausible	es que se trata de una proteína llamada CFTR, o «
1_m00332-plain	observa en los portadores sanos del síndrome del X frágil. Cuando	el_ART_el gen_NC_gen alcanza_VLfin_alcanzar una_ART_un longitud_NC_longitud crítica_ADJ_crítico,_CM_, se_VLfin_saber prima_ADJ_primo un_ART_un desarrollo_NC_desarrollo más_ADV_más espectacular_ADJ_espectacular	, lo que sucede en los individuos afectados. Por razones que
1_m00332-plain	. Unos meses después, Barry G. Hall, hoy en	la_ART_el Universidad_NC_universidad de_PREP_de Rochester_NP_Rochester,_CM_, presentó_VLfin_presentar pruebas_NC_prueba más_ADV_más convincentes_ADJ_convincente	de mutaciones inducidas por la selección. Realizó experimentos similares, en
1_m00337-plain	ambientales Si los gemelos separados son una vía no práctica para desenmarañar	la_ART_el herencia_NC_herencia del_PDEL_del ambiente_NC_ambiente familiar_ADJ_familiar,_CM_, la_ART_el adopción_NC_adopción es_VSfin_ser mucho_ADV_mucho más_ADV_más prometedora_ADJ_prometedor	. - Encontrar individuos adoptados que sufren de una enfermedad particular transmitida
1_m00341-plain	genes que generan proteínas humanas esenciales, caracterizar sus mutaciones y captar	la_ART_el naturaleza_NC_naturaleza de_PREP_de sus_PPO_suyo productos_NC_producto proteicas_ADJ_proteico,_CM_, alcanzando_VLger_alcanzar así_ADV_así un_ART_un entendimiento_NC_entendimiento más_ADV_más profundo_ADJ_profundo	de muchas causas de enfermedad, las cuales se comprendían poco o
1_m00341-plain	individuo es su constitución genética, tanto de manera colectiva en todos	los_ART_el loci_NC_loci o_CC_o,_CM_, de_PREP_de manera_NC_manera más_ADV_más característica_ADJ_característico	, en un solo locus. El fenotipo constituye la expresión observable
1_m00341-plain	de la clonación de genes y del mapeo génico, ilustrados en	el_ART_el capítulo_NC_capítulo 8_CARD_8,_CM_, resulta_VLfin_resultar ventajoso_ADJ_ventajoso aislar_VLinf_aislar la_ART_el porción_NC_porción más_ADV_más grande_ADJ_grande	posible del DNA cromosómico humano. Hasta mediados de los años 8O
1_m00341-plain	porción más grande posible del DNA cromosómico humano. Hasta mediados de	los_ART_el años_NC_año 8O_ADJ_8O,_CM_, los_ART_el vectores_NC_vector cósmidos_VLadj_cósmidos representaron_VLfin_representar el_ART_el vehículo_NC_vehículo más_ADV_más grande_ADJ_grande	de clonación posible. Sin embargo, en 1987, Olson y
1_m00341-plain	se conocen bien, pero se sabe que, cualquiera que sea	el_ART_el mecanismo_NC_mecanismo molecular_ADJ_molecular subyacente_ADJ_subyacente,_CM_, el_ART_el mecanismo_NC_mecanismo cromosómico_ADJ_cromosómico más_ADV_más común_ADJ_común	es la no disyunción meiótica, el fallo de la separación normal
1_m00344-plain	gen». Cuando Watson llegó a la escuela de graduados de	la_ART_el Universidad_NC_universidad de_PREP_de Indiana_NP_Indiana,_CM_, en_PREP_en 1947_CARD_@card@,_CM_, su_PPO_suyo académico_ADJ_académico más_ADV_más prominente_ADJ_prominente	era Herman Mullen, quien acababa de ganar el premio Nobel por
1_m00344-plain	rara. Ya hemos señalado que cuanto más cercanos entre sí están	los_ART_el genes_NC_gen|genes sobre_PREP_sobre un_ART_un mismo_ADJ_mismo cromosoma_NC_cromosoma,_CM_, tanto_ADV_tanto menos_ADV_menos frecuente_ADJ_frecuente	será su sobrecruzamiento. Por ende, en lugar de intentar seguir
1_m00351-plain	. En consecuencia, si se conoce la secuencia de aminoácidos de	un_ART_un polipéptido_NC_polipéptido,_CM_, puede_VMfin_poder ser_VSinf_ser más_ADV_más fácil_ADJ_fácil	sintetizar un «gen» que codifique esa secuencia que tratar de
1_m00351-plain	a partir de la colonia correspondiente en la placa madre. En	la_ART_el práctica_NC_práctica,_CM_, la_ART_el forma_NC_forma más_ADV_más sencilla_ADJ_sencillo	de hacer esta selección es mediante la «replicación de placas»
1_m00351-plain	se utilicen métodos relativamente violentos para procesos tales como la desproteinización de	las_ART_el preparaciones_NC_preparación de_PREP_de plásmidos_NC_plásmidos,_CM_, haciendo_VLger_hacer que_CQUE_que sea_VSfin_ser más_ADV_más fácil_ADJ_fácil	obtener buenos rendimientos de DNA puro. En segundo lugar, las
1_m00351-plain	de un DNA valioso. El tamaño del plásmido debe, por	lo_ART_el tanto_ADV_tanto,_CM_, mantenerse_VCLIinf_mantenerse lo_ART_el más_ADV_más pequeño_ADJ_pequeño	posible, por lo que es obvio que la inserción de grandes
1_m00351-plain	del resto. Por otra parte, si se puede hacer que	las_ART_el bacterias_NC_bacteria excreten_VLfin_excretar el_ART_el producto_NC_producto,_CM_, su_PPO_suyo obtención_NC_obtención es_VSfin_ser mucho_ADV_mucho más_ADV_más sencilla_ADJ_sencillo	, con la ventaja de que las células no se destruyen durante
1_m00361-plain	; el alelo para un nivel bajo de apoA-I es común entre	los_ART_el chinos_ADJ_chino,_CM_, pero_CCAD_pero menos_ADV_menos frecuente_ADJ_frecuente	en otras poblaciones. FENOTIPOS, GENOTIPOS Y FRECUENCIAS GÉNICAS Si bien
1_m00457-plain	mediante el mecanismo de transporte de electrones para rendir xxx. Por	lo_ART_el tanto_ADV_tanto,_CM_, los_ART_el rendimientos_NC_rendimiento de_PREP_de xxx_NP_xxx son_VSfin_ser más_ADV_más bajos_ADJ_bajo	en las levaduras que en las bacterias, lo que probablemente explica
1_m00500-plain	. Éstos incluyen los genes para el factor de necrosis tumoral y	la_ART_el linfotoxina_NC_linfotoxina,_CM_, así_ADV_así como_CSUBX_como otros_QU_otro,_CM_, aislados_VLadj_aislar en_PREP_en fecha_NC_fecha más_ADV_más reciente_ADJ_reciente	, cuya función está por definir. Existe una notable similitud,
1_m00545-plain	para entender el desarrollo temprano y también las enfermedades humanas) y	los_ART_el primates_NC_primate,_CM_, nuestros_PPO_nuestro parientes_NC_pariente vivientes_ADJ_viviente más_ADV_más cercanos_ADJ_cercano	. Evolución del genoma mitocondrial El genoma mitocondrial humano se originó probablemente
1_m00545-plain	una enorme presión de selección para conservar el código genético universal en	las_ART_el genomas_NC_genoma mayores_ADJ_grande,_CM_, como_CSUBX_como el_ART_el genoma_NC_genoma nuclear-la_VLfin_nuclear-la más_ADV_más mínima_ADJ_pequeño	alteración puede resultar en la pérdida de función o en una función
1_m00649-plain	más rápidos y exactos de muchas enfermedades, así como para facilitar	la_ART_el personalización_NC_personalización de_PREP_de los_ART_el tratamientos_NC_tratamiento clínicos_ADJ_clínico,_CM_, lo_ART_el que_CQUE_que implica_VLfin_implicar elegir_VLinf_elegir los_ART_el fármacos_NC_fármaco más_ADV_más eficaces_ADJ_eficaz	y con menores efectos secundarios en cada paciente. Punteados de identificación
1_m00650-plain	escurra lentamente por la cara interna del recipiente inclinando éste ligeramente.	El_ART_el alcohol_NC_alcohol,_CM_, al_CSUBI_al ser_VSinf_ser menos_ADV_menos denso_ADJ_denso	que el tampón, flotará. Se inserta una varilla estrecha atravesando
1_m00680-plain	esas células acarrearía consecuencias nefastas para el organismo. Por contra,	las_ART_el células_NC_célula fácilmente_ADV_fácil sustituibles_ADJ_sustituible,_CM_, como_CSUBX_como las_ART_el sanguíneas_ADJ_sanguíneo,_CM_, parecen_VLfin_parecer más_ADV_más propensas_ADJ_propenso	a morir ante la menor provocación. Se percibe con creciente nitidez
1_m00695-plain	vancomicina y creado el análogo LY333328. El fármaco se adhiere a	la_ART_el membrana_NC_membrana celular_ADJ_celular en_PREP_en concentraciones_NC_concentración elevadas_ADJ_elevado,_CM_, lo_ART_el que_CQUE_que permite_VLfin_permitir un_ART_un agarre_NC_agarre más_ADV_más firme_ADJ_firme	y, en consecuencia, un poder mayor contra el peptidoglicano.
