id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H31_economy_16,none,[None],[None], nombre de Barcelona,se procede a eliminar las hebras de ADN que no contengan el nombre de Barcelona. El proceso se repite con moléculas sonda que codifiquen el complementario
H31_economy_17,none,[None],[None], nombre de la ciudad,"después por concatenación del apellido de la ciudad de origen con el nombre de la ciudadde destino (a la derecha, abajo). Los nombres"
H31_economy_18,right,[None],['cariotipo'], designaciones del cariotipo,". [1] Por razones de brevedad, el resto de designaciones del cariotipopara las anomalías que no afectan los cromosomas sexuales indicarán hombre afectado"
H31_economy_19,none,[None],[None], nombre de Gregor,"de Santo Tomas de Brno, en 1843. Allí tomó el nombre de Gregory recibió apoyo en sus estudios e investigaciones durante el resto de"
H31_economy_20,right,[None],['heterocromatina'], nombre de heterocromatina,"áreas de los cromosomas que son genéticamente inertes, que reciben el nombre de heterocromatina. Un ejemplo de tal efecto de posición se da en hembras"
H31_economy_21,none,[None],[None], nombre de condición,esencial es necesario y entonces se detiene; esta temperatura recibe el nombre de condiciónrestrictiva. Si se cultiva en una condición permisiva a 25°
H31_economy_22,right,[None],['información'], nombre de información,y en las características de los descendientes; esta información recibe el nombre de informacióngenética. También podríamos concluir que esta misma información debe de dirigir
H31_economy_23,right,[None],['meiosis'], nombre de meiosis,de la cantidad original de material genético. Este proceso recibe el nombre de meiosis. Aunque los productos de la mitosis y de la meiosis son
H31_economy_24,none,[None],[None], nombre de Streptoroccus,"el principio transformante [0] Actualmente, este organismo recibe el nombre de Streptoroccuspneumoniae. Replicación y recombinación del DNA CONCEPTOS DEL CAPÍTULO La continuidad"
H31_economy_25,none,[None],[None], nombre de oriC,". coli se ha cartografiado esta región específica, que recibe el nombre de oriC. Esta consiste en 245 pares de bases, pero sólo un"
H31_economy_26,none,[None],[None], nombre de DNA,"células (in vitro). Actualmente, esta enzima recibe el nombre de DNApolimerasa I, ya que fue la primera en aislarse. Kornberg"
H31_economy_27,right,[None],['angiogénesis'], nombre de angiogénesis,provocan la formación de nuevos vasos sanguíneos (proceso que recibe el nombre de angiogénesis) para nutrir la masa de rápido crecimiento expansivo. Los vasos
H31_economy_28,none,[None],[None], nombre de borde,que dan lugar a una zona difusa que se conoce con el nombre de bordede invasión y es precisamente ahí donde las células abandonan de manera
H31_economy_29,right,[None],['colágeno'], nombre de colágeno,". Una de sus variedades, la que se conoce con el nombre de colágenode tipo IV, constituye el esqueleto de la barrera representada por"
H31_economy_30,none,[None],[None], nombre de nm23,siempre en las células tumorales no metastáticas. Esa proteína recibió el nombre de nm23(no metastática 23). Los estudios clínicos realizados por nuestro
H31_economy_31,right,[None],['cáncer'], nombre de cáncer,neoplasia o tumor) que invade tejidos vecinos (de ahí el nombre de cáncerque significa cangrejo) y puede producir también metástasis en layares más
H31_economy_32,right,[None],['locus'], nombre del locus,"ver página 66) y se numeran en serie, empleando el nombre del locusseguido de un asterisco y un número de serie, por ejemplo"
H31_economy_33,none,[None],[None], nombres de cadherinas,"tipo de adhesión célula-célula pertenecen a grupos que se conocen con los nombres de cadherinas, selectinas o inmunoglobulinas. Hallamos, asimismo, que las integrinas"
H31_economy_34,right,[None],['proteosomas'], nombre de proteosomas,"multienzimáticos. A esas macroestructuras el grupo de Goldberg les dio el nombre de proteosomas. Se les llamó así porque contienen muchas proteasas, enzimas que"
H31_economy_35,none,[None],[None], nombre de Aranesp,"habituales en la eritropoyetina. La nueva versión, comercializada con el nombre de Aranesp, permanece en la sangre mucho más tiempo que el fármaco primitivo"
H31_economy_36,none,[None],[None], nombres de Tamiflu,"el azúcar y queden liberados. Dos fármacos, comercializados con los nombres de Tamifluy Relenza, acortan la duración de la gripe al unirse fuertemente"
H31_economy_37,right,[None],['amplímeros'], nombre de amplímeros,inglés primers) en la reacción. Estos oligos reciben también el nombre de amplímeros. Cuando se mezclan con DNA genómico desnaturalizado los amplímeros se unen
H31_economy_38,none,[None],[None], nombre de PCR,". Esta versión de la reacción estándar sobre DNA genómico recibe el nombre de PCR(acrónimo del inglés Reverse Transcriptase PCR, o transcriptasa inversa PCR"
H31_economy_39,none,[None],[None], nombre del hecho,", frecuentemente asociada a la 13708 o la 14484. Recibe su nombre del hechode que en diversos estudios se ve asociada a alguna de las"
