Reference	LeftContext	Pivot	RightContext
1_e00032-plain	de Ejercicio más cercano. Para las demás series, los Precios	de_PREP_de Ejercicio_NC_ejercicio se_SE_se fijan_VLfin_fijar de_PREP_de tal_QU_tal forma_NC_forma	que, en relación con el primer Precio de Ejercicio, al
1_e00051-plain	, sin embargo, xxx también puede incluir otros factores de producción	susceptibles_ADJ_susceptible de_CSUBI_de ser_VSinf_ser acumulados_VLadj_acumular,_CM_, tales_QU_tal como_CSUBX_como el_ART_el conocimiento_NC_conocimiento	intelectual o las habilidades manuales de las personas. El otro factor
1_e00051-plain	estado estacionario depende de algunas decisiones que toman los individuos, es	decir_VLinf_decir,_CM_, de_PREP_de variables_NC_variable endógenas_ADJ_endógeno tales_QU_tal como_CSUBX_como la_ART_el tasa_NC_tasa	de ahorro, en lugar de depender de que una variable del
1_e00051-plain	destacar que la condición (1. 6) requiere que el	tamaño_NC_tamaño de_PREP_de la_ART_el externalidad_NC_externalidad sea_VSfin_ser tal_QU_tal que_CQUE_que xxx_NP_xxx	, con lo que tenemos rendimientos constantes del capital en un mundo
1_e00051-plain	trata de un bien no rival y no excluible), no	quedan_VLfin_quedar recursos_NC_recurso para_CSUBI_para financiar_VLinf_financiar actividades_NC_actividad tales_QU_tal como_CSUBX_como la_ART_el investigación_NC_investigación	y el desarrollo. La exogeneidad de xxx no debe entenderse en
1_e00051-plain	, obviamente, un (a menudo trágico) final. No	obstante_ADV_obstante,_CM_, tal_QU_tal como_CSUBX_como Barro_NP_Barro	(1974) demostró, este modelo se puede reinterpretar si se
1_e00051-plain	considerar el caso de una economía cerrada en la que sólo existe	un_ART_un único_ADJ_único bien_ADV_bien,_CM_, de_PREP_de tal_QU_tal forma_NC_forma	que la producción final se puede dedicar tanto al consumo como a
1_e00051-plain	xxx, de nuevo, es un índice de la tecnología en	el_ART_el momento_NC_momento t_ALFS_t,_CM_, de_PREP_de tal_QU_tal forma_NC_forma	que xxx, además, xxx vuelve a ser una función homogénea
1_e00051-plain	cosecha " a la que pertenezcan las máquinas que estén utilizando)	puede_VMfin_poder ser_VSinf_ser reescrito_VLadj_reescribir de_PREP_de tal_QU_tal forma_NC_forma	que sea equivalente al modelo neoclásico con progreso técnico no incorporado (
1_e00051-plain	que la función de utilidad, xxx, es la suma descontada	de_PREP_de un_ART_un número_NC_número infinito_ADJ_infinito de_PREP_de tales_QU_tal términos_NC_término	, xxx valdrá infinito, a menos que se restrinja el conjunto
1_e00051-plain	transversalidad exige que el término constante de (5. 15)	valga_VLfin_valer cero_CARD_cero,_CM_, de_PREP_de tal_QU_tal forma_NC_forma	que xxx. Esto implica que el valor del capital debe ser
1_e00051-plain	xxx. La ecuación (9. 11) indica, pues	,_CM_, que_CQUE_que el_ART_el precio_NC_precio de_PREP_de tales_QU_tal activos_NC_activo	es un margen constante sobre el coste marginal, siendo el margen
1_e00053-plain	un procedimiento descriptivo lo relativo al monto de los recursos disponibles (	entendiendo_VLger_entender por_PREP_por tales_QU_tal el_ART_el volumen_NC_volumen	de población susceptible de tomar empleo), los límites de la
1_e00053-plain	nominal puede satisfacerse antes de que todos los que deseen trabajar con	estos_DM_este salarios_NC_salario estén_VEfin_estar ocupados_VLadj_ocupar,_CM_, tal_QU_tal situación_NC_situación	se debe a un acuerdo tácito o expreso entre los trabajadores para
1_e00053-plain	trabajadores admitieran una reducción de los salarios nominales aumentaría la ocupación.	De_CSUBI_de ser_VSinf_ser así_ADV_así,_CM_, tal_QU_tal desocupación_NC_desocupación	, aunque aparentemente involuntaria, no lo sería en sentido estricto,
1_e00053-plain	oferta de mano de obra se desplazará con cada movimiento de los	precios_NC_precio,_CM_, a_PREP_a menos_ADV_menos que_CQUE_que tal_QU_tal oferta_NC_oferta	sea función dependiente sólo del salario real. De este modo,
1_e00053-plain	, en consecuencia, el salario real bajando. Si esto es	verdad_NC_verdad,_CM_, la_ART_el equivalencia_NC_equivalencia de_PREP_de tales_QU_tal mercancías_NC_mercancía	con el salario nominal existente no es una indicación precisa de la
1_e00053-plain	están directamente determinado por el carácter de los convenios sobre salarios.	Al_CSUBI_al suponer_VLinf_suponer tal_QU_tal cosa_NC_cosa	, la escuela clásica resbaló, cayendo en una hipótesis ilícita;
1_e00053-plain	de la ocupación plena, es una falacia aplicarla a los problemas	de_PREP_de la_ART_el desocupación_NC_desocupación involuntaria_ADJ_involuntario -si_VLfin_-si tal_QU_tal cosa_NC_cosa	existe (¿ quien lo negará?) -. Los teóricos
1_e00053-plain	de producción (y por consiguiente de empleo) están relacionados en	una_ART_un sola_ADJ_solo forma_NC_forma,_CM_, de_PREP_de tal_QU_tal manera_NC_manera	que, en términos generales, un aumento de la ocupación sólo
1_e00053-plain	los cuales se supone que permanecen constantes el equipo, etc.	,_CM_, en_PREP_en tal_QU_tal forma_NC_forma	que el producto marginal de las industrias de artículos para asalariados (
1_e00053-plain	para asalariados, no se debe necesariamente a que la mano de	obra_NC_obra demande_PE_demande mayor_ADJ_grande cantidad_NC_cantidad de_PREP_de tales_QU_tal bienes_NC_bien	; y el que la mano de obra esté dispuesta a aceptar
1_e00053-plain	a algún otro debe también enriquecer a la comunidad en conjunto;	de_PREP_de tal_QU_tal modo_NC_modo	que (como en el párrafo de Marshall que se acaba de
1_e00053-plain	Pigou sostiene, en su libro que se ocupa especialmente del problema	del_PDEL_del dividendo_NC_dividendo nacional_ADJ_nacional,_CM_, que_CQUE_que tal_QU_tal teoría_NC_teoría	es válida, tanto en los casos de desocupación involuntaria como el
1_e00053-plain	las ventas) siempre se ajusta por sí mismo al precio de	la_ART_el oferta_NC_oferta global_ADJ_global,_CM_, en_PREP_en tal_QU_tal forma_NC_forma	que cualquiera que sea el valor de N, el producto D
1_e00053-plain	consumir, la ocupación no puede aumentar, a menos que al	mismo_ADJ_mismo tiempo_NC_tiempo D2_CODE_D2 crezca_VLfin_crecer en_PREP_en tal_QU_tal forma_NC_forma	que llene la diferencia creciente entre Z y D1. Por consiguiente
1_e00053-plain	tanto del producto como del precio de oferta global de un volumen	determinado_ADJ_determinado de_PREP_de producción_NC_producción,_CM_, en_PREP_en tal_QU_tal forma_NC_forma	que ambos términos deben interpretarse como libres del costo de uso;
1_e00053-plain	intenta erigir una ciencia cuantitativa, pero hay una grave objeción a	este_DM_este concepto_NC_concepto,_CM_, aplicado_VLadj_aplicar a_PREP_a tal_QU_tal fin_NC_fin	, en el hecho de que la producción de mercancías y servicios
1_e00053-plain	cuantitativo debe explicarse sin usar ningún término cuantitativamente vago y, en	verdad_NC_verdad,_CM_, tan_ADV_tan pronto_ADV_pronto como_CSUBX_como tal_QU_tal cosa_NC_cosa	se intenta, se pone en claro, como espero demostrarlo,
1_e00053-plain	que puedan ser válidos y significativos dentro de ciertos límites; pero	el_ART_el lugar_NC_lugar propio_ADJ_propio de_PREP_de conceptos_NC_concepto tales_QU_tal como_CSUBX_como la_ART_el producción_NC_producción	real y neta y el nivel general de precios queda dentro del
1_e00053-plain	pero que es inaprovechable para el cálculo diferencial-. Nuestra precisión sería	cómica_ADJ_cómico si_CSUBX_si tratáramos_VLfin_tratar de_PREP_de usar_VLinf_usar tales_QU_tal expresiones_NC_expresión	parcialmente vagas y conceptos no cuantitativos como bases de un análisis cuantitativo
1_e00053-plain	equipo a medida que aumente la ocupación, es más rápida de	lo_ART_el que_CQUE_que sería_VSfin_ser si_CSUBX_si existiera_VLfin_existir tal_QU_tal excedente_NC_excedente	. [6] Aún en el caso extremo en que las
1_e00053-plain	analicemos la producción de las empresas o industrias concretas aisladamente y el	uso_NC_uso de_PREP_de conceptos_NC_concepto vagos_ADJ_vago,_CM_, tales_QU_tal como_CSUBX_como el_ART_el volumen_NC_volumen	de producción total, la cantidad del equipo de capital como un
1_e00053-plain	nivel de ocupación N,. Por tanto, si la relación	entre_PREP_entre ocupación_NC_ocupación y_CC_y producción_NC_producción es_VSfin_ser tal_QU_tal que_CQUE_que una_ART_un ocupación_NC_ocupación	N, da una producción de 0, en la que 0
1_e00053-plain	, cierto volumen total de ocupación será distribuido invariablemente en una forma	única_ADJ_único entre_PREP_entre las_ART_el industrias_NC_industria de_PREP_de tal_QU_tal manera_NC_manera	que N, sea función de N, la simplificación puede llevarse
1_e00053-plain	. EL SIGNIFICADO DE AHORRO E INVERSIÓN MÁS AMPLIAMENTE CONSIDERADO EN EL	capítulo_NC_capítulo anterior_ADJ_anterior se_SE_se definieron_VLfin_definir de_PREP_de tal_QU_tal manera_NC_manera	los términos ahorro e inversión que necesariamente tienen que resultar iguales en
1_e00053-plain	Así, por excedente del ahorro sobre la inversión quería decir que	la_ART_el escala_NC_escala de_PREP_de producción_NC_producción era_VSfin_ser tal_QU_tal que_CQUE_que los_ART_el empresarios_NC_empresario	estaban obteniendo una ganancia inferior a la normal como propietarios del equipo
1_e00053-plain	un excedente mayor del ahorro sobre la inversión entendía que se estaban	reduciendo_VLger_reducir las_ART_el ganancias_NC_ganancia reales_ADJ_real de_PREP_de tal_QU_tal manera_NC_manera	que los empresarios tendrían motivo para contraer la producción. Ahora pienso
1_e00053-plain	de Robertson podría ser considerado como un intento alternativo del mío (	siendo_VSger_ser,_CM_, tal_QU_tal vez_NC_vez	, una primera aproximación a él) de efectuar la misma distinción
1_e00053-plain	sentido en que allí usé este último término, pero ya no	confío_VLfin_confiar en_PREP_en la_ART_el existencia_NC_existencia de_PREP_de tal_QU_tal afinidad_NC_afinidad	, como antes supuse. En todo caso, estoy seguro de
1_e00053-plain	efectos sobre la tasa de interés (como veremos más adelante)	,_CM_, tales_QU_tal modificaciones_NC_modificación	pueden comportar, indirectamente, otras correspondientes en el monto de lo
1_e00053-plain	empleados, y esto de la manera más ventajosa posible ".	4_CARD_4 En_PREP_en tales_QU_tal circunstancias_NC_circunstancia	, indica Bentham, el ingreso real no puede aumentarse y,
1_e00053-plain	de ingeniarse para efectuar una operación mediante la cual los ahorros pueden	desaparecer_VLinf_desaparecer del_PDEL_del sistema_NC_sistema bancario_ADJ_bancario en_PREP_en tal_QU_tal forma_NC_forma	que se pierden para la inversión; o, al contrario,
1_e00053-plain	simultáneamente cualquier suma dada. Todo intento de ahorrar más, reduciendo	el_ART_el consumo_NC_consumo,_CM_, afectará_VLfin_afectar de_PREP_de tal_QU_tal modo_NC_modo	los ingresos que necesariamente se anulará por sí mismo. Por supuesto
1_e00053-plain	ocupación cambiará, como los precios, en la misma proporción;	aunque_CSUBX_aunque en_PREP_en ciertas_QU_cierto circunstancias_NC_circunstancia tal_QU_tal vez_NC_vez	tendríamos que tener en cuenta las posibles reacciones que los cambios en
1_e00053-plain	en que son previstos. También se tiene que tomar en cuenta	toda_QU_todo clase_NC_clase de_PREP_de riesgos_NC_riesgo,_CM_, tales_QU_tal como_CSUBX_como la_ART_el probabilidad_NC_probabilidad	de no vivir para gozar los bienes futuros o la de una
1_e00053-plain	. Admitido, pues, que la propensión a consumir es una	función_NC_función bastante_ADV_bastante estable_ADJ_estable,_CM_, de_PREP_de tal_QU_tal manera_NC_manera	que, por lo general, el monto del consumo, en
1_e00053-plain	de las que llegan al fin de su vida cada año;	pero_CCAD_pero tales_QU_tal factores_NC_factor	pueden ser de mucha importancia en una economía no estática, especialmente
1_e00053-plain	a un vigoroso brote de inversión de capital a largo plazo;	porque_CSUBX_porque en_PREP_en tales_QU_tal circunstancias_NC_circunstancia	gran parte de las nuevas partidas de inversión puede ser absorbida por
1_e00053-plain	cinco años próximos. De hecho, quienes intentan en serio realizar	semejante_ADJ_semejante estimación_NC_estimación se_SE_se encuentran_VLfin_encontrar en_PREP_en tal_QU_tal minoría_NC_minoría	que su conducta no gobierna el mercado. En otros tiempos,
1_e00053-plain	conducta argumentando que para un hombre ignorante los errores en cualquier sentido	son_VSfin_ser igualmente_ADV_igual|igualmente probables_ADJ_probable,_CM_, de_PREP_de tal_QU_tal manera_NC_manera	que subsiste una previsión actuarial media basada en igualdad de probabilidades;
1_e00053-plain	aproximadamente al promedio de las preferencias de los competidores en conjunto;	de_PREP_de tal_QU_tal manera_NC_manera	que cada concursante ha de elegir, no los semblantes que él
1_e00053-plain	opinión de los jugadores. También debemos añadir que hay varios factores	que_CQUE_que comprometen_VLfin_comprometer el_ART_el predominio_NC_predominio de_PREP_de tales_QU_tal individuos_NC_individuo	en los mercados de inversión modernos. La inversión basada en las
1_e00053-plain	se admite que, en interés público, los casinos deben ser	inaccesibles_ADJ_inaccesible y_CC_y costosos_ADJ_costoso,_CM_, y_CC_y tal_QU_tal vez_NC_vez	esto mismo sea cierto en el caso de las bolsas de valores
1_e00053-plain	, y esto será un remedio útil para nuestros males contemporáneos;	porque_CSUBX_porque tal_QU_tal cosa_NC_cosa	forzaría a los inversionistas a dirigir su atención solamente a las oportunidades
1_e00053-plain	solamente será adecuada cuando el cálculo razonable esté apuntalado y soportado por	la_ART_el energía_NC_energía animal_NC_animal,_CM_, de_PREP_de tal_QU_tal manera_NC_manera	que la idea de pérdidas finales que a menudo detiene a los
1_e00053-plain	, si acaso, en que los factores que controlan la cantidad	de_PREP_de dinero_NC_dinero estuvieran_VEfin_estar determinados_VLadj_determinar de_PREP_de tal_QU_tal modo_NC_modo	que siempre existiera algún nivel de salarios nominales en el cual la
1_e00053-plain	para conseguir su objeto, y parcialmente en que Australia no es	un_ART_un sistema_NC_sistema cerrado_ADJ_cerrado,_CM_, de_PREP_de tal_QU_tal manera_NC_manera	que el nivel de los salarios nominales era por sí mismo una
1_e00053-plain	rendimientos decrecientes en periodos cortos. Tenemos ocupación plena cuando la producción	ha_VHfin_haber subido_VLadj_subir a_PREP_a un_ART_un nivel_NC_nivel tal_QU_tal que_CQUE_que el_ART_el rendimiento_NC_rendimiento	marginal de una unidad representativa de los factores de la producción ha
1_e00053-plain	está ligado con el supuesto básico de la teoría clásica de que	siempre_ADV_siempre nos_PPX_nosotros encontramos_VLfin_encontrar en_PREP_en circunstancias_NC_circunstancia tales_QU_tal que_CQUE_que una_ART_un baja_NC_baja	en las restricciones reales de los factores productivos conducirá a una contracción
1_e00053-plain	que parezcan recomendables nuevas inversiones. Pero, como lo hemos visto	,_CM_, las_ART_el bases_NC_base para_CSUBI_para hacer_VLinf_hacer tales_QU_tal expectativas_NC_expectativa	son muy precarias. Estando apoyadas en pruebas variables e inseguras,
1_e00053-plain	de interés, puede agravar mucho el descenso en la inversión.	Pero_CCAD_pero lo_ART_el esencial_ADJ_esencial de_PREP_de tal_QU_tal estado_NC_estado	de cosas se encuentra, sin embargo, en el colapso de
1_e00053-plain	mientras dura, impide que esta tasa sea un obstáculo real.	El_ART_el auge_NC_auge es_VSfin_ser una_ART_un situación_NC_situación tal_QU_tal que_CQUE_que el_ART_el exceso_NC_exceso	de optimismo triunfa sobre una tasa de interés que mirada en frío
1_e00053-plain	, o nunca, baja más allá de un nivel convencional;	porque_CSUBX_porque en_PREP_en tales_QU_tal condiciones_NC_condición	no hay otro recurso para levantar el nivel medio de ocupación a
1_e00053-plain	y la inversión neta de 10 a 15, entonces podríamos proponernos	,_CM_, quizá_ADV_quizá,_CM_, modificar_VLinf_modificar de_PREP_de tal_QU_tal modo_NC_modo	la propensión a consumir que con ocupación plena el consumo subiera de
1_e00053-plain	pueden haber sido enseñados, inspirados o educados de manera que no	se_SE_se interesen_VLfin_interesar en_PREP_en tales_QU_tal apuestas_NC_apuesta	, aún puede ser sensato y prudente para un estadista permitir que
1_e00053-plain	la larga, excepto en el caso de que la propensión individual	a_PREP_a consumir_VLinf_consumir demostrara_VLfin_demostrar ser_VSinf_ser de_PREP_de tal_QU_tal carácter_NC_carácter	que el ahorro neto, en condiciones de ocupación plena, terminara
1_e00053-plain	determinará lo que se produce, en que proporciones se combinarán los	factores_NC_factor de_PREP_de la_ART_el producción_NC_producción con_PREP_con tal_QU_tal fin_NC_fin	y cómo se distribuirá entre ellos el valor del producto final.
1_e00053-plain	todas las fuerzas contrarias. El juego de azar que practica está	plagado_VLadj_plagar de_PREP_de ceros_NC_cero,_CM_, de_PREP_de tal_QU_tal manera_NC_manera	que los jugadores, en conjunto, perderán si tienen la energía
1_e00079-plain	difundido- creer que la única o la principal tarea del teórico de	la_ART_el economía_NC_economía consiste_VLfin_consistir en_PREP_en formular_VLinf_formular tales_QU_tal hipótesis_NC_hipótesis	(en el aire o el vacío, podría sentir alguien la
1_e00079-plain	esquemas no son independientes los unos de los otros sino que están	relacionados_VLadj_relacionar entre_PREP_entre ellos_PPX_él,_CM_, de_PREP_de tal_QU_tal modo_NC_modo	que tiene ventajas el subir a un nivel todavía superior de "
1_e00079-plain	: los sastres pueden cortar trajes como les plazca; pero es	natural_ADJ_natural que_CQUE_que intenten_VLfin_intentar cortarlos_VLinf_cortarlos de_PREP_de tal_QU_tal modo_NC_modo	que les sienten bien a sus clientes. El autor escribe sistemáticamente
1_e00079-plain	por lo tanto, esas ideas pueden trazar o implicar imágenes de	esos_DM_ese intereses_NC_interés y_CC_y esas_DM_ese acciones_NC_acción tal_QU_tal vez_NC_vez	muy discrepantes de la verdad. Así, por ejemplo, los
1_e00079-plain	cifra y cuya unidad podría servir como criterio de valor tierra-trabajo.	Pero_CCAD_pero tal_QU_tal como_CSUBX_como las_ART_el cosas_NC_cosa	son, esa interesante aventura, como todas las que se le
1_e00079-plain	sus obras respectivas, creo que habrá que situar a Thunen por	delante_ADV_delante de_PREP_de Ricardo_NP_Ricardo,_CM_, y_CC_y tal_QU_tal vez_NC_vez	incluso por delante de cualquier economista de este período, con la
1_e00079-plain	valor en dólares del producto nacional neto, w la masa total	de_PREP_de los_ART_el salarios_NC_salario,_CM_, de_PREP_de tal_QU_tal modo_NC_modo	que los beneficios totales (identificados por Thunen, 'como por
1_e00079-plain	que yo pudiera aducir en apoyo de mi distinción. Pero si	se_SE_se admite_VLfin_admitir que_CQUE_que se_SE_se dan_VLfin_dar tales_QU_tal retiradas_NC_retirada	estratégicas, la teoría en cuestión deja de tener sentido -puesto que
1_e00079-plain	se introduce paso a paso hasta llegar al caso límite en el	que_CQUE_que un_ART_un gran_ADJ_gran|grande número_NC_número de_PREP_de tales_QU_tal vendedores_NC_vendedor	únicos de productos perfectamente sustituibles venden en un mercado perfecto, y
1_e00079-plain	se tienen en cuenta sus fechas de publicación. Y también Shove	y_CC_y Kahn_NP_Kahn,_CM_, cuyos_REL_cuyo nombres_NC_nombre tal_QU_tal vez_NC_vez	deban en el futuro la mayor parte de su pervivencia al generoso
1_e00079-plain	Por eso no puede sorprender que los primeros años de la década	de_PREP_de 1930_CODE_@card@ fueran_VSfin_ser fecundos_ADJ_fecundo en_PREP_en tales_QU_tal esquemas_NC_esquema	agregativos, que componen la macrodinámica de R. Frisch. [
1_e00079-plain	en el período anterior, y de hecho varios autores que no	muestran_VLfin_mostrar síntomas_NC_síntoma de_PREP_de tal_QU_tal cambio_NC_cambio	de actitud se interesaron como todos los demás por asegurarse las ventajas
1_e00091-plain	y la fortaleza del futuro euro, hasta ahora sus posiciones no	habían_VHfin_haber aflorado_VLadj_aflorar con_PREP_con tal_QU_tal intensidad_NC_intensidad	. Además, en días posteriores determinados periódicos informaron de supuestos planes
