id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H32_economy_24,left,"['mama', 'menudo', 'moléculas receptoras']",[None], mama presentan a menudo moléculas receptoras de tipo B2,"a replicarse. En este orden, las células del cáncer de mama presentan a menudo moléculas receptoras de tipo B2que muestran tal comportamiento. Otros oncogenes perturban la cascada de señales"
H32_economy_25,left,['factor'],[None], El factor de crecimiento transformante tipo beta,tumores faltan o están silenciados en muchos tipos de células cancerosas. El factor de crecimiento transformante tipo beta(TGF-beta) puede detener el crecimiento de varios tipos de células
H32_economy_26,left,['tipo'],[None], tipo M del tipo MN,"una población de 100 individuos, de los que 36 son del tipo M del tipo MNy 16 del tipo N. Los 36 individuos del tipo M"
H32_economy_27,none,[None],[None], Frecuencia esperada del tipo MN,"178) - = 0, 037 = 3, 2 % Frecuencia esperada del tipo MN= 2pq = 2 (0, 178) (0,"
H32_economy_28,both,['población'],['número'], la población y cuando hay igual número,"Por consiguiente, los genes del cromosoma X se distribuyen desigualmente en la población y cuando hay igual númerode machos que de hembras, las hembras llevan los dos tercios"
H32_economy_29,left,['síndrome'],[None], síndrome de Williams al igual que los pacientes,"base anatómico - cerebral. En este sentido, los enfermos con síndrome de Williams al igual que los pacientesque han sufrido una apoplejía del hemisferio derecho del cerebro, pueden"
H32_economy_30,left,"['bucle', 'realimentación', 'bucle de realimentación']",[None], TIM implicaba un bucle de realimentación de tipo reloj,"de experimentos, comprobamos que la producción de las proteínas PER y TIM implicaba un bucle de realimentación de tipo reloj. Los genes per y tim permanecían activos hasta que las concentraciones"
H32_economy_31,none,[None],[None], Ramapithecus es igual que Sivapithecus,"fósiles minaban el status humano de Ramapithecus; hoy está claro que Ramapithecus es igual que Sivapithecus, un antecesor de los orangutanes, no de antropomorfo africano alguno"
H32_economy_32,left,"['tratamiento', 'enfermedades']",[None], el tratamiento de algunas enfermedades por ejemplo la hipercolesterolemia,"afectar la producción de proteínas del paciente. A la inversa, el tratamiento de algunas enfermedades por ejemplo la hipercolesterolemia, podría basarse en la estimulación de la transcripción de ciertos genes"
H32_economy_33,both,"['brazos', 'longitudes', 'casi']",['brazos'], los brazos tienen unas longitudes casi iguales los brazos,"largo se designa como q. En los cromosomas metacéntricos, donde los brazos tienen unas longitudes casi iguales los brazosp y q se denominan así por convención. Un cariotipo es"
H32_economy_34,left,['tamaño'],[None], tamaño igual situación,"cromosomas que determinan el sexo, no tienen, normalmente, igual tamaño igual situacióndel centrómero, la misma proporción entre los brazos, o el"
H32_economy_35,left,['gameto'],[None], gameto recibe uno u otro con igual probabilidad,"se separan o segregan al azar, de tal manera que cada gameto recibe uno u otro con igual probabilidad. Si un individuo tiene un par de factores iguales (por"
H32_economy_36,left,['combinaciones'],[None], combinaciones en F2 con igual frecuencia,"al azar en la autofecundación de la F1, se formarán cuatro combinaciones en F2 con igual frecuencia: (1) alto / alto (2) alto /"
H32_economy_37,left,"['gametos', 'paternos', 'gametos paternos']",[None], gametos paternos se forman en igual proporción,"a la producción de gametos paternos o no entrecruzados. Los dos gametos paternos se forman en igual proporción. Aunque el ligamiento completo entre dos genes ocurre raramente, la"
H32_economy_38,left,"['mecanismo', 'potencial', 'producir', 'descendientes']",[None], un mecanismo potencial para producir descendientes con igual proporción,en un sexo de una especie pero no en el otro proporciona un mecanismo potencial para producir descendientes con igual proporciónde machos que de hembras. La proporción real de machos y
H32_economy_39,both,['segregación'],['número'], la segregación se produce igual número,las que se basa la proporción teórica: 1. Debido a la segregación se produce igual númerode esperma masculino con X que con Y. 2. Cada
H32_economy_40,left,"['cantidades', 'bacterias', 'bacterias vivas']",[None], cantidades de bacterias vivas del tipo BIS,"¡ El análisis de la sangre de los ratones muertos mostró grandes cantidades de bacterias vivas del tipo BIS(virulentas)! Hasta donde se pudo determinar, el tipo"
H32_economy_41,left,"['ácido', 'ácido nucleico']",[None], el hecho de que un ácido nucleico de tipo desoxirribosa,expuestas de una manera muy simple: «La prueba presentada apoya el hecho de que un ácido nucleico de tipo desoxirribosaes la unidad fundamental del principio transformante del Pneumococcus Tipo III»
H32_economy_42,left,"['síntesis', 'cápsula', 'polisacáridos', 'cápsula de polisacáridos']",[None], la síntesis de la cápsula de polisacáridos del tipo BIS,"dando lugar a una serie de reacciones enzimáticas coordinadas que culminaban en la síntesis de la cápsula de polisacáridos del tipo BIS. Estos científicos subrayaron que, una vez ocurre la transformación,"
H32_economy_43,left,"['desoxirribosa', 'azúcar']",[None], desoxirribosa un azúcar de tipo pentosa,"DNA La molécula de DNA está formada por tres componentes básicos: desoxirribosa un azúcar de tipo pentosa; un grupo fosfato, y cuatro tipos de bases nitrogenadas ("
H32_economy_44,left,['enzimas'],[None], enzimas de Tipo II,. Éste fue el primero de lo que llegaría a conocerse como enzimas de Tipo II. Su uso revolucionaría la biología molecular. Hind II era significativamente
H32_economy_45,left,"['molécula', 'vector']",[None], la molécula vector por ejemplo un plásmido,"el ADN que hemos tomado de un organismo 'es insertado en la molécula vector por ejemplo un plásmido, para crear una quimera de ADN. La construcción de tales"
H32_economy_46,left,['estructura'],[None], la estructura del complejo Zif268 que igual que SWIS,"factor de transcripción. Con análisis de cristalografía de rayos X determinaron la estructura del complejo Zif268 que igual que SWIScontiene un grupo de tres dedos de cinc, participa en el"
H32_economy_47,left,['dedos'],[None], los dedos de las proteínas tipo Zif268,"TFIIIA, superior a la disparidad entre ésta y las secuencias de los dedos de las proteínas tipo Zif268. Desde una perspectiva evolutiva, hay una buena razón para pensar"
H32_economy_48,left,"['dedos', 'cinc', 'dedos de cinc']",[None], los dedos de cinc del tipo FTIIIA,"configuraciones de los dos motivos se parecieran, lo mismo que en los dedos de cinc del tipo FTIIIA, y que generaran módulos independientes de unión al ADN. Pero"
H32_economy_49,left,"['dedos', 'cinc', 'dedos de cinc']",[None], los dedos de cinc del tipo FTIIIA,"de hormonas indican que, a pesar de algunas semejanzas estructurales con los dedos de cinc del tipo FTIIIA, esos motivos se parecen más, desde el punto de vista"
H32_economy_50,left,['número'],[None], un número de serie por ejemplo HBB,"serie, empleando el nombre del locus seguido de un asterisco y un número de serie por ejemplo HBB* 0403. En marzo de 1995 la revista Trends in Genetics"
H32_economy_51,left,"['ciclo', 'celular', 'ciclo celular', 'través del ciclo celular']",[None], través del ciclo celular por ejemplo PRAD1,dependientes de ciclinas e inhibidores de quinasas que gobiernan el progreso a través del ciclo celular por ejemplo PRAD1. Tabla 1 Virus tumorales animales y humanos Especie. Enfermedad.
H32_economy_52,left,['clonación'],[None], la clonación de genes se conoce como tipo II,de nucleótidos. La clase de enzimas que más se utiliza para la clonación de genes se conoce como tipo II; cada uno de estos enzimas reconoce una secuencia determinada de nucleótidos
H32_economy_53,left,"['contraste', 'bacterias']",[None], contraste las bacterias del Tipo II,". 10) y poseen un ciclo del TCA incompleto. En contraste las bacterias del Tipo IIson, con frecuencia, microorganismos facultativos que no sólo pueden utilizar"
H32_economy_54,none,[None],[None], programas nacionales al igual que la Unión,"Reino Unido y algunos países de la antigua URSS que han establecido programas nacionales al igual que la UniónEuropea a nivel transnacional. Además, los países nórdicos han propuesto"
H32_economy_55,none,[None],[None], una estrategia de investigación tipo factoría,"distrofia muscular, la Association Française Myopathique (AFM) que permitió una estrategia de investigación tipo factoría, empleando métodos automatizados de gran escala. Con posterioridad se han"
H32_economy_56,left,"['genoma', 'humano', 'genoma humano']",[None], genoma humano Al igual que el mapa,"físicos del genoma humano Se están construyendo varios mapas físicos diferentes del genoma humano Al igual que el mapagenético, un mapa físico del genoma humano estará formado por 24"
H32_economy_57,right,[None],['degradación'], golpe igual degradación,"organismo. La lesión de la médula espinal puede crear, de golpe igual degradación. Por no hablar de la enfermedad de Alzheimer, que ataca"
H32_economy_58,left,['subunidades'],[None], subunidades de tipo xxx,a que ciertas integrinas de los leucocitos (principalmente las que contienen subunidades de tipo xxxo xxx) adquieran afinidad por las moléculas de la familia de
H32_economy_59,both,['células'],['timocitos'], Las células latentes igual que los timocitos,", a menos que encuentren el antígeno identificable por receptores celulares. Las células latentes igual que los timocitosy muchas células más, son sensibles a otros inductores del suicidio"
H32_economy_60,both,"['proteína', 'inhibidora', 'proteína inhibidora']",['agua'], una proteína inhibidora clave igual que el agua,"otra parte, muchos procesos celulares se activan con la degradación de una proteína inhibidora clave igual que el aguafluye de una bañera cuando se levanta el tapón. Esta eliminación"
H32_economy_61,none,[None],[None], la reconstrucción de tejidos igual que el progreso,avances de los últimos decenios en nuestros conocimientos de biología fundamental a la reconstrucción de tejidos igual que el progresoexperimentado en ciencia de materiales permite proyectos de nuevo cuño en arquitectura
H32_economy_62,left,['pacientes'],[None], los pacientes fueron evaluados regularmente al igual que el grupo,". Después de la interrupción del tratamiento en el grupo irinotecan, los pacientes fueron evaluados regularmente al igual que el grupode tratamiento de soporte (estado del tumor, síntomas o efectos"
H32_economy_63,none,[None],[None], los cuestionarios C30 cada 6 semanas al igual que el grupo,"interrupción del tratamiento en el grupo irinotecan, los pacientes continuaron cumplimentando los cuestionarios C30 cada 6 semanas al igual que el grupode tratamiento de soporte. Análisis estadístico Las curvas de supervivencia se"
H32_economy_64,left,['tejido'],[None], un tejido conveniente por ejemplo células,"sobre cDNA se purifica en primer lugar el mRNA a partir de un tejido conveniente por ejemplo célulassanguíneas. Este mRNA se pasa a cDNA utilizando transcriptasa inversa,"
H32_economy_65,left,"['forma', 'células', 'sanguíneas', 'células sanguíneas']",[None], forma significativa en células sanguíneas como por ejemplo el gen,para el estudio de transcritos de genes que no se expresan de forma significativa en células sanguíneas como por ejemplo el gende la distrofina (DMD). Figura 6. 1 La
H32_economy_66,left,"['pares', 'cebadores', 'específicos', 'exones', 'cebadores específicos', 'pares de cebadores']",[None], pares de cebadores específicos de exones como por ejemplo xxx,cDNA puede ser utilizado como molde en una reacción de PCR con pares de cebadores específicos de exones como por ejemplo xxxetc. que permiten la obtención de fragmentos solapados Figura 6.
H32_economy_67,left,"['región', 'cromosómica', 'región cromosómica']",[None], una región cromosómica definida por ejemplo una colección,"La idea en este caso es cribar clones genómicos a partir de una región cromosómica definida por ejemplo una colecciónde YAC derivada de tal región, buscando precisamente ese tipo de"
H32_economy_68,none,[None],[None], DNA de un molde adecuado por ejemplo clones,de varios segmentos del cDNA v utilizarlos en la secuenciación cíclica del DNA de un molde adecuado por ejemplo clonescosmídicos (ver página 333). Las secuencias que se obtienen
H32_economy_69,left,['locus'],[None], locus empleando por ejemplo PCR,sobre la secuencia permite el aislamiento de clones más grandes específicos del locus empleando por ejemplo PCR. Panel derecho. Los miembros de algunas familias génicas codifican proteínas
H32_economy_70,none,[None],[None], el motivo especial por ejemplo un dedo,búsqueda de alguno de ellos que contenga un gen que codifique por el motivo especial por ejemplo un dedode zinc. Figura 19. 3 El ensamblaje de una serie
H32_economy_71,left,"['genes', 'artificiales', 'genes artificiales']",[None], genes artificiales por ejemplo genes,", de genes de otros genomas, de oligonucleótidos y de varios genes artificiales por ejemplo genesantisentido. Estas transferencias génicas pueden provocar la modificación genética de las"
