Reference	LeftContext	Pivot	RightContext
1_m00251-plain	colín-fosfato, la bacteria resiste mejor la agresión letal de factores diversos	vehiculados_VLadj_vehicular por_PREP_por la_ART_el sangre_NC_sangre del_PDEL_del huésped_NC_huésped y_CC_y otros_QU_otro líquidos_NC_líquido tisulares_ADJ_tisular	. Las células bacterianas pueden alternar entre los dos estados, según
1_m00251-plain	células pulmonares normales (izquierda) condenen regiones repetitivas de dos longitudes	diferentes-_VLfin_diferentes- una_ART_un heredada_VLadj_heredar de_PREP_de la_ART_el madre_NC_madre y_CC_y otra_QU_otro del_PDEL_del padre_NC_padre	del individuo- que pueden separarse en un gel, de acuerdo con
1_m00253-plain	, peligros nuevos - Accidentes - Inanición - Predadores - Enfermedades infecciosas	-_DASH_- Infarto_NC_infarto y_CC_y otras_QU_otro complicaciones_NC_complicación de_PREP_de	la aterosclerosis - Cáncer - Otras enfermedades crónicas asociadas a los hábitos
1_m00255-plain	Los anticonceptivos del futuro Habrá claros avances en implantaciones	,_CM_, sustancias_NC_sustancia espermicidas_ADJ_espermicidas y_CC_y otros_QU_otro medios_NC_medio contra_PREP_contra	la fecundación. Con la gama de anticonceptivos disponibles, ¿ se
1_m00255-plain	sujeto de muchas copias de la proteína blanco (antígeno o inmunógeno	)_RP_) y_CC_y otras_QU_otro sustancias_NC_sustancia capaces_ADJ_capaz	de estimular la respuesta del organismo, se activaría el sistema inmunitario
1_m00255-plain	femeninos y, en cierto grado, el diafragma) o químicas	(_LP_(espermicidas_ADJ_espermicidas u_CC_o otras_QU_otro formulaciones_NC_formulación más_ADV_más	selectivas). Para evitar la infección del virus del sida y
1_m00255-plain	químicas (espermicidas u otras formulaciones más selectivas). Para evitar	la_ART_el infección_NC_infección del_PDEL_del virus_NC_virus del_PDEL_del sida_NC_sida y_CC_y otros_QU_otro agentes_NC_agente infecciosos_ADJ_infeccioso	, la barrera química tendría que cubrir, cuando menos, la
1_m00259-plain	determinan una susceptibilidad a varios tipos de cáncer de mama y colon	,_CM_, melanomas_NC_melanoma y_CC_y otros_QU_otro tipos_NC_tipo de_PREP_de	tumores menos frecuentes. En la actualidad se están poniendo a punto
1_m00259-plain	médicos seguir de cerca a los miembros de las familias genéticamente susceptibles	._FS_. Mediante_PREP_mediante la_ART_el mamografía_NC_mamografía y_CC_y otras_QU_otro técnicas_NC_técnica de_PREP_de	examen tradicionales se pueden detectar tumores precoces. Ahora bien, como
1_m00259-plain	acaba de aplicar técnicas moleculares para detectar células malignas, escondidas,	en_PREP_en pacientes_NC_paciente con_PREP_con cáncer_NC_cáncer de_PREP_de laringe_NC_laringe y_CC_y otros_QU_otro cánceres_NC_cáncer de_PREP_de	cabeza y cuello. A pesar de una cirugía radical, estos
1_m00259-plain	presencia de un tumor nuevo o metastásico- en pulmón, en mama	,_CM_, colon_NC_colon u_CC_o otro_QU_otro órgano-_NC_órgano- con_PREP_con	el tiempo suficiente para erradicarlo. La sensibilidad de estos ensayos puede
1_m00266-plain	parejas correspondientes, que parecen estructuras gemelares. De cada par,	un_ART_un cromosoma_NC_cromosoma procede_VLfin_proceder de_PREP_de la_ART_el madre_NC_madre y_CC_y otro_QU_otro del_PDEL_del padre_NC_padre	; en condiciones normales los dos tienen, sin embargo, el
1_m00266-plain	pares de autosomas (no implicados en la determinación del sexo)	,_CM_, más_ADV_más un_ART_un cromosoma_NC_cromosoma X_CARD_X y_CC_y otro_QU_otro Y_ALFS_Y De_PREP_de	cada par, un miembro procede de la madre y el otro
1_m00270-plain	posiblemente más, puntos de control, uno en la transición G2	/_SLASH_/ M_ALFS_M y_CC_y otro_QU_otro al_PAL_al final_NC_final	de la fase G I, antes de entrar en la fase
1_m00272-plain	sexo). En 1990, LeVay, uno de los autores	,_CM_, decidió_VLfin_decidir comprobar_VLinf_comprobar si_CSUBX_si el_ART_el NIHA3_NP_NIHA3 o_CC_o cualquier_QU_cualquier otro_QU_otro grupo_NC_grupo de_PREP_de	células del área preóptica medial tenía un tamaño que guardase correlación con
1_m00274-plain	de Hardy-Weinberg. La mutación es la única fuente de variabilidad genética	,_CM_, y_CC_y otros_QU_otro factores_NC_factor como_CSUBX_como	la deriva, la migración y la selección pueden alterar la cantidad
1_m00279-plain	Los personajes míticos de los cuentos son a menudo músicos y narradores	._FS_. Las_ART_el hadas_VLfin_hadar «_SYM_«repiten_VLfin_repetir una_ART_un y_CC_y otra_QU_otro vez_NC_vez las_ART_el	canciones que han oído» y pueden «seducir» a los
1_m00279-plain	intactas. Las sondas fisiológicas que permiten comparar la actividad eléctrica en	el_ART_el cerebro_NC_cerebro de_PREP_de pacientes_NC_paciente de_PREP_de Williams_NP_Williams y_CC_y otros_QU_otro individuos_NC_individuo durante_PREP_durante	la realización de determinadas tareas nos ayudan a avanzar en el conocimiento
1_m00281-plain	bajo dicha pared creció y se replegó sobre sí misma. Fruto	de_PREP_de esas_DM_ese remodelaciones_NC_remodelación surgieron_VLfin_surgir el_ART_el núcleo_NC_núcleo y_CC_y otras_QU_otro membranas_NC_membrana intracelulares_ADJ_intracelular	, al tiempo que la célula adquiría la capacidad de engullir y
1_m00293-plain	habían datado sus restos en unos 25 millones de años. Sobre	la_ART_el base_NC_base del_PDEL_del espesor_NC_espesor del_PDEL_del esmalte_NC_esmalte dental_ADJ_dental y_CC_y otros_QU_otro caracteres_NC_carácter del_PDEL_del	esqueleto creían que el ramapiteco había aparecido después de la divergencia de
1_m00293-plain	sabemos que unos potentes músculos masticadores pueden imponer cambios en la mandíbula	,_CM_, el_ART_el toro_NC_toro supraorbitario_ADJ_supraorbitario y_CC_y otros_QU_otro puntos_NC_punto craneales_ADJ_craneal	; las circunstancias que favorecieron la evolución de estas formas en una
1_m00296-plain	el cómputo, me limité a añadir agua, así como ligasa	,_CM_, sal_NC_sal y_CC_y otros_QU_otro pocos_QU_pocos ingredientes_NC_ingrediente	, con que remedar las condiciones del interior de una célula.
1_m00298-plain	directas: la proteína transportadora podría mantener permanentemente abierto un poro o	podría_VMfin_poder haber_VHinf_haber oscilado_VLadj_oscilar entre_PREP_entre esa_DM_ese conformación_NC_conformación y_CC_y otra_QU_otro en_PREP_en la_ART_el	cual el poro se hallara cerrado. La explicación se esconde probablemente
1_m00300-plain	rasgos dispares en el cerebro según el sexo. Si el cerebro	presenta_VLfin_presentar ya_ADV_ya un_ART_un sistema_NC_sistema de_PREP_de conexiones_NC_conexión o_CC_o cualquier_QU_cualquier otro_QU_otro tipo_NC_tipo de_PREP_de	programación concerniente a la inclinación sexual, ¿ qué fuerzas son las
1_m00300-plain	ante los anatomistas del siglo pasado, la búsqueda en el cerebro	de_PREP_de diferencias_NC_diferencia relacionadas_VLadj_relacionar con_PREP_con el_ART_el sexo_NC_sexo y_CC_y otras_QU_otro categorías_NC_categoría sociales_ADJ_social	; andaban ellos mismos confundidos al pensar que las medidas cerebrales justificaban
1_m00301-plain	ya se tenia una visión bastante clara de la transcripción en procariotas	(_LP_(bacterias_NC_bacteria y_CC_y otros_QU_otro organismos_NC_organismo unicelulares_ADJ_unicelular	primitivos que carecen de núcleo definido). Estos conocimientos adquiridos facilitaron
1_m00301-plain	. Pero la polimerasa de ARN es una molécula muy promiscua,	incapaz_ADJ_incapaz de_CSUBI_de distinguir_VLinf_distinguir entre_PREP_entre un_ART_un promotor_NC_promotor y_CC_y otra_QU_otro secuencia_NC_secuencia de_PREP_de	ADN. Para que la enzima se dirija hacia los promotores de
1_m00301-plain	técnica, introduciendo una poderosa herramienta, que se utiliza desde entonces	para_CSUBI_para purificar_VLinf_purificar incontables_ADJ_incontable factores_NC_factor de_PREP_de transcripción_NC_transcripción y_CC_y otras_QU_otro proteínas_NC_proteína de_PREP_de	unión a ADN, que normalmente se hallan en cantidades ínfimas.
1_m00301-plain	y determinaba un nivel bajo de transcripción cuando se unía al centro	promotor_ADJ_promotor mediante_PREP_mediante la_ART_el polimerasa_NC_polimerasa de_PREP_de ARN_NC_arn y_CC_y otros_QU_otro componentes_NC_componente de_PREP_de	la maquinaria basal. Convencidos de que la proteína TBP era el
1_m00301-plain	se debe a que no pueden producir proteínas necesarias para su supervivencia	._FS_. Este_DM_este y_CC_y otros_QU_otro descubrimientos_NC_descubrimiento similares_ADJ_similar	indican que los coactivadores son esenciales para la transcripción de la mayoría
1_m00301-plain	en su hipófisis, que produce un exceso de hormona de crecimiento	._FS_. Los_ART_el investigadores_NC_investigador esperan_VLfin_esperar tratar_VLinf_tratar ésta_DM_este y_CC_y otras_QU_otro muchas_QU_mucho enfermedades_NC_enfermedad	incrementando o disminuyendo la transcripción de genes específicos. Anatomía del mecanismo
1_m00302-plain	cualquiera de los cinco tipos de cadenas pesadas. Las cadenas pesada	y_CC_y ligera_ADJ_ligero contienen_VLfin_contener una_ART_un región_NC_región constante_ADJ_constante y_CC_y otra_QU_otro región_NC_región variable_ADJ_variable	, localizadas en los extremos carboxi-terminal y amino-terminal de las cadenas,
1_m00302-plain	linfocitos B 'una combinación específica de segmentos aislados V y J	se_SE_se selecciona_VLfin_seleccionar para_PREP_para la_ART_el cadena_NC_cadena ligera_ADJ_ligero y_CC_y otra_QU_otro combinación_NC_combinación de_PREP_de	segmentos aislados V, J y D se selecciona para la cadena
1_m00304-plain	en la prevalencia refleja dos umbrales en la distribución de la predisposición	,_CM_, uno_CARD_uno inferior_ADJ_inferior en_PREP_en los_ART_el hombres_NC_hombre y_CC_y otro_QU_otro superior_ADJ_superior en_PREP_en	las mujeres (Fig. 10-2). El umbral inferior para
1_m00304-plain	umbral de la distribución de predisposición. Esta figura muestra dos umbrales	,_CM_, uno_CARD_uno inferior_ADJ_inferior para_PREP_para los_ART_el hombres_NC_hombre y_CC_y otro_QU_otro superior_ADJ_superior para_PREP_para	las mujeres (como en la estenosis pilórica). Riesgos de
1_m00305-plain	los niños con fenilcetonuria son normales en el nacimiento, su deficiencia	metabólica_ADJ_metabólico produce_VLfin_producir una_ART_un acumulación_NC_acumulación de_PREP_de fenilalanina_NC_fenilalanina y_CC_y otros_QU_otro metabolitos_NC_metabolito tóxicos_ADJ_tóxico	. Esto es muy destructivo para el sistema nervioso central y,
1_m00305-plain	» y «enfermedades» por un único gen. Además,	la_ART_el capacidad_NC_capacidad de_CSUBI_de identificar_VLinf_identificar los_ART_el RFLP_NP_RFLP y_CC_y otros_QU_otro polimorfismos_NC_polimorfismo en_PREP_en	progenitores y descendientes ha hecho posible que los investigadores averigüen si un
1_m00305-plain	) del cromosoma contribuye en gran medida a la detección de deleciones	,_CM_, duplicaciones_NC_duplicación y_CC_y otras_QU_otro anomalías_NC_anomalía estructurales_ADJ_estructural	, y facilita la correcta identificación de los cromosomas individuales. Se
1_m00305-plain	21 se producían en la madre. En la actualidad es posible	una_ART_un valoración_NC_valoración más_ADV_más precisa_ADJ_preciso comparando_VLger_comparar los_ART_el RFLP_NP_RFLP y_CC_y otros_QU_otro polimorfismos_NC_polimorfismo del_PDEL_del	cromosoma 21 en progenitores y descendientes. Este método demuestra que el
1_m00305-plain	defecto o enfermedad todavía no diagnosticada, mediante el empleo de pruebas	,_CM_, exploraciones_NC_exploración u_CC_o otros_QU_otro procedimientos_NC_procedimiento que_CQUE_que	pueden aplicarse con rapidez con el objetivo de diferenciar, en personas
1_m00306-plain	los factores emparejados se separan o segregan al azar, de tal	manera_NC_manera que_CQUE_que cada_QU_cada gameto_NC_gameto recibe_VLfin_recibir uno_CARD_uno u_CC_o otro_QU_otro con_PREP_con igual_ADJ_igual	probabilidad. Si un individuo tiene un par de factores iguales (
1_m00306-plain	factor para tallo alto. Si un individuo tiene factores distintos (	por_PREP_por ejemplo_NC_ejemplo uno_CARD_uno para_PREP_para tallo_NC_tallo alto_ADJ_alto y_CC_y otro_QU_otro para_PREP_para tallo_NC_tallo	enano), entonces cada gameto tiene un 50 por ciento de
1_m00306-plain	en la cuarta parte de los descendientes F2. Por consiguiente Mendel	concluyó_VLfin_concluir que_CQUE_que un_ART_un factor_NC_factor para_PREP_para alto_NC_alto y_CC_y otro_QU_otro para_PREP_para enano_NC_enano	se transmitían a cada uno de los individuos F1, pero debido
1_m00306-plain	situaron a un lado del filtro y las F- al otro.	El_ART_el medio_NC_medio se_SE_se desplazó_VLfin_desplazar a_PREP_a un_ART_un lado_NC_lado y_CC_y otro_QU_otro del_PDEL_del filtro_NC_filtro	, por lo que las células bacterianas compartían esencialmente un medio común
1_m00306-plain	Para llevar a cabo esto, se incubó primero un cultivo con	una_ART_un mezcla_NC_mezcla de_PREP_de una_ART_un cepa_NC_cepa Hfr_ADJ_Hfr y_CC_y otra_QU_otro F_ALFS_F y_CC_y	se extrajeron muestras en diversos momentos y se situaron en un agitador
1_m00306-plain	de los principios generales implicados. La lactosa es un disacárido que	consta_VLfin_constar de_PREP_de una_ART_un molécula_NC_molécula de_PREP_de glucosa_NC_glucosa y_CC_y otra_QU_otro de_PREP_de galactosa_ADJ_galactoso	. Está presente en un 7 por ciento en la leche humana
1_m00306-plain	necesarios para la síntesis proteica en la célula: ribosomas, tRNA	,_CM_, aminoácidos_NC_aminoácido y_CC_y otras_QU_otro moléculas_NC_molécula esenciales_ADJ_esencial	para la traducción. Para seguir (o rastrear) la síntesis
1_m00306-plain	codifican estas tres enzimas se basa en el aislamiento de muchas mutaciones	que_CQUE_que eliminan_VLfin_eliminar la_ART_el función_NC_función de_PREP_de una_ART_un u_CC_o otra_QU_otro de_PREP_de estas_DM_este	enzimas. Joshna Lederberg fue el primero en aislar y examinar estos
