id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H1_economy_23,both,"['característica', 'retina']",['disco'], característica de la retina es el disco,"en la fóvea) ésta desaparece. Otra característica de la retina es el discoóptico, lugar donde los axones que llevan la información visual se"
H1_economy_24,none,[None],[None], Los fotopigmentos son moléculas,Nobel por su trabajo en 1967.) Los fotopigmentos son moléculasespeciales embebidas en la membrana de las láminas; un único bastón
H1_economy_25,both,['cerebro'],['órgano'], El cerebro es el órgano,"nervioso: el control de la conducta. El cerebro es el órganoque mueve los músculos. Hace también otras muchas cosas, pero"
H1_economy_26,right,[None],['músculos'], Una excepción son los músculos,", causando su movimiento al contraerse. ( Una excepción son los músculosde los ojos y también algunos músculos abdominales, los cuales están"
H1_economy_27,both,"['fibras', 'musculares', 'intrafusales', 'fibras musculares', 'fibras musculares intrafusales']",['órganos'], Las fibras musculares intrafusales son órganos,"fibras proporciona la fuerza motriz del músculo. Las fibras musculares intrafusales son órganossensoriales especializados que están inervados por dos axones, uno sensorial y"
H1_economy_28,right,[None],['fibra'], OTG es una fibra,HM2 son dos tipos de husos musculares; OTG es una fibraaferente procedente del órgano tendinoso de Golgi EL MÚSCULO LISO En nuestro
H1_economy_29,left,"['función', 'reflejo', 'monosináptico', 'extensión', 'monosináptico de extensión']",[None], función del reflejo monosináptico de extensión es el control,"figura 8. 5b). Otra importante función del reflejo monosináptico de extensión es el controlpostural. Para poder mantenernos erguidos, debemos mantener el centro de"
H1_economy_30,both,['hijo'],['niño'], el hijo será niño,"dos cromosomas sexuales, los cuales determinarán si el hijo será niñoo niña. Existen dos tipos de cromosomas sexuales: cromosoma X"
H1_economy_31,left,['cromosoma'],[None], el cromosoma Y es el desarrollo,de nuestro dimorfismo sexual. Lo que controla el cromosoma Y es el desarrollode la glándula que produce hormonas sexuales masculinas. Existen tres categorías
H1_economy_32,both,"['órganos', 'genitales', 'externos', 'órganos sexuales', 'órganos sexuales internos']",['órganos'], los órganos sexuales internos Los genitales externos son los órganos,"capacidad de producir óvulos. Figura Desarrollo de los órganos sexuales internos Los genitales externos son los órganossexuales visibles e incluyen el pene y el escroto en varones,"
H1_economy_33,both,"['genitales', 'externos', 'hormonas', 'hormonas gonadotropas']",['hormona'], los genitales externos Las dos hormonas gonadotropas son la hormona,"feminización de los órganos sexuales internos y de los genitales externos Las dos hormonas gonadotropas son la hormonafolículo-estimulante (HFE) y la hormona luteinizante (HL),"
H1_economy_34,both,"['ciclos', 'menstruales', 'ciclos', 'ciclos menstruales']",['crecimiento'], los ciclos menstruales de los ciclos estrales es el crecimiento,diferente). La característica principal que distingue los ciclos menstruales de los ciclos estrales es el crecimientoy la pérdida mensuales de la mucosa uterina. Las otras características
H1_economy_35,left,"['actividad', 'sexual', 'actividad sexual']",[None], actividad sexual del gallinero era obra,preguntó al granjero si la continua y vigorosa actividad sexual del gallinero era obrade un único gallo. La respuesta fue que sí. «
H1_economy_36,left,"['medio', 'medio interno']",[None], La constancia del medio interno es una condición,"francés Claude Bernard (1813-1878), « La constancia del medio interno es una condiciónnecesaria para una vida libre». Esta conocida cita dice sucintamente"
H1_economy_37,both,"['proceso', 'evolutivo', 'proceso evolutivo']",['capacidad'], el proceso evolutivo ha sido la capacidad,". En esencia, lo que ha logrado el proceso evolutivo ha sido la capacidadpara producir nuestra propia agua marina que rodea o baña nuestras células"
H1_economy_38,both,['sistema'],['temperatura'], sistema es la temperatura,a través de un termostato. La variable sistema es la temperaturadel aire de la habitación y el detector de esta variable es
H1_economy_39,both,"['detector', 'variable']",['termostato'], el detector de esta variable es el termostato,la temperatura del aire de la habitación y el detector de esta variable es el termostato. Este dispositivo puede ajustarse de modo que los contactos de un
H1_economy_40,both,"['feedback', 'feedback negativo']",['característica'], El feedback negativo es una característica,y hace que éste apague el calentador. El feedback negativo es una característicaesencial de todos los sistemas reguladores. En este capítulo y en
H1_economy_41,both,['resto'],['fluido'], El resto es fluido,"porción fluida del citoplasma de las células. El resto es fluidoextracelular, que incluye el fluido intravascular (el plasma sanguíneo)"
H1_economy_42,both,['vasopresina'],['hormona'], La vasopresina es una hormona,que los fisiólogos utilizan con más frecuencia. La vasopresina es una hormonapeptídica secretada por la neurohipófisis. Se produce en los cuerpos celulares
H1_economy_43,both,"['términos', 'sed', 'osmótica', 'sed osmótica']",['volémica'], los términos sed osmótica y sed volémica,", para describir ambas posibilidades, han adoptado los términos sed osmótica y sed volémica(Fitzsimons, 1972, Epstein, 1973). El término"
H1_economy_44,both,['osmorreceptores'],['neuronas'], Verney sugirió que los osmorreceptores eran neuronas,véase la figura 12. 6). Verney sugirió que los osmorreceptores eran neuronascuya tasa de respuesta se veía afectada por su nivel de hidratación
H1_economy_45,both,['resultado'],['pérdida'], El resultado neto es una pérdida,procede de los fluidos intersticial e intracelular. El resultado neto es una pérdidade agua de las células. En ningún momento descendió el volumen
H1_economy_46,both,"['estímulo', 'sed', 'osmótica', 'sed osmótica']",['pérdida'], el estímulo que causa la sed osmótica es la pérdida,", Verney había establecido la hipótesis de que el estímulo que causa la sed osmótica es la pérdidade agua de las células del cuerpo. Fitzsimons (1972)"
H1_economy_47,both,"['estímulo', 'sed', 'osmótica', 'sed osmótica']",['deshidratación'], el estímulo para la sed osmótica es la deshidratación,"de agua fuera de ellas; así, el estímulo para la sed osmótica es la deshidratacióncelular. Además, Fitzsimons halló que una inyección de urea provocaba"
H1_economy_48,right,[None],['volémica'], VOLÉMICA La sed volémica,localizados dentro de la barrera hematoencefálica. SED VOLÉMICA La sed volémicase produce cuando el volumen del plasma sanguíneo (el volumen intravascular
H1_economy_49,both,['evaporación'],['volémica'], la evaporación produce tanto sed volémica,"y el intravascular. De esta forma, la evaporación produce tanto sed volémicacomo sed osmótica. Si la evaporación fuera el único modo mediante"
H1_economy_50,left,"['pérdida', 'sangre', 'pérdida de sangre']",[None], La pérdida de sangre es la causa,sin que el compartimento intersticial quede afectado. La pérdida de sangre es la causamás obvia de la sed volémica pura. Desde la más remota
H1_economy_51,both,['coloide'],['sustancia'], Un coloide es una sustancia,"su espalda (Fitzsimons, 1961). Un coloide es una sustanciaparecida a la cola (del griego kolla, «goma»"
H1_economy_52,right,[None],['hipertónica'], la solución de estas moléculas es hipertónica,"en el espacio bajo la piel. Como la solución de estas moléculas es hipertónica, saca fluido extracelular fuera del tejido. El fluido que sale"
H1_economy_53,both,"['flujo', 'sanguíneo', 'flujo sanguíneo']",['pérdida'], reducción de flujo sanguíneo es la pérdida,"les llega. La causa principal de 13 reducción de flujo sanguíneo es la pérdidade volumen sanguíneo; así, estas células detectan la presencia de"
H1_economy_54,both,"['forma', 'activa']",['angiotensina'], La forma activa es la angiotensina,"rápidamente por un enzima en angiotensina II. La forma activa es la angiotensinaII, que abreviaremos como AII.) La angiotensina II tiene"
H1_economy_55,left,"['fisiología', 'memoria']",[None], la fisiología de la memoria es el desafío,". Como han indicado muchos investigadores, comprender la fisiología de la memoria es el desafíofundamental de la investigación en neurociencia. El cerebro es complejo,"
H1_economy_56,left,['recuerdos'],[None], los recuerdos como si fueran notas,"como recuerdos. Aunque pueda resultar práctico describir los recuerdos como si fueran notasque se guardan en archivadores, ciertamente no es este el modo"
H1_economy_57,both,"['función', 'aprendizaje']",['cambio'], la función última del aprendizaje sea un cambio,". Sin embargo, el hecho de que la función última del aprendizaje sea un cambioútil de la conducta no significa que el aprendizaje se produzca sólo"
H1_economy_58,both,"['aprendizaje', 'aprendizaje perceptivo']",['capacidad'], El aprendizaje perceptivo es la capacidad,15 se hará referencia al aprendizaje relacional. El aprendizaje perceptivo es la capacidadpara aprender a reconocer estímulos vistos con anterioridad y a distinguirlos de
H1_economy_59,both,"['función', 'tipo', 'aprendizaje', 'tipo de aprendizaje']",['identificación'], función de este tipo de aprendizaje es la identificación,a distinguirlos de otros similares. La principal función de este tipo de aprendizaje es la identificacióny categorización de objetos (incluidos otros miembros de nuestra especie)
H1_economy_60,both,"['aprendizaje', 'respuesta']",['capacidad'], El aprendizaje respuesta es la capacidad,componentes subcorticales de los sistemas sensoriales.) El aprendizaje respuesta es la capacidadpara aprender a realizar un tipo específico de conducta ante un determinado
H1_economy_61,both,['conducta'],['respuesta'], conducta puede ser una respuesta,"y los involucrados en el movimiento. Esta conducta puede ser una respuestaautomática, como, por ejemplo, un reflejo de defensa o"
H1_economy_62,both,"['condicionamiento', 'clásico', 'condicionamiento clásico']",['forma'], El condicionamiento clásico es una forma,psicólogos: condicionamiento clásico y condicionamiento instrumental. El condicionamiento clásico es una formade aprendizaje en la que un estímulo no significativo adquiere las propiedades
H1_economy_63,none,[None],[None], El EC es un tono,"el soplo de aire funciona como EI. El EC es un tonode 1. 000 Hz. Para simplificar, imaginaremos que el"
H1_economy_64,both,"['tipo', 'principal', 'aprendizaje', 'respuesta', 'tipo principal']",['condicionamiento'], tipo principal de aprendizaje respuesta es el condicionamiento,Mecanismos de plasticidad sináptica». El segundo tipo principal de aprendizaje respuesta es el condicionamientoinstrumental (también denominado condicionamiento operante). Mientras que el condicionamiento
H1_economy_65,both,"['condicionamiento', 'instrumental', 'condicionamiento instrumental']",['forma'], El condicionamiento instrumental es una forma,asociación entre una respuesta y un estímulo. El condicionamiento instrumental es una formade aprendizaje más flexible y adaptativa. Permite que un organismo adapte
H1_economy_66,none,[None],[None], acontecimientos de los que hemos sido testigos,". El aprendizaje episódico (recordar secuencias de acontecimientos de los que hemos sido testigos) requiere el control no sólo de estímulos individuales, sino también"
H1_economy_67,both,"['formas', 'aprendizaje', 'respuesta']",['condicionamiento'], Las formas más importantes de aprendizaje respuesta son el condicionamiento,los sistemas perceptivos y los sistemas motores. Las formas más importantes de aprendizaje respuesta son el condicionamientoclásico y el instrumental. El condicionamiento clásico tiene lugar cuando un
H1_economy_68,both,['lesión'],['región'], La lesión es la región,esta alteración se describirá más adelante). La lesión es la regiónoscura señalada por la flecha (véase la figura 16. 1
H1_economy_69,both,"['trastornos', 'lenguaje']",['afasia'], trastornos del lenguaje es la afasia,"1). La categoría más importante de trastornos del lenguaje es la afasia, una alteración primaria de la comprensión o de la producción del"
H1_economy_70,left,"['alteraciones', 'habla']",[None], las alteraciones del habla son afasias,"causada por una lesión cerebral. No todas las alteraciones del habla son afasias. Para poder clasificar a un paciente de afásico, éste ha"
H1_economy_71,both,"['conducta', 'verbal', 'conducta verbal']",['función'], LATERALIZACIÓN La conducta verbal es una función,que otros están intentado comunicarse con él. LATERALIZACIÓN La conducta verbal es una funciónlateralizada; la mayoría de las alteraciones del lenguaje ocurren como consecuencia
H1_economy_72,left,['región'],[None], región es la candidata,"altera la capacidad para articular palabras, esta región es la candidatamás plausible para la localización de estos «programas». El"
H1_economy_73,both,['afasia'],['anomia'], la afasia de Broca es la anomia,déficit importante del habla que se observa en la afasia de Broca es la anomia(sin nombre). Anomia se refiere a la dificultad para
H1_economy_74,both,['afasia'],['existencia'], la afasia de Broca es la existencia,"palabras adecuadas. La tercera característica importante de la afasia de Broca es la existenciade dificultades articulatorias. Los pacientes pronuncian mal las palabras, a"
H1_economy_75,both,['elevado'],['selección'], el nivel más elevado es la selección,"de esta capacidad provoca anomia. Finalmente, el nivel más elevado es la selecciónde la estructura gramatical, como el orden de las palabras,"
H1_economy_76,both,"['función', 'lóbulo', 'frontal', 'izquierdo', 'lóbulo frontal', 'lóbulo frontal izquierdo']",['secuenciación'], función del lóbulo frontal izquierdo es la secuenciación,"en esta sección, sugieren que una importante función del lóbulo frontal izquierdo es la secuenciación- de movimientos de los músculos del habla (al producir palabras"
H1_economy_77,both,['ansiedad'],['reacción'], La ansiedad es una reacción,"sensación de que se van a morir. La ansiedad es una reacciónnormal frente a muchas situaciones estresantes de la vida, y ninguno"
H1_economy_78,left,"['angustia', 'crisis de angustia']",[None], las crisis de angustia es un miedo,"Americana de Psiquiatría, la agorafobia asociada a las crisis de angustia es un miedoa «estar en lugares o situaciones de los cuales es difícil"
H1_economy_79,both,['angustia'],['colecistoquinina'], la angustia son la colecistoquinina,"Otras dos sustancias que han sido implicadas en la angustia son la colecistoquininay la serotonina. Como vimos en el capítulo 13, la"
H1_economy_80,both,"['trastorno', 'obsesivo', 'compulsivo', 'trastorno obsesivo', 'trastorno obsesivo compulsivo']",['formas'], el trastorno obsesivo compulsivo son formas,"investigadores creen que las conductas compulsivas observadas en el trastorno obsesivo compulsivo son formasde conductas típicas de la especie (por ejemplo, el aseo"
H1_economy_81,both,"['trastorno', 'obsesivo', 'compulsivo', 'trastorno obsesivo', 'trastorno obsesivo compulsivo']",['terapia'], trastorno obsesivo compulsivo es la terapia,"De momento, el tratamiento más eficaz del trastorno obsesivo compulsivo es la terapia, farmacológica. Hasta ahora, se han identificado tres fármacos eficaces"
H1_economy_82,both,['onicofagia'],['conducta'], La onicofagia es una conducta,"veces comiéndoselos (Rapoport, 1991). La onicofagia es una conductacompulsiva consistente en comerse las uñas, que, en caso extremo"
H1_economy_83,both,"['acrodermatitis', 'lameduras']",['enfermedad'], La acrodermatitis causada por lameduras es una enfermedad,"Leonard y cols., 1992). La acrodermatitis causada por lameduras es una enfermedadde los perros, no de los humanos. Algunos perros se"
H1_economy_84,left,"['infección', 'estudio']",[None], la infección y cuyo estudio es el objetivo,"immunitas, libre o exento de) contra la infección y cuyo estudio es el objetivode la disciplina denominada "" Inmunología "". Además de factores constitucionales"
H1_economy_85,both,"['línea', 'línea de defensa']",['piel'], línea de defensa es la piel,"(fig. 1-2). La principal línea de defensa es la piel, que cuando se encuentra indemne es impermeable a la mayoría de"
H1_economy_86,none,[None],[None], Una excepción es el Staphylococcus,"sebácea y el pH ácido que generan. Una excepción es el Staphylococcusaureus, el cual suele infectar los folículos pilosos y las glándulas"
H1_economy_87,left,['sangre'],[None], elementos formes de la sangre y es el leucocito,comparte un precursor hematopoyético común con los otros elementos formes de la sangre y es el leucocitopredominante en el torrente sanguíneo. Se trata de una célula indivisible
H1_economy_88,both,['ejemplos'],['células'], ejemplos son las células,"sinusoides para filtrar el material extraño. Otros ejemplos son las célulasmesangiales en el glomérulo renal, la microglia del sistema nervioso y"
H1_economy_89,both,['macrófagos'],['células'], los macrófagos son células,"de lo que sucede con los polimorfonucleares, los macrófagos son célulasde vida prolongada con un importante retículo endoplasmático rugoso y mitocondrias ("
H1_economy_90,both,"['coloración', 'focal', 'superior', 'parte superior']",['linfocito'], coloración focal en la parte superior es un linfocito,el citoplasma vacuolado. La célula pequeña con coloración focal en la parte superior es un linfocitoT. c) Cuatro neutrófilos polimorfonucleares y un eosinófilo. Se
H1_economy_91,both,"['lisozima', 'lactoferrina']",['factores'], la lisozima y la lactoferrina son factores,"las llamadas defensinas. El pH bajo, la lisozima y la lactoferrina son factoresbactericidas o bacteriostáticos no dependientes del oxígeno y, en consecuencia,"
H1_economy_92,left,"['complemento', 'activación']",[None], El complemento y su activación Complemento es el nombre,"del complemento. El complemento facilita la fagocitosis El complemento y su activación Complemento es el nombredado a un complejo grupo de unas 20 proteínas que, junto"
H1_economy_93,left,"['producto', 'reacción']",[None], el producto de una reacción es el catalizador,"mediada por un fenómeno en cascada, donde el producto de una reacción es el catalizadorenzimático de la siguiente. Algunos de los componentes del complemento se"
H1_economy_94,both,['filogenético'],['vía'], el punto de vista filogenético es la vía,"los factores H e I. Aunque desde el punto de vista filogenético es la víamás antigua, fue descubierta con posterioridad a otra vía que se"
H1_economy_95,both,"['estructura', 'estructura básica']",['unidad'], ANTÍGENO Las inmunoglobinas La estructura básica es una unidad,S Bhakdit). MOLÉCULAS QUE RECONOCEN AL ANTÍGENO Las inmunoglobinas La estructura básica es una unidadtetrapeptídica La molécula de anticuerpo está compuesta por dos cadenas pesadas idénticas
H1_economy_96,left,['inmunoglobulinas'],[None], las inmunoglobulinas son xxx,"livianas de un anticuerpo dado son idénticas, las inmunoglobulinas son xxxpero nunca mixtas (salvo que sean armadas especialmente en el laboratorio"
H1_economy_97,left,"['tinción', 'ácido']",[None], tinción negativa con ácido fosfotúngstico es una solución,"con anticuerpos anti-DNP de conejo. La "" tinción negativa con ácido fosfotúngstico es una soluciónelectrodensa que penetra en los espacios entre las moléculas de proteína."
H1_economy_98,right,[None],['términos'], xxx son términos,"las regiones variable y constante, respectivamente, xxx son términosgenéricos para estas regiones sobre la cadena liviana y xxx especifican regiones"
H1_economy_99,both,['individuos'],['homocigotos'], los individuos pueden ser homocigotos,"Al igual que en otros sistemas alélicos, los individuos pueden ser homocigotoso heterocigotos para los genes que codifican los marcadores; éstos se"
H1_economy_100,left,['espolón'],[None], espolón como es el caso,"indicar identidad inmunológica, pueden mostrar un "" espolón como es el casode antígenos parcialmente relacionados, o pueden cruzarse, por tratarse de"
H1_economy_101,both,"['concentración', 'antígeno', 'concentración del antígeno']",['diámetro'], la concentración del antígeno mayor será el diámetro,un anillo de precipitado. Cuanto mayor sea la concentración del antígeno mayor será el diámetrodel anillo (fig. 5-5). Si se incorporan por
H1_economy_102,both,"['electroforesis', 'cohete']",['método'], La electroforesis en cohete es un método,los casos de la aspergilosis broncopulmonar alérgica. La electroforesis en cohete es un métodocuantitativo que incluye la electroforesis del antígeno en un gel que contiene
H1_economy_103,both,['ejemplo'],['estimación'], Un ejemplo es la estimación,uno de varios antígenos en una mezcla. Un ejemplo es la estimacióndel grado de conversión del tercer componente del complemento (xxx)
H1_economy_104,right,[None],['factor'], El concepto de que 4 era un factor,maduración sin afectar la clase de xxx. El concepto de que 4 era un factorde variación de xxx partía fundamentalmente de resultados obtenidos con un linfoma
H1_economy_105,both,"['blanco', 'primario']",['timocito'], el blanco primario de la organotina es el timocito,"selectiva inducida por numerosos agentes: así, el blanco primario de la organotina es el timocitocortical inmaduro, la dioxina interactúa con un receptor sobre las células"
H1_economy_106,both,"['células', 'timo', 'fetal']",['restricción'], las células que abandonan el timo fetal es la restricción,con células epiteliales. Una característica notable de las células que abandonan el timo fetal es la restricciónde la utilización de genes V. Así casi toda la primera
H1_economy_107,left,"['inmunoglobulina', 'leche']",[None], inmunoglobulina de la leche es la xxx,de las inmunoglobulinas del calostro. La principal inmunoglobulina de la leche es la xxxsecretora que no es absorbida por el bebé pero permanece en el
H1_economy_108,right,[None],['vacunas'], Ejemplos de ello son las vacunas,origen a antígenos seguros para la inmunización. Ejemplos de ello son las vacunascontra la liebre tifoidea (en combinación con las relativamente inefectivas paratifoideas
H1_economy_109,left,"['fenómeno', 'ser']",[None], fenómeno curioso que puede ser explotado es la observación,"bacteria, de otro modo inaccesibles. Otro fenómeno curioso que puede ser explotado es la observaciónde que la ameba Entamoeba histolytica, resistente a la lisis por"
H1_economy_110,both,['vacuna'],['vector'], una construcción en la cual la vacuna es un vector,por células y humoral. Un ejemplo de una construcción en la cual la vacuna es un vectorpara un gen extraño insertado se describe en la figura 11-4.
H1_economy_111,left,['cepas'],[None], desventaja de las cepas atenuadas es la dificultad,la cepa atenuada contiene varias mutaciones. Otra desventaja de las cepas atenuadas es la dificultady el costo que implica mantener condiciones adecuadas de almacenamiento en Frío
H1_economy_112,left,['medicina'],[None], los objetivos de la medicina fue el reemplazo,"los injertos Durante mucho tiempo, uno de los objetivos de la medicina fue el reemplazode los órganos enfermos por un trasplante de tejido sano, que"
H1_economy_113,both,"['cepas', 'puras', 'cepas puras']",['homocigotos'], Las cepas puras son homocigotos,"alélico, en el mismo locus genético. Las cepas puras son homocigotospara A / A y B / B, respectivamente. Dado"
H1_economy_114,both,['patología'],['citoquinas'], mediadores de la patología son las citoquinas,"esplenomegalia, y se cree que los principales mediadores de la patología son las citoquinas, en especial TNF. Cuanto más fuerte sea la diferencia del"
H1_economy_115,left,"['humorales', 'anticuerpos humorales']",[None], concepto de que los anticuerpos humorales son el instrumento,". En estos casos poco se aporta al concepto de que los anticuerpos humorales son el instrumentode destrucción del injerto aunque, como se verá más adelante,"
H1_economy_116,right,[None],['expresión'], ocasiones pueden ser una expresión,xxx sobre las membranas basales glomerulares que en ocasiones pueden ser una expresiónde un trastorno subyacente por complejo inmune (que en principio requeriría
H1_economy_117,both,"['artritis', 'reumatoidea']",['resultado'], artritis reumatoidea también puede ser un resultado,"que se observa en pacientes con LES y artritis reumatoidea también puede ser un resultadodirecto del anticuerpo, dado que se ha informado la existencia de"
H1_economy_118,both,['activo'],['anticuerpo'], el principio activo era un anticuerpo,", y por estudios posteriores se determinó que el principio activo era un anticuerpo. En apariencia, los anticuerpos circulantes no son capaces de neutralizar"
H1_economy_119,both,['gástrica'],['resultado'], casos de úlcera gástrica pueden ser el resultado,la mucosa gástrica. Se piensa que algunos casos de úlcera gástrica pueden ser el resultadode la estimulación de la secreción ácida por activación a través de
H1_economy_120,left,"['tiroides', 'receptores']",[None], el tiroides por los receptores de TSH son xxx,"neonatal (a) Los auto-anticuerpos que estimulan el tiroides por los receptores de TSH son xxxy atraviesan la placenta. (b) Por lo tanto,"
H1_economy_121,both,"['lesión', 'ser', 'humano', 'ser humano']",['resultado'], la lesión en el ser humano es el resultado,allí se sacaron las conclusiones referidas a que la lesión en el ser humano es el resultadodirecto del ataque de la xxx por estos anticuerpos fijadores de complemento
H1_economy_122,left,"['coloración', 'fluorescente']",[None], coloración con xxx o xxx fluorescente es punteado,"con disfunción renal evidente. El patrón de coloración con xxx o xxx fluorescente es punteadoo moteado (fig. 12-13b), en marcado contraste con"
H1_economy_123,both,['constituyentes'],['inmunoglobulinas'], parte de los constituyentes identificables son inmunoglobulinas,"complejos circulantes; por lo general la mayor parte de los constituyentes identificables son inmunoglobulinasy componentes del complemento. Si bien en forma negativa, esto"
H1_economy_124,right,[None],['característica'], la sensibilización contra xxx es una característica,"Dr. A Leatham). Dado que la sensibilización contra xxx es una característicacasi universal de la enfermedad, la mayor parte de las células"
H1_economy_125,both,"['factor', 'reumatoideo', 'factor reumatoideo']",['anticuerpo'], el factor reumatoideo es un anticuerpo,fig. 15-6j) o como inmunocomplejos ( el factor reumatoideo es un anticuerpocon baja afinidad y sólo se observa un buen enlace cuando se
H1_economy_126,both,['antiglobulinas'],['antígeno'], las antiglobulinas xxx dado que ambas son antígeno,"debe considerarse una característica particular y exclusiva de las antiglobulinas xxx dado que ambas son antígenoy anticuerpo al mismo tiempo, tienen capacidad de auto-asociación (fig"
H1_economy_127,both,"['estudio', 'artritis', 'reumatoidea']",['descubrimiento'], el estudio de la artritis reumatoidea ha sido el descubrimiento,anormal Uno de los acontecimientos más recientes en el estudio de la artritis reumatoidea ha sido el descubrimientode que la xxx de los pacientes presenta glucosilación anormal. Los
H1_economy_128,both,['ósea'],['complicación'], la resorción ósea que es una complicación,del cartílago y a los osteoclastos para aumentar la resorción ósea que es una complicaciónadicional de la enfermedad severa. Los nódulos subcutáneos son granulomas (
H1_economy_129,left,['nódulos'],[None], Los nódulos subcutáneos son granulomas,una complicación adicional de la enfermedad severa. Los nódulos subcutáneos son granulomas(fig. 15-6m y n) formados posiblemente por producción local
H1_economy_130,both,"['receptor', 'típico']",['proteína'], El receptor típico es una proteína,"se hallan físicamente conectados con el citoplasma. El receptor típico es una proteína, una cadena de aminoácidos plegada. Comprende al menos tres dominios"
