Reference	LeftContext	Pivot	RightContext
1_m00003-plain	y del consejo genético, insistiendo en la prevención potencial; -	-la_VLfin_-la terapéutica_NC_terapéutica genética_ADJ_genético somática_ADJ_somático,_CM_, incluyendo_VLger_incluir el_ART_el desarrollo_NC_desarrollo	de vectores de transferencia de materia genético a las células in vitro
1_m00003-plain	coordinación de los ensayos clínicos sobre la terapéutica genética somática; -	las_ART_el bases_NC_base de_PREP_de datos_NC_dato,_CM_, incluyendo_VLger_incluir la_ART_el recogida_VLadj_recoger	, el almacenamiento y el análisis de los datos experimentales y el
1_m00003-plain	desarrollo de una base de datos integrada sobre el genoma; -	el_ART_el desarrollo_NC_desarrollo de_PREP_de tecnología_NC_tecnología,_CM_, incluida_VLadj_incluir la_ART_el promoción_NC_promoción	de la investigación dirigida al desarrollo de métodos adaptados para cumplir todos
1_m00003-plain	efectos a corto y largo plazo; - el desarrollo de técnicas	de_PREP_de gestión_NC_gestión de_PREP_de la_ART_el seguridad_NC_seguridad,_CM_, incluida_VLadj_incluir la_ART_el definición_NC_definición	de buenas prácticas de seguridad y la evaluación de su eficacia para
1_m00003-plain	el análisis de los mecanismos celulares y moleculares responsables del desarrollo de	las_ART_el enfermedades_NC_enfermedad cardíacas_ADJ_cardíaco y_CC_y vasculares_ADJ_vascular,_CM_, incluida_VLadj_incluir la_ART_el investigación_NC_investigación	sobre el crecimiento, las lesiones y la reparación de las células
1_m00003-plain	la reparación; - la investigación sobre la comprensión de la base	genética_ADJ_genético de_PREP_de las_ART_el enfermedades_NC_enfermedad cardiovasculares_ADJ_cardiovascular,_CM_, incluidos_VLadj_incluir la_ART_el identificación_NC_identificación	y la decodificación de los genes, la investigación sobre el modo
1_m00003-plain	animales, cuando sea necesario así como de estrategias terapéuticas; -	la_ART_el investigación_NC_investigación clínica_ADJ_clínico,_CM_, incluida_VLadj_incluir la_ART_el evaluación_NC_evaluación	, verificación y definición de la contribución que la investigación fundamental ha
1_m00003-plain	de medicamentos «huérfanos» con vistas a la investigación clínica.	Investigación_NC_investigación en_PREP_en salud_NC_salud pública_ADJ_público,_CM_, incluida_VLadj_incluir la_ART_el investigación_NC_investigación	sobre servicios de salud Podrían evitarse más de 110000 muertes antes de
1_m00003-plain	educación en materia de salud y sobre la prevención, atención primaria	y_CC_y evaluación_NC_evaluación de_PREP_de las_ART_el necesidades_NC_necesidad,_CM_, incluidas_VLadj_incluir las_ART_el de_PREP_de	los nuevos grupos en situación de dependencia; evaluación de la eficacia
1_m00003-plain	parte del público de los problemas asociados al progreso biomédico. -	la_ART_el procreación_NC_procreación médicamente_ADV_médico asistida_VLadj_asistir,_CM_, incluyendo_VLger_incluir la_ART_el predeterminación_NC_predeterminación	del sexo, el diagnóstico preimplantatorio y prenatal, la investigación sobre
1_m00003-plain	la donación de esperma y ovocitos; - el análisis del genoma	humano_ADJ_humano y_CC_y sus_PPO_suyo aplicaciones_NC_aplicación clínicas_ADJ_clínico,_CM_, incluidos_VLadj_incluir el_ART_el diagnóstico_NC_diagnóstico	, la detección y la somatoterapia; - el fin de la
1_m00003-plain	, incluidos el diagnóstico, la detección y la somatoterapia; -	el_ART_el fin_NC_fin de_PREP_de la_ART_el vida_NC_vida,_CM_, incluyendo_VLger_incluir los_ART_el cuidados_NC_cuidado	paliativos, la eutanasia, la prolongación artificial de la vida por
1_m00003-plain	consentimiento informado del paciente en cuanto al diagnóstico, el tratamiento,	la_ART_el prevención_NC_prevención o_CC_o la_ART_el investigación_NC_investigación,_CM_, incluido_VLadj_incluir el_ART_el consentimiento_NC_consentimiento	de poblaciones vulnerables como los prisioneros o los pacientes incapacitados; -
1_m00003-plain	siguientes: - los proyectos de IDT ejecutados por las empresas,	centros_NC_centro de_PREP_de investigación_NC_investigación y_CC_y universidades_NC_universidad,_CM_, incluidos_VLadj_incluir los_ART_el consorcios_NC_consorcio	para proyectos integrados que los reagrupan alrededor de un tema común;
1_m00003-plain	de eventuales acciones futuras; - conferencias, seminarios, talleres u	otras_QU_otro reuniones_NC_reunión científicas_ADJ_científico o_CC_o técnicas_ADJ_técnico,_CM_, incluidas_VLadj_incluir las_ART_el reuniones_NC_reunión	de coordinación intersectorial o multidisciplinar; - recurso a capacidades de pericia
1_m00003-plain	, incluidas las reuniones de coordinación intersectorial o multidisciplinar; - recurso	a_PREP_a capacidades_NC_capacidad de_PREP_de pericia_NC_pericia externas_ADJ_externo,_CM_, incluido_VLadj_incluir el_ART_el acceso_NC_acceso	a bases de datos científicos; - publicaciones científicas, incluyendo la
1_m00003-plain	externas, incluido el acceso a bases de datos científicos; -	publicaciones_NC_publicación científicas_ADJ_científico,_CM_, incluyendo_VLger_incluir la_ART_el difusión_NC_difusión	, la promoción y la explotación de los resultados (en coordinación
1_m00064-plain	su axón forman sinapsis con otras neuronas-. Una neurona puede recibir	información_NC_información de_PREP_de docenas_NC_docena,_CM_, o_CC_o,_CM_, incluso_ADV_incluso,_CM_, de_PREP_de	cientos de otras neuronas, cada una de las cuales puede formar
1_m00064-plain	estriado pero funciona como el músculo liso de una sola unidad.	El_ART_el corazón_NC_corazón late_VLfin_latir regularmente_ADV_regular,_CM_, incluso_ADV_incluso cuando_CSUBX_cuando está_VEfin_estar	denervado. La actividad neural y determinadas hormonas (especialmente las catecolaminas
1_m00064-plain	del cuerpo (a excepción de los espermatozoides y los óvulos)	contienen_VLfin_contener veintitrés_CARD_veintitrés pares_NC_par de_PREP_de cromosomas_NC_cromosoma,_CM_, incluido_VLadj_incluir un_ART_un par_NC_par	de cromosomas sexuales. La información genética que programa el desarrollo de
1_m00064-plain	sentido y desean desesperadamente librarse de ellos. Con frecuencia las compulsiones	se_SE_se vuelven_VLfin_volver progresivamente_ADV_progresivo más_ADV_más absorbentes_ADJ_absorbente,_CM_, hasta_PREP_hasta que_CQUE_que interfieren_VLfin_interferir	con la carrera profesional y la vida cotidiana de las personas.
1_m00092-plain	original sin causar enfermedad significativa. En muchos casos la inmunidad conferida	por_PREP_por vacunas_NC_vacuna con_PREP_con gérmenes_NC_germen muertos_ADJ_muerto,_CM_, incluso_ADV_incluso cuando_CSUBX_cuando son_VSfin_ser	administradas con un adyuvante (véase más adelante), a menudo
1_m00092-plain	citoquinas, o aun los procesos activos intraarticulares. Si bien no	será_VSfin_ser difícil_ADJ_difícil determinar_VLinf_determinar estas_DM_este cuestiones_NC_cuestión,_CM_, hasta_PREP_hasta el_ART_el momento_NC_momento	no se dispone de la información requerida. Queda la posibilidad de
1_m00208-plain	lucha contra las infecciones. Es de presumir que esa técnica de	sustitución_NC_sustitución nos_PPX_nosotros conduzca_VLfin_conducir más_ADV_más lejos_ADV_lejos,_CM_, hasta_PREP_hasta el_ART_el funcionamiento_NC_funcionamiento	del cerebro humano y la forma en que ciertos defectos génicos se
1_m00208-plain	gusano, y Drosophila melanogaster, la mosca del vinagre. No	obstante_ADV_obstante,_CM_, incluso_ADV_incluso en_PREP_en estas_DM_este	formas sencillas de organismos pluricelulares, la identificación de todos los genes
1_m00208-plain	. Por el contrario, cuando las células insertan aleatoriamente el vector	director_NC_director,_CM_, lo_PPC_él engarzan_VLfin_engarzar todo_QU_todo,_CM_, incluido_VLadj_incluir el_ART_el gen_NC_gen	tk.,, en el ADN. Si no hay integración
1_m00211-plain	. En esos casos, nuestros ordenadores realizan una búsqueda en todas	las_ART_el bases_NC_base de_PREP_de datos_NC_dato disponibles_ADJ_disponible,_CM_, incluidas_VLadj_incluir las_ART_el nuestras_PPO_nuestro	, para comprobar si la nueva secuencia parcial se solapa con alguna
1_m00213-plain	adquieren formas plurales. Los fenómenos ocurren también en diversas regiones del	cerebro_NC_cerebro,_CM_, además_ADV_además del_PDEL_del hipocampo_NC_hipocampo,_CM_, incluidos_VLadj_incluir el_ART_el neocórtex_NC_neocórtex	- la sustancia gris - y la amígdala, una estructura implicada
1_m00213-plain	de agua lechosa. Esta tarea, ligeramente más complicada, pone	en_PREP_en juego_NC_juego muchos_QU_mucho factores_NC_factor cognitivos_ADJ_cognitivo,_CM_, incluidas_VLadj_incluir habilidades_NC_habilidad analíticas_ADJ_analítico	, aprendizaje y memoria, así como la habilidad para elaborar estrategias
1_m00214-plain	de contratar seguros sanitarios, y a veces les resulta imposible.	Según_PREP_según Collins_NP_Collins,_CM_, hasta_PREP_hasta el_ART_el momento_NC_momento	se conocen " unos pocos centenares ', de personas que han
1_m00215-plain	. Las posiciones varían desde una infundada fe en la flexibilidad humana	,_CM_, sostenida_VLadj_sostener por_PREP_por los_ART_el reformistas_NC_reformista,_CM_, hasta_PREP_hasta una_ART_un obsesión_NC_obsesión	por la estirpe y la raza, que caracteriza a los conservadores
1_m00218-plain	así los subtipos que funcionan mejor. Se subdividen los grupos y	se_SE_se vuelven_VLfin_volver a_PREP_a realizar_VLinf_realizar pruebas_NC_prueba,_CM_, hasta_PREP_hasta obtener_VLinf_obtener la_ART_el	mezcla de antígenos más útil. La manipulabilidad inherente al ADN lo
1_m00220-plain	evolutiva del sistema inmunitario. Hemos de volver la vista atrás algunos	cientos_NC_ciento de_PREP_de millones_CARD_millones de_PREP_de años_NC_año,_CM_, hasta_PREP_hasta la_ART_el época_NC_época	en que los primeros vertebrados evolucionaron a partir de sus antepasados invertebrados
1_m00220-plain	anfitrión se mantenga sano y apto para la reproducción. Los gametos	de_PREP_de muchas_QU_mucho especies_NC_especie de_PREP_de mamíferos_NC_mamífero,_CM_, incluido_VLadj_incluir el_ART_el mapache_NC_mapache	, portan un importante complemento de tales genes víricos, benignos y
1_m00224-plain	caso, no todos los memes son víricos. La mayoría conforma	el_ART_el material_NC_material clave_ADJ_clave de_PREP_de nuestras_PPO_nuestro vidas_NC_vida,_CM_, incluidos_VLadj_incluir el_ART_el lenguaje_NC_lenguaje	, el sistema político, las instituciones financieras, la educación,
1_m00230-plain	sin embargo, admiten, desde hace tiempo, que la mayoría	de_PREP_de las_ART_el habilidades_NC_habilidad cognitivas_ADJ_cognitivo especializadas_ADJ_especializado,_CM_, incluidas_VLadj_incluir la_ART_el competencia_NC_competencia	verbal y la espacial, guardan una moderada correlación mutua. Es
1_m00235-plain	de los ensayos clínicos que se llevan a cabo están a punto	de_CSUBI_de demostrar_VLinf_demostrar su_PPO_suyo eficacia_NC_eficacia terapéutica_ADJ_terapéutico,_CM_, incluso_ADV_incluso con_PREP_con las_ART_el	limitaciones de las técnicas actuales. En especial, las inmunoterapias basadas
1_m00238-plain	Se investigan vías para complementar o sustituir genes defectuosos. Ello no	impedirá_VLfin_impedir que_CQUE_que los_ART_el pacientes_NC_paciente,_CM_, incluidos_VLadj_incluir los_ART_el beneficiados_VLadj_beneficiar	con el tratamiento, sigan transmitiendo los genes defectuosos a su descendencia
1_m00239-plain	carrera, una potencia ligeramente mayor que la de sus contrincantes.	Los_ART_el hallazgos_NC_hallazgo recientes_ADJ_reciente de_PREP_de diversos_QU_diversos laboratorios_NC_laboratorio,_CM_, incluido_VLadj_incluir el_ART_el nuestro_ADJ_nuestro	, han ampliado el conocimiento sobre la adaptación del músculo al ejercicio
1_m00239-plain	del músculo mediante activación eléctrica. Así, la electroestimulación muscular 0	el_ART_el ejercicio_NC_ejercicio inducido_VLadj_inducir eléctricamente_ADV_eléctrico podían_VLfin_poder reintroducir_VLinf_reintroducir,_CM_, hasta_PREP_hasta cierto_QU_cierto punto_NC_punto	, la miosina lenta en los músculos paralizados. Conversión del músculo
1_m00248-plain	fago para formar un virus recombinante. Este virus puede infectar células	bacterianas_ADJ_bacteriano y_CC_y replicar_VLinf_replicar su_PPO_suyo cromosoma_NC_cromosoma,_CM_, incluido_VLadj_incluir el_ART_el inserto_ADJ_inserto	de DNA. Figura 15. 8 El cósmido pJB8 contiene un
1_m00251-plain	no puede predicarse lo mismo de los microsatélites, que vuelven sin	problema_NC_problema a_PREP_a sus_PPO_suyo longitudes_NC_longitud previas_ADJ_previo,_CM_, incluso_ADV_incluso a_PREP_a las_ART_el	pocas generaciones. En 1986 el grupo de Thomas F.,
1_m00251-plain	dentro mismo de genes implicados en vías reguladoras de procesos fundamentales.	Sin_PREP_sin embargo_NC_embargo,_CM_, hasta_PREP_hasta el_ART_el momento_NC_momento	sólo disponemos de pistas dispersas acerca de su posible tarea. Los
1_m00253-plain	huésped puede interaccionar con otros. En cambio, los intermediarios encargados	de_PREP_de diseminar_VLinf_diseminar a_PREP_a los_ART_el microorganismos_NC_microorganismo,_CM_, incluso_ADV_incluso a_PREP_a partir_VLinf_partir	de huéspedes totalmente incapacitados, pueden redoblar la virulencia. La modificación
1_m00266-plain	cromosoma Y determinan proteínas que difieren sorprendentemente poco de las proteínas cifradas	por_PREP_por sus_PPO_suyo equivalentes_NC_equivalente en_PREP_en X_CARD_X,_CM_, incluso_ADV_incluso en_PREP_en zonas_NC_zona	que sufrieron la inversión en momentos muy tempranos. La explicación de
1_m00266-plain	especie. ¿ Podría continuar el ciclo hasta desaparecer toda recombinación entre	el_ART_el cromosoma_NC_cromosoma X_ALFS_X y_CC_y el_ART_el Y_ALFS_Y,_CM_, hasta_PREP_hasta la_ART_el destrucción_NC_destrucción	final de Y, quizá dentro de millones de años? Los
1_m00268-plain	de crecimiento no les estén enviando señales. En casi una cuarta	parte_NC_parte de_PREP_de los_ART_el tumores_NC_tumor humanos_ADJ_humano,_CM_, incluidos_VLadj_incluir los_ART_el carcinomas_NC_carcinoma	de colon, páncreas y pulmón, se encuentran proteínas Ras hiperactivas
1_m00268-plain	, malformaciones de vasos sanguíneos y a una variedad de tumores.	Según_PREP_según algunos_QU_alguno investigadores_NC_investigador,_CM_, hasta_PREP_hasta un_ART_un 10_CARD_@card@	por ciento de los cánceres de mama hereditarios pueden corresponder a pacientes
1_m00270-plain	la ciclina B y de CDKl son responsables del paso hacia M	,_CM_, parece_VLfin_parecer que_CQUE_que varias_QU_varios ciclinas_NC_ciclinas,_CM_, incluyendo_VLger_incluir a_PREP_a la_ART_el	D y a la E, pueden hacer que la célula pase
1_m00270-plain	síndrome de Li-Fraumeni, una rara situación autosómica dominante que predispone a	un_ART_un cierto_QU_cierto número_NC_número de_PREP_de cánceres_NC_cáncer diferentes_ADJ_diferente,_CM_, incluido_VLadj_incluir el_ART_el cáncer_NC_cáncer	de mama. ¿ Cuántas mutaciones son necesarias? El estudio de
1_m00270-plain	familiar, se hereda un alelo mutante RB, que se encuentra	en_PREP_en todas_QU_todo las_ART_el células_NC_célula corporales_ADJ_corporal,_CM_, incluidas_VLadj_incluir las_PPC_él celarlas_VLfin_celarlas	de la retina (Figura 21. 4). Si el
1_m00272-plain	menos de un milímetro de diámetro en los machos, la diferencia	entre_PREP_entre los_ART_el sexos_NC_sexo es_VSfin_ser perceptible_ADJ_perceptible,_CM_, incluso_ADV_incluso sin_PREP_sin la_ART_el	ayuda del microscopio, cuando miramos cortes de tejido debidamente teñidos.
1_m00272-plain	%, y en primos maternos del 8 al 13 %.	Este_DM_este agrupamiento_NC_agrupamiento familiar_ADJ_familiar,_CM_, incluso_ADV_incluso en_PREP_en parientes_NC_pariente	fuera del núcleo familiar principal, respalda la hipótesis de una raíz
1_m00274-plain	frecuencias para los dos sexos en cada generación, siendo las diferencias	la_ART_el mitad_NC_mitad de_PREP_de la_ART_el generación_NC_generación anterior_ADJ_anterior,_CM_, hasta_PREP_hasta que_CQUE_que se_SE_se	alcanza el equilibrio. Este concepto se ilustra en la Figura 24
1_m00278-plain	antigénico reconoce un solo tipo de epítopo, cada tipo de anticuerpo	responde_VLfin_responder a_PREP_a un_ART_un epítopo_NC_epítopo diferente_ADJ_diferente,_CM_, teniendo_VLger_tener en_PREP_en cuenta_NC_cuenta que_CQUE_que un_ART_un	antígeno puede tener más de un epítopo y que un mismo epítopo
1_m00279-plain	uso, es bajo. Leen y escriben mal y tienen muchas	dificultades_NC_dificultad con_PREP_con las_ART_el operaciones_NC_operación aritméticas_ADJ_aritmético,_CM_, incluso_ADV_incluso las_ART_el sencillas_ADJ_sencillo	. En otros campos, sin embargo, hacen gala de una
1_m00279-plain	tejieron historias con personajes imaginarios para ayudar a explicar fenómenos que no	entendían_VLfin_entender,_CM_, incluyendo_VLger_incluir tal_QU_tal vez_NC_vez	los rasgos distintivos, físicos y de comportamiento, de los enfermos
1_m00281-plain	se le ocurrió reconstruir un árbol universal. Desde Aristóteles, en	el_ART_el siglo_NC_siglo IV_CARD_IV antes_ADV_antes de_PREP_de Cristo_NP_Cristo,_CM_, hasta_PREP_hasta los_ART_el años_NC_año	sesenta del siglo XX, se infería el parentesco entre organismos de
1_m00291-plain	glándula produce con determinada cadencia melatonina, la hormona del sueño.	Con_PREP_con el_ART_el avance_NC_avance del_PDEL_del día_NC_día,_CM_, hasta_PREP_hasta el_ART_el atardecer_VLinf_atardecer	, la glándula pineal incrementa de forma gradual la síntesis de melatonina
1_m00291-plain	un salto simulado de horario ayuda a entender las bases moleculares de	los_ART_el relojes_NC_reloj biológicos_ADJ_biológico de_PREP_de los_ART_el organismos_NC_organismo,_CM_, incluido_VLadj_incluir el_ART_el hombre_NC_hombre	Las moscas se mantienen en tubos de vidrio pequeños (fotografía a
1_m00293-plain	sucesivamente. Según nos remontamos en la genealogía, mayor se hace	el_ART_el círculo_NC_círculo de_PREP_de parientes_NC_pariente maternos_ADJ_materno,_CM_, hasta_PREP_hasta incluir_VLinf_incluir a_PREP_a	todos los vivientes. De ello se infiere, en pura lógica
1_m00293-plain	cadena de la polimerasa ha vencido ese freno. La técnica posibilita	duplicar_VLinf_duplicar secuencias_NC_secuencia de_PREP_de ADN_NP_ADN fácilmente_ADV_fácil,_CM_, hasta_PREP_hasta el_ART_el infinito_ADJ_infinito	; una muestra inicial pequeña de ADN puede multiplicarse en una provisión
1_m00296-plain	para los cuales la determinación de la existencia o inexistencia de caminos	hamiltonianos_ADJ_hamiltonianos exigiría_VLfin_exigir cientos_NC_ciento de_PREP_de años_NC_año,_CM_, incluso_ADV_incluso utilizando_VLger_utilizar los_ART_el	mejores ordenadores y algoritmos disponibles. En los primeros años setenta se
1_m00296-plain	Investigación en La Jolla, «cría» billones de moléculas de	ARN_NC_arn,_CM_, generación_NC_generación tras_PREP_tras generación_NC_generación,_CM_, hasta_PREP_hasta que_CQUE_que evolucionan_VLfin_evolucionar	moléculas «campeonas» que poseen las propiedades catalíticas que él busca
1_m00300-plain	sexual. Muchos investigadores sostienen que la aversión de los niños a	los_ART_el juegos_NC_juego violentos_ADJ_violento advierte_VLfin_advertir ya_ADV_ya,_CM_, hasta_PREP_hasta cierto_QU_cierto punto_NC_punto	, de un desarrollo homosexual. (Para los partidarios del modelo
1_m00304-plain	Por lo general, las mutaciones en estos genes se acumulan en	las_ART_el células_NC_célula somáticas_ADJ_somático durante_PREP_durante años_NC_año,_CM_, hasta_PREP_hasta que_CQUE_que una_ART_un	célula pierde un número critico de mecanismos de control del crecimiento e
1_m00304-plain	con el gen alterado somáticamente Si bien hace mucho tiempo que se	describieron_VLfin_describir casos_NC_caso de_PREP_de cáncer_NC_cáncer familiar_ADJ_familiar,_CM_, hasta_PREP_hasta principios_NC_principio de_PREP_de	la década de los setenta no se comenzó a conocer la relación
1_m00304-plain	13, ocurren en más del 50 % de los retinoblastomas.	Varios_QU_varios mecanismos_NC_mecanismo,_CM_, incluyendo_VLger_incluir mutación_NC_mutación puntual_ADJ_puntual	, deleción y recombinación somática, pueden producir una pérdida de este
1_m00305-plain	. cap. 6). En el recuadro 11-1 se enumeran	los_ART_el diversos_QU_diversos tipos_NC_tipo de_PREP_de detección_NC_detección genética_ADJ_genético,_CM_, incluyendo_VLger_incluir varias_QU_varios formas_NC_forma	de diagnóstico prenatal, que se estudian en este capítulo. Principios
1_m00305-plain	adecuados 4 Es necesario un control de calidad de todos los aspectos	de_PREP_de las_ART_el pruebas_NC_prueba de_PREP_de laboratorio_NC_laboratorio,_CM_, incluyendo_VLger_incluir una_ART_un prueba_NC_prueba	de eficiencia sistemática y debe llevarse a cabo tan pronto como sea
1_m00306-plain	fenotipos que van desde la presencia de ojos normales, pasando por	una_ART_un reducción_NC_reducción parcial_ADJ_parcial en_PREP_en el_ART_el tamaño_NC_tamaño,_CM_, hasta_PREP_hasta la_ART_el ausencia_NC_ausencia	completa de uno o de ambos ojos (Figura 7. 1
1_m00306-plain	la expresión crítica de los genes normales varía a lo largo del	ciclo_NC_ciclo biológico_ADJ_biológico de_PREP_de los_ART_el organismos_NC_organismo,_CM_, incluida_VLadj_incluir la_ART_el especie_NC_especie	humana. Los productos génicos pueden jugar papeles más esenciales en determinados
1_m00306-plain	, un carácter controlado por tres pares de genes. Estos caracteres	se_SE_se discutieron_VLfin_discutir para_CSUBI_para ilustrar_VLinf_ilustrar que_CQUE_que,_CM_, incluso_ADV_incluso en_PREP_en patrones_NC_patrón	complejos de herencia, los principios fundamentales de la segregación y de
1_m00306-plain	con el síndrome de Turner son, muy a menudo, monosómicos	y_CC_y tienen_VLfin_tener sólo_ADV_sólo 45_CARD_@card@ cromosomas_NC_cromosoma,_CM_, incluido_VLadj_incluir un_ART_un único_ADJ_único	cromosoma X. Se designan 45, X [Figura 9.
1_m00306-plain	la masculinidad en la especie humana. En ausencia del Y,	el_ART_el sexo_NC_sexo del_PDEL_del individuo_NC_individuo es_VSfin_ser femenino_ADJ_femenino,_CM_, incluso_ADV_incluso si_CSUBX_si sólo_ADV_sólo	hay presente un cromosoma X. La presencia del cromosoma Y en
1_m00306-plain	la diferenciaba de las proteínas. Cuando las técnicas analíticas mejoraron se	observó_VLfin_observar que_CQUE_que los_ART_el ácidos_NC_ácido nucleicos_ADJ_nucleico,_CM_, incluyendo_VLger_incluir el_ART_el DNA_NC_dna	, estaban formados por cuatro bloques moleculares similares llamados nucleótidos. Hacia
1_m00306-plain	todas las moléculas que contienen nitrógeno en la células de E.	coli_NC_coli,_CM_, incluidas_VLadj_incluir las_ART_el bases_NC_base	nitrogenadas del DNA, contenían el isótopo pesado. El DNA que
1_m00306-plain	los nucleótidos, Crick razonó que las restricciones físicas harían el proceso	demasiado_ADV_demasiado complejo_ADJ_complejo y_CC_y,_CM_, quizás_ADV_quizás,_CM_, incluso_ADV_incluso ineficiente_ADJ_ineficiente durante_PREP_durante	la traducción. Como veremos posteriormente en este capítulo, la predicción
1_m00306-plain	y posteriormente en medios que contenían sólo una de las vitaminas,	aminoácidos_NC_aminoácido,_CM_, purinas_NC_purina o_CC_o pirimidinas_NC_pirimidina,_CM_, hasta_PREP_hasta que_CQUE_que se_SE_se	encontraba qué suplemento específico permitía el crecimiento. Beadle y Tatum razonaron
1_m00306-plain	CAPÍTULO Aparte de las mutaciones cromosómicas, la base más importante de	la_ART_el diversidad_NC_diversidad entre_PREP_entre los_ART_el organismos_NC_organismo,_CM_, incluso_ADV_incluso los_ART_el que_CQUE_que	están estrechamente relacionados, es la variación genética. El origen de
