Reference	LeftContext	Pivot	RightContext
1_m00253-plain	el lapso que transcurre entre la monarquía y la primera gestación es	un_ART_un factor_NC_factor de_PREP_de riesgo_NC_riesgo crucial_ADJ_crucial,_CM_, al_PAL_al igual_ADJ_igual que_CQUE_que el_ART_el número_NC_número	total de ciclos menstruales. En sociedades de cazadores-recolectores, la monarquía
1_m00268-plain	a replicarse. En este orden, las células del cáncer de	mama_NC_mama presentan_VLfin_presentar a_PREP_a menudo_ADJ_menudo moléculas_NC_molécula receptoras_ADJ_receptor de_PREP_de tipo_NC_tipo Erb-B2_NP_Erb-B2	que muestran tal comportamiento. Otros oncogenes perturban la cascada de señales
1_m00268-plain	tumores faltan o están silenciados en muchos tipos de células cancerosas.	El_ART_el factor_NC_factor de_PREP_de crecimiento_NC_crecimiento transformante_ADJ_transformante tipo_NC_tipo beta_NC_beta	(TGF-beta) puede detener el crecimiento de varios tipos de células
1_m00274-plain	una población de 100 individuos, de los que 36 son del	tipo_NC_tipo M_ALFS_M,_CM_, 48_CARD_@card@ del_PDEL_del tipo_NC_tipo MN_NP_MN	y 16 del tipo N. Los 36 individuos del tipo M
1_m00274-plain	178) - = 0, 037 = 3, 2 %	Frecuencia_NC_frecuencia esperada_VLadj_esperar del_PDEL_del tipo_NC_tipo MN_NP_MN	= 2pq = 2 (0, 178) (0,
1_m00274-plain	Por consiguiente, los genes del cromosoma X se distribuyen desigualmente en	la_ART_el población_NC_población,_CM_, y_CC_y cuando_CSUBX_cuando hay_VHfin_haber igual_ADJ_igual número_NC_número	de machos que de hembras, las hembras llevan los dos tercios
1_m00279-plain	base anatómico - cerebral. En este sentido, los enfermos con	síndrome_NC_síndrome de_PREP_de Williams_NP_Williams,_CM_, al_PAL_al igual_ADJ_igual que_CQUE_que los_ART_el pacientes_NC_paciente	que han sufrido una apoplejía del hemisferio derecho del cerebro, pueden
1_m00291-plain	de experimentos, comprobamos que la producción de las proteínas PER y	TIM_NP_TIM implicaba_VLfin_implicar un_ART_un bucle_NC_bucle de_PREP_de realimentación_NC_realimentación de_PREP_de tipo_NC_tipo reloj_NC_reloj	. Los genes per y tim permanecían activos hasta que las concentraciones
1_m00293-plain	fósiles minaban el status humano de Ramapithecus; hoy está claro que	Ramapithecus_NP_Ramapithecus es_VSfin_ser igual_ADJ_igual que_CQUE_que Sivapithecus_NP_Sivapithecus	, un antecesor de los orangutanes, no de antropomorfo africano alguno
1_m00301-plain	afectar la producción de proteínas del paciente. A la inversa,	el_ART_el tratamiento_NC_tratamiento de_PREP_de algunas_QU_alguno enfermedades_NC_enfermedad,_CM_, por_PREP_por ejemplo_NC_ejemplo la_ART_el hipercolesterolemia_NC_hipercolesterolemia	, podría basarse en la estimulación de la transcripción de ciertos genes
1_m00305-plain	largo se designa como q. En los cromosomas metacéntricos, donde	los_ART_el brazos_NC_brazo tienen_VLfin_tener unas_ART_un longitudes_NC_longitud casi_ADV_casi iguales_ADJ_igual los_ART_el brazos_NC_brazo	p y q se denominan así por convención. Un cariotipo es
1_m00306-plain	cromosomas que determinan el sexo, no tienen, normalmente, igual	tamaño_NC_tamaño,_CM_, igual_ADJ_igual situación_NC_situación	del centrómero, la misma proporción entre los brazos, o el
1_m00306-plain	se separan o segregan al azar, de tal manera que cada	gameto_NC_gameto recibe_VLfin_recibir uno_CARD_uno u_CC_o otro_QU_otro con_PREP_con igual_ADJ_igual probabilidad_NC_probabilidad	. Si un individuo tiene un par de factores iguales (por
1_m00306-plain	al azar en la autofecundación de la F1, se formarán cuatro	combinaciones_NC_combinación en_PREP_en F2_NP_F2 con_PREP_con igual_ADJ_igual frecuencia_NC_frecuencia	: (1) alto / alto (2) alto /
1_m00306-plain	a la producción de gametos paternos o no entrecruzados. Los dos	gametos_NC_gameto paternos_ADJ_paterno se_SE_se forman_VLfin_formar en_PREP_en igual_ADJ_igual proporción_NC_proporción	. Aunque el ligamiento completo entre dos genes ocurre raramente, la
1_m00306-plain	en un sexo de una especie pero no en el otro proporciona	un_ART_un mecanismo_NC_mecanismo potencial_ADJ_potencial para_CSUBI_para producir_VLinf_producir descendientes_NC_descendiente con_PREP_con igual_ADJ_igual proporción_NC_proporción	de machos que de hembras. La proporción real de machos y
1_m00306-plain	las que se basa la proporción teórica: 1. Debido a	la_ART_el segregación_NC_segregación,_CM_, se_SE_se produce_VLfin_producir igual_ADJ_igual número_NC_número	de esperma masculino con X que con Y. 2. Cada
1_m00306-plain	¡ El análisis de la sangre de los ratones muertos mostró grandes	cantidades_NC_cantidad de_PREP_de bacterias_NC_bacteria vivas_ADJ_vivo del_PDEL_del tipo_NC_tipo BIS_NC_bis	(virulentas)! Hasta donde se pudo determinar, el tipo
1_m00306-plain	expuestas de una manera muy simple: «La prueba presentada apoya	el_ART_el hecho_NC_hecho de_PREP_de que_CQUE_que un_ART_un ácido_NC_ácido nucleico_ADJ_nucleico de_PREP_de tipo_NC_tipo desoxirribosa_NC_desoxirribosa	es la unidad fundamental del principio transformante del Pneumococcus Tipo III»
1_m00306-plain	dando lugar a una serie de reacciones enzimáticas coordinadas que culminaban en	la_ART_el síntesis_NC_síntesis de_PREP_de la_ART_el cápsula_NC_cápsula de_PREP_de polisacáridos_NC_polisacárido del_PDEL_del tipo_NC_tipo BIS_NC_bis	. Estos científicos subrayaron que, una vez ocurre la transformación,
1_m00310-plain	DNA La molécula de DNA está formada por tres componentes básicos:	desoxirribosa_NC_desoxirribosa,_CM_, un_ART_un azúcar_NC_azúcar de_PREP_de tipo_NC_tipo pentosa_NC_pentosa	; un grupo fosfato, y cuatro tipos de bases nitrogenadas (
1_m00324-plain	. Éste fue el primero de lo que llegaría a conocerse como	enzimas_NC_enzima de_PREP_de Tipo_NC_tipo II_NP_II	. Su uso revolucionaría la biología molecular. Hind II era significativamente
1_m00324-plain	el ADN que hemos tomado de un organismo 'es insertado en	la_ART_el molécula_NC_molécula vector_NC_vector,_CM_, por_PREP_por ejemplo_NC_ejemplo un_ART_un plásmido_NC_plásmido	, para crear una quimera de ADN. La construcción de tales
1_m00336-plain	factor de transcripción. Con análisis de cristalografía de rayos X determinaron	la_ART_el estructura_NC_estructura del_PDEL_del complejo_ADJ_complejo Zif268_NP_Zif268,_CM_, que_CQUE_que igual_ADJ_igual que_CQUE_que SWIS_NP_SWIS	contiene un grupo de tres dedos de cinc, participa en el
1_m00336-plain	TFIIIA, superior a la disparidad entre ésta y las secuencias de	los_ART_el dedos_NC_dedo de_PREP_de las_ART_el proteínas_NC_proteína tipo_NC_tipo Zif268_NP_Zif268	. Desde una perspectiva evolutiva, hay una buena razón para pensar
1_m00336-plain	configuraciones de los dos motivos se parecieran, lo mismo que en	los_ART_el dedos_NC_dedo de_PREP_de cinc_NC_cinc del_PDEL_del tipo_NC_tipo FTIIIA_NP_FTIIIA	, y que generaran módulos independientes de unión al ADN. Pero
1_m00336-plain	de hormonas indican que, a pesar de algunas semejanzas estructurales con	los_ART_el dedos_NC_dedo de_PREP_de cinc_NC_cinc del_PDEL_del tipo_NC_tipo FTIIIA_NP_FTIIIA	, esos motivos se parecen más, desde el punto de vista
1_m00337-plain	serie, empleando el nombre del locus seguido de un asterisco y	un_ART_un número_NC_número de_PREP_de serie_NC_serie,_CM_, por_PREP_por ejemplo_NC_ejemplo HBB_NP_HBB	* 0403. En marzo de 1995 la revista Trends in Genetics
1_m00337-plain	dependientes de ciclinas e inhibidores de quinasas que gobiernan el progreso a	través_NC_través del_PDEL_del ciclo_NC_ciclo celular_ADJ_celular,_CM_, por_PREP_por ejemplo_NC_ejemplo PRAD1_NP_PRAD1	. Tabla 1 Virus tumorales animales y humanos Especie. Enfermedad.
1_m00351-plain	de nucleótidos. La clase de enzimas que más se utiliza para	la_ART_el clonación_NC_clonación de_PREP_de genes_NC_gen|genes se_SE_se conoce_VLfin_conocer como_CSUBX_como tipo_NC_tipo II_NP_II	; cada uno de estos enzimas reconoce una secuencia determinada de nucleótidos
1_m00457-plain	. 10) y poseen un ciclo del TCA incompleto. En	contraste_NC_contraste,_CM_, las_ART_el bacterias_NC_bacteria del_PDEL_del Tipo_NC_tipo II_NP_II	son, con frecuencia, microorganismos facultativos que no sólo pueden utilizar
1_m00545-plain	Reino Unido y algunos países de la antigua URSS que han establecido	programas_NC_programa nacionales_ADJ_nacional,_CM_, al_PAL_al igual_ADJ_igual que_CQUE_que la_ART_el Unión_NC_unión	Europea a nivel transnacional. Además, los países nórdicos han propuesto
1_m00545-plain	distrofia muscular, la Association Française Myopathique (AFM) que permitió	una_ART_un estrategia_NC_estrategia de_PREP_de investigación_NC_investigación tipo_NC_tipo factoría_NC_factoría	, empleando métodos automatizados de gran escala. Con posterioridad se han
1_m00545-plain	físicos del genoma humano Se están construyendo varios mapas físicos diferentes del	genoma_NC_genoma humano_ADJ_humano Al_PAL_al igual_ADJ_igual que_CQUE_que el_ART_el mapa_NC_mapa	genético, un mapa físico del genoma humano estará formado por 24
1_m00669-plain	organismo. La lesión de la médula espinal puede crear, de	golpe_NC_golpe,_CM_, igual_ADJ_igual degradación_NC_degradación	. Por no hablar de la enfermedad de Alzheimer, que ataca
1_m00678-plain	a que ciertas integrinas de los leucocitos (principalmente las que contienen	subunidades_NC_subunidad de_PREP_de tipo_NC_tipo xxx_NP_xxx	o xxx) adquieran afinidad por las moléculas de la familia de
1_m00680-plain	, a menos que encuentren el antígeno identificable por receptores celulares.	Las_ART_el células_NC_célula latentes_ADJ_latente,_CM_, igual_ADJ_igual que_CQUE_que los_ART_el timocitos_NC_timocito	y muchas células más, son sensibles a otros inductores del suicidio
1_m00689-plain	otra parte, muchos procesos celulares se activan con la degradación de	una_ART_un proteína_NC_proteína inhibidora_ADJ_inhibidor clave_ADJ_clave,_CM_, igual_ADJ_igual que_CQUE_que el_ART_el agua_NC_agua	fluye de una bañera cuando se levanta el tapón. Esta eliminación
1_m00715-plain	avances de los últimos decenios en nuestros conocimientos de biología fundamental a	la_ART_el reconstrucción_NC_reconstrucción de_PREP_de tejidos_NC_tejido,_CM_, igual_ADJ_igual que_CQUE_que el_ART_el progreso_NC_progreso	experimentado en ciencia de materiales permite proyectos de nuevo cuño en arquitectura
1_m00725-plain	. Después de la interrupción del tratamiento en el grupo irinotecan,	los_ART_el pacientes_NC_paciente fueron_VSfin_ser evaluados_VLadj_evaluar regularmente_ADV_regular al_PAL_al igual_ADJ_igual que_CQUE_que el_ART_el grupo_NC_grupo	de tratamiento de soporte (estado del tumor, síntomas o efectos
1_m00725-plain	interrupción del tratamiento en el grupo irinotecan, los pacientes continuaron cumplimentando	los_ART_el cuestionarios_NC_cuestionario QLQ-C30_VLfin_QLQ-C30 cada_QU_cada 6_CARD_6 semanas_NC_semana al_PAL_al igual_ADJ_igual que_CQUE_que el_ART_el grupo_NC_grupo	de tratamiento de soporte. Análisis estadístico Las curvas de supervivencia se
1_m00731-plain	sobre cDNA se purifica en primer lugar el mRNA a partir de	un_ART_un tejido_NC_tejido conveniente_ADJ_conveniente,_CM_, por_PREP_por ejemplo_NC_ejemplo células_NC_célula	sanguíneas. Este mRNA se pasa a cDNA utilizando transcriptasa inversa,
1_m00731-plain	para el estudio de transcritos de genes que no se expresan de	forma_NC_forma significativa_ADJ_significativo en_PREP_en células_NC_célula sanguíneas_ADJ_sanguíneo,_CM_, como_CSUBX_como por_PREP_por ejemplo_NC_ejemplo el_ART_el gen_NC_gen	de la distrofina (DMD). Figura 6. 1 La
1_m00731-plain	cDNA puede ser utilizado como molde en una reacción de PCR con	pares_NC_par de_PREP_de cebadores_NC_cebador específicos_ADJ_específico de_PREP_de exones_NC_exón como_ADV_como por_PREP_por ejemplo_NC_ejemplo xxx_NP_xxx	etc. que permiten la obtención de fragmentos solapados Figura 6.
1_m00731-plain	La idea en este caso es cribar clones genómicos a partir de	una_ART_un región_NC_región cromosómica_ADJ_cromosómico definida_VLadj_definir,_CM_, por_PREP_por ejemplo_NC_ejemplo una_ART_un colección_NC_colección	de YAC derivada de tal región, buscando precisamente ese tipo de
1_m00731-plain	de varios segmentos del cDNA v utilizarlos en la secuenciación cíclica del	DNA_NC_dna de_PREP_de un_ART_un molde_NC_molde adecuado_ADJ_adecuado,_CM_, por_PREP_por ejemplo_NC_ejemplo clones_NC_clon	cosmídicos (ver página 333). Las secuencias que se obtienen
1_m00731-plain	sobre la secuencia permite el aislamiento de clones más grandes específicos del	locus_NC_locus,_CM_, empleando_VLger_emplear por_PREP_por ejemplo_NC_ejemplo RACE-PCR_NP_RACE-PCR	. Panel derecho. Los miembros de algunas familias génicas codifican proteínas
1_m00731-plain	búsqueda de alguno de ellos que contenga un gen que codifique por	el_ART_el motivo_NC_motivo especial_ADJ_especial,_CM_, por_PREP_por ejemplo_NC_ejemplo un_ART_un dedo_NC_dedo	de zinc. Figura 19. 3 El ensamblaje de una serie
1_m00731-plain	, de genes de otros genomas, de oligonucleótidos y de varios	genes_NC_gen|genes artificiales_ADJ_artificial,_CM_, por_PREP_por ejemplo_NC_ejemplo genes_NC_gen|genes	antisentido. Estas transferencias génicas pueden provocar la modificación genética de las
