Reference	LeftContext	Pivot	RightContext
1_m00215-plain	, a veces su influencia era epidérmica.	Los conductistas recalcaban la continuidad entre humanos y otros animales	, atribuyendo dicho vínculo a la evolución. Pero, dado que
1_m00215-plain	que en la selección natural. Entendieron que	la inhibición de la agresividad y otros aspectos	del comportamiento eran beneficiosos para las especies. Argumentaban que si unos
1_m00215-plain	por mimesis, pero la interna no:	los cuervos y otros depredadores	podrán entonces localizar el resto de la puesta si cáscaras rotas y
1_m00215-plain	la gente tenga compromisos políticos, se describirá	la naturaleza humana de una u otra manera	de acuerdo con sus propios intereses. A los conservadores les gusta
1_m00218-plain	genéticos puede que consigan prevenir el sida,	el paludismo y otras terribles	infecciones insensibles a las técnicas de inmunización actuales. Cabe afirmar que
1_m00218-plain	la hepatitis A, la hepatitis B,	el rotavirus y otras infecciones	peligrosas. Pero hay muchas enfermedades mortales o muy graves, entre
1_m00218-plain	presentadora de antígenos, las células cutáneas,	las musculares o cualesquiera otras que	fueran inoculadas desplegarían ellas mismas el antígeno y la " segunda señal
1_m00218-plain	tienen que ser activados con más intensidad contra	un patógeno dado y qué antígenos y otras sustancias	permitirán esa estimulación. Pero sí pueden mezclar fácilmente y emparejar los
1_m00218-plain	vez las respuestas inmunitarias que son necesarias para	la protección y los antígenos y demás proteínas	que puedan generarlas. Como resultado de estas pruebas se están creando
1_m00220-plain	¿ Cabría contar con una ulterior elaboración de	la estructura del sistema u otras defensas	radicales? ¿ Podrían los mecanismos de control alcanzar un nivel de
1_m00220-plain	poco sobre qué genes determinantes del MHC son	los necesarios en una u otra infección	. En consecuencia, toda predicción en este asunto resulta aventurada.
1_m00220-plain	de la sensibilidad, que incluirá por supuesto	el MHC y otros genes	, amén de parámetros inmunitarios como el patrón de síntesis de citocinas
1_m00220-plain	parásitos. Figura 2 LA RÁPIDA DIFUSIÓN DE	LA ENFERMEDAD mediante los viajes aéreos y otras modalidades	de transporte es un hecho de la vida contemporánea. Graves y
1_m00224-plain	el control. Además de aprender a encender	el fuego y otras aptitudes	útiles, se copiaron habilidades menos prácticas, como el adorno corporal
1_m00230-plain	del cromosoma 6 de dos muestras independientes,	una en hermanos mellizos y otra en	hermanos de distintas edades. Se han confirmado los resultados. Si
1_m00235-plain	humanos. Se parte del conocimiento adquirido en	las levaduras y otros organismos	, donde se puede integrar genes en sitios predecibles de su ADN
1_m00235-plain	. Puesto que el ADN acaba desapareciendo,	los tratamientos de la fibrosis quística y otras enfermedades	crónicas deberían repetirse con cierta periodicidad (de meses o años)
1_m00238-plain	de animales portadores de defectos genéticos que imiten	la fibrosis quística y otras enfermedades	humanas. Cierta información se ha recabado de los ratones, pero
1_m00239-plain	una proporción de fibras musculares rápidas mayor que	las de un corredor de fondo u otro atleta	que fíe en la resistencia. La celeridad de contracción de las
1_m00239-plain	de fibras lentas en el cuádriceps de sólo	un 19 por ciento y otras de	hasta un 95 por ciento. El sujeto con un 95 por
1_m00239-plain	miofibrillas adicionales. El estrés mecánico que produce	el ejercicio sobre los tendones y otras estructuras	conectadas al músculo pone en marcha proteínas de señal que activan los
1_m00239-plain	que se van multiplicando las células satélite,	unas persisten en su estado y otras se	incorporan en el tejido muscular. Los núcleos de éstas se tornan
1_m00239-plain	al rendimiento atlético. Uno se centra en	la hipertrofia muscular causada por el ejercicio y demás estímulos	; el otro contempla la conversión de las fibras musculares de un
1_m00239-plain	hubo siempre quien abusara de los estimulantes.	El Comité Olímpico Internacional y otros organismos	han venido prohibiendo tales compuestos, con pruebas de control y sanciones
1_m00239-plain	musculares unas celerísimas características funcionales. La presentan	la rata y otros micromamíferos	que necesitan huir como balas para eludir a los depredadores. La
1_m00239-plain	siempre beneficiosos. La sociedad debe preguntarse si	las nuevas plusmarcas y otros laureles	atléticos son en realidad una simple continuación del empeño por demostrar lo
1_m00240-plain	a una, o sus componentes. Con	un haz para fijar y otro para	cortar, los investigadores proceden a manipulaciones sutilísimas. Los haces de
1_m00240-plain	unido. (Este proceso también podría activar	el mismo u otros genes	, mediante transferencia de energía capaz de desencadenar una cascada de reacciones
1_m00240-plain	disparado. Este descubrimiento se corresponde bien con	la noción de que las células T y otros leucocitos	emigran en direcciones específicas, en respuesta ante señales recibidas por receptores
1_m00244-plain	exigentes desde el punto de vista físico.	La dieta se compone de productos locales y otros modernos	. A pesar de la pobreza generalizada, la esperanza de vida
1_m00244-plain	de la tesis, resulta harto endeble.	La diarrea y otras enfermedades	con pérdida de sal, en niños sobre todo, han sido
1_m00251-plain	de pares de bases les competen - en	el hombre y otros muchos	organismos- funciones muy importantes; por ejemplo, promover la activación o
1_m00251-plain	la agresión letal de factores diversos vehiculados por	la sangre del huésped y otros líquidos	tisulares. Las células bacterianas pueden alternar entre los dos estados,
1_m00251-plain	y ninguno de dichos tripletes se dé en	el chimpancé y otros primates	. Si este tipo de enfermedades resulta privativo de la especie humana
1_m00251-plain	) condenen regiones repetitivas de dos longitudes diferentes-	una heredada de la madre y otra del	padre del individuo- que pueden separarse en un gel, de acuerdo
1_m00255-plain	otras formulaciones más selectivas). Para evitar	la infección del virus del sida y otros agentes	infecciosos, la barrera química tendría que cubrir, cuando menos,
1_m00259-plain	miembros de las familias genéticamente susceptibles. Mediante	la mamografía y otras técnicas	de examen tradicionales se pueden detectar tumores precoces. Ahora bien,
1_m00266-plain	parecen estructuras gemelares. De cada par,	un cromosoma procede de la madre y otro del	padre; en condiciones normales los dos tienen, sin embargo,
1_m00266-plain	de genes de diversos cromosomas. Luego,	la testosterona y otras sustancias	sintetizadas en los testículos toman las riendas de la configuración de la
1_m00266-plain	en la determinación del sexo), más	un cromosoma X y otro Y	De cada par, un miembro procede de la madre y el
1_m00266-plain	un cromosoma X y la versión negra en	el otro X tendrán algunas zonas naranja y otras negras	, dependiendo de qué X esté inactivo en cada célula. El
1_m00272-plain	uno de los autores, decidió comprobar si	el NIHA3 o cualquier otro grupo	de células del área preóptica medial tenía un tamaño que guardase correlación
1_m00274-plain	en los varones de la generación siguiente.	Las hijas heredarán un cromosoma X materno y otro paterno	, y su frecuencia alélica será la frecuencia promedio de sus padres
1_m00279-plain	cuentos son a menudo músicos y narradores.	Las hadas «repiten una y otra vez	las canciones que han oído» y pueden «seducir» a
1_m00279-plain	fisiológicas que permiten comparar la actividad eléctrica en	el cerebro de pacientes de Williams y otros individuos	durante la realización de determinadas tareas nos ayudan a avanzar en el
1_m00281-plain	sí misma. Fruto de esas remodelaciones surgieron	el núcleo y otras membranas	intracelulares, al tiempo que la célula adquiría la capacidad de engullir
1_m00293-plain	en unos 25 millones de años. Sobre	la base del espesor del esmalte dental y otros caracteres	del esqueleto creían que el ramapiteco había aparecido después de la divergencia
1_m00293-plain	masticadores pueden imponer cambios en la mandíbula,	el toro supraorbitario y otros puntos	craneales; las circunstancias que favorecieron la evolución de estas formas en
1_m00298-plain	una nueva molécula de glucosa. Aunque desconocemos	la estructura de una y otra conformación	, es de o presumir que en cada caso el canal esté
1_m00300-plain	organizaciones religiosas y los tres poderes, de	los Estados Unidos y otras naciones	, debaten si la orientación sexual de las personas tiene base biológica
1_m00300-plain	el sexo. Si el cerebro presenta ya	un sistema de conexiones o cualquier otro tipo	de programación concerniente a la inclinación sexual, ¿ qué fuerzas son
1_m00300-plain	búsqueda en el cerebro de diferencias relacionadas con	el sexo y otras categorías	sociales; andaban ellos mismos confundidos al pensar que las medidas cerebrales
1_m00300-plain	ni temperamento ni ambiente familiar serían decisivos.	Los estudios centrados en uno u otro darían	resultados cuestionables. Estas inferencias especulativas remachan la necesidad de avanzar mucho
1_m00301-plain	definido). Estos conocimientos adquiridos facilitaron bastante	los estudios con células humanas y otros eucariotas	(nucleados), y ayudaron a definir características de la transcripción
1_m00301-plain	molécula muy promiscua, incapaz de distinguir entre	un promotor y otra secuencia	de ADN. Para que la enzima se dirija hacia los promotores
1_m00301-plain	llamados factores basales. Durante ese decenio,	el laboratorio de Roeder y otros habían	identificado al menos seis de esos factores esenciales: xxx. En
1_m00301-plain	transcripción cuando se unía al centro promotor mediante	la polimerasa de ARN y otros componentes	de la maquinaria basal. Convencidos de que la proteína TBP era
1_m00301-plain	, había que determinar exactamente qué regiones de	la TBP interaccionaban con Sp1 y otros reguladores	. Muy pronto nos hallaríamos a medio camino entre la frustración y
1_m00301-plain	y la proteína TBP no eran equivalentes;	el factor D constaba de proteína TBP y otras subunidades	. (Hoy sabemos que muchos factores de transcripción contienen más de
1_m00301-plain	TBP purificada, los ocho TAF aislados,	un gen humano y el resto de la	maquinaria basal de transcripción. El conjunto de proteínas se ensamblaba en
1_m00301-plain	produce un exceso de hormona de crecimiento.	Los investigadores esperan tratar ésta y otras muchas	enfermedades incrementando o disminuyendo la transcripción de genes específicos. Anatomía del
1_m00302-plain	pesadas. Las cadenas pesada y ligera contienen	una región constante y otra región	variable, localizadas en los extremos carboxi-terminal y amino-terminal de las cadenas
1_m00302-plain	segmentos aislados V y J se selecciona para	la cadena ligera y otra combinación	de segmentos aislados V, J y D se selecciona para la
1_m00304-plain	intervienen en la progresión hasta adenoma benigno.	La pérdida del gen p53 y otras alteraciones	intervienen en la progresión hasta carcinoma maligno y metástasis. El gen
1_m00304-plain	distribución de la predisposición, uno inferior en	los hombres y otro superior	en las mujeres (Fig. 10-2). El umbral inferior
1_m00304-plain	figura muestra dos umbrales, uno inferior para	los hombres y otro superior	para las mujeres (como en la estenosis pilórica). Riesgos
1_m00305-plain	en el nacimiento, su deficiencia metabólica produce	una acumulación de fenilalanina y otros metabolitos	tóxicos. Esto es muy destructivo para el sistema nervioso central y
1_m00305-plain	» por un único gen. Además,	la capacidad de identificar los RFLP y otros polimorfismos	en progenitores y descendientes ha hecho posible que los investigadores averigüen si
1_m00305-plain	la madre. En la actualidad es posible	una valoración más precisa comparando los RFLP y otros polimorfismos	del cromosoma 21 en progenitores y descendientes. Este método demuestra que
1_m00306-plain	descendientes F2. Por consiguiente Mendel concluyó que	un factor para alto y otro para	enano se transmitían a cada uno de los individuos F1, pero
1_m00306-plain	del filtro y las F- al otro.	El medio se desplazó a un lado y otro del	filtro, por lo que las células bacterianas compartían esencialmente un medio
1_m00306-plain	esto, se incubó primero un cultivo con	una mezcla de una cepa Hfr y otra F	y se extrajeron muestras en diversos momentos y se situaron en un
1_m00306-plain	La lactosa es un disacárido que consta de	una molécula de glucosa y otra de	galactosa. Está presente en un 7 por ciento en la leche
1_m00306-plain	. El tamaño de un ratón heterozigótico (	un alelo normal y otro mutante	, véase Figura 7. 3) depende del origen paterno del
1_m00306-plain	. La mujer tiene dos cromosomas X y	el varón un cromosoma X y otro Y	. Sin embargo, como veremos, estas observaciones son insuficientes para
1_m00306-plain	¿ Es universal? Como veremos, durante	la siguiente década se respondieron éstas y otras preguntas	. El estudio de las mutaciones de cambio de fase Antes de
1_m00306-plain	en el aislamiento de muchas mutaciones que eliminan	la función de una u otra de	estas enzimas. Joshna Lederberg fue el primero en aislar y examinar
1_m00310-plain	desenrolla la doble hélice, otra mantiene separados	los filamentos y otras enzimas	efectúan funciones diferentes. La DNA-polimerasa es una de las enzimas fundamentales
1_m00324-plain	, que ahora portan los genes, en	las bacterias u otras células	apropiadas. Ya hemos visto los principios básicos del clonado de genes
1_m00324-plain	dirige la síntesis de polipéptidos. Para aumentar	la complejidad del análisis del ADN humano y otros eucariotas	, aproximadamente del 10 al 25 % del total del ADN está
1_m00324-plain	. Los RFLP, el salto cromosómico,	el PCD y otras técnicas	de la genética molecular adquieren una nueva importancia para aquellos para los
1_m00327-plain	los tejidos. Proporciona una permeabilidad selectiva para	el transporte de proteínas y otras moléculas	entre las células a través de las paredes de los vasos sanguíneos
1_m00327-plain	aminoácido cisteína. En la forma inactiva,	el extremo de la molécula está plegado y el resto de la	cisteína interacciona con el ion metálico alojado en el centro activo de
1_m00332-plain	experimentaba con guisantes. Las reglas matemáticas de	la herencia que él y otros investigadores	después desarrollaron se convirtieron en la piedra angular de la biología moderna
1_m00332-plain	un punto a otro en cada generación.	El calor y otros factores	de estrés ambiental parecían incrementar la tasa de transposición de tales genes
1_m00332-plain	genoma. Se sabe que las radiaciones,	los productos químicos carcinogénicos y otros agentes	provocan mutaciones aleatorias. Se investiga, ahora, si el estrés
1_m00332-plain	, y células somáticas (cuerpo).	Las células del sistema inmune y otros tejidos	pueden cambiar sus genes en respuesta al ambiente, pero no así
1_m00334-plain	diabetes, la enfermedad de arteras coronarlas,	la esquizofrenia y otras psicosis	principales las imperfecciones del tratamiento reflejan la ignorancia de la etiología.
1_m00334-plain	tanto de las necesidades de compensación dietética por	la incapacidad de los seres humanos y otros primates	superiores para sintetizar el ácido ascórbico (vitamina C). Las
1_m00334-plain	los genes responsables de la proliferación celular,	el desarrollo de las células y otras actividades	celulares fundamentales. Cuando la regulación normal está alterada, se inicia
1_m00336-plain	han comenzado a descifrar el mecanismo que emplean	los dedos de cinc y otras estructuras	parecidas para reconocer y unirse a sus dianas específicas en el ADN
1_m00336-plain	células del embrión portan los mismos genes,	unas células se diferencian en neuronas y otras irán	a formar parte de la epidermis. Sus destinos divergen porque,
1_m00336-plain	y en posiciones casi idénticas, se encuentra	una pareja de cisteínas y otra de	histidinas. Este último descubrimiento estaba en consonancia con la idea de
1_m00336-plain	genes silenciados y codificar, por ende,	una enzima nueva o cualquier otra proteína	de interés. Mientras ahondábamos en la estructura y función de los
1_m00341-plain	muchas variantes, pero dos son frecuentes:	una en el Mediterráneo y otra en	África; los heterocigotos muestran, como ventaja, resistencia a la
1_m00341-plain	realmente simple: en el heterocigoto, con	un alelo mutante y otro normal	, ¿ es suficiente la cantidad residual de producto génico para realizar
1_m00341-plain	: una molécula de DNA recombinante que contiene	un gen u otra secuencia	de DNA de interés. El acto de generar dicha molécula.
1_m00341-plain	secuencia que sabemos que contiene el gen,	el cDNA u otras secuencias	de DNA de interés. En principio, una biblioteca puede contener
1_m00341-plain	. Vector: la molécula de DNA en	la que se ha clonado el gen u otro fragmento	de DNA de interés. Puede replicarse en un huésped particular.
1_m00341-plain	clonación molecular es, por supuesto, aislar	un gen particular u otra secuencia	de DNA en grandes cantidades para su posterior estudio. Un procedimiento
1_m00341-plain	xxx. Mujer con dos poblaciones celulares,	una con cariotipo normal y otra con	trisomia 8. Figura 9-1 Placa metafásica de un paciente con trisomía
1_m00341-plain	Un portador de una delación cromosómica (con	un homólogo normal y otro delecionado	) es hemicigótico con respecto a la información genética existente en el
1_m00341-plain	actual del conocimiento con respecto al control de	la determinación sexual y otras anomalías	mendelianas de la diferenciación sexual. BASES CROMOSÓMICAS DE LA DETERMINACIÓN DEL
1_m00344-plain	en los sistemas vivientes. A diferencia de	los conjuntos hipotéticamente monótonos repetidos una y otra vez	en los ácidos nucleicos, una proteína tendría muchas más posibilidades de
1_m00344-plain	débil y se rompe fácilmente, pero en	el caso de las proteínas y otras moléculas	complejas pueden haber muchos de estos enlaces, y el total de
1_m00344-plain	cartografiado de cromosomas es el proceso de determinar	la posición relativa de los genes u otros hitos	reconocibles sobre los cromosomas, y requiere información obtenido de la genética
1_m00344-plain	genético». Este tipo de mapa muestra	la disposición de los genes u otros segmentos	reconocibles de ADN llamados «marcadores» a lo largo del cromosoma
1_m00344-plain	recomendaciones generales acerca del cartografiado y secuenciamiento de	los genomas del hombre y otros organismos	. En un esfuerzo por reducir las críticas de que la empresa
1_m00344-plain	usa la frecuencia de sobrecruzamiento como medida de	la distancia entre dos genes u otros segmentos	detectables de ADN. Una tasa de sobrecruzamiento del 1 % entre
1_m00344-plain	enteros, se puede estimar la distancia entre	un gen de interés particular y cualquier otra secuencia	de ADN que sea identificable (un «marcador») en
1_m00351-plain	vacunas para el virus del herpes simple,	el de la hepatitis B y otros virus	humanos. Se dispondrá de bacterias que degraden contaminantes tales como el
1_m00361-plain	se requiere utilizar las cifras de frecuencia de	una enfermedad hereditaria u otro rasgo	genético para calcular las frecuencias alélicas individuales. Para realizar esto se
1_m00361-plain	dos alelos N) y xxx (para	un alelo M y otro N	). LEY DE Hardy-Weinberg Poniendo el ejemplo anterior en términos más
1_m00361-plain	todo paciente resulta, por lo tanto,	un heterocigoto con un alelo normal y otro anormal	, la frecuencia del alelo mutante (q) es aproximadamente la
1_m00362-plain	orgánicos) y algunos actinomicetos (usados en	la producción de diversos antibióticos y otras sustancias	). La facultad de formar esporas asexuales es de gran importancia
1_m00457-plain	dos formas del enzima, uno ligado a	la membrana y otro soluble	. El sistema soluble se demostró primero en Methylococcus capsulatus y el
1_m00457-plain	dos enzimas pueden existir en ambos microorganismos;	la presencia de uno u otro dependería	de las condiciones de crecimiento y, en particular, de la
1_m00457-plain	pueden sufrir una carboxilación rindiendo oxalacetato. Que	la ruta siga uno u otro camino	depende del enzima carboxilante que exista en el microorganismo, la piruvato
1_m00457-plain	producción de biomasa utilizando como sustratos subproductos de	la industria petrolífera u otros productos	residuales que contienen hidrocarburos. Segunda, están siendo estudiados exhaustivamente para
1_m00457-plain	o proporcionan rendimientos bajos (por ejemplo,	la síntesis de medicamentos u otros compuestos	deseables). Una segunda área potencial es la biodegradación, y
1_m00500-plain	región variable. Para las cadenas pesadas,	un segmento D y otro J	se yuxtaponen y después se combinan con un segmento V. As
1_m00649-plain	del norteamericano Instituto Nacional de la Salud,	la Universidad de Stanford y otros centros	pudieron distinguir entre supervivientes a corto y a largo plazo. Basábanse
1_m00649-plain	ADN o de ARN que se vierten sobre	la plantilla portan un marcador fluorescente u otra etiqueta	que puede detectarse con un escáner. Una vez leída la micromatriz
1_m00649-plain	deberemos allanar algunos obstáculos. Las plantillas,	los escáneres y otros accesorios	siguen siendo caros. Podemos suponer que los costes bajarán con el
1_m00664-plain	exigente de cuanto entra y sale. Franquea	el paso a los nutrientes y otros compuestos	necesarios; las moléculas que no se precisan, permanecen en el
1_m00664-plain	diversos por cinco unidades del aminoácido histidina crea	una zona donde el zinc y otros iones	metálicos pueden trabarse a la proteína y, con ello, bloquear
1_m00665-plain	recibimos dos copias de todos los genes (	una copia de la madre y otra del	padre), excepto de los que están en los cromosomas sexuales
1_m00665-plain	proporcionaban una protección completa contra el VIH,	la presencia de un alelo mutante y otro normal	proporcionaría una protección parcial, al reducir a la mitad el número
1_m00665-plain	que si los macrófagos se vuelven sordos a	las llamadas de RANTES y otras quimiocinas	relacionadas podría resentirse la inmunidad. Pero este temor se disipó en
1_m00668-plain	curación definitiva, sino que se necesitará repetir	el tratamiento una y otra vez	. Las técnicas que no se apoyan en los virus podrían resultar
1_m00668-plain	las moléculas de lípidos en ella presentes tienen	un extremo hidrófilo y otro hidrófobo	. En soluciones acuosas forman membranas de doble capa, en la
1_m00669-plain	de que acabarán por surgir nuevos tratamientos para	la enfermedad de Parkinson y otras derivadas	de la degeneración progresiva del cerebro. Se confía también en la
1_m00669-plain	virus dañará las neuronas huéspedes. Dado que	los vectores víricos disponibles adolecen de uno u otro fallo	, habrá que perfeccionarse mucho antes de empezar a ensayar sin peligro
1_m00678-plain	frontal o desde el impulso trasero, en	un ciclo que se repite una y otra vez	. Además de hacer las veces de " pegamento " celular y
1_m00678-plain	las investigaciones que han llevado al descubrimiento de	las integrinas y otras moléculas	de adhesión. Tenemos pruebas, no obstante, de que el
1_m00678-plain	investigación: averiguar los mecanismos en virtud de	los cuales las integrinas y otras moléculas	de adhesión gobiernan el desarrollo y la fisiología. Independientemente de nuestra
1_m00678-plain	ha terminado por llevarnos al inmenso campo de	los efectos producidos por las integrinas y otras moléculas	de adhesión. Los progresos obtenidos ponen una vez más de manifiesto
1_m00680-plain	raudales. Otra señal es la inflamación:	los macrófagos circulantes y otros glóbulos	blancos del sistema inmunitario convergen en las células necróticas y las ingieren
1_m00680-plain	maquinaria letal, las señales que llevan a	la autodestrucción de unas y otras pueden	ser distintas. La facilidad y rapidez con que se activa el
1_m00680-plain	. Las células T son protagonistas estelares de	la respuesta inmunitaria contra virus y otros microorganismos	invasores. Las células T se producen a partir de precursores,
1_m00680-plain	se pensaba que, para autodestruirse, todas	las células debían sintetizar p53 u otras proteínas	. La síntesis de proteínas se exige en muchos casos, aunque
1_m00680-plain	, muriéndose después. Hemos dicho ya que	la sensibilidad de los linfocitos T y otras células	a diferentes inductores de la apoptosis puede depender del estado de las
1_m00680-plain	nitidez que la sensibilidad está modulada fundamentalmente por	la proteína Bcl-2 y otras similares	, como las Bax y Bad. Unas moléculas bloquean la apoptosis
1_m00680-plain	antiapoptósicas preparadas por los virus. Afortunadamente para	los humanos y otros animales	, el sistema inmunitario posee sus propias estrategias para contrarrestar esas artimañas
1_m00680-plain	como en las células T ya activadas contra	el VIH u otros microorganismos	). Las células pueden poner en marcha también su propia muerte
1_m00689-plain	que los fármacos del futuro destinados a remediar	el cáncer y otras patologías	similares consistan en compuestos químicos que actúen sobre los proteosomas y las
1_m00690-plain	otras dos proteínas, una que interviene en	la fabricación del núcleo del VIH y otra que	permite la multiplicación del virus. Puesto que el virus genéticamente modificado
1_m00696-plain	FUTURO DE LOS ANTICUERPOS MONOCLONALES Ideados para curar	el cáncer y otras enfermedades	, no lograron alcanzar el fin previsto. Las dificultades encontradas podrían
1_m00697-plain	idea de los avances extraordinarios que debemos a	la genómica y otras técnicas	refinadas. Búsqueda de fármacos Los primeros fármacos antivíricos (contra el
1_m00697-plain	con los del hombre, y evitar así	un posible daño en las células sanas y otros efectos	secundarios intolerables. No desdeñan los dominios proteicos que compartan básicamente todas
1_m00697-plain	el desarrollo de un fármaco. Se inserta	el gen correspondiente en bacterias u otros tipos	de células, que sintetizan copias innúmeras de la proteína codificada.
1_m00697-plain	que participan en esa batalla inmunitaria, inhiben	la síntesis proteica y otros aspectos	de la replicación vírica en las células infectadas. En concreto,
1_m00697-plain	A través de tal información el farmacólogo proseguirá	la búsqueda de nuevas estructuras medicamentosas u otros medios	encaminados a mantener la eficacia de la medicina a pesar de la
1_m00699-plain	otros, podrían ser moléculas que influyan sobre	las interacciones entre hidratos de carbono y otras moléculas	, incluidas las interacciones con enzimas (catalizadores biológicos) que controlan
1_m00703-plain	la síntesis in vitro de la vida,	la terapia de múltiples patologías y otras cuestiones	de parejo tenor. En el marco del Proyecto Genoma Humano se
1_m00703-plain	numerosas ocasiones, según qué genes miremos trenzaremos	una historia familiar u otra para	los mismos organismos. Ello se debe a que el ADN no
1_m00707-plain	mueren si distan más de 500 micrometros de	los vasos sanguíneos u otras fuentes	de alimentación. Los diseños vasculares (o de paso de flujo
1_m00708-plain	en las primeras semanas del embarazo, cuando	el cerebro del embrión y el resto de su	sistema nervioso comienzan a desarrollarse. El trabajo de Miller y Strömland
1_m00710-plain	tipo B, mucho más uniformes, portan	una sola variante de hemaglutinina y otra de	neuraminidasa, si bien la secuencia de aminoácidos también varía de una
1_m00710-plain	. Continuó la investigación sobre las razones por	las que algunas cepas producían epidemias locales y otras desataban	terribles pandemias. Se llegó a la determinación de que, para
1_m00710-plain	de lo que sugiere a simple vista.	La fatiga y otras incomodidades	que se sufren durante los últimos días de la gripe resultan,
1_m00710-plain	una persona ha contraído la gripe y no	un simple resfriado u otra enfermedad	, para evitar el desperdicio de emplearlas en combatir resfriados, causados
1_m00710-plain	mejorar las vacunas contra la gripe. Entre	una pandemia y otra menudean	epidemias circunscritas importantes. En 1994, según el Centro de Control
1_m00715-plain	que podrían salvar vidas, como insuficiente es	la piel para los quemados y otros cuyas	heridas no sanan debidamente. A menudo es más fácil reparar el
1_m00715-plain	los investigadores han venido descubriendo nuevos factores,	unos inhibidores y otros promotores	. Éxito del que comienzan a sacar partido los ingenieros de tejidos
1_m00715-plain	y de los vasos sanguíneos. Para regenerar	el hígado u otros órganos	, tendremos que identificar primero y producir luego con la máxima fiabilidad
