Reference	LeftContext	Pivot	RightContext
1_m00092-plain	excretan proteína de Bence-Jones, para la detección de proteína monoclonal residual	luego_ADV_luego de_PREP_de la_ART_el terapéutica_NC_terapéutica y_CC_y tal_QU_tal vez_NC_vez	para seleccionar linfocitos con ciertos receptores de superficie. El lector puede
1_m00092-plain	debe moverse hacia el polo positivo de la electroforesis; es por	lo_ART_el tanto_ADV_tanto apropiado_ADJ_apropiado para_PREP_para proteínas_NC_proteína tales_QU_tal como_CSUBX_como la_ART_el albúmina_NC_albúmina	, la transferrina y la ceruloplasmina pero las inmunoglobulinas se cuantifican con
1_m00092-plain	difícil obtener la aglutinación de células que presenten pocos determinantes a menos	que_CQUE_que se_SE_se utilicen_VLfin_utilizar métodos_NC_método especiales_ADJ_especial tales_QU_tal como_CSUBX_como tratamiento_NC_tratamiento	ulterior con un reactivo antiglobulina. De forma similar, la mayor
1_m00092-plain	antisuero de conejo adecuado. El método puede extenderse a otras determinaciones	si_CSUBX_si se_SE_se recubre_VLfin_recubrir un_ART_un antígeno_NC_antígeno tal_QU_tal como_CSUBX_como el_ART_el polisacárido_NC_polisacárido	de neumococo sobre el glóbulo rojo, o si se acoplan grupos
1_m00092-plain	respuestas de anticuerpo xxx y parte de las xxx de ratón.	Los_ART_el antígenos_NC_antígeno T-independientes_ADJ_T-independientes tales_QU_tal como_CSUBX_como el_ART_el activador_NC_activador	policlonal, la endotoxina xxx, inducen la síntesis de xxx con
1_m00092-plain	células hijas muladas tendrán mayor afinidad por el antígeno, algunas presentarán	la_ART_el misma_ADJ_mismo O_ALFS_O menor_ADJ_pequeño y_CC_y tal_QU_tal vez_NC_vez	algunas carezcan de ella. En forma similar, las mutaciones en
1_m00092-plain	la selección positiva de la afinidad durante la expansión clonal; por	otra_QU_otro parte_NC_parte,_CM_, otros_QU_otro mecanismos_NC_mecanismo tales_QU_tal como_CSUBX_como la_ART_el conversión_NC_conversión	genética que produce cambios importantes, destruirán más probablemente la estructura ligadora
1_m00092-plain	corticales expresan los marcadores de superficie xxx y xxx y, bajo	la_ART_el influencia_NC_influencia de_PREP_de xxx_NP_xxx y_CC_y tal_QU_tal vez_NC_vez	por compromiso de xxx con xxx sobre las células del estroma se
1_m00092-plain	producción de anticuerpos que tienden a evitar la necesidad de la intervención	de_PREP_de un_ART_un sistema_NC_sistema inmunitario_ADJ_inmunitario huésped_NC_huésped tales_QU_tal como_CSUBX_como las_ART_el construcciones_NC_construcción	de cadena única xxx y los anticuerpos de dominio único xxx.
1_m00092-plain	la poliomielitis, se requiere un titulo sanguíneo elevado de anticuerpo;	en_PREP_en enfermedades_NC_enfermedad micobacterianas_ADJ_micobacterianas tales_QU_tal como_CSUBX_como la_ART_el TBC_NP_TBC	resulta más efectiva una inmunidad mediada por células activadora de macrófagos,
1_m00092-plain	de formas vivas avirulentas de bacilos del cólera y del ántrax en	pollos_NC_pollo por_PREP_por medio_NC_medio de_PREP_de artificios_NC_artificio tales_QU_tal como_CSUBX_como cultivos_NC_cultivo	a mayor temperatura y bajo condiciones de anaerobiosis, y pudo conferir
1_m00092-plain	con ciertas vacunas existe un riesgo muy pequeño, aunque real,	de_PREP_de que_CQUE_que se_SE_se desarrollen_VLfin_desarrollar complicaciones_NC_complicación tales_QU_tal como_CSUBX_como la_ART_el encefalitis_NC_encefalitis	que puede aparecer después de la inmunización contra el sarampión; no
1_m00092-plain	adecuadas de almacenamiento en Frío, sobre todo en lugares aislados.	En_PREP_en enfermedades_NC_enfermedad tales_QU_tal como_CSUBX_como la_ART_el hepatitis_NC_hepatitis	virar y el cáncer los peligros asociados con las vacunas de virus
1_m00092-plain	vivos a pacientes en tratamiento con esteroides, agentes inmunosupresores o radioterapia	y_CC_y quienes_REL_quien padezcan_VLfin_padecer enfermedades_NC_enfermedad malignas_ADJ_maligno tales_QU_tal como_CSUBX_como linfomas_NC_linfoma	y leucemia; deben incluirse también las mujeres embarazadas por la vulnerabilidad
1_m00092-plain	las desafortunadas consecuencias de la incompatibilidad. Se ha analizado con atención	el_ART_el rechazo_NC_rechazo de_PREP_de implantes_VLfin_implantar sólidos_NC_sólido tales_QU_tal como_CSUBX_como la_ART_el piel_NC_piel	y conviene describir la secuencia de procesos. Por ejemplo, en
1_m00092-plain	rechazo del trasplante se encuentra bajo control genético. Individuos idénticos desde	el_ART_el punto_NC_punto de_PREP_de vista_NC_vista genético_ADJ_genético tales_QU_tal como_CSUBX_como ratones_NC_ratón	de una cepa pura o gemelos univitelinos presentan antígenos de trasplante idénticos
1_m00092-plain	loci que controlan los antígenos de trasplante. En el ratón se	han_VHfin_haber establecido_VLadj_establecer unos_ART_un 40_CARD_@card@ de_PREP_de tales_QU_tal loci_NC_loci	, pero como se vio con anterioridad predomina el locus complejo denominado
1_m00092-plain	la biología de este sitio principal de histocompatibilidad. Los antígenos no	xxx_NP_xxx o_CC_o menores_ADJ_menor|pequeño de_PREP_de trasplante_NC_trasplante tales_QU_tal como_CSUBX_como el_ART_el xxx_NP_xxx	masculino son reconocidos como péptidos procesados asociados con las moléculas del CMH
1_m00092-plain	, como se verá más adelante, esto no siempre ocurre con	trasplantes_VLfin_trasplantar de_PREP_de otros_QU_otro órganos_NC_órgano,_CM_, tales_QU_tal como_CSUBX_como el_ART_el riñón_NC_riñón	. Mientras que la transferencia pasiva de suero proveniente de un animal
1_m00092-plain	a la importancia de las células xxx murinas y xxx humanas como	efectoras_NC_efector han_VHfin_haber generado_VLadj_generar dudas_NC_duda,_CM_, tal_QU_tal vez_NC_vez	en forma equívoca, sobre el papel de los Linfocitos citotóxicos en
1_m00092-plain	. El papel de los anticuerpos humorales Durante mucho tiempo se ha	sabido_VLadj_saber que_CQUE_que células_NC_célula alogénicas_ADJ_alogénico aisladas_ADJ_aislado tales_QU_tal como_CSUBX_como los_ART_el linfocitos_NC_linfocito	pueden ser destruidas por reacciones citotóxicas (tipo 11) que involucran
1_m00092-plain	parece ser necesario postular que sólo se produce la lesión tiroidea cuando	hay_VHfin_haber colaboración_NC_colaboración con_PREP_con otros_QU_otro factores_NC_factor tales_QU_tal como_CSUBX_como depósito_NC_depósito	de inmunocomplejos, efectores de linfocitos T sensibilizados o mecanismos que generan
1_m00092-plain	(shock térmico) procesadas. La síntesis de estas últimas aumenta	en_PREP_en respuesta_NC_respuesta a_PREP_a insultos_NC_insulto externos_ADJ_externo tales_QU_tal como_CSUBX_como aumento_NC_aumento	de la temperatura, infección viral, estimulación de citoquinas, o
1_m00092-plain	al espacio entre la célula y el cartílago, donde están protegidas	de_PREP_de los_ART_el inhibidores_ADJ_inhibidor de_PREP_de enzimas_NC_enzima tales_QU_tal como_CSUBX_como la_ART_el xxx_NP_xxx	macroglobulina. Los agregados también pueden estimular las células similares a los
1_m00092-plain	en forma indirecta por fagocitosis y resistencia a la digestión intracelular.	La_ART_el liberación_NC_liberación de_PREP_de linfoquinas_NC_linfoquina tales_QU_tal como_CSUBX_como xxx_NP_xxx	y xxx de los linfocitos T activados provee de estimuladores más potentes
1_m00201-plain	el interior celular a través de reacciones enzimáticas, sobre todo.	En_PREP_en tales_QU_tal reacciones_NC_reacción	, una molécula modifica a una segunda sin establecer un enlace firme
1_m00201-plain	vías de señalización sólo contenían módulos de conexión. Pero, ¿	de_PREP_de qué_INT_qué forma_NC_forma participaban_VLfin_participar tales_QU_tal módulos_NC_módulo	no enzimáticos en la comunicación celular, tan rápida y certera?
1_m00201-plain	señalización se trata. Poco después de que se identificaran los dominios	SH2_NP_SH2,_CM_, se_SE_se observó_VLfin_observar que_CQUE_que tales_QU_tal módulos_NC_módulo	aparecían en un centenar largo de proteínas. ¿ Qué era lo
1_m00201-plain	provocan que las células se comporten como si recibieran permanentemente la orden	de_PREP_de dividirse_VCLIinf_dividirse,_CM_, aun_ADV_aun cuando_CSUBX_cuando tal_QU_tal imperio_NC_imperio	no exista. En el tratamiento del cáncer de mama se emplean
1_m00201-plain	descifrando los nexos entre fallos en la señalización y enfermedad, aparecerán	terapias_NC_terapia que_CQUE_que compensen_VLfin_compensar o_CC_o reparen_VLfin_reparar tales_QU_tal disfunciones_NC_disfunción	. LA PESTE NEGRA, epidemia que causó una gran mortandad en
1_m00201-plain	así, con qué moléculas se relacionará ésta. Cuando alcancemos a	desentrañar_VLinf_desentrañar un_ART_un número_NC_número suficiente_ADJ_suficiente de_PREP_de tales_QU_tal interacciones_NC_interacción	, tendremos en nuestras manos el mapa de redes, el «
1_m00203-plain	poco corriente: cortejaban por igual a machos y hembras. El	estudio_NC_estudio de_PREP_de los_ART_el cerebros_NC_cerebro de_PREP_de tales_QU_tal insectos_NC_insecto	insólitos, realizado en colaboración con Klemens F., Störtkuhl y
1_m00203-plain	enzima modificaba la proteína EAG, in vitro por lo menos.	A_PREP_a partir_VLinf_partir de_PREP_de tales_QU_tal hallazgos_NC_hallazgo	y de la información extraída de los registros eléctricos de las sinapsis
1_m00208-plain	identificar las células en las que dichos genes son activos. La	sustitución_NC_sustitución génica_ADJ_génico dirigida_VLadj_dirigir permite_VLfin_permitir superar_VLinf_superar tales_QU_tal dificultades_NC_dificultad	al dejar en nuestras manos qué gen queremos alterar. También permite
1_m00208-plain	También permite ejercer el control sobre el tipo de modificaciones introducidas en	el_ART_el gen_NC_gen,_CM_, de_PREP_de suerte_NC_suerte tal_QU_tal que_CQUE_que la_ART_el mutación_NC_mutación	puede diseñarse a medida para abordar cuestiones específicas sobre la función del
1_m00208-plain	en la misma orientación. Demostramos que las células utilizaban un proceso	de_PREP_de recombinación_NC_recombinación homóloga_ADJ_homólogo para_CSUBI_para conseguir_VLinf_conseguir tales_QU_tal engarces_NC_engarce	. La recombinación homóloga se produce sólo entre moléculas de ADN que
1_m00208-plain	, ambas sufren cortes y se juntan por lo extremos cortados.	Los_PPC_él empalmes_VLfin_empalmar se_SE_se realizan_VLfin_realizar con_PREP_con tal_QU_tal precisión_NC_precisión	, que no se altera la secuencia nucleotídica del sitio donde se
1_m00208-plain	positivo, normalmente un gen de resistencia a neomicina (neor)	,_CM_, se_SE_se coloca_VLfin_colocar de_PREP_de tal_QU_tal forma_NC_forma	que quede flanqueado por secuencias de ADN también presentes en el gen
1_m00210-plain	ya se disponía de herramientas adecuadas para sintetizar oligonucleótidos de ADN.	Pero_CCAD_pero quedaba_VLfin_quedar por_PREP_por ver_VLinf_ver si_CSUBX_si tales_QU_tal oligómeros_NC_oligómero	podrían servir de fármacos. Algunos años antes, en 1978,
1_m00210-plain	se deposita en el citoplasma. Lo que no está muy claro	es_VSfin_ser si_CSUBX_si el_ART_el contenido_NC_contenido de_PREP_de tales_QU_tal endosomas_NC_endosoma	se libera fácilmente. Además de eliminar algunas de las barreras iniciales
1_m00210-plain	dobles hélices sintéticas. Pero no se contaba todavía con las herramientas	necesarias_ADJ_necesario para_CSUBI_para llevar_VLinf_llevar a_PREP_a cabo_NC_cabo tales_QU_tal experimentos_NC_experimento	. No se habían inventado todavía las técnicas automáticas para clonar genes
1_m00211-plain	se expresan en la próstata, pero no en otros tejidos.	De_PREP_de tales_QU_tal genes_NC_gen|genes	, casi 100 son activos sólo en los tumores de próstata y
1_m00211-plain	células y las transmiten al interior celular. Con toda seguridad,	los_ART_el fármacos_NC_fármaco capaces_ADJ_capaz de_CSUBI_de inhibir_VLinf_inhibir tales_QU_tal receptores_NC_receptor	vitales podrán utilizarse para tratar la hipertensión, úlceras, migraña,
1_m00211-plain	ello, el robot se guía por el color. Los vectores	que_CQUE_que utilizamos_VLfin_utilizar están_VEfin_estar diseñados_VLadj_diseñar de_PREP_de tal_QU_tal manera_NC_manera	que, si no consiguen combinarse con un ADNc, producen un
1_m00213-plain	modulando y potenciando la actividad NR2B de las células. Por supuesto	,_CM_, en_PREP_en la_ART_el creación_NC_creación de_PREP_de tales_QU_tal medicinas_NC_medicina	se tardará un decenio, por lo menos, no sin antes
1_m00214-plain	desarrollen cáncer de mama. ¿ Cuál es esa probabilidad? Aunque	difícil_ADJ_difícil de_CSUBI_de precisar_VLinf_precisar,_CM_, pues_CSUBF_pues tales_QU_tal mutaciones_NC_mutación	aún no se han estudiado a fondo, la probabilidad podría elevarse
1_m00214-plain	en consejo genético coinciden en que, para evitarles perjuicios, ellos	deben_VMfin_deber quedar_VLinf_quedar al_PAL_al margen_NC_margen de_PREP_de tales_QU_tal ensayos_NC_ensayo	. Por otra parte, como el riesgo de contraer una determinada
1_m00214-plain	de los aspectos éticos, legales y sociales. Sin embargo,	los_ART_el avances_NC_avance se_SE_se producen_VLfin_producir a_PREP_a tal_QU_tal velocidad_NC_velocidad	, que casi superan a los intentos, por parte de las
1_m00214-plain	que permite identificar a los portadores del gen de la fibrosis quística	,_CM_, a_PREP_a pesar_ADV_pesar de_PREP_de que_CQUE_que tales_QU_tal individuos_NC_individuo	carecen de riesgo. Los expertos en consejo genético coinciden en que
1_m00214-plain	la discriminación. Pero se defiende alegando que el proyecto asumirá su	responsabilidad_NC_responsabilidad en_PREP_en la_ART_el lucha_NC_lucha contra_PREP_contra tales_QU_tal abusos_NC_abuso	, y apunta que los datos ya disponibles ilustran sobre la superficialidad
1_m00214-plain	industria controla la mayoría de los recursos investigadores con capacidad para descubrir	eficazmente_ADV_eficaz las_ART_el propiedades_NC_propiedad útiles_ADJ_útil de_PREP_de tales_QU_tal genes_NC_gen|genes	. Por tanto, la comercialización parece una consecuencia inevitable de la
1_m00215-plain	, separados, hermanos de distinto sexo, pero la mayoría de	las_ART_el familias_NC_familia se_SE_se organizan_VLfin_organizar de_PREP_de tal_QU_tal manera_NC_manera	, que automáticamente se crean inhibiciones sexuales entre parientes), una
1_m00218-plain	los antígenos codificados por dichas vacunas. Varios descubrimientos recientes han demostrado	,_CM_, sin_PREP_sin embargo_NC_embargo,_CM_, que_CQUE_que tal_QU_tal opinión_NC_opinión	era equivocada. Algunos de los plásmidos entran de hecho en las
1_m00218-plain	, para que induzcan una respuesta inmunitaria celular potente hay que administrar	las_ART_el vacunas_NC_vacuna de_PREP_de ADN_NP_ADN de_PREP_de tal_QU_tal manera_NC_manera	que permitan una buena captación por parte de las células presentadoras de
1_m00220-plain	, al menos en lo que se refiere al mundo microbiano.	Pero_CCAD_pero tal_QU_tal optimismo_NC_optimismo	podría convertirse fácilmente en tonadilla silbada al atravesar un cementerio, como
1_m00220-plain	que perforan las paredes de las células bacterianas. Moléculas que funcionan	igual_ADJ_igual que_CQUE_que las_ART_el magaininas_NC_magaininas,_CM_, tales_QU_tal como_CSUBX_como las_ART_el escualaminas_NC_escualaminas	de los tiburones y las cecropinas sintetizadas por los insectos (y
1_m00220-plain	no se contentaría con esa salida. Aduciría, en cambio,	que_CQUE_que la_ART_el longitud_NC_longitud del_PDEL_del surco_NC_surco tal_QU_tal vez_NC_vez	refleje un equilibrio de la presión de selección entre dos necesidades opuestas
1_m00220-plain	que cualquier otra parte de nuestro organismo. Estas moléculas varían de	un_ART_un individuo_NC_individuo a_PREP_a otro_QU_otro hasta_PREP_hasta tal_QU_tal punto_NC_punto	que una determinada combinación difícilmente aparece duplicada. Este estado de cosas
1_m00220-plain	En cuanto a otras formas de polimorfismo, por ejemplo el cromatismo	alar_NC_alar de_PREP_de las_ART_el mariposas_NC_mariposa,_CM_, tal_QU_tal diversidad_NC_diversidad	viene verosímilmente sostenida por la selección en favor de los heterocigotos;
1_m00220-plain	de esperar por su frecuencia en los individuos sanos de control:	Presumiblemente_ADV_presumible|presumiblemente,_CM_, tales_QU_tal genes_NC_gen|genes	anulan la respuesta inmunitaria que destruye las células beta del páncreas humano
1_m00220-plain	Centro de Investigación sobre el Reuma de Berlín creemos que la protección	viene_VLfin_venir garantizada_VLadj_garantizar por_PREP_por citocinas_NC_citocinas inhibidoras_ADJ_inhibidor tales_QU_tal como_CSUBX_como el_ART_el factor_NC_factor	de crecimiento beta transformador. Indagamos tratamientos que remeden tales efectos genéticos
1_m00220-plain	por citocinas inhibidoras tales como el factor de crecimiento beta transformador.	Indagamos_VLfin_indagar tratamientos_NC_tratamiento que_CQUE_que remeden_VLfin_remedar tales_QU_tal efectos_NC_efecto	genéticos. Hemos adoptado ese enfoque influidos por el trabajo innovador de
1_m00220-plain	, cuanto más ahondamos en el conocimiento de las moléculas del sistema	inmunitario_ADJ_inmunitario,_CM_, más_ADV_más nos_PPX_nosotros sorprenden_VLfin_sorprender tales_QU_tal adaptaciones_NC_adaptación	. Ciertos virus utilizan moléculas del sistema inmunitario para lograr el acceso
1_m00220-plain	Los gametos de muchas especies de mamíferos, incluido el mapache,	portan_VLfin_portar un_ART_un importante_ADJ_importante complemento_NC_complemento de_PREP_de tales_QU_tal genes_NC_gen|genes	víricos, benignos y útiles. La relación entre el virus de
1_m00224-plain	fideos con tenedor y nos interrogamos sobre el origen del universo.	El_ART_el problema_NC_problema estriba_VLfin_estribar en_PREP_en que_CQUE_que tales_QU_tal aptitudes_NC_aptitud	parecen desproporcionadas para nuestras necesidades, las que hemos de satisfacer para
1_m00224-plain	se ocupa de los caracteres hereditarios de los organismos, no puede	aportar_VLinf_aportar una_ART_un justificación_NC_justificación directa_ADJ_directo de_PREP_de tales_QU_tal dones_NC_don	. Dicha teoría, expresada en términos actuales, sostiene que los
1_m00224-plain	a sus portadores una ventajosa supervivencia y favorecen una descendencia numerosa (	heredera_ADJ_heredero de_PREP_de tales_QU_tal genes_NC_gen|genes	), tienden a proliferar a expensas de otros. Los genes
1_m00224-plain	, es decir, para la propagación de los genes. ¿	Qué_INT_qué otra_QU_otro teoría_NC_teoría explicaría_VLfin_explicar tales_QU_tal comportamientos_NC_comportamiento	? En los memes, defiendo aquí, se halla la respuesta
1_m00224-plain	veces de otros que no les suponen ninguna amenaza. Influencia de	los_ART_el memes_NC_memes sobre_PREP_sobre el_ART_el cerebro_NC_cerebro Tal_QU_tal evolución_NC_evolución	particular nos dotó de un cerebro poderoso, de un lenguaje y
1_m00224-plain	entre el meme y el gen. Las disputas relativas al origen	y_CC_y función_NC_función del_PDEL_del lenguaje_NC_lenguaje adquirieron_VLfin_adquirir tal_QU_tal acritud_NC_acritud	, que, en 1866, la Sociedad Lingüística de París decidió
1_m00224-plain	encubrimiento o tapadera. Conocieron, va adultos. La presidencia de	Richard_NP_Richard Nixon_NP_Nixon e_CC_y interpretaron_VLfin_interpretar constructos_NC_constructos tales_QU_tal como_CSUBX_como Travelgate_NP_Travelgate	en el mismo sentido que el famoso Watergate. Por el contrario
1_m00224-plain	el pensamiento abstracto. La imitación, definida en rigor, no	interviene_VLfin_intervenir en_PREP_en absoluto_ADJ_absoluto en_PREP_en tales_QU_tal mecanismos_NC_mecanismo	. Las creencias y valores compartidos, llamados también constructos sociales,
1_m00224-plain	incluye métodos que descartan ideas vacuas, sin sentido o erróneas.	De_PREP_de acuerdo_NC_acuerdo con_PREP_con tales_QU_tal criterios_NC_criterio	deberá enjuiciarse su valor. Figura 5 LAS EMOCIONES despertadas por símbolos
1_m00230-plain	verbal o espacial, se observaron correlaciones de 0, 25.	Por_PREP_por sí_PPX_él solas_ADJ_solo,_CM_, tales_QU_tal correlaciones_NC_correlación	no nos aclaran si su asociación por familias obedece a la genética
1_m00235-plain	impiden el éxito de la transferencia génica; expondré, asimismo,	las_ART_el estrategias_NC_estrategia abordadas_VLadj_abordar para_CSUBI_para superar_VLinf_superar tales_QU_tal dificultades_NC_dificultad	. Me ceñiré a las terapias que afectan a las células somáticas
1_m00235-plain	una persona semejante sustitución. Mas, para nuestra fortuna, no	siempre_ADV_siempre se_SE_se requiere_VLfin_requerir tal_QU_tal procedimiento_NC_procedimiento	. La mayoría de los ensayos de terapia génica introducen el gen
1_m00235-plain	canceroso. La posibilidad de que se produzca un tumor puede ser	remota_ADJ_remoto,_CM_, pero_CCAD_pero aun_ADV_aun así_CSUBX_así tal_QU_tal riesgo_NC_riesgo	no debe despreciarse. Se han registrado ciertos avances encaminados a paliar
1_m00239-plain	se tornan indistinguibles del resto de los núcleos de la célula.	Con_PREP_con tales_QU_tal núcleos_NC_núcleo	supernumerarios, la fibra sintetizará más proteínas y creará nuevas miofibrillas.
1_m00239-plain	siempre quien abusara de los estimulantes. El Comité Olímpico Internacional y	otros_QU_otro organismos_NC_organismo han_VHfin_haber venido_VLadj_venir prohibiendo_VLger_prohibir tales_QU_tal compuestos_NC_compuesto	, con pruebas de control y sanciones. La invención de nuevas
1_m00239-plain	las células en el organismo. Si, como es de temer	,_CM_, los_ART_el atletas_NC_atleta abusaran_VLfin_abusar de_PREP_de tales_QU_tal técnicas_NC_técnica	, las autoridades deportivas se ver n en graves apuros para descubrir
1_m00240-plain	los láseres limiten su aplicación a tareas triviales. Imagine el lector	que_CQUE_que enfoca_VLfin_enfocar un_ART_un haz_NC_haz sobre_PREP_sobre tal_QU_tal orgánulo_NC_orgánulo	del interior celular. Considere, además, que el haz bloquea
1_m00240-plain	que guía la separación de los cromosomas durante la división celular.	Amén_ADV_amén de_PREP_de tales_QU_tal orgánulos_NC_orgánulo	nucleares, los haces facilitaron el estudio de mitocondrias (centrales celulares
1_m00240-plain	entre 0, 5 y 1, 0 micrómetro de diámetro.	El_ART_el haz_NC_haz de_PREP_de tales_QU_tal características_NC_característica	genera fuerzas en el rango del piconewton, suficiente para atrapar células
1_m00240-plain	en el estudio de la motilidad de los espermatozoides. En la	aplicación_NC_aplicación de_PREP_de las_ART_el pinzas_NC_pinza a_PREP_a tales_QU_tal funciones_NC_función	debe procederse con delicadeza, porque la exposición a las pinzas podría
1_m00240-plain	el movimiento de fragmentos de cromosomas cortados dentro del huso. Se	puede_VLfin_poder,_CM_, además_ADV_además,_CM_, con_PREP_con tales_QU_tal técnicas_NC_técnica	, abordar sin agredir las fuerzas existentes en el huso mitótico.
1_m00240-plain	punto focal se encuentra antes del centro de la diana, la	suma_NC_suma de_PREP_de cualquier_QU_cualquier par_NC_par de_PREP_de tales_QU_tal fuerzas_NC_fuerza	es una fuerza total (la flecha vertical F) que tira
1_m00244-plain	africano suele culparse a los genes. Ocurre, sin embargo,	que_CQUE_que,_CM_, en_PREP_en Africa_NP_Africa,_CM_, tal_QU_tal hipertensión_NC_hipertensión	no se da. Nos encontramos ante un ejemplo óptimo de interacción
1_m00244-plain	menos en estos aspectos. Hemos observado que la tensión arterial de	las_ART_el personas_NC_persona que_CQUE_que viven_VLfin_vivir en_PREP_en tales_QU_tal condiciones_NC_condición	no aumenta con la edad y que la aterosclerosis es una afección
1_m00244-plain	a la hipertensión, para luego juntar todas las piezas y establecer	las_ART_el múltiples_QU_múltiple maneras_NC_manera en_PREP_en que_CQUE_que tales_QU_tal factores_NC_factor	condicionan una elevación crónica de la presión sanguínea. La hipertensión produce
1_m00244-plain	cualquier población durante toda la historia de la evolución humana. La	presión_NC_presión de_PREP_de selección_NC_selección resultante_VLadj_resultar de_PREP_de tales_QU_tal enfermedades_NC_enfermedad	debería esperarse que afectara a todos los grupos raciales y étnicos.
1_m00244-plain	que los portadores de 235T tendrían una alta incidencia de hipertensión,	pero_CCAD_pero se_SE_se ha_VHfin_haber observado_VLadj_observar que_CQUE_que tal_QU_tal asociación_NC_asociación	no puede generalizarse. Así, la variante 235T es muy común
1_m00251-plain	precoces de ciertos cánceres, lo que les convierte en valiosos marcadores	para_PREP_para el_ART_el diagnóstico_NC_diagnóstico precoz_ADJ_precoz de_PREP_de tales_QU_tal patologías_NC_patología	. Y puesto que la longitud de los microsatélites varía de una
1_m00253-plain	la intensidad de la luz y el cristalino se ajusta a la	distancia_NC_distancia,_CM_, todo_QU_todo de_PREP_de suerte_NC_suerte tal_QU_tal que_CQUE_que la_ART_el cantidad_NC_cantidad	óptima de luz quede enfocada exactamente sobre la superficie de la retina
1_m00253-plain	neumonía. Benéfica es también la capacidad de sentir dolor. Los	contados_VLadj_contar individuos_NC_individuo que_CQUE_que carecen_VLfin_carecer de_PREP_de tal_QU_tal sensación_NC_sensación	tampoco experimentan molestia alguna cuando permanecen en la misma posición durante largo
1_m00253-plain	. Pocas personas acuden al psiquiatra quejándose de una aprensión insuficiente.	Al_PAL_al flemático_ADJ_flemático patológico_ADJ_patológico tal_QU_tal vez_NC_vez	haya que buscarlo en los servicios de urgencia, en las prisiones
1_m00253-plain	mujer jovencísima alimentar al feto, mientras que la primera gestación tendrá	lugar_NC_lugar en_PREP_en décadas_NC_década sucesivas_ADJ_sucesivo o_CC_o tal_QU_tal vez_NC_vez	nunca. Una cazadora-recolectora tendrá un total de ciento cincuenta ciclos,
1_m00253-plain	nuestros antepasados se empleaba para la digestión y ha tiempo que no	desempeña_VLfin_desempeñar tal_QU_tal función_NC_función	. Dado que su infección puede tener un desenlace letal, cabría
1_m00255-plain	vejigas animales y fragmentos de intestinos. El descubrimiento del látex permitió	luego_ADV_luego la_ART_el fabricación_NC_fabricación uniforme_ADJ_uniforme de_PREP_de tales_QU_tal protectores_NC_protector	. Ante la opinión extendida de que reducen el placer sexual,
1_m00255-plain	enzimas antioxidantes, que protegen la integridad de la membrana espermática;	si_CSUBX_si tales_QU_tal antioxidantes_NC_antioxidante	resultaran ser exclusivos del esperma o el líquido seminal, podrían crearse
