Reference	LeftContext	Pivot	RightContext
1_e00004-plain	Los gobiernos son quienes deben establecer las normas para las negociaciones	entre_PREP_entre empleados_NC_empleado y_CC_y empleadores_NC_empleador	, definir los derechos de los trabajadores y las empresas, establecer
1_e00004-plain	los países de ingreso bajo y mediano hay una clara correlación	entre_PREP_entre el_ART_el crecimiento_NC_crecimiento de_PREP_de la_ART_el economía_NC_economía	y el aumento de los salarios, tanto en el sector de
1_e00004-plain	las mujeres indicio de discriminación? No toda la diferencia observada	entre_PREP_entre los_ART_el salarios_NC_salario de_PREP_de hombres_NC_hombre	y mujeres indica necesariamente discriminación en el mercado de trabajo. El
1_e00004-plain	a la par de sus homólogos más prósperos: la relación	entre_PREP_entre los_ART_el salarios_NC_salario de_PREP_de los_ART_el grupos_NC_grupo	más pobres y los más ricos se reduce de alrededor de 60
1_e00010-plain	ahorro, con que se inicia el camino de equiparación operativa	entre_PREP_entre cajas_NC_caja y_CC_y bancos_NC_banco	que culminó a finales de 1988, con la publicación del Decreto
1_e00010-plain	la progresiva aproximación, desde el punto de vista operativo,	entre_PREP_entre bancos_NC_banco y_CC_y cajas_NC_caja	. Caja de Cataluña tiene unos 2 billones de pesetas en activos
1_e00032-plain	cupones pendientes de cobro; ts = número de días existentes	entre_PREP_entre la_ART_el fecha_NC_fecha de_PREP_de entrega_NC_entrega	y las de cobro de cupones; s = 1, 2
1_e00032-plain	cupones pendientes de cobro; ts = número de días existentes	entre_PREP_entre la_ART_el fecha_NC_fecha de_PREP_de entrega_NC_entrega	y las de cobro de cupones; s = 1, 2
1_e00032-plain	cálculo completo. CONTRATO DE FUTUROS SOBRE EL DIFERENCIAL DE PRECIOS	ENTRE_PREP_entre EL_NP_EL FUTURO_NC_futuro	SOBRE EL GERMAN GOVERNMENT BOND NEGOCIADO EN EL LIFFE Y EL FUTURO
1_e00032-plain	las características del contrato de futuros sobre el diferencial de precios	entre_PREP_entre el_ART_el futuro_NC_futuro sobre_PREP_sobre el_ART_el GERMAN_NP_GERMAN	GOVERNMENT BOND negociado en el LIFFE y el futuro sobre el BONO
1_e00032-plain	unidades, la diferencia en precio, positiva o negativa,	entre_PREP_entre el_ART_el contrato_NC_contrato de_PREP_de futuros_NC_futuro	sobre el GERMAN GOVERNMENT BOND negociado en el LIFFE y el contrato
1_e00032-plain	cálculo completo. CONTRATO DE FUTUROS SOBRE EL DIFERENCIAL DE PRECIOS	ENTRE_PREP_entre EL_NP_EL FUTURO_NC_futuro	SOBRE LA OBLIGATION NOTIONNELLE NEGOCIADO EN EL MATIF Y EL FUTURO SOBRE
1_e00032-plain	las características del contrato de futuros sobre el diferencial de precios	entre_PREP_entre el_ART_el futuro_NC_futuro sobre_PREP_sobre la_ART_el OBLIGATION_NP_OBLIGATION	NOTIONNELLE negociado en el MATIF y el futuro sobre el BONO NOCIONAL
1_e00032-plain	unidades, la diferencia en precio, positiva o negativa,	entre_PREP_entre el_ART_el contrato_NC_contrato de_PREP_de futuros_NC_futuro	sobre la OBLIGATION NOTIONNELLE negociado en el MATIF y el contrato de
1_e00032-plain	cálculo completo. CONTRATO DE FUTUROS SOBRE EL DIFERENCIAL DE PRECIOS	ENTRE_PREP_entre EL_NP_EL FUTURO_NC_futuro	SOBRE EL ITALIAN GOVERNMENT BOND NEGOCIADO EN EL LIFFE Y EL FUTURO
1_e00032-plain	las características del contrato de futuros sobre el diferencial de precios	entre_PREP_entre el_ART_el futuro_NC_futuro sobre_PREP_sobre el_ART_el ITALIAN_NP_ITALIAN	GOVERNMENT BOND negociado en el LIFFE y el futuro sobre el BONO
1_e00032-plain	unidades, la diferencia en precio, positiva o negativa,	entre_PREP_entre el_ART_el contrato_NC_contrato de_PREP_de futuros_NC_futuro	sobre el ITALIAN GOVERNMENT BOND negociado en el LIFFE y el contrato
1_e00051-plain	más simple que pueda concebirse. Una de las diferencias fundamentales	entre_PREP_entre los_ART_el modelos_NC_modelo de_PREP_de crecimiento_NC_crecimiento	endógeno y los modelos neoclásicos de crecimiento reside en que la tasa
1_e00051-plain	será útil de cara a clarificar las diferencias básicas que existen	entre_PREP_entre los_ART_el modelos_NC_modelo de_PREP_de crecimiento_NC_crecimiento	exógeno y los de crecimiento endógeno. Este gráfico, además,
1_e00051-plain	forma más general, en una economía abierta, la diferencia	entre_PREP_entre el_ART_el ahorro_NC_ahorro y_CC_y la_ART_el inversión_NC_inversión	es igual al saldo de la balanza por cuenta corriente. [
1_e00051-plain	, 2 % y el 9 % de la diferencia existente	entre_PREP_entre xxx_NP_xxx y_CC_y xxx_NP_xxx	. Esta velocidad de convergencia implica que la mitad de la distancia
1_e00051-plain	velocidad de convergencia implica que la mitad de la distancia existente	entre_PREP_entre xxx_NP_xxx y_CC_y xxx_NP_xxx	desaparece en un período de 7, 7 y 16 años respectivamente
1_e00051-plain	que si las economías se diferenciasen únicamente en la relación inicial	entre_PREP_entre capital_NC_capital y_CC_y trabajo_NC_trabajo	, en el mundo real deberíamos observar un crecimiento superior en las
1_e00051-plain	capital per cápita, el modelo predice también una relación negativa	entre_PREP_entre la_ART_el renta_NC_renta inicial_ADJ_inicial y_CC_y su_PPO_suyo tasa_NC_tasa	de crecimiento. Esta relación inversa entre la renta inicial y su
1_e00051-plain	renta inicial y su tasa de crecimiento. Esta relación inversa	entre_PREP_entre la_ART_el renta_NC_renta inicial_ADJ_inicial y_CC_y su_PPO_suyo tasa_NC_tasa	de crecimiento es conocida como la hipótesis de convergencia. Esta hipótesis
1_e00051-plain	acabamos de esbozar sólo predice la existencia de una relación negativa	entre_PREP_entre la_ART_el renta_NC_renta y_CC_y las_ART_el tasas_NC_tasa	de crecimiento en el caso de que la única diferencia entre los
1_e00051-plain	tasas de crecimiento en el caso de que la única diferencia	entre_PREP_entre los_ART_el países_NC_país resida_VLfin_residir en_PREP_en sus_PPO_suyo stocks_NC_stock	iniciales de capital. Si, por el contrario, las economías
1_e00051-plain	preciso que xxx s sea constante para poder observar la relación	entre_PREP_entre el_ART_el crecimiento_NC_crecimiento y_CC_y el_ART_el nivel_NC_nivel	de capital. Si xxx no es constante y se omite de
1_e00051-plain	al trabajo, si y sólo si, la relación existente	entre_PREP_entre las_ART_el productividades_NC_productividad marginales_ADJ_marginal de_PREP_de los_ART_el factores_NC_factor	se mantenía constante para una proporción dada entre el capital y el
1_e00051-plain	marginales de los factores se mantenía constante para una proporción dada	entre_PREP_entre el_ART_el capital_NC_capital y_CC_y el_ART_el trabajo_NC_trabajo	. En consecuencia, según esta definición, una innovación tecnológica es
1_e00051-plain	producto marginal del trabajo (del capital) cuando la relación	entre_PREP_entre el_ART_el capital_NC_capital y_CC_y el_ART_el trabajo_NC_trabajo	permanece constante. Es importante destacar el hecho de que la neutralidad
1_e00051-plain	una vez más el modelo prescribe que no existe ninguna relación	entre_PREP_entre el_ART_el crecimiento_NC_crecimiento y_CC_y la_ART_el renta_NC_renta	inicial. Una forma alternativa de llegar a este resultado consiste en
1_e00051-plain	los diferentes modelos en relación con la existencia de convergencia económica	entre_PREP_entre países_NC_país han_VHfin_haber sido_VSadj_ser utilizadas_VLadj_utilizar por_PREP_por una_ART_un heterogeneidad_NC_heterogeneidad	de autores para contrastar la validez del modelo neoclásico respecto a los
1_e00051-plain	la renta total per cápita, xxx, debe ser asignada	entre_PREP_entre el_ART_el gasto_NC_gasto en_PREP_en bienes_NC_bien	de consumo y la adquisición de nuevos activos, xxx. El
1_e00051-plain	podemos deducir que xxx lo que nos proporciona una relación unívoca	entre_PREP_entre xxx_NP_xxx y_CC_y xxx_NP_xxx	: xxx. Sustituyendo (5. 23) en la función
1_e00051-plain	crecimiento del consumo debe ser proporcional a la diferencia que existe	entre_PREP_entre la_ART_el tasa_NC_tasa de_PREP_de rendimiento_NC_rendimiento	(o la productividad marginal neta del capital después de impuestos)
1_e00051-plain	la función de producción ha devenido una AK. La relación	entre_PREP_entre el_ART_el tamaño_NC_tamaño del_PDEL_del Estado_NC_estado	y la tasa de crecimiento La ecuación (6. 10)
1_e00051-plain	paso más, nos podemos plantear cuál es la relación existente	entre_PREP_entre el_ART_el tamaño_NC_tamaño del_PDEL_del Estado_NC_estado	y la tasa de crecimiento. Si xxx es cero, la
1_e00051-plain	es negativa. Para valores intermedios de xxx, la relación	entre_PREP_entre xxx_NP_xxx y_CC_y xxx_NP_xxx	tendrá, pues, forma de U invertida, tal como se
1_e00051-plain	[4] xxx. Figura 6. 1 La relación	entre_PREP_entre el_ART_el tamaño_NC_tamaño del_PDEL_del gobierno_NC_gobierno	y la tasa de crecimiento La ecuación (6. 11)
1_e00051-plain	cual existen pruebas concluyentes de la existencia de una estrecha interacción	entre_PREP_entre la_ART_el experiencia_NC_experiencia acumulada_VLadj_acumular y_CC_y los_ART_el aumentos_NC_aumento	de productividad. También defendía que una buena medida del aumento de
1_e00051-plain	de crecimiento del consumo xxx que es proporcional a la diferencia	entre_PREP_entre la_ART_el productividad_NC_productividad marginal_ADJ_marginal neta_ADJ_neto del_PDEL_del capital_NC_capital	y la tasa de descuento individual. Podemos dividir por xxx los
1_e00051-plain	de luchas políticas o militares o a través de enlaces matrimoniales	entre_PREP_entre personajes_NC_personaje de_PREP_de sangre_NC_sangre	azul. De acuerdo con el modelo, la unidad de escala
1_e00051-plain	explicar por qué, en los datos, hay poca relación	entre_PREP_entre la_ART_el población_NC_población de_PREP_de las_ART_el determinadas_ADJ_determinado unidades_NC_unidad	políticas (los países) y las tasas de crecimiento. Otra
1_e00051-plain	un planificador viene dada por: xxx. La única diferencia	entre_PREP_entre la_ART_el tasa_NC_tasa de_PREP_de crecimiento_NC_crecimiento	competitivo (7. 11) y (7. 14)
1_e00051-plain	Si queremos ir más allá y encontrar la relación que existe	entre_PREP_entre xxx_NP_xxx basta_VLfin_bastar con_PREP_con partir_VLinf_partir de_PREP_de la_ART_el ecuación_NC_ecuación	(8. 13) y llevar todos los términos constantes al
1_e00051-plain	los descubrimientos más interesantes es la aparición de un comportamiento asimétrico	entre_PREP_entre xxx_NP_xxx y_CC_y xxx_NP_xxx	: la tasa de crecimiento de una economía con una relación xxx
1_e00051-plain	planificador central En una sección anterior se indicó que la diferencia	entre_PREP_entre el_ART_el equilibrio_NC_equilibrio del_PDEL_del planificador_NC_planificador	y el del mercado reside en que el primero internaliza la externalidad
1_e00051-plain	bienes de capital disponibles como factores de producción. La diferencia	entre_PREP_entre los_ART_el Estados_NC_estado Unidos_NP_Unidos	y Zimbabwe, argumentaría este enfoque, no es que los Estados
1_e00051-plain	como su propio mercado. Se entabla pues una guerra tecnológica	entre_PREP_entre líderes_NC_líder y_CC_y seguidores_NC_seguidor	, el resultado de la cual es el progreso tecnológico. Para
1_e00051-plain	: xxx. Las condiciones de primer orden imponen la igualdad	entre_PREP_entre los_ART_el productos_NC_producto marginales_ADJ_marginal y_CC_y las_ART_el tasas_NC_tasa	de alquiler. Puesto que suponemos que no existe crecimiento de la
1_e00051-plain	. 8) como xxx, que muestra la relación existente	entre_PREP_entre xxx_NP_xxx y_CC_y el_ART_el tipo_NC_tipo	real de interés. De todos modos, conviene reescribir esta relación
1_e00051-plain	modo que xxx. A continuación, para hallar la relación	entre_PREP_entre xxx_NP_xxx y_CC_y los_ART_el parámetros_NC_parámetro	del modelo, tomaremos el valor del precio del alquiler (9
1_e00051-plain	xxx de estas expresiones, xxx que expresa una relación constante	entre_PREP_entre el_ART_el tipo_NC_tipo real_ADJ_real de_PREP_de interés_NC_interés	y los parámetros del modelo. Los consumidores Para cerrar el modelo
1_e00051-plain	y Sala-i-Martin (1994, capítulo 6) discuten la relación	entre_PREP_entre modelos_NC_modelo en_PREP_en los_ART_el que_CQUE_que los_ART_el costes_NC_coste	de investigación dependen únicamente del trabajo y los que dependen de la
1_e00053-plain	que la igualdad para cada unidad individual de trabajo (ecuación	entre_PREP_entre la_ART_el utilidad_NC_utilidad del_PDEL_del salario_NC_salario	real y la desutilidad del trabajo) puede alterarse por combinaciones entre
1_e00053-plain	real y la desutilidad del trabajo) puede alterarse por combinaciones	entre_PREP_entre las_ART_el unidades_NC_unidad disponibles_ADJ_disponible,_CM_, de_PREP_de modo_NC_modo	semejante a como las imperfecciones de la competencia condicionan el primer postulado
1_e00053-plain	los resultados de una investigación estadística acerca de las verdaderas relaciones	entre_PREP_entre los_ART_el cambios_NC_cambio del_PDEL_del salario_NC_salario	nominal y los del real. En el caso de una modificación
1_e00053-plain	sostiene, en pocas palabras, que los convenios sobre salarios	entre_PREP_entre empresarios_NC_empresario y_CC_y trabajadores_NC_trabajador	determinan el salario real, de manera que, suponiendo la libre
1_e00053-plain	salario real, de manera que, suponiendo la libre competencia	entre_PREP_entre los_ART_el patrones_NC_patrón y_CC_y ninguna_QU_ninguno combinación_NC_combinación	restrictiva entre los trabajadores, éstos pueden, si lo desean,
1_e00053-plain	queda razón alguna para esperar que exista tendencia a la igualdad	entre_PREP_entre el_ART_el salario_NC_salario real_ADJ_real y_CC_y la_ART_el desutilidad_NC_desutilidad	marginal del trabajo. No debe olvidarse que las conclusiones clásicas pretenden
1_e00053-plain	el nivel general de los salarios reales depende de los convenios	entre_PREP_entre empresarios_NC_empresario y_CC_y trabajadores_NC_trabajador	sobre la base de salarios nominales, no es cierto de manera
1_e00053-plain	a menudo se cree que la lucha por los salarios monetarios	entre_PREP_entre individuos_NC_individuo y_CC_y grupos_NC_grupo	determina el nivel general de los salarios reales, de hecho tiene
1_e00053-plain	lo mismo. De esta definición se deduce que la igualdad	entre_PREP_entre el_ART_el salario_NC_salario real_ADJ_real y_CC_y la_ART_el desutilidad_NC_desutilidad	marginal de la ocupación, presupuesta por el segundo postulado, interpretado
1_e00053-plain	las primeras. Por tanto, el supuesto de la igualdad	entre_PREP_entre el_ART_el precio_NC_precio de_PREP_de demanda_NC_demanda	y el de oferta de la producción total es el que debe
1_e00053-plain	leyes que determinan el reparto de los productos de la industria	entre_PREP_entre las_ART_el clases_NC_clase que_CQUE_que concurren_VLfin_concurrir a_PREP_a su_PPO_suyo formación_NC_formación	. No puede enunciarse ninguna ley respecto a cantidades, pero sí
1_e00053-plain	de ocupación al nivel del cual esperan recibir la diferencia máxima	entre_PREP_entre el_ART_el importe_NC_importe del_PDEL_del producto_NC_producto	y el costo de factores. Sea Z el precio de oferta
1_e00053-plain	N y, si es preciso, elevar los costos compitiendo	entre_PREP_entre si_NC_si por_PREP_por los_ART_el factores_NC_factor	de la producción, hasta el valor de N en que Z
1_e00053-plain	un límite superior. Si esto fuera cierto, la competencia	entre_PREP_entre los_ART_el empresarios_NC_empresario conduciría_VLfin_conducir siempre_ADV_siempre a_PREP_a un_ART_un aumento_NC_aumento	de la ocupación hasta el punto en que la oferta en conjunto
1_e00053-plain	que, como después se verá, depende de la relación	entre_PREP_entre la_ART_el curva_NC_curva de_PREP_de eficiencia_NC_eficiencia	marginal del capital y el complejo de las tasas de interés para
1_e00053-plain	con el equilibrio, ya que cualquier otro produciría una desigualdad	entre_PREP_entre el_ART_el precio_NC_precio de_PREP_de la_ART_el oferta_NC_oferta	global de la producción en conjunto y el precio de su demanda
1_e00053-plain	) depende del volumen de ocupación N. 2 La relación	entre_PREP_entre el_ART_el ingreso_NC_ingreso de_PREP_de la_ART_el comunidad_NC_comunidad	y lo que se puede esperar que gaste en consumo, designada
1_e00053-plain	de manera que puede esperarse que la fuerza de la competencia	entre_PREP_entre los_ART_el empresarios_NC_empresario lo_PPC_él eleve_VLfin_elevar hasta_PREP_hasta dicho_QU_dicho valor_NC_valor	máximo. Sólo en este punto, según la teoría clásica,
1_e00053-plain	sea el volumen de ocupación, más grande será la diferencia	entre_PREP_entre el_ART_el precio_NC_precio de_PREP_de la_ART_el oferta_NC_oferta	global (Z) de la producción correspondiente y la suma (
1_e00053-plain	Malthus los economistas profesionales permanecieron impasibles ante la falta de concordancia	entre_PREP_entre los_ART_el resultados_NC_resultado de_PREP_de su_PPO_suyo teoría_NC_teoría	y los hechos observados -una discrepancia que el hombre común y corriente
1_e00053-plain	de ocupación N,. Por tanto, si la relación	entre_PREP_entre ocupación_NC_ocupación y_CC_y producción_NC_producción	es tal que una ocupación N, da una producción de 0
1_e00053-plain	volumen total de ocupación será distribuido invariablemente en una forma única	entre_PREP_entre las_ART_el industrias_NC_industria de_PREP_de tal_QU_tal manera_NC_manera	que N, sea función de N, la simplificación puede llevarse
1_e00053-plain	las definiciones dignas de ser consideradas (aparte de la distinción	entre_PREP_entre inversión_NC_inversión e_CC_y inversión_NC_inversión	neta), se deben a la exclusión de una o varias
1_e00053-plain	adelantar gran cosa el asunto. Pasamos ahora a las divergencias	entre_PREP_entre ahorro_NC_ahorro e_CC_y inversión_NC_inversión	debidas a una definición especial de ingreso y, por tanto,
1_e00053-plain	, que ya he tratado de hacer por medio del contraste	entre_PREP_entre la_ART_el demanda_NC_demanda efectiva_ADJ_efectivo y_CC_y el_ART_el ingreso_NC_ingreso	. Seguimos ahora con las ideas mucho más vagas relativas a la
1_e00053-plain	esta frase y sugerí que tenia cierta afinidad con la diferencia	entre_PREP_entre inversión_NC_inversión y_ALFS_y "_QT_" ahorro_NC_ahorro	" en el sentido en que allí usé este último término,
1_e00053-plain	el profesor Robbins) no tienen relación definida con la diferencia	entre_PREP_entre inversión_NC_inversión y_ALFS_y "_QT_" ahorro_NC_ahorro	" en el sentido expuesto en mi Treatise on Money, porque
1_e00053-plain	modificación en la unidad de salarios ocasionará una redistribución del ingreso	entre_PREP_entre prestatarios_NC_prestatario y_CC_y prestamistas_NC_prestamista	, así como una alteración en el ingreso total medido en dinero
1_e00053-plain	se explica por una ilusión óptica debida a que la relación	entre_PREP_entre un_ART_un depositante_NC_depositante individual_ADJ_individual y_CC_y su_PPO_suyo banco_NC_banco	se considera como una operación unilateral, en vez de bilateral,
1_e00053-plain	" de las proporciones en que dividirá su aumento de ingresos	entre_PREP_entre ahorro_NC_ahorro y_CC_y gasto_NC_gasto	; y es imposible que la intención del empresario que ha pedido
1_e00053-plain	sobre la riqueza de éste. La reconciliación de la identidad	entre_PREP_entre el_ART_el ahorro_NC_ahorro y_CC_y la_ART_el inversión_NC_inversión	con la aparente " libre voluntad " del individuo para ahorrar lo
1_e00053-plain	trata de la demanda total. Esta es la diferencia vital	entre_PREP_entre la_ART_el teoría_NC_teoría de_PREP_de la_ART_el conducta_NC_conducta	económica del conjunto y la de una unidad individual, para la
1_e00053-plain	que los cambios en la distribución dé un ingreso real dado	entre_PREP_entre empresarios_NC_empresario y_CC_y rentistas_ADJ_rentista tendrían_VLfin_tener sobre_PREP_sobre el_ART_el consumo_NC_consumo	total, a resultas de un cambio en la unidad de salario
1_e00053-plain	medido en dichas unidades. 2 Un cambio en la diferencia	entre_PREP_entre ingreso_NC_ingreso e_CC_y ingreso_NC_ingreso	neto. Hemos visto antes que el monto del consumo depende del
1_e00053-plain	tratar más ampliamente los efectos sobre el consumo de la diferencia	entre_PREP_entre ingreso_NC_ingreso e_CC_y ingreso_NC_ingreso	neto en la sección cuarta de este capítulo. 3 Cambios imprevistos
1_e00053-plain	en el valor monetario de la riqueza. Esto debería clasificarse	entre_PREP_entre los_ART_el factores_NC_factor más_ADV_más importantes_ADJ_importante susceptibles_ADJ_susceptible de_CSUBI_de ocasionar_VLinf_ocasionar cambios_NC_cambio	a la corta en la propensión a consumir. 4 Cambios en
1_e00053-plain	tasa de interés baja mucho, el aumento de la proporción	entre_PREP_entre una_ART_un renta_NC_renta vitalicia_ADJ_vitalicio que_CQUE_que puede_VMfin_poder comprarse_VCLIinf_comprarse por_PREP_por una_ART_un suma_NC_suma	dada y el interés anual de esta última puede, sin embargo
1_e00053-plain	efectiva. 6 Cambios en las expectativas acerca de la relación	entre_PREP_entre el_ART_el nivel_NC_nivel presente_ADJ_presente y_CC_y el_ART_el futuro_NC_futuro	del ingreso. Debemos catalogar este factor en obsequio a la integridad
1_e00053-plain	tanto que la eficiencia marginal del capital depende de la relación	entre_PREP_entre el_ART_el precio_NC_precio de_PREP_de oferta_NC_oferta	de un bien de capital y su rendimiento probable. En este
1_e00053-plain	de la confianza tiene importancia porque es uno de los principales	entre_PREP_entre los_ART_el factores_NC_factor que_CQUE_que determinan_VLfin_determinar la_ART_el eficiencia_NC_eficiencia	marginal del capital, que es igual que la curva de demanda
1_e00053-plain	conjunto, sino también para los individuos. Con la separación	entre_PREP_entre la_ART_el propiedad_NC_propiedad y_CC_y la_ART_el dirección_NC_dirección	que priva hoy, y con el desarrollo de mercados de inversión
1_e00053-plain	, aunque se hacen con el objeto principal de facilitar traspasos	entre_PREP_entre individuos_NC_individuo de_PREP_de inversiones_NC_inversión	pasadas, ejercen inevitablemente influencia decisiva sobre la tasa de las inversiones
1_e00053-plain	que merece nuestra atención. Podría haberse supuesto que la competencia	entre_PREP_entre los_ART_el profesionales_NC_profesional expertos_ADJ_experto,_CM_, que_CQUE_que ponen_VLfin_poner más_ADV_más juicio_NC_juicio	y conocimiento que el inversionista privado medio, corregiría las extravagancias del
1_e00053-plain	probable de una inversión durante años, ni siquiera necesita corderos	entre_PREP_entre el_ART_el público_NC_público para_CSUBI_para saciar_VLinf_saciar las_ART_el fauces_NC_fauces	de los lobos profesionales: estos últimos pueden jugar entre sí.
1_e00053-plain	que los concursantes tienen que seleccionar las seis caras más bonitas	entre_PREP_entre un_ART_un centenar_NC_centenar de_PREP_de fotografías_NC_fotografía	, ganando el premio aquel competidor cuya elección corresponda más aproximadamente al
1_e00053-plain	(desde el momento que la inversión depende de una comparación	entre_PREP_entre la_ART_el eficiencia_NC_eficiencia marginal_ADJ_marginal y_CC_y la_ART_el tasa_NC_tasa	de interés) que una baja en la tasa de interés.
1_e00053-plain	igual a uno, de manera que no haya una brecha	entre_PREP_entre el_ART_el aumento_NC_aumento de_PREP_de los_ART_el ingresos_NC_ingreso	y el del consumo, o bien si hay un alza en
1_e00053-plain	alza en la inversión que corresponda a la brecha que existe	entre_PREP_entre el_ART_el aumento_NC_aumento del_PDEL_del ingreso_NC_ingreso	y el del consumo, lo que ocurrirá únicamente en caso que
1_e00053-plain	de él derivada. Así se mantendrá la mayor equidad practicable	entre_PREP_entre el_ART_el trabajo_NC_trabajo y_CC_y los_ART_el factores_NC_factor	cuya remuneración se fija contractualmente en términos monetarios, en particular entre
1_e00053-plain	cuya remuneración se fija contractualmente en términos monetarios, en particular	entre_PREP_entre la_ART_el clase_NC_clase rentista_ADJ_rentista y_CC_y las_ART_el personas_NC_persona	que tienen sueldos fijos en una firma establecida permanentemente, en una
1_e00053-plain	la cantidad de dinero fuera la necesaria para crear una relación	entre_PREP_entre la_ART_el tasa_NC_tasa de_PREP_de interés_NC_interés	y la eficiencia marginal del capital requerida para mantener la inversión al
1_e00053-plain	largos, por otra parte, todavía nos queda por escoger	entre_PREP_entre la_ART_el política_NC_política de_PREP_de permitir_VLinf_permitir a_PREP_a los_ART_el precios_NC_precio	que bajen lentamente con el progreso, de la técnica y el
1_e00053-plain	, una separación falsa. Sugiero que la dicotomía correcta es	entre_PREP_entre la_ART_el teoría_NC_teoría de_PREP_de la_ART_el industria_NC_industria	o firma individual y las remuneraciones y distribución de una cantidad dada
1_e00053-plain	una economía monetaria. O quizá pudiéramos trazar nuestra línea divisoria	entre_PREP_entre la_ART_el teoría_NC_teoría del_PDEL_del equilibrio_NC_equilibrio	estacionario y la teoría del equilibrio móvil -queriendo decir con ésta la
