id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H34_economy_18,none,[None],[None], ESPECIFICACIONES TÉCNICAS Subyacente Cantidad,"establecerán mediante Circular, dentro de los términos del Reglamento. ESPECIFICACIONES TÉCNICAS Subyacente Cantidaden pesetas resultante de multiplicar un nominal de diez millones de pesetas"
H34_economy_19,right,[None],['meses'], Vencimientos Los meses,"cien y especificada hasta la centésima de uno por cien. Vencimientos Los mesesde marzo, junio, septiembre y diciembre, negociándose como mínimo"
H34_economy_20,both,"['día', 'negociación', 'día de negociación']",['día'], día de negociación El día,"septiembre y diciembre, negociándose como mínimo cuatro vencimientos. Último día de negociación El díay a la hora española en que, en el caso de"
H34_economy_21,both,['vencimiento'],['vencimiento'], Fecha de vencimiento El vencimiento,"por el orden definido, expresado en tanto por cien. Fecha de vencimiento El vencimientoserá coincidente con el último día de negociación. Fecha de liquidación"
H34_economy_22,left,['liquidación'],[None], Fecha de liquidación Los pagos,El vencimiento será coincidente con el último día de negociación. Fecha de liquidación Los pagosy los cobros correspondiente a la liquidación por diferencias al vencimiento tomarán
H34_economy_23,both,['precio'],['fluctuación'], Fluctuación mínima del precio La fluctuación,día hábil para MEFF RENTA FIJA siguiente al de vencimiento. Fluctuación mínima del precio La fluctuacióncorrespondiente a un movimiento en un sentido u otro de una centésima
H34_economy_24,none,[None],[None], ESPECIFICACIONES TÉCNICAS Subyacente Cantidad,"establecerán mediante Circular, dentro de los términos del Reglamento. ESPECIFICACIONES TÉCNICAS Subyacente Cantidaden pesetas resultante de multiplicar un nominal de diez millones de pesetas"
H34_economy_25,right,[None],['meses'], Vencimientos Los meses,"cien y especificada hasta la centésima de uno por cien. Vencimientos Los mesesde marzo, junio, septiembre y diciembre, negociándose como mínimo"
H34_economy_26,both,"['día', 'negociación', 'día de negociación']",['día'], día de negociación El día,"septiembre y diciembre, negociándose como mínimo cuatro vencimientos. Último día de negociación El díay a la hora española en que, en el caso de"
H34_economy_27,both,['vencimiento'],['vencimiento'], Fecha de vencimiento El vencimiento,"por el orden definido, expresado en tanto por cien. Fecha de vencimiento El vencimientoserá coincidente con el último día de negociación. Fecha de liquidación"
H34_economy_28,left,['liquidación'],[None], Fecha de liquidación Los pagos,El vencimiento será coincidente con el último día de negociación. Fecha de liquidación Los pagosy los cobros correspondiente a la liquidación por diferencias al vencimiento tomarán
H34_economy_29,both,['precio'],['fluctuación'], Fluctuación mínima del precio La fluctuación,día hábil para MEFF RENTA FIJA siguiente al de vencimiento. Fluctuación mínima del precio La fluctuacióncorrespondiente a un movimiento en un sentido u otro de una centésima
H34_economy_30,none,[None],[None], ESPECIFICACIONES TÉCNICAS Subyacente Cantidad,"establecerán mediante Circular, dentro de los términos del Reglamento. ESPECIFICACIONES TÉCNICAS Subyacente Cantidaden pesetas resultante de multiplicar un nominal de diez millones de pesetas"
H34_economy_31,right,[None],['meses'], Vencimientos Los meses,"cien y especificada hasta la centésima de uno por cien. Vencimientos Los mesesde marzo, junio, septiembre y diciembre, negociándose como mínimo"
H34_economy_32,both,"['día', 'negociación', 'día de negociación']",['día'], día de negociación El día,"septiembre y diciembre, negociándose como mínimo cuatro vencimientos. Último día de negociación El díay a la hora española en que, en el caso de"
H34_economy_33,both,['vencimiento'],['vencimiento'], Fecha de vencimiento El vencimiento,"por el orden definido, expresado en tanto por cien. Fecha de vencimiento El vencimientoserá coincidente con el último día de negociación. Fecha de liquidación"
H34_economy_34,left,['liquidación'],[None], Fecha de liquidación Los pagos,El vencimiento será coincidente con el último día de negociación. Fecha de liquidación Los pagosy los cobros correspondiente a la liquidación por diferencias al vencimiento tomarán
H34_economy_35,both,['precio'],['fluctuación'], Fluctuación mínima del precio La fluctuación,día hábil para MEFF RENTA FIJA siguiente al de vencimiento. Fluctuación mínima del precio La fluctuacióncorrespondiente a un movimiento en un sentido u otro de una centésima
H34_economy_36,left,"['siguiente', 'función']",[None], través de la siguiente función xxx,es capaz de transformar estos dos factores en producción final a través de la siguiente función xxxen la que por xxx entendemos la producción agregada. Para simplificar
H34_economy_37,left,"['producción', 'tipo']",[None], producción es del tipo Douglas xxx,"4]. Consideraremos, adicionalmente, que la función de producción es del tipo Douglas xxxsiendo xxx el nivel de la tecnología. Desde una perspectiva macroeconómica"
H34_economy_38,left,"['obtenemos', 'siguiente', 'relación']",[None], tiempo obtenemos la siguiente relación xxx,miembro son constantes. Si tomamos logaritmos y derivamos respecto del tiempo obtenemos la siguiente relación xxx. Esta expresión es una ecuación clave que requiere un cierto detenimiento
H34_economy_39,left,"['producción', 'efectos', 'desbordamiento', 'efectos desbordamiento']",[None], la producción los llamados efectos desbordamiento la decisión,. Este fenómeno puede explicarse mediante la existencia de externalidades en la producción los llamados efectos desbordamiento la decisiónde cada productor individual afecta positivamente a la producción de todos los
H34_economy_40,none,[None],[None], UNA TASA DE AHORRO CONSTANTE UNA EXPOSICIÓN,escala excluyen siempre el crecimiento de la población. MODELOS CON UNA TASA DE AHORRO CONSTANTE UNA EXPOSICIÓNGRÁFICA Es frecuente oír decir a los asesores económicos del Tercer Mundo
H34_economy_41,both,['neoclásico'],['modelo'], Crecimiento neoclásico el modelo,"análisis continuaremos suponiendo que la tasa de ahorro es constante. Crecimiento neoclásico el modelode Solow y Swan Para empezar, vamos a suponer que contamos"
H34_economy_42,left,"['diferencia', 'funciones']",[None], la diferencia entre dos funciones xxx,se nos indica que esta tasa de crecimiento viene dada por la diferencia entre dos funciones xxx. Se han representado estas dos funciones en el gráfico 2.
H34_economy_43,both,"['modelo', 'factores', 'producción', 'factores de producción']",['capital'], El modelo incluye tres factores de producción capital,"ellos bautizaron como un "" modelo de Solow ampliado "". El modelo incluye tres factores de producción capital, trabajo en el sentido convencional y capital humano (designado por"
H34_economy_44,left,['tecnología'],[None], una tecnología Douglas xxx,"sentido convencional y capital humano (designado por H) en una tecnología Douglas xxx. Mankiw, Romer y Weil supusieron, además, que tanto"
H34_economy_45,none,[None],[None], CRECIMIENTO NEOCLÁSICO EL MODELO,alrededor de xxx se obtiene (2. 2). CRECIMIENTO NEOCLÁSICO EL MODELODE RAMSEY EL modelo de las familias productoras Hasta este momento se
H34_economy_46,left,['expresión'],[None], expresión xxx,"rendimientos constantes de escala, [3] obtenemos la siguiente expresión xxx. El segundo miembro de (3. 3) está expresado"
H34_economy_47,left,"['caso', 'siguientes']",[None], caso son las siguientes xxx,"inversión). Las condiciones de primer orden, en este caso son las siguientes xxx. La ecuación (3. 10) dice que el valor"
H34_economy_48,left,"['crecimiento', 'consumo', 'crecimiento del consumo']",[None], el crecimiento del consumo xxx,"11), para llegar a la condición que debe cumplir el crecimiento del consumo xxx. La ecuación (3. 13) se denomina, en"
H34_economy_49,left,['forma'],[None], forma xxx,"Euler. Para interpretarla, es conveniente reescribirla de la siguiente forma xxx. El miembro de la izquierda recoge el beneficio o rendimiento que"
H34_economy_50,left,"['siguiente', 'modo']",[None], xxx puede expresarse del siguiente modo xxx,"de los agentes individuales. Si empleamos una tecnología Cobb-Douglas, xxx puede expresarse del siguiente modo xxx. La ecuación (3. 12) recoge la condición de"
H34_economy_51,both,['diferentes'],['economía'], contextos diferentes una economía,en mostrar cómo estas ecuaciones dinámicas son también aplicables en dos contextos diferentes una economíacon mercados competitivos y una economía dirigida por un planificador. EL
H34_economy_52,left,['forma'],[None], forma xxx,progreso técnico neutral de Hicks se pueden escribir de la siguiente forma xxxen la cual xxx es un índice del estado de la tecnología
H34_economy_53,left,['expresión'],[None], expresión xxx,"tecnología en el momento xxx, que evoluciona según la siguiente expresión xxx(es decir que xxx), y xxx sigue siendo una"
H34_economy_54,left,"['producción', 'siguiente', 'forma']",[None], producción debe tener la siguiente forma xxx,"1961) demostraron que esta condición implica que la función de producción debe tener la siguiente forma xxxen la cual xxx, de nuevo, es un índice de"
H34_economy_55,left,"['acumulación', 'siguiente', 'expresión']",[None], acumulación con la siguiente expresión xxx,"no se producen avances tecnológicos xxx, y una función de acumulación con la siguiente expresión xxx, en la cual se cumple que xxx, siendo xxx una"
H34_economy_56,left,"['utilidad', 'siguiente', 'forma']",[None], utilidad de la siguiente forma xxx,"de modo que xxx), podemos escribir la función de utilidad de la siguiente forma xxxy la restricción presupuestaria como xxx. Los individuos maximizan (4"
H34_economy_57,left,['caso'],[None], caso xxx,"que la función de utilidad esté acotada es, en este caso xxxa la par que la ecuación diferencial que describe el crecimiento del"
H34_economy_58,left,"['crecimiento', 'consumo', 'crecimiento del consumo']",[None], el crecimiento del consumo es xxx,": xxx a la par que la ecuación diferencial que describe el crecimiento del consumo es xxx. La condición de transversalidad requiere que xxx, siendo xxx el"
H34_economy_59,none,[None],[None], MODELOS CONVEXOS DE CRECIMIENTO ENDÓGENO EL MODELO,prociclicidad de los salarios reales y los tipos de interés. MODELOS CONVEXOS DE CRECIMIENTO ENDÓGENO EL MODELOAK El modelo de las familias productoras En este capítulo estudiaremos el
H34_economy_60,left,"['cápita', 'siguiente', 'forma']",[None], cápita de la siguiente forma xxx,"de acumulación de la economía puede expresarse, en términos per cápita de la siguiente forma xxx. La ecuación (5. 3) corresponde a la anterior"
H34_economy_61,left,['condiciones'],[None], Las condiciones de primer orden son xxx,"Para solucionar este problema, debemos construir el Hamiltoniano xxx. Las condiciones de primer orden son xxx. Tal como se hizo en el capítulo 2, se puede"
H34_economy_62,left,"['modo', 'siguiente', 'resultado']",[None], modo el siguiente resultado xxx,resultado en (5. 6). Obtenemos de este modo el siguiente resultado xxx. Obsérvese que (5. 8) indica que el consumo
H34_economy_63,left,['forma'],[None], forma xxx,"esta ecuación de forma intuitiva, la reescribimos de la siguiente forma xxx. Una vez más, el miembro de la izquierda de ("
H34_economy_64,left,['resultado'],[None], resultado xxx,"teniendo en cuenta asimismo que xxx, se obtiene el siguiente resultado xxx. La solución a (5. 14) es xxx siendo"
H34_economy_65,left,['resultado'],[None], resultado final que estábamos buscando xxx,"tomamos el límite cuando xxx tiende a infinito, llegamos al resultado final que estábamos buscando xxx. Dado que xxx, el segundo término del corchete tiende a"
H34_economy_66,left,"['productos', 'marginales', 'productos marginales']",[None], los productos marginales xxx,"las empresas exigen que las tasas de rendimiento sean iguales a los productos marginales xxx. Dado que nos enfrentamos a una economía cerrada sin gobierno,"
H34_economy_67,left,"['consumo', 'siguiente', 'relación']",[None], el consumo mediante la siguiente relación xxx,", xxx y xxx, pueden ser acumulados detrayendo recursos para el consumo mediante la siguiente relación xxxsiendo xxx y xxx las tasas de depreciación del capital físico y"
H34_economy_68,both,"['factores', 'producción', 'factores de producción']",['capital'], factores de producción capital,"contexto, la producción depende de las cantidades existentes de dos factores de producción capitalprivado, xxx, y un factor de producción provisto por el"
H34_economy_69,left,['obtenemos'],[None], orden que obtenemos son xxx,"optimización. EL Hamiltoniano será xxx y las condiciones de primer orden que obtenemos son xxx. Si se toman logaritmos, se derivan los dos miembros de"
H34_economy_70,left,['obtenemos'],[None], xxx obtenemos que xxx,"impositivo, xxx, como una función de xxx. Despejando xxx obtenemos que xxx. Y, por fin, sustituyendo (6. 9)"
H34_economy_71,none,[None],[None], El Hamiltoniano de este problema es xxx,sujeto a la nueva restricción (6. 12). El Hamiltoniano de este problema es xxx. Y sus condiciones de primer orden son: xxx. Si
H34_economy_72,left,['condiciones'],[None], condiciones de primer orden son xxx,"El Hamiltoniano de este problema es: xxx. Y sus condiciones de primer orden son xxx. Si procedemos a efectuar las sustituciones habituales, acabaremos por obtener"
H34_economy_73,left,['efecto'],[None], efecto es universal las acciones,fiscal en todo momento parece razonable. [3] Este efecto es universal las accionesdel gobierno siempre se tienen que financiar y ello conlleva distorsiones que
H34_economy_74,left,['factor'],[None], través del factor xxx xxx,"Supongamos que contamos con una tecnología potenciadora del trabajo, a través del factor xxx xxx. La función xxx satisface las propiedades neoclásicas descritas en el capítulo"
H34_economy_75,left,['forma'],[None], forma xxx,producción de la empresa xxx se puede escribir de la siguiente forma xxx. Esta función de producción presenta rendimientos constantes de escala cuando xxx
H34_economy_76,left,"['producción', 'siguiente', 'forma']",[None], producción agregada adopta la siguiente forma xxx,"sumamos la producción de todas las empresas, la función de producción agregada adopta la siguiente forma xxxen la que xxx. Debido a la conveniencia de trabajar en"
H34_economy_77,none,[None],[None], alturas nos resulta ya familiar xxx,"Para resolver este problema plantearemos un Hamiltoniano que, a estas alturas nos resulta ya familiar xxx. Las condiciones de primer orden son en este caso: xxx"
H34_economy_78,left,['caso'],[None], orden son en este caso xxx,nos resulta ya familiar: xxx. Las condiciones de primer orden son en este caso xxx. El equilibrio en el mercado de capital requiere que el capital
H34_economy_79,none,[None],[None], Hamiltoniano xxx,"en (7. 6), finalmente obtendremos el siguiente Hamiltoniano xxx. Si a continuación, calculamos las condiciones de primer orden,"
H34_economy_80,both,['resultados'],['reducción'], Los resultados fueron asombrosos la reducción,relación con el número de barcos construidos hasta la fecha. Los resultados fueron asombrosos la reducciónde las horas de trabajo necesarias por buque oscilaba entre el 12
H34_economy_81,left,['caso'],[None], caso xxx,"La restricción de acumulación del capital físico es, en este caso xxxsiendo xxx la tasa de depreciación constante del capital físico. Si"
H34_economy_82,none,[None],[None], manera xxx,"formalmente (y en términos per cápita) de la siguiente manera xxx. La ecuación (8. 5) indica, pues,"
H34_economy_83,left,"['precios', 'precios implícitos']",[None], el Hamiltoniano deberemos incluir dos precios implícitos xxx,"en lugar de una. Por este motivo, al construir el Hamiltoniano deberemos incluir dos precios implícitos xxxsiendo xxx y xxx, precisamente, los precios implícitos de la"
H34_economy_84,none,[None],[None], problema son xxx,. Las cinco condiciones de primer orden que surgen de este problema son xxx. Las dos primeras ecuaciones son las condiciones de primer orden respecto
H34_economy_85,left,['resultado'],[None], resultado xxx,") y (8. 12), con el siguiente resultado xxx. Si dividimos la restricción dinámica de la acumulación del capital físico"
H34_economy_86,left,"['productividad', 'marginal', 'productividad marginal']",[None], la productividad marginal de xxx xxx,", que relaciona el cociente de los precios implícitos xxx con la productividad marginal de xxx xxx. Si, una vez más, tomamos logaritmos y derivadas,"
H34_economy_87,left,"['logaritmos', 'obtenemos']",[None], logaritmos y derivadas obtenemos que xxx,"xxx: xxx. Si, una vez más, tomamos logaritmos y derivadas obtenemos que xxx. Para hallar la expresión de xxx, basta con reescribir ("
H34_economy_88,left,['resultado'],[None], resultado xxx,"sustituir en (8. 10), con el siguiente resultado xxx. Es decir, el precio implícito del capital humano disminuye a"
H34_economy_89,left,"['consumo', 'producción']",[None], el consumo y la producción xxx,"8. 16), obtendremos la del capital físico, el consumo y la producción xxx. Vemos que, en ausencia de externalidades, xxx, las"
H34_economy_90,left,['modo'],[None], modo que xxx,"necesario reagrupar términos en (8. 5), de modo que xxx. Si se impone a los parámetros las restricciones habituales de xxx"
H34_economy_91,right,[None],['utilidad'], un problema que ya conocemos la utilidad,"a los parámetros las restricciones habituales de xxx nos enfrentamos a un problema que ya conocemos la utilidadpuede llegar a ser infinita. Así pues, es necesario acotar"
H34_economy_92,both,['comportamiento'],['tasa'], un comportamiento asimétrico entre xxx y xxx la tasa,", uno de los descubrimientos más interesantes es la aparición de un comportamiento asimétrico entre xxx y xxx la tasade crecimiento de una economía con una relación xxx baja estará por"
H34_economy_93,none,[None],[None], CRECIMIENTO CON I D LA EXPANSIÓN,) para una discusión más amplia de esta cuestión MODELOS DE CRECIMIENTO CON I D LA EXPANSIÓNDEL NUMERO DE PRODUCTOS Introducción En los modelos de crecimiento endógeno descritos
H34_economy_94,left,"['producción', 'siguiente', 'forma']",[None], producción que presenta la siguiente forma xxx,"Los productores de bienes finales se enfrentan a una función de producción que presenta la siguiente forma xxxsiendo xxx los bienes intermedios de capital, xxx es un parámetro"
H34_economy_95,left,"['caso', 'producción']",[None], caso la producción puede escribirse como xxx,"esto es lo que ocurrirá en equilibrio). En este caso la producción puede escribirse como xxx. Para un valor de xxx dado, la ecuación (9"
H34_economy_96,left,"['caja', 'futuro']",[None], caja que percibirán en el futuro xxx,reduce a maximizar el valor presente de todos los flujos de caja que percibirán en el futuro xxxen el cual xxx viene dado por (9. 1)
H34_economy_97,left,['momento del tiempo'],[None], momento del tiempo xxx,es equivalente a la maximización de los beneficios corrientes en cada momento del tiempo xxx. Las condiciones de primer orden imponen la igualdad entre los productos
H34_economy_98,left,"['productores', 'bienes', 'bienes finales', 'productores de bienes finales']",[None], los productores de bienes finales la sociedad,"constante, xxx, y es alquilado al precio xxx a los productores de bienes finales la sociedadotorga a las empresas que se dedican a la investigación un monopolio"
H34_economy_99,left,"['relación', 'siguiente', 'forma']",[None], relación de la siguiente forma xxx,"real de interés. De todos modos, conviene reescribir esta relación de la siguiente forma xxx. Un aspecto interesante de (9. 10) es que"
H34_economy_100,both,['forma'],['valor'], forma el valor,) xxx. Esta ecuación puede ser interpretada de la siguiente forma el valorde los activos de una empresa que invierte en I + D
H34_economy_101,left,['ecuación'],[None], la ecuación de Euler resultante es xxx,"capítulos anteriores, no lo reproduciremos aquí. Sólo recordaremos que la ecuación de Euler resultante es xxx. Si se sustituye (9. 15) en (9"
H34_economy_102,left,"['tasa', 'crecimiento', 'economía', 'tasa de crecimiento']",[None], la tasa de crecimiento de la economía xxx,9. 15) en (9. 16) hallaremos la tasa de crecimiento de la economía xxx. Hacemos notar que la tasa de crecimiento está inversamente relacionada con
H34_economy_103,left,['doctrina'],[None], la doctrina está expresamente expuesta Los medios,"Principles of Political Economy de J. S. Mill, la doctrina está expresamente expuesta Los mediosde pago de los bienes son sencillamente otros bienes. Los medios"
H34_economy_104,both,['punto'],['ingreso'], el punto de vista tradicional El ingreso,", de Pure Theory of Domestic Values, de Marshall ilustra el punto de vista tradicional El ingresototal de una persona se gasta en la compra de bienes y"
H34_economy_105,both,"['nivel', 'general', 'precios', 'nivel general']",['dividendo'], nivel general de precios El dividendo,"nacional, existencia (o acervo) de capital real y nivel general de precios El dividendonacional, tal como lo definieron Marshall y el profesor Pigou,"
H34_economy_106,none,[None],[None], LA PROPENSIÓN A CONSUMIR LOS FACTORES,"como determinantes de las expectativas corrientes acerca de las mismas. LA PROPENSIÓN A CONSUMIR LOS FACTORESOBJETIVOS PODEMOS ya volver nuestra atención sobre el tema principal, del"
H34_economy_107,left,"['forma', 'siguiente']",[None], la forma siguiente Tabla,individuos. Sus interesantes resultados para Estados Unidos pueden resumirse en la forma siguiente TablaDe este cuadro se destacan varios hechos. La formación neta de
H34_economy_108,right,[None],['curva'], elementos la curva,"la única reacción, el efecto cuantitativo podría derivarse de tres elementos la curvade preferencia por la liquidez, que nos indica en qué cuantía"
H34_economy_109,both,"['precios', 'factores']",['unidad'], precios se compone de dos factores la unidad,"no fuera por esto, podríamos decir que el nivel de precios se compone de dos factores la unidadde salarios y el volumen de ocupación. Quizá el elemento más"
H34_economy_110,right,[None],['tasa'], la combinación de dos cosas una tasa,"a terminar en depresión se produce, en consecuencia, por la combinación de dos cosas una tasade interés que, con previsiones correctas, sería demasiado alta para"
H34_economy_111,none,[None],[None], reflexiones el temor,"este proceso mucho más lejos, pero se lo impiden dos reflexiones el temorde hacer de la evasión hábil un negocio demasiado atractivo y también"
H34_economy_112,both,"['técnicas', 'económico']",['sociología'], técnicas otro campo económico fundamental la sociología,. A. S. añade a esos tres grupos de técnicas otro campo económico fundamental la sociologíaeconómica. & rsqb; & lsqb; 1 Historia económica &
H34_economy_113,both,['mismos'],['hecho'], los miembros de esos grupos mismos el hecho,que usemos en el estudio de grupos sociales sean familiares para los miembros de esos grupos mismos el hecho-si hecho es- de que el concepto general de renta no fuera
H34_economy_114,right,[None],['análisis'], Segundo el análisis,no son ni más ni menos ideologías que las demás. Segundo el análisismarxista de los sistemas ideológicos de pensamiento los reduce a emulsiones de
H34_economy_115,both,['racionalizaciones'],['racionalizaciones'], la cuestión esencial acerca de las racionalizaciones las racionalizaciones,la que ahora discutimos. [4] Ésta me parece la cuestión esencial acerca de las racionalizaciones las racionalizacionessuministran una especie de autodefensa de nuestros organismos psíquicos y hacen vivible
H34_economy_116,left,"['sentido', 'diferente']",[None], un sentido diferente que implicaba connotaciones despectivas Napoleón,"Destutt de Tracy. También lo utilizó Napoleón, pero en un sentido diferente que implicaba connotaciones despectivas Napoleónllamaba idéologues a los miembros de la oposición a su régimen,"
H34_economy_117,left,['argumentos de autoridad'],[None], argumentos de autoridad puesto,"la razón de que esas argumentaciones no pueden haber sido sino argumentos de autoridad puestoque estaban sometidos a la autoridad del papa, aquellos intelectuales no"
H34_economy_118,left,['economistas'],[None], los economistas la ley,"que ilustra la curiosa cerrazón, tan justamente lamentada, de los economistas la leyde la demanda del trigo, de Gregory King (1648-1712)"
H34_economy_119,none,[None],[None], tiempo y de su país problemas,"ellos, han sido suscitados por los problemas prácticos de su tiempo y de su país problemasfiscales, monetarios, de política en cuestiones de comercio internacional,"
H34_economy_120,left,"['trabajo', 'renta', 'renta nacional']",[None], trabajo sobre la renta nacional Petty,a citar en el capítulo 6. Otro ejemplo es su trabajo sobre la renta nacional Pettyno cavilo para definirla. En este sentido se puede decir que
H34_economy_121,right,[None],['edición'], Fitmaurice tiene complementos importantes la edición,de la estadística moderna. La biografía por Lord E. Fitmaurice tiene complementos importantes la ediciónde los Petty Papers por el Marquis of Lansdowne (1927)
H34_economy_122,left,"['época', 'hacienda']",[None], la época en cuestiones de hacienda pública impuestos,"; 3) ha sido una de las primeras autoridades de la época en cuestiones de hacienda pública impuestos, deuda, etc.; 4) ha sido uno de"
H34_economy_123,both,['frase'],['nivel'], una frase hueca el nivel,"que el sistema de libre empresa enunciaba para todos no era una frase hueca el nivelde vida de las masas seguía siendo bajo, pero se fue"
H34_economy_124,none,[None],[None], ilusiones el país,de materias primas y alimentos baratos. No se trataba de ilusiones el paísse sintió tan satisfecho de lo que creyó resultados de su política
H34_economy_125,none,[None],[None], programa a saber la supresión,"esencial) el librecambio, incluso el punto más difícil del programa a saber la supresióndel gravamen a la importación de cereales. Aunque su gabinete v"
H34_economy_126,left,"['economistas', 'época']",[None], economistas científicos de la época Thomas,"Petition de 1820 porque fue redactada por uno de los principales economistas científicos de la época ThomasTooke. Ésta es, por otra parte, nuestra única oportunidad"
H34_economy_127,none,[None],[None], gusto y provecho la Life,"sino remitir al lector a dos magistrales biografías que leerá con gusto y provecho la Lifeof Richard Cobden, de Lord Mobely, y la Life of"
H34_economy_128,none,[None],[None], una vez supuestas esas premisas John,a afirmar que la argumentación sea falsa. Es perfectamente correcta una vez supuestas esas premisas JohnRlae (1796-1872; no confundirlo con el otro John Rae mencionado
H34_economy_129,none,[None],[None], un plan grandioso concebido en su juventud el plan,"la aeronáutica y todo lo demás imaginable, al servicio de un plan grandioso concebido en su juventud el plande una "" historia filosófica "" de la humanidad. Llegado a"
H34_economy_130,both,['período'],['elevación'], el período la elevación,gran parte la radicalización de las masas que se observa durante el período la elevacióndel nivel de vida y una percepción nueva del poder contribuyeron a
H34_economy_131,none,[None],[None], duda los separaban la posición,a las diferencias de interés de conceptos previos culturales que sin duda los separaban la posicióncentral o de control que asignaban al estado y a la nación
H34_economy_132,left,['doctrina'],[None], las cuestiones recogidas por la vieja doctrina oposición,"los miembros típicos de la profesión económica iba más allá de las cuestiones recogidas por la vieja doctrina oposiciónal proteccionismo y a las grandes empresas "" monopolistas "", que"
H34_economy_133,left,['fabianos'],[None], los fabianos en Inglaterra la reconstrucción,"torno a problemas o medidas concretas, prácticamente como el de los fabianos en Inglaterra la reconstrucciónbásica de la sociedad llegaría con el tiempo, pero más como"
H34_economy_134,none,[None],[None], tratamiento por separado el grupo,dos grupos aliados de hombres e ideas que se prestan a tratamiento por separado el grupocuyo trabajo se centró en torno al interés de la época por
H34_economy_135,left,"['punto', 'análisis', 'económico', 'análisis económico']",[None], el punto de vista del análisis económico Shipping,"unas cuantas de esas comisiones cuyos informes tienen particular interés desde el punto de vista del análisis económico ShippingDues < fletes > (1853), Coal Supply < carbón"
H34_economy_136,none,[None],[None], lista Lange,"produjo una rica corriente de aportaciones. Me limito a pasar lista Lange, Metzler, Mosak y finalmente -por causa del alfabeto- Samuelson."
H34_economy_137,left,['caso'],[None], caso la madurez,". Tres elementos del éxito científico son particularmente manifiestos en este caso la madurezde la situación científica, la capacidad de captar una idea importante"
