id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H33_economy_11,both,"['mutación', 'mutación constitucional']",['mutación'], una mutación constitucional es decir una mutación,"por la herencia de uno de los "" impactos "" genéticos como una mutación constitucional es decir una mutaciónpresente en todas las células del organismo). Los individuos que"
H33_economy_12,both,"['pacientes', 'insuficiencia', 'pancreática', 'insuficiencia pancreática']",['páncreas'], los pacientes con CF tienen insuficiencia pancreática es decir el páncreas,"principales órganos afectados por este trastorno. Cerca del 85 % de los pacientes con CF tienen insuficiencia pancreática es decir el páncreases incapaz de secretar enzimas digestivas, provocando desnutrición crónica)."
H33_economy_13,both,['prueba'],['tasa'], la prueba es negativa es decir la tasa,. Se mide como la proporción de individuos no afectados en quienes la prueba es negativa es decir la tasade negativos verdaderos). La sensibilidad y la especificidad se determinan
H33_economy_14,left,"['detección', 'sensibilidad']",[None], la falta de detección o baja sensibilidad es decir un aumento,enfermos de la población. Existe un equilibrio entre el impacto de la falta de detección o baja sensibilidad es decir un aumentode la tasa de falsos negativos) y la baja especificidad (
H33_economy_15,left,"['parejas', 'cromosomas', 'parejas de cromosomas']",[None], las parejas de cromosomas es decir una dotación,"o esporas, haploides tienen exactamente un miembro de cada una de las parejas de cromosomas es decir una dotaciónhaploide completa. Después de la fusión de los dos gametos en"
H33_economy_16,both,"['número', 'diploide', 'número diploide']",['zigoto'], el número diploide es decir el zigoto,"la fusión de los dos gametos en la fecundación, se restablece el número diploide es decir el zigototiene dos dotaciones haploides completas de cromosomas. De esa manera se"
H33_economy_17,left,['heredabilidad'],[None], el concepto de heredabilidad es decir la evaluación,y al expresar la varianza de los datos poblacionales. Luego introduciremos el concepto de heredabilidad es decir la evaluacióndel grado en que los factores genéticos contribuyen a la variación fenotípica
H33_economy_18,both,"['loci', 'donante', 'receptor']",['secuencias'], los loci donante y receptor es decir las secuencias,. También puede ocurrir en las secuencias que se localizan cerca de los loci donante y receptor es decir las secuenciasconsenso descritas en el capítulo 2. Cuando estas mutaciones tienen lugar
H33_economy_19,both,"['precursores', 'hematíes']",['células'], los precursores de los hematíes es decir las células,cadenas alfa forma tetrámeros que precipitan y lesionan las membranas celulares de los precursores de los hematíes es decir las célulasque forman los eritrocitos circulantes). Ello conduce a la destrucción
H33_economy_20,both,"['determinación', 'fase', 'ligamiento', 'fase de ligamiento']",['cromosoma'], La determinación de la fase de ligamiento es decir el cromosoma,se obtienen observando la transmisión de los alelos en las familias. La determinación de la fase de ligamiento es decir el cromosomaen que se localiza cada alelo) es una parte importante de
H33_economy_21,both,['neurofibromatosis'],['identificación'], la neurofibromatosis es decir la identificación,). También es importante la identificación de las diversas formas de la neurofibromatosis es decir la identificaciónde la heterogeneidad). El conocimiento de los otros principios formales
H33_economy_22,both,"['probabilidad', 'probabilidad conjunta']",['probabilidad'], la probabilidad conjunta es decir la probabilidad,"sucesos, multiplicamos la probabilidad previa por la probabilidad condicional para obtener la probabilidad conjunta es decir la probabilidadde que ambos sucesos ocurran juntos, un concepto descrito en el"
H33_economy_23,both,['número'],['número'], el número de pasos en otras palabras el número,", ej., primos hermanos) y así sucesivamente, según el número de pasos en otras palabras el númerode meiosis) en la genealogía entre dos familiares. La descendencia"
H33_economy_24,both,"['átomo', 'carbono', 'átomo de carbono']",['sustancias'], un átomo de carbono es decir las sustancias,que tienen la facultad de crecer a partir de compuestos orgánicos de un átomo de carbono es decir las sustanciaslistadas en el párrafo anterior excepto el cianuro y el monóxido de
H33_economy_25,both,['placebo'],['cápsula'], un placebo es decir una cápsula,". Pero estos experimentos no incluían un grupo de control que recibiese un placebo es decir una cápsulavacía), lo que nos resolvería si la mejora debía atribuirse"
