id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H15_economy_18,left,"['bases', 'datos', 'bases de datos']",[None], las bases de datos incluyendo la recogida,"coordinación de los ensayos clínicos sobre la terapéutica genética somática; - las bases de datos incluyendo la recogida, el almacenamiento y el análisis de los datos experimentales y el"
H15_economy_19,none,[None],[None], el desarrollo de tecnología incluida la promoción,desarrollo de una base de datos integrada sobre el genoma; - el desarrollo de tecnología incluida la promociónde la investigación dirigida al desarrollo de métodos adaptados para cumplir todos
H15_economy_20,none,[None],[None], de gestión de la seguridad incluida la definición,efectos a corto y largo plazo; - el desarrollo de técnicas de gestión de la seguridad incluida la definiciónde buenas prácticas de seguridad y la evaluación de su eficacia para
H15_economy_21,both,"['enfermedades', 'cardíacas', 'vasculares']",['investigación'], las enfermedades cardíacas y vasculares incluida la investigación,"el análisis de los mecanismos celulares y moleculares responsables del desarrollo de las enfermedades cardíacas y vasculares incluida la investigaciónsobre el crecimiento, las lesiones y la reparación de las células"
H15_economy_22,both,"['genética', 'enfermedades', 'cardiovasculares', 'enfermedades cardiovasculares']",['identificación'], genética de las enfermedades cardiovasculares incluidos la identificación,"la reparación; - la investigación sobre la comprensión de la base genética de las enfermedades cardiovasculares incluidos la identificacióny la decodificación de los genes, la investigación sobre el modo"
H15_economy_23,left,"['investigación', 'clínica', 'investigación clínica']",[None], la investigación clínica incluida la evaluación,"animales, cuando sea necesario así como de estrategias terapéuticas; - la investigación clínica incluida la evaluación, verificación y definición de la contribución que la investigación fundamental ha"
H15_economy_24,right,[None],['investigación'], Investigación en salud pública incluida la investigación,de medicamentos «huérfanos» con vistas a la investigación clínica. Investigación en salud pública incluida la investigaciónsobre servicios de salud Podrían evitarse más de 110000 muertes antes de
H15_economy_25,none,[None],[None], y evaluación de las necesidades incluidas las de,"educación en materia de salud y sobre la prevención, atención primaria y evaluación de las necesidades incluidas las delos nuevos grupos en situación de dependencia; evaluación de la eficacia"
H15_economy_26,left,['médicamente'],[None], la procreación médicamente asistida incluyendo la predeterminación,"parte del público de los problemas asociados al progreso biomédico. - la procreación médicamente asistida incluyendo la predeterminacióndel sexo, el diagnóstico preimplantatorio y prenatal, la investigación sobre"
H15_economy_27,both,"['humano', 'clínicas', 'aplicaciones clínicas']",['diagnóstico'], humano y sus aplicaciones clínicas incluidos el diagnóstico,"la donación de esperma y ovocitos; - el análisis del genoma humano y sus aplicaciones clínicas incluidos el diagnóstico, la detección y la somatoterapia; - el fin de la"
H15_economy_28,both,['vida'],['cuidados'], el fin de la vida incluyendo los cuidados,", incluidos el diagnóstico, la detección y la somatoterapia; - el fin de la vida incluyendo los cuidadospaliativos, la eutanasia, la prolongación artificial de la vida por"
H15_economy_29,left,['investigación'],[None], la prevención o la investigación incluido el consentimiento,"consentimiento informado del paciente en cuanto al diagnóstico, el tratamiento, la prevención o la investigación incluido el consentimientode poblaciones vulnerables como los prisioneros o los pacientes incapacitados; -"
H15_economy_30,left,"['centros', 'investigación', 'universidades', 'centros de investigación']",[None], centros de investigación y universidades incluidos los consorcios,"siguientes: - los proyectos de IDT ejecutados por las empresas, centros de investigación y universidades incluidos los consorciospara proyectos integrados que los reagrupan alrededor de un tema común;"
H15_economy_31,left,"['científicas', 'técnicas']",[None], otras reuniones científicas o técnicas incluidas las reuniones,"de eventuales acciones futuras; - conferencias, seminarios, talleres u otras reuniones científicas o técnicas incluidas las reunionesde coordinación intersectorial o multidisciplinar; - recurso a capacidades de pericia"
H15_economy_32,left,"['capacidades', 'externas']",[None], a capacidades de pericia externas incluido el acceso,", incluidas las reuniones de coordinación intersectorial o multidisciplinar; - recurso a capacidades de pericia externas incluido el accesoa bases de datos científicos; - publicaciones científicas, incluyendo la"
H15_economy_33,left,['científicas'],[None], publicaciones científicas incluyendo la difusión,"externas, incluido el acceso a bases de datos científicos; - publicaciones científicas incluyendo la difusión, la promoción y la explotación de los resultados (en coordinación"
H15_economy_34,left,"['información', 'docenas']",[None], información de docenas o incluso de,"su axón forman sinapsis con otras neuronas-. Una neurona puede recibir información de docenas o incluso decientos de otras neuronas, cada una de las cuales puede formar"
H15_economy_35,left,['corazón'],[None], El corazón late regularmente incluso cuando está,estriado pero funciona como el músculo liso de una sola unidad. El corazón late regularmente incluso cuando estádenervado. La actividad neural y determinadas hormonas (especialmente las catecolaminas
H15_economy_36,both,"['pares', 'cromosomas', 'pares de cromosomas']",['par'], contienen veintitrés pares de cromosomas incluido un par,del cuerpo (a excepción de los espermatozoides y los óvulos) contienen veintitrés pares de cromosomas incluido un parde cromosomas sexuales. La información genética que programa el desarrollo de
H15_economy_37,none,[None],[None], se vuelven progresivamente más absorbentes hasta que interfieren,sentido y desean desesperadamente librarse de ellos. Con frecuencia las compulsiones se vuelven progresivamente más absorbentes hasta que interfierencon la carrera profesional y la vida cotidiana de las personas.
H15_economy_38,left,"['vacunas', 'gérmenes', 'gérmenes muertos']",[None], por vacunas con gérmenes muertos incluso cuando son,"original sin causar enfermedad significativa. En muchos casos la inmunidad conferida por vacunas con gérmenes muertos incluso cuando sonadministradas con un adyuvante (véase más adelante), a menudo"
H15_economy_39,left,['determinar'],[None], será difícil determinar estas cuestiones hasta el momento,"citoquinas, o aun los procesos activos intraarticulares. Si bien no será difícil determinar estas cuestiones hasta el momentono se dispone de la información requerida. Queda la posibilidad de"
H15_economy_40,left,"['sustitución', 'conduzca']",[None], sustitución nos conduzca más lejos hasta el funcionamiento,lucha contra las infecciones. Es de presumir que esa técnica de sustitución nos conduzca más lejos hasta el funcionamientodel cerebro humano y la forma en que ciertos defectos génicos se
H15_economy_41,none,[None],[None], obstante incluso en estas,"gusano, y Drosophila melanogaster, la mosca del vinagre. No obstante incluso en estasformas sencillas de organismos pluricelulares, la identificación de todos los genes"
H15_economy_42,both,['engarzan'],['gen'], director lo engarzan todo incluido el gen,". Por el contrario, cuando las células insertan aleatoriamente el vector director lo engarzan todo incluido el gentk.,, en el ADN. Si no hay integración"
H15_economy_43,both,"['bases', 'datos', 'disponibles', 'bases de datos']",['nuestras'], las bases de datos disponibles incluidas las nuestras,". En esos casos, nuestros ordenadores realizan una búsqueda en todas las bases de datos disponibles incluidas las nuestras, para comprobar si la nueva secuencia parcial se solapa con alguna"
H15_economy_44,left,"['cerebro', 'hipocampo']",[None], cerebro además del hipocampo incluidos el neocórtex,"adquieren formas plurales. Los fenómenos ocurren también en diversas regiones del cerebro además del hipocampo incluidos el neocórtex- la sustancia gris - y la amígdala, una estructura implicada"
H15_economy_45,both,"['muchos', 'factores', 'cognitivos']","['habilidades', 'analíticas', 'habilidades analíticas']", en juego muchos factores cognitivos incluidas habilidades analíticas,"de agua lechosa. Esta tarea, ligeramente más complicada, pone en juego muchos factores cognitivos incluidas habilidades analíticas, aprendizaje y memoria, así como la habilidad para elaborar estrategias"
H15_economy_46,none,[None],[None], Según Collins hasta el momento,"de contratar seguros sanitarios, y a veces les resulta imposible. Según Collins hasta el momentose conocen "" unos pocos centenares ', de personas que han"
H15_economy_47,none,[None],[None], sostenida por los reformistas hasta una obsesión,". Las posiciones varían desde una infundada fe en la flexibilidad humana sostenida por los reformistas hasta una obsesiónpor la estirpe y la raza, que caracteriza a los conservadores"
H15_economy_48,both,"['realizar', 'pruebas']",['obtener'], se vuelven a realizar pruebas hasta obtener la,así los subtipos que funcionan mejor. Se subdividen los grupos y se vuelven a realizar pruebas hasta obtener lamezcla de antígenos más útil. La manipulabilidad inherente al ADN lo
H15_economy_49,left,['cientos'],[None], cientos de millones de años hasta la época,evolutiva del sistema inmunitario. Hemos de volver la vista atrás algunos cientos de millones de años hasta la épocaen que los primeros vertebrados evolucionaron a partir de sus antepasados invertebrados
H15_economy_50,left,"['especies', 'mamíferos', 'especies de mamíferos']",[None], de muchas especies de mamíferos incluido el mapache,"anfitrión se mantenga sano y apto para la reproducción. Los gametos de muchas especies de mamíferos incluido el mapache, portan un importante complemento de tales genes víricos, benignos y"
H15_economy_51,both,"['material', 'nuestras', 'vidas', 'nuestras vidas']",['lenguaje'], el material clave de nuestras vidas incluidos el lenguaje,"caso, no todos los memes son víricos. La mayoría conforma el material clave de nuestras vidas incluidos el lenguaje, el sistema político, las instituciones financieras, la educación,"
H15_economy_52,left,"['habilidades', 'cognitivas', 'especializadas', 'habilidades cognitivas']",[None], de las habilidades cognitivas especializadas incluidas la competencia,"sin embargo, admiten, desde hace tiempo, que la mayoría de las habilidades cognitivas especializadas incluidas la competenciaverbal y la espacial, guardan una moderada correlación mutua. Es"
H15_economy_53,left,"['demostrar', 'eficacia', 'terapéutica', 'eficacia terapéutica']",[None], de demostrar su eficacia terapéutica incluso con las,"de los ensayos clínicos que se llevan a cabo están a punto de demostrar su eficacia terapéutica incluso con laslimitaciones de las técnicas actuales. En especial, las inmunoterapias basadas"
H15_economy_54,left,"['impedirá', 'pacientes']",[None], impedirá que los pacientes incluidos los beneficiados,"Se investigan vías para complementar o sustituir genes defectuosos. Ello no impedirá que los pacientes incluidos los beneficiadoscon el tratamiento, sigan transmitiendo los genes defectuosos a su descendencia"
H15_economy_55,both,"['hallazgos', 'laboratorios', 'hallazgos recientes']",['nuestro'], Los hallazgos recientes de diversos laboratorios incluido el nuestro,"carrera, una potencia ligeramente mayor que la de sus contrincantes. Los hallazgos recientes de diversos laboratorios incluido el nuestro, han ampliado el conocimiento sobre la adaptación del músculo al ejercicio"
H15_economy_56,none,[None],[None], el ejercicio inducido eléctricamente podían reintroducir hasta cierto punto,"del músculo mediante activación eléctrica. Así, la electroestimulación muscular 0 el ejercicio inducido eléctricamente podían reintroducir hasta cierto punto, la miosina lenta en los músculos paralizados. Conversión del músculo"
H15_economy_57,both,"['bacterianas', 'replicar', 'cromosoma']",['inserto'], bacterianas y replicar su cromosoma incluido el inserto,fago para formar un virus recombinante. Este virus puede infectar células bacterianas y replicar su cromosoma incluido el insertode DNA. Figura 15. 8 El cósmido pJB8 contiene un
H15_economy_58,left,['longitudes'],[None], problema a sus longitudes previas incluso a las,"no puede predicarse lo mismo de los microsatélites, que vuelven sin problema a sus longitudes previas incluso a laspocas generaciones. En 1986 el grupo de Thomas F.,"
H15_economy_59,none,[None],[None], Sin embargo hasta el momento,dentro mismo de genes implicados en vías reguladoras de procesos fundamentales. Sin embargo hasta el momentosólo disponemos de pistas dispersas acerca de su posible tarea. Los
H15_economy_60,both,['microorganismos'],['partir'], de diseminar a los microorganismos incluso a partir,"huésped puede interaccionar con otros. En cambio, los intermediarios encargados de diseminar a los microorganismos incluso a partirde huéspedes totalmente incapacitados, pueden redoblar la virulencia. La modificación"
H15_economy_61,left,['equivalentes'],[None], por sus equivalentes en X incluso en zonas,cromosoma Y determinan proteínas que difieren sorprendentemente poco de las proteínas cifradas por sus equivalentes en X incluso en zonasque sufrieron la inversión en momentos muy tempranos. La explicación de
H15_economy_62,both,['cromosoma'],['destrucción'], el cromosoma X y el Y hasta la destrucción,"especie. ¿ Podría continuar el ciclo hasta desaparecer toda recombinación entre el cromosoma X y el Y hasta la destrucciónfinal de Y, quizá dentro de millones de años? Los"
H15_economy_63,both,"['tumores', 'tumores humanos']",['carcinomas'], parte de los tumores humanos incluidos los carcinomas,"de crecimiento no les estén enviando señales. En casi una cuarta parte de los tumores humanos incluidos los carcinomasde colon, páncreas y pulmón, se encuentran proteínas Ras hiperactivas"
H15_economy_64,left,['investigadores'],[None], Según algunos investigadores hasta un,", malformaciones de vasos sanguíneos y a una variedad de tumores. Según algunos investigadores hasta unpor ciento de los cánceres de mama hereditarios pueden corresponder a pacientes"
H15_economy_65,left,['ciclinas'],[None], parece que varias ciclinas incluyendo a la,"la ciclina B y de CDKl son responsables del paso hacia M parece que varias ciclinas incluyendo a laD y a la E, pueden hacer que la célula pase"
H15_economy_66,both,"['número', 'diferentes', 'cánceres diferentes']",['cáncer'], un cierto número de cánceres diferentes incluido el cáncer,"síndrome de Li-Fraumeni, una rara situación autosómica dominante que predispone a un cierto número de cánceres diferentes incluido el cáncerde mama. ¿ Cuántas mutaciones son necesarias? El estudio de"
H15_economy_67,both,"['células', 'corporales']",['celarlas'], en todas las células corporales incluidas las celarlas,"familiar, se hereda un alelo mutante RB, que se encuentra en todas las células corporales incluidas las celarlasde la retina (Figura 21. 4). Si el"
H15_economy_68,left,['sexos'],[None], entre los sexos es perceptible incluso sin la,"menos de un milímetro de diámetro en los machos, la diferencia entre los sexos es perceptible incluso sin laayuda del microscopio, cuando miramos cortes de tejido debidamente teñidos."
H15_economy_69,both,"['agrupamiento', 'familiar', 'agrupamiento familiar']",['parientes'], Este agrupamiento familiar incluso en parientes,"%, y en primos maternos del 8 al 13 %. Este agrupamiento familiar incluso en parientesfuera del núcleo familiar principal, respalda la hipótesis de una raíz"
H15_economy_70,left,"['mitad', 'generación']",[None], la mitad de la generación anterior hasta que se,"frecuencias para los dos sexos en cada generación, siendo las diferencias la mitad de la generación anterior hasta que sealcanza el equilibrio. Este concepto se ilustra en la Figura 24"
H15_economy_71,left,"['epítopo', 'diferente']",[None], responde a un epítopo diferente teniendo en cuenta que un,"antigénico reconoce un solo tipo de epítopo, cada tipo de anticuerpo responde a un epítopo diferente teniendo en cuenta que unantígeno puede tener más de un epítopo y que un mismo epítopo"
H15_economy_72,right,[None],['sencillas'], dificultades con las operaciones aritméticas incluso las sencillas,"uso, es bajo. Leen y escriben mal y tienen muchas dificultades con las operaciones aritméticas incluso las sencillas. En otros campos, sin embargo, hacen gala de una"
H15_economy_73,none,[None],[None], entendían incluyendo tal vez,"tejieron historias con personajes imaginarios para ayudar a explicar fenómenos que no entendían incluyendo tal vezlos rasgos distintivos, físicos y de comportamiento, de los enfermos"
H15_economy_74,left,['siglo'],[None], el siglo IV antes de Cristo hasta los años,"se le ocurrió reconstruir un árbol universal. Desde Aristóteles, en el siglo IV antes de Cristo hasta los añossesenta del siglo XX, se infería el parentesco entre organismos de"
H15_economy_75,right,[None],['atardecer'], Con el avance del día hasta el atardecer,"glándula produce con determinada cadencia melatonina, la hormona del sueño. Con el avance del día hasta el atardecer, la glándula pineal incrementa de forma gradual la síntesis de melatonina"
H15_economy_76,both,"['relojes', 'organismos', 'relojes biológicos']",['hombre'], los relojes biológicos de los organismos incluido el hombre,un salto simulado de horario ayuda a entender las bases moleculares de los relojes biológicos de los organismos incluido el hombreLas moscas se mantienen en tubos de vidrio pequeños (fotografía a
H15_economy_77,left,"['parientes', 'maternos', 'parientes maternos']",[None], el círculo de parientes maternos hasta incluir a,"sucesivamente. Según nos remontamos en la genealogía, mayor se hace el círculo de parientes maternos hasta incluir atodos los vivientes. De ello se infiere, en pura lógica"
H15_economy_78,left,"['secuencias', 'fácilmente']",[None], duplicar secuencias de ADN fácilmente hasta el infinito,cadena de la polimerasa ha vencido ese freno. La técnica posibilita duplicar secuencias de ADN fácilmente hasta el infinito; una muestra inicial pequeña de ADN puede multiplicarse en una provisión
H15_economy_79,left,"['hamiltonianos', 'cientos']",[None], hamiltonianos exigiría cientos de años incluso utilizando los,para los cuales la determinación de la existencia o inexistencia de caminos hamiltonianos exigiría cientos de años incluso utilizando losmejores ordenadores y algoritmos disponibles. En los primeros años setenta se
H15_economy_80,left,"['generación', 'generación']",[None], ARN generación tras generación hasta que evolucionan,"Investigación en La Jolla, «cría» billones de moléculas de ARN generación tras generación hasta que evolucionanmoléculas «campeonas» que poseen las propiedades catalíticas que él busca"
H15_economy_81,left,['juegos violentos'],[None], los juegos violentos advierte ya hasta cierto punto,"sexual. Muchos investigadores sostienen que la aversión de los niños a los juegos violentos advierte ya hasta cierto punto, de un desarrollo homosexual. (Para los partidarios del modelo"
H15_economy_82,left,"['células', 'somáticas', 'células somáticas']",[None], las células somáticas durante años hasta que una,"Por lo general, las mutaciones en estos genes se acumulan en las células somáticas durante años hasta que unacélula pierde un número critico de mecanismos de control del crecimiento e"
H15_economy_83,left,"['describieron', 'cáncer', 'familiar', 'cáncer familiar', 'casos de cáncer']",[None], describieron casos de cáncer familiar hasta principios de,con el gen alterado somáticamente Si bien hace mucho tiempo que se describieron casos de cáncer familiar hasta principios dela década de los setenta no se comenzó a conocer la relación
H15_economy_84,both,['mecanismos'],"['mutación', 'puntual', 'mutación puntual']", Varios mecanismos incluyendo mutación puntual,"13, ocurren en más del 50 % de los retinoblastomas. Varios mecanismos incluyendo mutación puntual, deleción y recombinación somática, pueden producir una pérdida de este"
H15_economy_85,both,"['tipos', 'detección', 'genética', 'detección genética', 'tipos de detección genética']",['formas'], los diversos tipos de detección genética incluyendo varias formas,". cap. 6). En el recuadro 11-1 se enumeran los diversos tipos de detección genética incluyendo varias formasde diagnóstico prenatal, que se estudian en este capítulo. Principios"
H15_economy_86,both,"['pruebas', 'laboratorio', 'pruebas de laboratorio']",['prueba'], de las pruebas de laboratorio incluyendo una prueba,adecuados 4 Es necesario un control de calidad de todos los aspectos de las pruebas de laboratorio incluyendo una pruebade eficiencia sistemática y debe llevarse a cabo tan pronto como sea
H15_economy_87,both,"['parcial', 'tamaño']",['ausencia'], una reducción parcial en el tamaño hasta la ausencia,"fenotipos que van desde la presencia de ojos normales, pasando por una reducción parcial en el tamaño hasta la ausenciacompleta de uno o de ambos ojos (Figura 7. 1"
H15_economy_88,both,"['ciclo', 'biológico', 'organismos', 'ciclo biológico']",['especie'], ciclo biológico de los organismos incluida la especie,la expresión crítica de los genes normales varía a lo largo del ciclo biológico de los organismos incluida la especiehumana. Los productos génicos pueden jugar papeles más esenciales en determinados
H15_economy_89,both,['ilustrar'],['patrones'], se discutieron para ilustrar que incluso en patrones,", un carácter controlado por tres pares de genes. Estos caracteres se discutieron para ilustrar que incluso en patronescomplejos de herencia, los principios fundamentales de la segregación y de"
H15_economy_90,left,['cromosomas'],[None], y tienen sólo cromosomas incluido un único,"con el síndrome de Turner son, muy a menudo, monosómicos y tienen sólo cromosomas incluido un únicocromosoma X. Se designan 45, X [Figura 9."
H15_economy_91,left,"['sexo', 'individuo', 'femenino', 'sexo del individuo']",[None], el sexo del individuo es femenino incluso si sólo,"la masculinidad en la especie humana. En ausencia del Y, el sexo del individuo es femenino incluso si sólohay presente un cromosoma X. La presencia del cromosoma Y en"
H15_economy_92,left,"['ácidos', 'nucleicos', 'ácidos nucleicos']",[None], observó que los ácidos nucleicos incluyendo el DNA,"la diferenciaba de las proteínas. Cuando las técnicas analíticas mejoraron se observó que los ácidos nucleicos incluyendo el DNA, estaban formados por cuatro bloques moleculares similares llamados nucleótidos. Hacia"
H15_economy_93,both,['coli'],['bases'], coli incluidas las bases,"todas las moléculas que contienen nitrógeno en la células de E. coli incluidas las basesnitrogenadas del DNA, contenían el isótopo pesado. El DNA que"
H15_economy_94,left,['complejo'],[None], demasiado complejo y quizás incluso ineficiente durante,"los nucleótidos, Crick razonó que las restricciones físicas harían el proceso demasiado complejo y quizás incluso ineficiente durantela traducción. Como veremos posteriormente en este capítulo, la predicción"
H15_economy_95,left,"['aminoácidos', 'purinas', 'pirimidinas']",[None], aminoácidos purinas o pirimidinas hasta que se,"y posteriormente en medios que contenían sólo una de las vitaminas, aminoácidos purinas o pirimidinas hasta que seencontraba qué suplemento específico permitía el crecimiento. Beadle y Tatum razonaron"
H15_economy_96,left,"['diversidad', 'organismos']",[None], la diversidad entre los organismos incluso los que,"CAPÍTULO Aparte de las mutaciones cromosómicas, la base más importante de la diversidad entre los organismos incluso los queestán estrechamente relacionados, es la variación genética. El origen de"
H15_economy_97,left,['generaciones'],[None], pasar desapercibida durante muchas generaciones hasta que el,de machos como de hembras (incluso los alelos letales) puede pasar desapercibida durante muchas generaciones hasta que elalelo resultante se haya extendido por la población. El nuevo alelo
H15_economy_98,both,['cromosomas'],['ejemplos'], el DNA se organiza en cromosomas incluyendo ejemplos de,"proporcionaremos, primero, las generalidades de las distintas maneras en que el DNA se organiza en cromosomas incluyendo ejemplos devirus, bacterias, y eucariotas. El material genético se ha"
H15_economy_99,both,"['estudia', 'numerosos']",['análisis'], estudia do utilizando numerosos enfoques incluyendo el análisis,"virus, bacterias, y eucariotas. El material genético se ha estudia do utilizando numerosos enfoques incluyendo el análisismolecular y la visualización directa por microscopía óptica y electrónica. Después"
H15_economy_100,both,"['infartos', 'tejidos']",['huesos'], e infartos de varios tejidos incluyendo huesos,"falta de oxigeno) localizada, «crisis» drepanocítica dolorosa, e infartos de varios tejidos incluyendo huesos, bazo, riñones y pulmones (un infarto consiste en la"
H15_economy_101,left,"['alteraciones', 'esqueléticas']",[None], su vez origina alteraciones esqueléticas incluyendo pómulos y,. La anemia Provoca la expansión de la médula ósea que a su vez origina alteraciones esqueléticas incluyendo pómulos ymaxilares superiores protuberantes y adelgazamiento de los huesos largos (aumentando su
H15_economy_102,left,"['hereden', 'alelo']",[None], afectados hereden el otro alelo incluso aunque el,todos los descendientes afectados hereden un alelo y que todos los no afectados hereden el otro alelo incluso aunque elmarcador no esté ligado al gen patológico. Este resultado engañoso es
H15_economy_103,both,"['enfermedades', 'enfermedades importantes']",['fibrosis'], se han localizado enfermedades importantes incluyendo la fibrosis,", de marcadores antes de encontrar un ligamiento. Utilizando este método se han localizado enfermedades importantes incluyendo la fibrosisquística, la enfermedad de Huntington, el síndrome de Marfan y"
H15_economy_104,both,['médicos'],['diagnóstico'], comprender los hechos médicos incluyendo el diagnóstico,"de forma apropiada ayuden al individuo o familia a: 1) comprender los hechos médicos incluyendo el diagnóstico, la evolución probable del trastorno y el tratamiento disponible, 2"
H15_economy_105,both,"['descubrimiento', 'virus']",['bacteriófagos'], del descubrimiento de los virus incluyendo los bacteriófagos,"en la percepción de una oportunidad sin precedentes. Recordemos nuestro relato del descubrimiento de los virus incluyendo los bacteriófagos, o «fagos», los virus que atacan bacterias."
H15_economy_106,both,['forma'],['simple'], desarrollado alguna forma de defensa incluyendo el simple,se recrea aquí a una escala minúscula. Todos los organismos han desarrollado alguna forma de defensa incluyendo el simpleexpediente de crecer rápidamente. Esto asegurará que algunos sobrevivirán por el
H15_economy_107,left,"['después', 'replicación']",[None], ligados después de la replicación hasta que se,"localizadas en los centrómeros, lugar en donde los dos cromosomas siguen ligados después de la replicación hasta que seseparan al dividirse la célula. Aparentemente, esta área del ADN"
H15_economy_108,none,[None],[None], el cual han sido hallados hasta la fecha,", por razones aún no conocidas, el gen humano, en el cual han sido hallados hasta la fecha, la mayoría de] os intrones, es el gen cuya"
H15_economy_109,left,"['exposición', 'clones']",[None], Nuestra exposición sobre los clones hasta ahora,un conjunto completo de clones que contienen la totalidad del genoma. Nuestra exposición sobre los clones hasta ahorase ha referido a ellos en la forma de colonias bacterianas transformadas
H15_economy_110,both,"['características', 'envejecimiento']",['piel'], espectacularmente diversas características del envejecimiento incluyendo la piel,"personas de edad avanzada con la hormona que regula el crecimiento revierte espectacularmente diversas características del envejecimiento incluyendo la piely el tono muscular. Aunque, por lo común, son"
H15_economy_111,left,"['genes', 'existencia']",[None], por genes cuya propia existencia hasta hace poco,"prestan, a lo sumo, a medidas paliativas. Son causadas por genes cuya propia existencia hasta hace poco, nos era desconocida. Aun después de que fuera revelado el"
H15_economy_112,left,['portadores'],[None], de los portadores y quizás incluso de,"mundo. Aumentó la esperanza de la posibilidad de pruebas diagnósticas precisas de los portadores y quizás incluso dealgún tratamiento para los que sufren la enfermedad. Sin embargo,"
