Reference	LeftContext	Pivot	RightContext
1_e00051-plain	mediante la existencia de externalidades en la producción, los llamados	efectos_NC_efecto desbordamiento_NC_desbordamiento:_COLON_: la_ART_el decisión_NC_decisión	de cada productor individual afecta positivamente a la producción de todos los
1_e00051-plain	el crecimiento de la población. MODELOS CON UNA TASA DE	AHORRO_NC_ahorro CONSTANTE_ADJ_constante:_COLON_: UNA_ART_un EXPOSICIÓN_NC_exposición	GRÁFICA Es frecuente oír decir a los asesores económicos del Tercer Mundo
1_e00051-plain	análisis continuaremos suponiendo que la tasa de ahorro es constante.	Crecimiento_NC_crecimiento neoclásico_ADJ_neoclásico:_COLON_: el_ART_el modelo_NC_modelo	de Solow y Swan Para empezar, vamos a suponer que contamos
1_e00051-plain	esta tasa de crecimiento viene dada por la diferencia entre dos	funciones_NC_función:_COLON_: xxx_NP_xxx	. Se han representado estas dos funciones en el gráfico 2.
1_e00051-plain	" modelo de Solow ampliado ". El modelo incluye tres	factores_NC_factor de_PREP_de producción_NC_producción:_COLON_: capital_NC_capital	, trabajo en el sentido convencional y capital humano (designado por
1_e00051-plain	sentido convencional y capital humano (designado por H) en	una_ART_un tecnología_NC_tecnología Cobb-Douglas_NP_Cobb-Douglas:_COLON_: xxx_NP_xxx	. Mankiw, Romer y Weil supusieron, además, que tanto
1_e00051-plain	alrededor de xxx se obtiene (2. 2).	CRECIMIENTO_NC_crecimiento NEOCLÁSICO_ADJ_neoclásico:_COLON_: EL_ART_el MODELO_NC_modelo	DE RAMSEY EL modelo de las familias productoras Hasta este momento se
1_e00051-plain	rendimientos constantes de escala, [3] obtenemos la siguiente	expresión_NC_expresión:_COLON_: xxx_NP_xxx	. El segundo miembro de (3. 3) está expresado
1_e00051-plain	11), para llegar a la condición que debe cumplir	el_ART_el crecimiento_NC_crecimiento del_PDEL_del consumo_NC_consumo:_COLON_: xxx_NP_xxx	. La ecuación (3. 13) se denomina, en
1_e00051-plain	Euler. Para interpretarla, es conveniente reescribirla de la siguiente	forma_NC_forma:_COLON_: xxx_NP_xxx	. El miembro de la izquierda recoge el beneficio o rendimiento que
1_e00051-plain	Si empleamos una tecnología Cobb-Douglas, xxx puede expresarse del siguiente	modo_NC_modo:_COLON_: xxx_NP_xxx	. La ecuación (3. 12) recoge la condición de
1_e00051-plain	en mostrar cómo estas ecuaciones dinámicas son también aplicables en dos	contextos_NC_contexto diferentes_ADJ_diferente:_COLON_: una_ART_un economía_NC_economía	con mercados competitivos y una economía dirigida por un planificador. EL
1_e00051-plain	progreso técnico neutral de Hicks se pueden escribir de la siguiente	forma_NC_forma:_COLON_: xxx_NP_xxx	en la cual xxx es un índice del estado de la tecnología
1_e00051-plain	tecnología en el momento xxx, que evoluciona según la siguiente	expresión_NC_expresión:_COLON_: xxx_NP_xxx	(es decir que xxx), y xxx sigue siendo una
1_e00051-plain	condición implica que la función de producción debe tener la siguiente	forma_NC_forma:_COLON_: xxx_NP_xxx	en la cual xxx, de nuevo, es un índice de
1_e00051-plain	tecnológicos xxx, y una función de acumulación con la siguiente	expresión_NC_expresión:_COLON_: xxx_NP_xxx	, en la cual se cumple que xxx, siendo xxx una
1_e00051-plain	), podemos escribir la función de utilidad de la siguiente	forma_NC_forma:_COLON_: xxx_NP_xxx	y la restricción presupuestaria como xxx. Los individuos maximizan (4
1_e00051-plain	que la función de utilidad esté acotada es, en este	caso_NC_caso:_COLON_: xxx_NP_xxx	a la par que la ecuación diferencial que describe el crecimiento del
1_e00051-plain	salarios reales y los tipos de interés. MODELOS CONVEXOS DE	CRECIMIENTO_NC_crecimiento ENDÓGENO_ADJ_endógeno:_COLON_: EL_ART_el MODELO_NC_modelo	AK El modelo de las familias productoras En este capítulo estudiaremos el
1_e00051-plain	puede expresarse, en términos per cápita, de la siguiente	forma_NC_forma:_COLON_: xxx_NP_xxx	. La ecuación (5. 3) corresponde a la anterior
1_e00051-plain	5. 6). Obtenemos de este modo el siguiente	resultado_NC_resultado:_COLON_: xxx_NP_xxx	. Obsérvese que (5. 8) indica que el consumo
1_e00051-plain	esta ecuación de forma intuitiva, la reescribimos de la siguiente	forma_NC_forma:_COLON_: xxx_NP_xxx	. Una vez más, el miembro de la izquierda de (
1_e00051-plain	teniendo en cuenta asimismo que xxx, se obtiene el siguiente	resultado_NC_resultado:_COLON_: xxx_NP_xxx	. La solución a (5. 14) es xxx siendo
1_e00051-plain	las empresas exigen que las tasas de rendimiento sean iguales a	los_ART_el productos_NC_producto marginales_ADJ_marginal:_COLON_: xxx_NP_xxx	. Dado que nos enfrentamos a una economía cerrada sin gobierno,
1_e00051-plain	ser acumulados detrayendo recursos para el consumo, mediante la siguiente	relación_NC_relación:_COLON_: xxx_NP_xxx	siendo xxx y xxx las tasas de depreciación del capital físico y
1_e00051-plain	contexto, la producción depende de las cantidades existentes de dos	factores_NC_factor de_PREP_de producción_NC_producción:_COLON_: capital_NC_capital	privado, xxx, y un factor de producción provisto por el
1_e00051-plain	contamos con una tecnología potenciadora del trabajo, a través del	factor_NC_factor xxx_NP_xxx:_COLON_: xxx_NP_xxx	. La función xxx satisface las propiedades neoclásicas descritas en el capítulo
1_e00051-plain	producción de la empresa xxx se puede escribir de la siguiente	forma_NC_forma:_COLON_: xxx_NP_xxx	. Esta función de producción presenta rendimientos constantes de escala cuando xxx
1_e00051-plain	las empresas, la función de producción agregada adopta la siguiente	forma_NC_forma:_COLON_: xxx_NP_xxx	en la que xxx. Debido a la conveniencia de trabajar en
1_e00051-plain	: xxx. Las condiciones de primer orden son en este	caso_NC_caso:_COLON_: xxx_NP_xxx	. El equilibrio en el mercado de capital requiere que el capital
1_e00051-plain	en (7. 6), finalmente obtendremos el siguiente	Hamiltoniano_NP_Hamiltoniano:_COLON_: xxx_NP_xxx	. Si a continuación, calculamos las condiciones de primer orden,
1_e00051-plain	La restricción de acumulación del capital físico es, en este	caso_NC_caso:_COLON_: xxx_NP_xxx	siendo xxx la tasa de depreciación constante del capital físico. Si
1_e00051-plain	formalmente (y en términos per cápita) de la siguiente	manera_NC_manera:_COLON_: xxx_NP_xxx	. La ecuación (8. 5) indica, pues,
1_e00051-plain	Por este motivo, al construir el Hamiltoniano deberemos incluir dos	precios_NC_precio implícitos_ADJ_implícito:_COLON_: xxx_NP_xxx	siendo xxx y xxx, precisamente, los precios implícitos de la
1_e00051-plain	) y (8. 12), con el siguiente	resultado_NC_resultado:_COLON_: xxx_NP_xxx	. Si dividimos la restricción dinámica de la acumulación del capital físico
1_e00051-plain	cociente de los precios implícitos xxx con la productividad marginal de	xxx_NP_xxx:_COLON_: xxx_NP_xxx	. Si, una vez más, tomamos logaritmos y derivadas,
1_e00051-plain	sustituir en (8. 10), con el siguiente	resultado_NC_resultado:_COLON_: xxx_NP_xxx	. Es decir, el precio implícito del capital humano disminuye a
1_e00051-plain	), obtendremos la del capital físico, el consumo y	la_ART_el producción_NC_producción:_COLON_: xxx_NP_xxx	. Vemos que, en ausencia de externalidades, xxx, las
1_e00051-plain	interesantes es la aparición de un comportamiento asimétrico entre xxx y	xxx_NP_xxx:_COLON_: la_ART_el tasa_NC_tasa	de crecimiento de una economía con una relación xxx baja estará por
1_e00051-plain	se enfrentan a una función de producción que presenta la siguiente	forma_NC_forma:_COLON_: xxx_NP_xxx	siendo xxx los bienes intermedios de capital, xxx es un parámetro
1_e00051-plain	es equivalente a la maximización de los beneficios corrientes en cada	momento_NC_momento del_PDEL_del tiempo_NC_tiempo:_COLON_: xxx_NP_xxx	. Las condiciones de primer orden imponen la igualdad entre los productos
1_e00051-plain	, y es alquilado al precio xxx a los productores de	bienes_NC_bien finales_ADJ_final:_COLON_: la_ART_el sociedad_NC_sociedad	otorga a las empresas que se dedican a la investigación un monopolio
1_e00051-plain	De todos modos, conviene reescribir esta relación de la siguiente	forma_NC_forma:_COLON_: xxx_NP_xxx	. Un aspecto interesante de (9. 10) es que
1_e00051-plain	) xxx. Esta ecuación puede ser interpretada de la siguiente	forma_NC_forma:_COLON_: el_ART_el valor_NC_valor	de los activos de una empresa que invierte en I + D
1_e00051-plain	) en (9. 16) hallaremos la tasa de	crecimiento_NC_crecimiento de_PREP_de la_ART_el economía_NC_economía:_COLON_: xxx_NP_xxx	. Hacemos notar que la tasa de crecimiento está inversamente relacionada con
1_e00053-plain	Theory of Domestic Values, de Marshall ilustra el punto de	vista_NC_vista tradicional_ADJ_tradicional:_COLON_: El_ART_el ingreso_NC_ingreso	total de una persona se gasta en la compra de bienes y
1_e00053-plain	(o acervo) de capital real y nivel general de	precios_NC_precio:_COLON_: El_ART_el dividendo_NC_dividendo	nacional, tal como lo definieron Marshall y el profesor Pigou,
1_e00053-plain	individuos. Sus interesantes resultados para Estados Unidos pueden resumirse en	la_ART_el forma_NC_forma siguiente_ADJ_siguiente:_COLON_: Tabla_NC_tabla	De este cuadro se destacan varios hechos. La formación neta de
1_e00053-plain	la única reacción, el efecto cuantitativo podría derivarse de tres	elementos_NC_elemento:_COLON_: la_ART_el curva_NC_curva	de preferencia por la liquidez, que nos indica en qué cuantía
1_e00053-plain	podríamos decir que el nivel de precios se compone de dos	factores_NC_factor:_COLON_: la_ART_el unidad_NC_unidad	de salarios y el volumen de ocupación. Quizá el elemento más
1_e00053-plain	se produce, en consecuencia, por la combinación de dos	cosas_NC_cosa:_COLON_: una_ART_un tasa_NC_tasa	de interés que, con previsiones correctas, sería demasiado alta para
1_e00053-plain	este proceso mucho más lejos, pero se lo impiden dos	reflexiones_NC_reflexión:_COLON_: el_ART_el temor_NC_temor	de hacer de la evasión hábil un negocio demasiado atractivo y también
1_e00079-plain	estudio de grupos sociales sean familiares para los miembros de esos	grupos_NC_grupo mismos_ADJ_mismo:_COLON_: el_ART_el hecho_NC_hecho	-si hecho es- de que el concepto general de renta no fuera
1_e00079-plain	no son ni más ni menos ideologías que las demás.	Segundo_NC_segundo:_COLON_: el_ART_el análisis_NC_análisis	marxista de los sistemas ideológicos de pensamiento los reduce a emulsiones de
1_e00079-plain	[4] Ésta me parece la cuestión esencial acerca de	las_ART_el racionalizaciones_NC_racionalización:_COLON_: las_ART_el racionalizaciones_NC_racionalización	suministran una especie de autodefensa de nuestros organismos psíquicos y hacen vivible
1_e00079-plain	lo utilizó Napoleón, pero en un sentido diferente que implicaba	connotaciones_NC_connotación despectivas_ADJ_despectivo:_COLON_: Napoleón_NP_Napoleón	llamaba idéologues a los miembros de la oposición a su régimen,
1_e00079-plain	la razón de que esas argumentaciones no pueden haber sido sino	argumentos_NC_argumento de_PREP_de autoridad_NC_autoridad:_COLON_: puesto_NC_puesto	que estaban sometidos a la autoridad del papa, aquellos intelectuales no
1_e00079-plain	que ilustra la curiosa cerrazón, tan justamente lamentada, de	los_ART_el economistas_NC_economista:_COLON_: la_ART_el ley_NC_ley	de la demanda del trigo, de Gregory King (1648-1712)
1_e00079-plain	suscitados por los problemas prácticos de su tiempo y de su	país_NC_país:_COLON_: problemas_NC_problema	fiscales, monetarios, de política en cuestiones de comercio internacional,
1_e00079-plain	en el capítulo 6. Otro ejemplo es su trabajo sobre	la_ART_el renta_NC_renta nacional_ADJ_nacional:_COLON_: Petty_NP_Petty	no cavilo para definirla. En este sentido se puede decir que
1_e00079-plain	estadística moderna. La biografía por Lord E. Fitmaurice tiene	complementos_NC_complemento importantes_ADJ_importante:_COLON_: la_ART_el edición_NC_edición	de los Petty Papers por el Marquis of Lansdowne (1927)
1_e00079-plain	una de las primeras autoridades de la época en cuestiones de	hacienda_NC_hacienda pública_ADJ_público:_COLON_: impuestos_NC_impuesto	, deuda, etc.; 4) ha sido uno de
1_e00079-plain	que el sistema de libre empresa enunciaba para todos no era	una_ART_un frase_NC_frase hueca_ADJ_hueco:_COLON_: el_ART_el nivel_NC_nivel	de vida de las masas seguía siendo bajo, pero se fue
1_e00079-plain	de materias primas y alimentos baratos. No se trataba de	ilusiones_NC_ilusión:_COLON_: el_ART_el país_NC_país	se sintió tan satisfecho de lo que creyó resultados de su política
1_e00079-plain	porque fue redactada por uno de los principales economistas científicos de	la_ART_el época_NC_época:_COLON_: Thomas_NP_Thomas	Tooke. Ésta es, por otra parte, nuestra única oportunidad
1_e00079-plain	al lector a dos magistrales biografías que leerá con gusto y	provecho_NC_provecho:_COLON_: la_ART_el Life_NP_Life	of Richard Cobden, de Lord Mobely, y la Life of
1_e00079-plain	argumentación sea falsa. Es perfectamente correcta una vez supuestas esas	premisas_NC_premisa:_COLON_: John_NP_John	Rlae (1796-1872; no confundirlo con el otro John Rae mencionado
1_e00079-plain	imaginable, al servicio de un plan grandioso concebido en su	juventud_NC_juventud:_COLON_: el_ART_el plan_NC_plan	de una " historia filosófica " de la humanidad. Llegado a
1_e00079-plain	gran parte la radicalización de las masas que se observa durante	el_ART_el período_NC_período:_COLON_: la_ART_el elevación_NC_elevación	del nivel de vida y una percepción nueva del poder contribuyeron a
1_e00079-plain	económica iba más allá de las cuestiones recogidas por la vieja	doctrina_NC_doctrina:_COLON_: oposición_NC_oposición	al proteccionismo y a las grandes empresas " monopolistas ", que
1_e00079-plain	o medidas concretas, prácticamente como el de los fabianos en	Inglaterra_NP_Inglaterra:_COLON_: la_ART_el reconstrucción_NC_reconstrucción	básica de la sociedad llegaría con el tiempo, pero más como
1_e00079-plain	cuyos informes tienen particular interés desde el punto de vista del	análisis_NC_análisis económico_ADJ_económico:_COLON_: Shipping_NC_Shipping	Dues < fletes > (1853), Coal Supply < carbón
1_e00079-plain	produjo una rica corriente de aportaciones. Me limito a pasar	lista_NC_lista:_COLON_: Lange_NP_Lange	, Metzler, Mosak y finalmente -por causa del alfabeto- Samuelson.
1_e00079-plain	. Tres elementos del éxito científico son particularmente manifiestos en este	caso_NC_caso:_COLON_: la_ART_el madurez_NC_madurez	de la situación científica, la capacidad de captar una idea importante
1_e00079-plain	de la situación es la del estadio de mero plan o	boceto_NC_boceto:_COLON_: un_ART_un número_NC_número	creciente de especialistas contempla el nuevo objetivo; pero eso es prácticamente
1_e00079-plain	la teoría agregativa han tenido más éxito. 1 Dinamización de	la_ART_el teoría_NC_teoría agregativa_ADJ_agregativo:_COLON_: macrodinámica_NC_macrodinámica	La cosa es comprensible. Por un lado, es evidente que
1_e00079-plain	deseo de una alianza más íntima de la teoría económica con	las_ART_el cifras_NC_cifra estadísticas_ADJ_estadístico:_COLON_: la_ART_el macrodinámica_NC_macrodinámica	se habría impuesto aunque no hubiera cambiado la actitud de los teóricos
1_e00079-plain	las ventajas de la simplificación agregativa. & lsqb; 2	El_ART_el complemento_NC_complemento estadístico_ADJ_estadístico:_COLON_: la_ART_el econometría_NC_econometría	& rsqb; Pero, por otro lado, la tendencia,
1_e00079-plain	fundamental de que la construcción del dispositivo teórico es anterior al	trabajo_NC_trabajo estadístico_ADJ_estadístico:_COLON_: las_ART_el relaciones_NC_relación	afirmadas no son sugeridas por observaciones estadísticas, no son resultados,
1_e00079-plain	: A Method and its Application to Investment Activity, y	II_NP_II:_COLON_: Business_NP_Business	Cycles in U S. 1919-1932, Liga de Naciones, 1939
1_e00091-plain	. Marzo: Se celebran elecciones generales al Parlamento español.	Abril_NC_abril:_COLON_: El_ART_el banco_NC_banco	central alemán, Bundesbank, baja sus tipos de interés oficiales.
1_e00091-plain	1994 frente al marco alemán de 82, 864 pesetas.	Mayo_NC_mayo:_COLON_: José_NP_José	M. Aznar es nombrado Presidente del Gobierno de España. Junio
1_e00091-plain	M. Aznar es nombrado Presidente del Gobierno de España.	Junio_NMON_junio:_COLON_: El_ART_el BOE_NP_BOE	publica los Reales Decretos-Ley 5, 6, 7 y 8 /
1_e00091-plain	sobre el tabaco y el alcohol (BOE 30-7-96).	Agosto_NC_agosto:_COLON_: El_ART_el banco_NC_banco	central alemán, Bundesbank, baja el tipo de interés de los
1_e00091-plain	, 30 % anterior en el que permanecían desde febrero.	Octubre_NMON_octubre:_COLON_: Gobierno_NP_Gobierno	y sindicatos firman un acuerdo sobre el sistema público de pensiones hasta
1_e00091-plain	del Sistema Monetario Europeo, a partir del día 14.	Noviembre_NMON_noviembre:_COLON_: Bill_NP_Bill	Clinton es reelegido presidente de los Estados Unidos. La lira italiana
1_e00091-plain	nuevo marco legal de financiación de las Comunidades Autónomas mediante dos	leyes_NC_ley:_COLON_: la_ART_el Ley_NC_ley	Orgánica 3 / 1996, de 27 de diciembre (BOE 28-12-96
1_e00091-plain	máximo histórico al cerrar a 5. 516, 83.	Febrero_NC_febrero:_COLON_: El_ART_el índice_NC_índice	Dow Jones de valores industriales de la Bolsa de Nueva York alcanza
1_e00091-plain	). Déficit público (% s / PIB).	MEH_NC_MEH:_COLON_: Ministerio_NP_Ministerio	de Economía y Hacienda; OCDE: Organización de Cooperación y Desarrollo
1_e00091-plain	PIB). MEH: Ministerio de Economía y Hacienda;	OCDE_NP_OCDE:_COLON_: Organización_NC_organización	de Cooperación y Desarrollo Económico; FMI: Fondo Monetario Internacional;
1_e00091-plain	Hacienda; OCDE: Organización de Cooperación y Desarrollo Económico;	FMI_NC_fmi:_COLON_: Fondo_NC_fondo	Monetario Internacional; UE: Unión Europea; " la Caixa "
1_e00091-plain	sus principales tipos directores, que disminuyeron en 0, 75	puntos_NC_punto porcentuales_ADJ_porcentual:_COLON_: la_ART_el tasa_NC_tasa	de descuento hasta el 6, 75 % y el tipo lombardo
1_e00091-plain	población activa. - UE y OCDE, tasas estandarizadas.	FUENTES_NC_fuente:_COLON_: OCDE_NP_OCDE	, " The Economist ", INE, Depto. de Aduanas
1_e00091-plain	NACIONALES Interbancario a 3 meses Tabla Deuda pública a 10 años	Tabla_NC_tabla FUENTES_NC_fuente:_COLON_: Banco_NC_banco	de España, " Financial Times " y elaboración propia. TIPOS
1_e00091-plain	dólar de los EE. UU., en media)	Tabla_NC_tabla FUENTES_NC_fuente:_COLON_: OCDE_NP_OCDE	, " Financial Times " y elaboración propia. ÍNDICES DE LAS
1_e00091-plain	LAS PRINCIPALES BOLSAS MUNDIALES Nikkei-225; Londres: Financial Times-100;	Francfort_NP_Francfort:_COLON_: DAX_NP_DAX	; París: CAC 40; Amsterdam: Ttl. Rtn.
1_e00091-plain	Nikkei-225; Londres: Financial Times-100; Francfort: DAX;	París_NP_París:_COLON_: CAC_NP_CAC	40; Amsterdam: Ttl. Rtn. Gen.; Zurich
1_e00091-plain	Times-100; Francfort: DAX; París: CAC 40;	Amsterdam_NP_Amsterdam:_COLON_: Ttl_NP_Ttl	. Rtn. Gen.; Zurich: Swiss Bank Corporation Industrial
1_e00091-plain	40; Amsterdam: Ttl. Rtn. Gen.;	Zurich_NP_Zurich:_COLON_: Swiss_NP_Swiss	Bank Corporation Industrial; Milán: Banca Commerciale Italiana; Madrid:
1_e00091-plain	. Gen.; Zurich: Swiss Bank Corporation Industrial;	Milán_NP_Milán:_COLON_: Banca_NP_Banca	Commerciale Italiana; Madrid: IBEX-35 de las bolsas españolas. FUENTES
1_e00091-plain	los tres países con aumentos de precios más bajos. -	Dato_NC_dato:_COLON_: IPC_NC_IPC	provisional armonizado de los nueve primeros meses de 1996. - Máximo
1_e00091-plain	cambiario del Sistema Monetario Europeo en los últimos dos años.	FUENTES_NC_fuente:_COLON_: Instituto_NC_instituto	Monetario Europeo y elaboración propia. COYUNTURA ESPAÑOLA ACTIVIDAD ECONÓMICA Aceleración del
1_e00091-plain	ritmo de crecimiento interanual (cercano al 20 %).	LICITACIÓN_NC_licitación OFICIAL_ADJ_oficial:_COLON_: REACTIVACIÓN_NC_reactivación	EN LOS ÚLTIMOS MESES En 1996, la licitación oficial (adjudicaciones
1_e00091-plain	(cerca del 70 % de los turistas procedieron de cuatro	países_NC_país:_COLON_: Reino_NC_reino	Unido, Alemania, Francia e Italia). Por otra parte
1_e00091-plain	bienes de equipo. Matriculación vehículos industriales. NOTAS: -	Encuesta_NC_encuesta de_PREP_de Coyuntura_NC_coyuntura:_COLON_: diferencia_NC_diferencia	entre los porcentajes de respuestas positivas y negativas. Media anual.
1_e00091-plain	porcentajes de respuestas positivas y negativas. Media anual. -	Encuesta_NC_encuesta de_PREP_de Coyuntura_NC_coyuntura:_COLON_: porcentaje_NC_porcentaje	de utilización inferido de las respuestas. Media anual. - En
1_e00091-plain	. Media anual. - En volumen. Pesetas constantes.	FUENTES_NC_fuente:_COLON_: UNESA_NP_UNESA	, OFICEMEN, ANFAC, SEOPAN, Telefónica, Instituto Nacional de
1_e00091-plain	. - Porcentaje de participación sobre el total de pernoctaciones.	FUENTES_NC_fuente:_COLON_: Instituto_NC_instituto	Nacional de Estadística; Secretaría de Estado de Economía; Secretaría de
1_e00091-plain	años. INDICADORES DE EMPLEO (Porcentaje de variación anual)	Tabla_NC_tabla NOTA_NC_nota:_COLON_: Cifras_NC_cifra	correspondientes a la encuesta de población activa. FUENTES: INE,
1_e00091-plain	NOTA: Cifras correspondientes a la encuesta de población activa.	FUENTES_NC_fuente:_COLON_: INE_NP_INE	, Secretaría de Estado de Economía y elaboración propia. PARO REGISTRADO
1_e00091-plain	. País Vasco. La Rioja. Ceuta y Melilla.	NOTA_NC_nota:_COLON_: Cifras_NC_cifra	provisionales. FUENTES: INEM, INE y elaboración propia. PRECIOS
1_e00091-plain	mismo período del año anterior. ÍNDICE DE PRECIOS DE CONSUMO	Tabla_NC_tabla NOTA_NC_nota:_COLON_: Cifras_NC_cifra	provisionales. FUENTE: Instituto Nacional de Estadística. ÍNDICE DE PRECIOS
1_e00091-plain	ÍNDICE DE PRECIOS DE CONSUMO Tabla NOTA: Cifras provisionales.	FUENTE_NC_fuente:_COLON_: Instituto_NC_instituto	Nacional de Estadística. ÍNDICE DE PRECIOS DE CONSUMO POR GRUPOS DE
