Reference	LeftContext	Pivot	RightContext
1_e00010-plain	carácter social. Productos - Ahorro - Inversión - Productos de	inversión_NC_inversión Fondos_NC_fondo de_PREP_de inversión_NC_inversión Son_VSfin_ser productos_NC_producto	de inversión en valores mobiliarios, de renta fija, variable o
1_e00051-plain	, podemos escribir xxx, donde todas las variables del primer	miembro_NC_miembro son_VSfin_ser constantes_NC_constante	. Si tomamos logaritmos y derivamos respecto del tiempo obtenemos la siguiente
1_e00051-plain	respecto del tiempo obtenemos la siguiente relación: xxx. Esta	expresión_NC_expresión es_VSfin_ser una_ART_un ecuación_NC_ecuación	clave que requiere un cierto detenimiento. Consideremos, en primer lugar
1_e00051-plain	de esto, y como se podrá constatar más adelante,	la_ART_el tasa_NC_tasa de_PREP_de depreciación_NC_depreciación es_VSfin_ser un_ART_un determinante_NC_determinante	importante de la tasa de crecimiento de la economía, por lo
1_e00051-plain	A partir de Barro (1974), se supone que	el_ART_el agente_NC_agente representativo_ADJ_representativo es_VSfin_ser una_ART_un familia_NC_familia	o un grupo de individuos vinculados unos con otros a través del
1_e00051-plain	aumentará las tasas de fertilidad en el futuro, puesto que	los_ART_el niños_NC_niño del_PDEL_del presente_ADJ_presente serán_VSfin_ser los_ART_el adultos_NC_adulto	que ganarán estos mayores salarios. Mayores salarios futuros, por lo
1_e00051-plain	ejemplos de modelos de crecimiento en los que la emigración y	la_ART_el fertilidad_NC_fertilidad son_VSfin_ser variables_NC_variable	endógenas. Braun (1993) examina también modelos de migración y
1_e00051-plain	el cual ambas curvas se cruzan, al que designaremos por	xxx_NP_xxx es_VSfin_ser el_ART_el capital_NC_capital	por trabajador que existe en el estado estacionario. Acabamos de argumentar
1_e00051-plain	. La razón intuitiva que explica la ausencia de crecimiento en	el_ART_el estado_NC_estado estacionario_ADJ_estacionario es_VSfin_ser el_ART_el supuesto_NC_supuesto	de que los rendimientos del capital son decrecientes y se aproximan a
1_e00051-plain	cuantitativa de la duración de la transición Un aspecto importante del	modelo_NC_modelo es_VSfin_ser la_ART_el rapidez_NC_rapidez	con la cual la economía alcanza el nuevo estado estacionario. Para
1_e00051-plain	de convergencia es igual a xxx. Si la participación del	capital_NC_capital físico_ADJ_físico es_VSfin_ser xxx_NP_xxx	y la participación del capital humano xxx, la tasa relevante del
1_e00051-plain	población. La expresión (3. 1) indica que	la_ART_el utilidad_NC_utilidad de_PREP_de los_ART_el individuos_NC_individuo es_VSfin_ser la_ART_el suma_NC_suma	(es decir, la integral) de sus funciones instantáneas de
1_e00051-plain	las herencias intergeneracionales. En este contexto, deberemos suponer que	los_ART_el agentes_NC_agente del_PDEL_del modelo_NC_modelo son_VSfin_ser dinastías_NC_dinastía	o familias, siendo el número de individuos pertenecientes a cada dinastía
1_e00051-plain	paterno dentro de un mundo de altruismo intergeneracional. Dado que	xxx_NP_xxx es_VSfin_ser el_ART_el consumo_NC_consumo	per cápita, xxx representa la felicidad instantánea per cápita. Por
1_e00051-plain	tiene rendimientos constantes de escala & lsqb; por lo que	xxx_NP_xxx es_VSfin_ser una_ART_un función_NC_función	homogénea de grado uno: xxx. 2 La productividad marginal de
1_e00051-plain	análogas se aplican al trabajo. Obsérvese que el argumento de	la_ART_el función_NC_función de_PREP_de utilidad_NC_utilidad es_VSfin_ser el_ART_el consumo_NC_consumo	per cápita (c minúscula), mientras que en la restricción
1_e00051-plain	y 2, una función de producción bastante sencilla que satisface	las_ART_el propiedades_NC_propiedad neoclásicas_ADJ_neoclásico es_VSfin_ser la_ART_el función_NC_función	Cobb-Douglas xxx. Esta función puede reescribirse en términos per cápita del
1_e00051-plain	escribiremos el Hamiltoniano: xxx [4] en el que	xxx_NP_xxx es_VSfin_ser el_ART_el multiplicador_NC_multiplicador	dinámico de Lagrange (que se puede interpretar como el precio implícito
1_e00051-plain	comportan trayectorias de consumo poco lisas. Por lo tanto,	el_ART_el consumidor_NC_consumidor es_VSfin_ser partidario_NC_partidario	de intercambiar parte de su consumo futuro por consumo presente. Esto
1_e00051-plain	, representa el beneficio de consumir ahora [5].	El_ART_el término_NC_término de_PREP_de la_ART_el derecha_NC_derecha es_VSfin_ser el_ART_el beneficio_NC_beneficio	o rendimiento neto obtenido del ahorro y, por tanto, de
1_e00051-plain	pueden escribir de la siguiente forma: xxx en la cual	xxx_NP_xxx es_VSfin_ser un_ART_un índice_NC_índice	del estado de la tecnología en el momento xxx, que evoluciona
1_e00051-plain	recientes de capital son más productivas. El modelo neoclásico con	progreso_NC_progreso técnico_ADJ_técnico Es_VSfin_ser el_ART_el momento_NC_momento	de regresar al progreso técnico potenciador del trabajo, que expresamos en
1_e00051-plain	. En primer lugar, la tasa efectiva de descuento de	la_ART_el función_NC_función de_PREP_de utilidad_NC_utilidad es_VSfin_ser xxx_NP_xxx	, en lugar de ser xxx. En segundo lugar, la
1_e00051-plain	ser xxx. En segundo lugar, la tasa efectiva de	depreciación_NC_depreciación es_VSfin_ser xxx_NP_xxx	, en lugar de xxx. Si dejamos de lado estas dos
1_e00051-plain	(3. 1), xxx, en la cual	xxx_NP_xxx es_VSfin_ser la_ART_el tasa_NC_tasa	de descuento, xxx es la tasa constante de crecimiento de la
1_e00051-plain	, en la cual xxx es la tasa de descuento,	xxx_NP_xxx es_VSfin_ser la_ART_el tasa_NC_tasa	constante de crecimiento de la población y xxx es la inversa de
1_e00051-plain	futuro al presente para lograr así un consumo más liso.	El_ART_el miembro_NC_miembro de_PREP_de la_ART_el derecha_NC_derecha es_VSfin_ser el_ART_el rendimiento_NC_rendimiento	de la inversión, que se reduce a la productividad marginal neta
1_e00051-plain	xxx. La solución a (5. 14) es	xxx_NP_xxx siendo_VSger_ser xxx_NP_xxx	. Si tras sustituir el valor de xxx que acabamos de obtener
1_e00051-plain	2) sujeto a la ecuación dinámica xxx en la cual	xxx_NP_xxx es_VSfin_ser el_ART_el número_NC_número	de activos por persona y xxx es la tasa de rendimiento de
1_e00051-plain	la cual xxx es el número de activos por persona y	xxx_NP_xxx es_VSfin_ser la_ART_el tasa_NC_tasa	de rendimiento de los activos. Como en el modelo AK no
1_e00051-plain	de una función de producción Cobb-Douglas en la que los dos	factores_NC_factor de_PREP_de producción_NC_producción son_VSfin_ser el_ART_el capital_NC_capital	físico, xxx, y el humano, xxx, xxx siendo
1_e00051-plain	capital físico, xxx, y el humano, xxx,	xxx_NP_xxx siendo_VSger_ser xxx_NP_xxx	y xxx un parámetro constante que refleja el nivel alcanzado por la
1_e00051-plain	detrayendo recursos para el consumo, mediante la siguiente relación:	xxx_NP_xxx siendo_VSger_ser xxx_NP_xxx	y xxx las tasas de depreciación del capital físico y el humano
1_e00051-plain	producción del tipo Cobb-Douglas, la producción agregada vendrá dada por	xxx_NP_xxx siendo_VSger_ser xxx_NP_xxx	. Supondremos que cada individuo representa una parte muy reducida del tamaño
1_e00051-plain	consecuencia, se pueden aplicar las técnicas habituales de optimización.	EL_ART_el Hamiltoniano_NP_Hamiltoniano será_VSfin_ser xxx_NP_xxx	y las condiciones de primer orden que obtenemos son: xxx.
1_e00051-plain	que viene determinada por la tecnología, xxx (obsérvese que	xxx_NP_xxx es_VSfin_ser el_ART_el exponente_NC_exponente	del factor de producción público en la función de producción).
1_e00051-plain	producción). La tasa de crecimiento que resultaría en este	caso_NC_caso sería_VSfin_ser xxx_NP_xxx	. La economía de planificador central y el crecimiento óptimo Es fácil
1_e00051-plain	[1] Un bien público que no estaría sujeto a	congestión_NC_congestión sería_VSfin_ser la_ART_el institución_NC_institución	de la realeza. Por ejemplo, todos los ciudadanos del país
1_e00051-plain	aumentos de productividad. También defendía que una buena medida del	aumento_NC_aumento de_PREP_de la_ART_el experiencia_NC_experiencia era_VSfin_ser la_ART_el inversión_NC_inversión	, debido a que " cada máquina nueva que es producida y
1_e00051-plain	estímulos " (p. 157). Esto implica que	un_ART_un índice_NC_índice de_PREP_de experiencia_NC_experiencia es_VSfin_ser la_ART_el inversión_NC_inversión	acumulada o, lo que es lo mismo, el stock de
1_e00051-plain	AK de crecimiento endógeno. Supongamos ahora que el número de	empresas_NC_empresa de_PREP_de la_ART_el economía_NC_economía sea_VSfin_ser un_ART_un número_NC_número	muy elevado xxx, constante. Puesto que xxx es grande,
1_e00051-plain	se utilizó en el modelo AK es fácil demostrar que estas	tasas_NC_tasa de_PREP_de crecimiento_NC_crecimiento son_VSfin_ser constantes_NC_constante	e iguales a (7. 11) en todo momento.
1_e00051-plain	azul. De acuerdo con el modelo, la unidad de	escala_NC_escala relevante_ADJ_relevante sería_VSfin_ser el_ART_el área_NC_área	en la cual un determinado tipo de conocimiento se desborda. Es
1_e00051-plain	vez mayor. Técnicamente, la razón que está detrás de	los_ART_el efectos_NC_efecto de_PREP_de escala_NC_escala es_VSfin_ser el_ART_el supuesto_NC_supuesto	de que la externalidad depende del volumen agregado de capital. Una
1_e00051-plain	) parte de una función de producción Cobb-Douglas en la que	los_ART_el factores_NC_factor de_PREP_de producción_NC_producción son_VSfin_ser el_ART_el capital_NC_capital	físico y el humano, de modo que la producción viene dada
1_e00051-plain	recoger una externalidad del stock medio de capital humano. Esta	externalidad_NC_externalidad es_VSfin_ser un_ART_un medio_NC_medio	de reflejar el hecho de que la gente es más productiva cuando
1_e00051-plain	. La función de producción es lineal en éste. Este	supuesto_NC_supuesto extremo_ADJ_extremo es_VSfin_ser una_ART_un versión_NC_versión	límite del supuesto que el sector educativo es relativamente más intensivo en
1_e00051-plain	el sector de bienes finales [1]. La constante	xxx_NP_xxx es_VSfin_ser el_ART_el parámetro_NC_parámetro	de productividad del sector educativo. Los individuos eligen la trayectoria temporal
1_e00051-plain	, al construir el Hamiltoniano deberemos incluir dos precios implícitos:	xxx_NP_xxx siendo_VSger_ser xxx_NP_xxx	y xxx, precisamente, los precios implícitos de la inversión en
1_e00051-plain	surgen de este problema son: xxx. Las dos primeras	ecuaciones_NC_ecuación son_VSfin_ser las_ART_el condiciones_NC_condición	de primer orden respecto a las dos variables de control, xxx
1_e00051-plain	. Vemos que, en ausencia de externalidades, xxx,	las_ART_el tasas_NC_tasa de_PREP_de crecimiento_NC_crecimiento son_VSfin_ser xxx_NP_xxx	. Es interesante observar que esta expresión es similar a la tasa
1_e00051-plain	La única diferencia es que el parámetro de productividad relevante para	el_ART_el crecimiento_NC_crecimiento es_VSfin_ser xxx_NP_xxx	(la productividad del sector educativo) en lugar de xxx (
1_e00051-plain	físico como humano, por ejemplo xxx, donde xxx y	xxx_NP_xxx son_VSfin_ser el_ART_el capital_NC_capital	físico y humano utilizados en el sector educativo respectivamente. EL supuesto
1_e00051-plain	crecimiento de la economía. El elemento común de todos esos	modelos_NC_modelo es_VSfin_ser la_ART_el existencia_NC_existencia	de empresas dedicadas a la investigación y el desarrollo (I +
1_e00051-plain	forma: xxx siendo xxx los bienes intermedios de capital,	xxx_NP_xxx es_VSfin_ser un_ART_un parámetro_NC_parámetro	tecnológico y xxx es el trabajo. En otras palabras, la
1_e00051-plain	bienes intermedios de capital, xxx es un parámetro tecnológico y	xxx_NP_xxx es_VSfin_ser el_ART_el trabajo_NC_trabajo	. En otras palabras, la producción se obtiene a partir de
1_e00051-plain	también incorpora los costes marginales futuros de producir cantidades crecientes de	xxx_NP_xxx es_VSfin_ser el_ART_el aumento_NC_aumento	de la producción de xxx, el coste marginal de producir la
1_e00051-plain	de plantear el Hamiltoniano de este problema xxx en el cual	xxx_NP_xxx es_VSfin_ser el_ART_el multiplicador_NC_multiplicador	dinámico y xxx ha sido reemplazado por su valor, tal como
1_e00051-plain	Un aspecto interesante de (9. 10) es que	xxx_NP_xxx es_VSfin_ser una_ART_un función_NC_función	de una serie de parámetros y de xxx, el tipo de
1_e00051-plain	11) indica, pues, que el precio de tales	activos_NC_activo es_VSfin_ser un_ART_un margen_NC_margen	constante sobre el coste marginal, siendo el margen una función de
1_e00051-plain	, presenta un efecto de escala. El motivo es que	la_ART_el tecnología_NC_tecnología es_VSfin_ser un_ART_un bien_NC_bien	no rival: el coste de desarrollar un nuevo producto es independiente
1_e00051-plain	puede desaparecer con una cierta probabilidad. [4] Este	resultado_NC_resultado es_VSfin_ser fruto_NC_fruto	de la ausencia de depreciación. Si la hubiéramos introducido en el
1_e00053-plain	con cada movimiento de los precios, a menos que tal	oferta_NC_oferta sea_VSfin_ser función_NC_función	dependiente sólo del salario real. De este modo, su método
1_e00053-plain	9 de octubre de 1820: " Ud. supone que	la_ART_el Economía_NP_Economía Política_ADJ_político es_VSfin_ser una_ART_un investigación_NC_investigación	de la naturaleza y causas de la riqueza -y yo estimo que
1_e00053-plain	la producción resultante sobre la suma del costo de factores y	el_ART_el costo_NC_costo de_PREP_de uso_NC_uso es_VSfin_ser la_ART_el ganancia_NC_ganancia	, o, como lo llamaremos, el ingreso del empresario.
1_e00053-plain	la esencia de la teoría general de la ocupación, cuya	exposición_NC_exposición es_VSfin_ser el_ART_el objeto_NC_objeto	que nos proponemos, los capítulos siguientes se ocuparán extensamente de examinar
1_e00053-plain	supondremos que el salario nominal y el costo de los otros	factores_NC_factor son_VSfin_ser constantes_NC_constante	por unidad de trabajo empleado; pero esta simplificación, de la
1_e00053-plain	ocupación plena. La demanda efectiva que trae consigo la plena	ocupación_NC_ocupación es_VSfin_ser un_ART_un caso_NC_caso	especial que sólo se realiza cuando la propensión a consumir y el
1_e00053-plain	cambios en D son compatibles con nuestro supuesto provisional de que	los_ART_el salarios_NC_salario nominales_ADJ_nominal son_VSfin_ser constantes_NC_constante	. Por esta razón será necesario, para realizar una exposición más
1_e00053-plain	realidad lo hace así es eliminar graciosamente nuestras dificultades. Tal	optimismo_NC_optimismo es_VSfin_ser el_ART_el causante_NC_causante	de que se mire a los economistas como Cándidos que, habiéndose
1_e00053-plain	el correcto y apropiado para el análisis económico; pero su	definición_NC_definición precisa_ADJ_preciso es_VSfin_ser una_ART_un tarea_NC_tarea	imposible hasta que se haya adoptado un sistema satisfactorio de unidades.
1_e00053-plain	a su eficacia en el empleo específico real (que en	la_ART_el mayoría_NC_mayoría de_PREP_de los_ART_el casos_NC_caso es_VSfin_ser la_ART_el suposición_NC_suposición	realista que debe hacerse), la eficacia descendente del trabajo empleado
1_e00053-plain	yo sepa, todo el mundo está de acuerdo en que	ahorro_NC_ahorro es_VSfin_ser el_ART_el excedente_NC_excedente	del ingreso sobre lo que se gasta en consumo; y no
1_e00053-plain	allí que el cambio en el excedente de la inversión sobre	el_ART_el ahorro_NC_ahorro era_VSfin_ser la_ART_el fuerza_NC_fuerza	motora que regia las modificaciones en el volumen de la producción.
1_e00053-plain	ocupación plena, la definición anterior se expresaría así: "	ahorro_NC_ahorro forzado_ADJ_forzado es_VSfin_ser el_ART_el excedente_NC_excedente	del ahorro real sobre lo que se ahorraría si hubiera ocupación plena
1_e00053-plain	definición tendría sentido, pero significaría que un excedente forzado de	ahorro_NC_ahorro sería_VSfin_ser un_ART_un fenómeno_NC_fenómeno	muy raro e inestable, y una deficiencia forzada de ahorro el
1_e00053-plain	de interés, que se basó en la idea de que	la_ART_el tasa_NC_tasa de_PREP_de interés_NC_interés era_VSfin_ser el_ART_el factor_NC_factor	que ponía en equilibrio la oferta y la demanda de ahorros,
1_e00053-plain	la importancia del hecho ya mencionado antes de que, mientras	la_ART_el ocupación_NC_ocupación es_VSfin_ser función_NC_función	del consumo y la inversión previstos, el consumo es, ceteris
1_e00053-plain	y procederemos en las secciones siguientes como si los cambios en	el_ART_el valor_NC_valor de_PREP_de las_ART_el inversiones_NC_inversión fueran_VSfin_ser consecuencia_NC_consecuencia	solamente de cambios de la expectativa de sus rendimientos probables y de
1_e00053-plain	gobierna el mercado. En otros tiempos, cuando casi todas	las_ART_el empresas_NC_empresa eran_VSfin_ser propiedad_NC_propiedad	de los empresarios o de sus amigos y asociados, la inversión
1_e00053-plain	, por regla general, en referirnos a lo que en	realidad_NC_realidad es_VSfin_ser una_ART_un convención_NC_convención	. La esencia de ésta -aunque desde luego no funciona con tanta
1_e00053-plain	se han orientado de hecho hacia un fin diferente. Estas	tendencias_NC_tendencia son_VSfin_ser una_ART_un consecuencia_NC_consecuencia	difícilmente eludible de que hayamos logrado organizar mercados de inversiones " líquidos
1_e00053-plain	referimos a un sistema no cerrado, y la baja de	los_ART_el salarios_NC_salario nominales_ADJ_nominal es_VSfin_ser una_ART_un reducción_NC_reducción	relativamente a los salarios nominales en el exterior cuando ambos se convierten
1_e00053-plain	Unidos, se debe, probablemente, a que este último	país_NC_país es_VSfin_ser un_ART_un sistema_NC_sistema	cerrado en comparación con el inglés. 3 En el caso de
1_e00053-plain	a consumir. 4 Si se espera que la baja de	los_ART_el salarios_NC_salario nominales_ADJ_nominal sea_VSfin_ser una_ART_un reducción_NC_reducción	relativamente a los salarios nominales en el futuro, el cambio será
1_e00053-plain	pero la variación más importante de la que no hemos hecho	caso_NC_caso es_VSfin_ser el_ART_el efecto_NC_efecto	, tanto sobre los costos como sobre el volumen, de los
1_e00053-plain	efecto de aumentarla en términos de unidades de costo. Este	resultado_NC_resultado es_VSfin_ser consecuencia_NC_consecuencia	del supuesto de que los factores de la producción, y en
1_e00053-plain	. Entrarán en juego las tendencias opuestas si la cantidad de	dinero_NC_dinero excedente_ADJ_excedente es_VSfin_ser una_ART_un proporción_NC_proporción	anormalmente baja del ingreso nacional. Así, el efecto neto de
1_e00053-plain	de acuerdo con el punto de vista de quienes sostienen que	la_ART_el sobreinversión_NC_sobreinversión es_VSfin_ser la_ART_el característica_NC_característica	del auge, que el único remedio posible para la siguiente depresión
1_e00053-plain	. [4] Además, aunque la sobreinversión en este	sentido_NC_sentido fuera_VSfin_ser una_ART_un característica_NC_característica	normal del auge, el remedio no estaría en imponer de súbito
1_e00053-plain	desacertada de expectativas que, mientras dura, impide que esta	tasa_NC_tasa sea_VSfin_ser un_ART_un obstáculo_NC_obstáculo	real. El auge es una situación tal que el exceso de
1_e00053-plain	dura, impide que esta tasa sea un obstáculo real.	El_ART_el auge_NC_auge es_VSfin_ser una_ART_un situación_NC_situación	tal que el exceso de optimismo triunfa sobre una tasa de interés
1_e00079-plain	resto de la gente que piensa, habla y escribe de	economía_NC_economía es_VSfin_ser el_ART_el dominio_NC_dominio	de técnicas [2] que clasificamos bajo los tres títulos generales
1_e00079-plain	Historia económica & rsqb; El más importante de esos tres	campos_NC_campo económicos_ADJ_económico es_VSfin_ser la_ART_el historia_NC_historia	económica, la cual desemboca en los hechos de hoy día y
1_e00079-plain	lamentables consecuencias de la anterior argumentación. Primera: puesto que	la_ART_el historia_NC_historia es_VSfin_ser una_ART_un fuente_NC_fuente	importante -aunque no la única- del material del economista, y puesto
1_e00079-plain	del material del economista, y puesto que, además,	el_ART_el economista_NC_economista mismo_ADJ_mismo es_VSfin_ser un_ART_un producto_NC_producto	de su propia época y de todo el tiempo anterior, el
1_e00079-plain	: hemos de registrar resueltamente el hecho de que, como	la_ART_el historia_NC_historia económica_ADJ_económico es_VSfin_ser una_ART_un parte_NC_parte	de la economía, las técnicas del historiador son como pasajeros en
1_e00079-plain	métodos. Así pues, el dominio suficiente de los modernos	métodos_NC_método estadísticos_ADJ_estadístico es_VSfin_ser una_ART_un condición_NC_condición	necesaria (aunque no suficiente) para evitar que el economista moderno
1_e00079-plain	programa. Pero reconoceremos, en principio al menos, que	los_ART_el métodos_NC_método estadísticos_ADJ_estadístico son_VSfin_ser parte_NC_parte	de los instrumentos del análisis económico, aunque no hayan sido construidos
1_e00079-plain	esas significaciones entiende por teorías hipótesis explicativas Desde luego que esas	hipótesis_NC_hipótesis son_VSfin_ser elementos_NC_elemento	esenciales de la historiografía y de la estadística también. Por ejemplo
1_e00079-plain	. Según la frase insuperablemente acertada de la señora Robinson,	la_ART_el teoría_NC_teoría económica_ADJ_económico es_VSfin_ser una_ART_un caja_NC_caja	de herramientas. La justificación de este concepto de la teoría económica
1_e00079-plain	de todas sus posibilidades; en realidad, el primero en	verlas_NC_verlas fue_VSfin_ser Léon_NP_Léon	Walras (cfr. infra, Parte IV, cap. 6
1_e00079-plain	si se reúnen y formulan explícitamente). [12]	La_NP_La formulación_NC_formulación del_PDEL_del texto_NC_texto es_VSfin_ser una_ART_un exposición_NC_exposición	breve de la doctrina de E. Mach según la cual toda
1_e00079-plain	las razones por las cuales y la medida en la cual	la_ART_el ciencia_NC_ciencia es_VSfin_ser un_ART_un tema_NC_tema	apropiado para la investigación sociológica. Desde luego que nuestro interés por
1_e00079-plain	situación se agrava aún por el hecho de que el mismo	observador_NC_observador analista_NC_analista es_VSfin_ser producto_NC_producto	de un determinado ambiente social -y de su situación personal en ese
1_e00079-plain	, excepto por lo que hace a la fragilidad humana.	El_ART_el país_NC_país enemigo_ADJ_enemigo es_VSfin_ser el_ART_el antro_NC_antro	de los monstruos, mientras que el nuestro es hogar de héroes
1_e00079-plain	. Según Marx -y por decirlo simplificadamente-, las ideologías de	la_ART_el sociedad_NC_sociedad capitalista_ADJ_capitalista son_VSfin_ser glorificaciones_NC_glorificación	de lo que él llamó clase capitalista, cuyos intereses se basarían
1_e00079-plain	El principio mismo no implica más que dos cosas: que	las_ART_el ideologías_NC_ideología son_VSfin_ser sobrestructuras_NC_sobrestructuras	levantadas sobre y producidas por las realidades de la estructura social objetiva
1_e00079-plain	al concepto de influencia ideológica. No hay duda de que	la_ART_el posición_NC_posición social_ADJ_social es_VSfin_ser un_ART_un factor_NC_factor	poderoso en la configuración de nuestra mentalidad. Pero eso no equivale
1_e00079-plain	se puede decir de un modo ligeramente más realista: todo	el_ART_el mundo_NC_mundo es_VSfin_ser víctima_NC_víctima	del autoengaño ideológico, excepto el moderno intelectual radical, el cual
1_e00079-plain	humanas. Ahora bien: si algo evidente hay en estas	cuestiones_NC_cuestión es_VSfin_ser el_ART_el hecho_NC_hecho	de que ese intelectual no es más que un haz de prejuicios
1_e00079-plain	sociología del saber ". Pero parece claro que Schumpeter -cuya	lengua_NC_lengua materna_ADJ_materno era_VSfin_ser el_ART_el alemán-_NC_alemán-	traduce con alguna intención filosófica cuando escribe The Sociology of Science.
1_e00079-plain	término'sociología del conocimiento'del modo siguiente: "	La_ART_el palabra_NC_palabra alemana_ADJ_alemán es_VSfin_ser Wissenssoziologie_NP_Wissenssoziologie	, y los autores más dignos de cita, Max Scheler y
1_e00079-plain	la influencia de las ideologías en el análisis, pues esta	ideología_NC_ideología de_PREP_de las_ART_el burocracias_NC_burocracia es_VSfin_ser un_ART_un factor_NC_factor	importante de la acientífica costumbre de los economistas de utilizar una teoría
1_e00079-plain	civilización de la época feudal. La base económica de esta	pirámide_NC_pirámide social_ADJ_social eran_VSfin_ser los_ART_el campesinos_NC_campesino	siervos y los artesanos del señor, de cuyo trabajo vivía éste
1_e00079-plain	municipios lombardos. Por eso, visto como realidad histórica,	el_ART_el feudalismo_NC_feudalismo es_VSfin_ser la_ART_el simbiosis_NC_simbiosis	de dos sistemas sociales esencialmente diferentes y en gran parte -aunque no
1_e00079-plain	lo tanto, casi todos los " intelectuales " de aquellos	tiempos_NC_tiempo fueron_VSfin_ser monjes_NC_monje	o frailes. Consideremos brevemente algunas consecuencias de esa circunstancia. Todos
1_e00079-plain	autoridad suprema del papa, que era esencialmente internacional: su	país_NC_país era_VSfin_ser la_ART_el Cristiandad_NC_cristiandad	'y su estado la Iglesia. Pero no es eso todo
1_e00079-plain	Dante como la completa ausencia del punto de vista nacionalista.	El_ART_el resultado_NC_resultado fue_VSfin_ser el_ART_el nacimiento_NC_nacimiento	de una civilización esencialmente internacional y de una república internacional de los
1_e00079-plain	representar como cosa inmutable un orden temporal de las cosas.	La_ART_el Iglesia_NP_Iglesia era_VSfin_ser juez_NC_juez	de todas las cosas humanas; el conflicto con la autoridad temporal
1_e00079-plain	era juez de todas las cosas humanas; el conflicto con	la_ART_el autoridad_NC_autoridad temporal_ADJ_temporal era_VSfin_ser una_ART_un posibilidad_NC_posibilidad	siempre presente, y a menudo realidad; las órdenes monásticas eran
1_e00079-plain	era una posibilidad siempre presente, y a menudo realidad;	las_ART_el órdenes_NC_orden monásticas_ADJ_monástico eran_VSfin_ser instrumentos_NC_instrumento	importantes de la autoridad pontificia, pero eso no bastaba para impedirlas
1_e00079-plain	teórico. Pero era uno de esos teóricos para los cuales	la_ART_el ciencia_NC_ciencia es_VSfin_ser medición_NC_medición	; uno de esos teóricos que forjan instrumentos analíticos adecuados para manejar
1_e00079-plain	desprecian cordialmente todos los demás; uno de esos teóricos cuyas	generalizaciones_NC_generalización son_VSfin_ser la_ART_el combinación_NC_combinación	de cifras y razonamiento, nunca tolerados separadamente. La relación entre
1_e00079-plain	del matrimonio en relación con las edades del marido y de	la_ART_el mujer_NC_mujer son_VSfin_ser ejemplos_NC_ejemplo	al azar de un amplio campo de investigación que se iba a
